Nombre,Factor,Categoria,IndiceH,CantidadArticulosUltimo,CantidadArticulosUltimosTres,Enlace,ISSN,Homologacion
"International Journal of Learning, Teaching and Educational Research",0.164 ,Q4,3,172,108,https://www.scimagojr.com/journalsearch.php?q=21100897703&tip=sid&clean=0,Sin informacion,No
Journal of Medical Humanities,0.163 ,Q4,24,76,159,http://www.springer.com/new+&+forthcoming+titles+(default)/journal/10912,1041-3545,C
Journal of Sustainability Science and Management,0.163 ,Q4,12,88,161,http://jssm.umt.edu.my/,1823-8556/2672-7226,C
Literature and Medicine,0.162 ,Q4,17,21,64,http://muse.jhu.edu/journals/literature_and_medicine/,0278-9671/1080-6571,A1
Ecological Questions,0.161 ,Q4,8,12,93,https://apcz.umk.pl/czasopisma/index.php/EQ,1644-7298/2083-5469,C
Journal of Medical Licensure and Discipline,0.161 ,Q4,8,0,17,http://www.journalonline.org/,Sin informacion,No
IBIMA Business Review,0.160 ,Q4,3,23,4,https://www.scimagojr.com/journalsearch.php?q=21100888250&tip=sid&clean=0,1947-3788,B
Sigurnost,0.160 ,Q4,3,50,112,https://www.scimagojr.com/journalsearch.php?q=19361&tip=sid&clean=0,0350-6886,C
Bereavement Care,0.159 ,Q4,14,21,62,https://www.scimagojr.com/journalsearch.php?q=19800188059&tip=sid&clean=0,0268-2621/1944-8279,B
Hrvatski Geografski Glasnik,0.159 ,Q4,8,8,36,http://hrcak.srce.hr/hrvatski-geografski-glasnik?lang=en,1331-5854,C
Human IT,0.159 ,Q4,8,4,16,https://www.scimagojr.com/journalsearch.php?q=56074&tip=sid&clean=0,1402-1501/1402-151X,C
Transactions on Transport Sciences,0.159 ,Q4,1,7,28,https://www.scimagojr.com/journalsearch.php?q=21100935803&tip=sid&clean=0,1802-9876,B
Curriculum Matters,0.158 ,Q4,2,0,16,https://www.nzcer.org.nz/nzcerpress/curriculum-matters,Sin informacion,No
European Journal of Mental Health,0.158 ,Q4,8,11,37,http://semmelweis.hu/ejmh/,1788-4934/1788-7119,C
Journal of Classroom Interaction,0.158 ,Q4,6,5,25,https://www.scimagojr.com/journalsearch.php?q=21100258757&tip=sid&clean=0,0749-4025/2376-6670,C
Australian Journal of Educational and Developmental Psychology,0.157 ,Q4,19,0,2,http://www.newcastle.edu.au/journal/ajedp/,Sin informacion,No
Behavioral Science and Policy,0.157 ,Q4,1,6,6,https://www.scimagojr.com/journalsearch.php?q=21100902636&tip=sid&clean=0,2379-4607/2379-4615,C
Great Plains Research,0.157 ,Q4,18,12,30,http://www.unl.edu/plains/publications/GPR/gpr.shtml,1052-5165,C
INFORMS Transactions on Education,0.157 ,Q4,3,17,15,https://www.scimagojr.com/journalsearch.php?q=21100894767&tip=sid&clean=0,Sin informacion,No
Journal of Research in Education Sciences,0.157 ,Q4,6,35,95,http://jories.ntnu.edu.tw/jres/Default.aspx?loc=en,2073-753X,C
Nordic Studies in Science Education,0.157 ,Q4,2,31,32,https://www.scimagojr.com/journalsearch.php?q=21100897139&tip=sid&clean=0,1894-1257,C
Recherche et Formation,0.157 ,Q4,5,10,48,https://www.scimagojr.com/journalsearch.php?q=21100293216&tip=sid&clean=0,0988-1824,C
Development,0.156 ,Q4,34,25,138,http://www.palgrave-journals.com/development/index.html,1011-6370/1461-7072,C
International Journal of Online Engineering,0.156 ,Q4,18,0,506,https://online-journals.org/index.php/i-joe,1861-2121/1868-1646,B
KEDI Journal of Educational Policy,0.156 ,Q4,9,13,41,http://eng.kedi.re.kr/khome/eng/kjep/pubView.do,1739-4341,C
Orientation Scolaire et Professionnelle,0.156 ,Q4,4,11,73,https://www.scimagojr.com/journalsearch.php?q=21100206246&tip=sid&clean=0,0249-6739/2104-3795,C
Cuadernos de Geografia,0.155 ,Q4,1,26,26,https://www.scimagojr.com/journalsearch.php?q=21100897722&tip=sid&clean=0,Sin informacion,No
e-Review of Tourism Research,0.155 ,Q4,8,86,76,https://www.scimagojr.com/journalsearch.php?q=21100205110&tip=sid&clean=0,Sin informacion,No
Journal of Korean Academy of Community Health Nursing,0.155 ,Q4,3,53,99,https://jkachn.org/,1225-9594/2288-4203,C
LUMAT,0.155 ,Q4,1,20,26,https://www.scimagojr.com/journalsearch.php?q=21100920046&tip=sid&clean=0,2323-7112,C
YC Young Children,0.155 ,Q4,15,0,51,https://www.naeyc.org/resources/pubs/yc,Sin informacion,No
Asian Bioethics Review,0.154 ,Q4,5,37,93,https://www.springer.com/philosophy/ethics+and+moral+philosophy/journal/41649,1793-8759/1793-9453,A2
ETS Research Report Series,0.154 ,Q4,2,45,47,https://www.scimagojr.com/journalsearch.php?q=21100896490&tip=sid&clean=0,2330-8516,C
IAFOR Journal of Education,0.154 ,Q4,2,11,16,https://www.scimagojr.com/journalsearch.php?q=21100913652&tip=sid&clean=0,2187-0594,C
Waikato Journal of Education,0.154 ,Q4,1,13,19,https://www.scimagojr.com/journalsearch.php?q=21100901213&tip=sid&clean=0,2382-0373,C
International Journal of Literacies,0.153 ,Q4,2,6,24,https://www.scimagojr.com/journalsearch.php?q=21100258613&tip=sid&clean=0,2327-0136/2327-266X,C
Journal of Real Estate Practice and Education (discontinued),0.153 ,Q4,12,0,10,http://business.fullerton.edu/finance/jrepe/,Sin informacion,No
Revista Mexicana de Fisica E,0.153 ,Q4,8,29,59,https://rmf.smf.mx/ojs/rmf,1870-3542,C
Cadmo,0.152 ,Q4,5,8,58,https://www.scimagojr.com/journalsearch.php?q=19700172901&tip=sid&clean=0,1122-5165/1972-5019,C
Annales de Geographie,0.151 ,Q4,15,22,82,http://www.armand-colin.com/revue/5/annales-de-geographie.php,0003-4010,C
Carrefours de l'Education,0.151 ,Q4,6,26,80,https://www.scimagojr.com/journalsearch.php?q=18300156722&tip=sid&clean=0,Sin informacion,No
Journal of Agriculture and Environment for International Development,0.151 ,Q4,4,0,65,https://www.jaeid.it/index.php/JAEID,2240-2802,B
"Journal of Educational Media, Memory, and Society",0.151 ,Q4,7,13,42,https://www.scimagojr.com/journalsearch.php?q=21100200201&tip=sid&clean=0,Sin informacion,No
World Customs Journal,0.151 ,Q4,11,11,58,https://worldcustomsjournal.org/,1834-6707/1834-6715,B
Revue d'Economie du Developpement,0.150 ,Q4,7,4,59,https://www.cairn.info/revue-d-economie-du-developpement.htm?contenu=apropos,Sin informacion,No
Revue Francaise de Pedagogie,0.150 ,Q4,15,7,113,https://www.scimagojr.com/journalsearch.php?q=16200154727&tip=sid&clean=0,0556-7807,B
Travailler,0.150 ,Q4,12,14,91,https://www.scimagojr.com/journalsearch.php?q=17600155046&tip=sid&clean=0,1620-5340/2102-5150,C
Gruppe. Interaktion. Organisation. Zeitschrift fur Angewandte Organisationspsychologie,0.149 ,Q4,11,46,126,https://www.springer.com/psychology/journal/11612,Sin informacion,No
Historia da Educacao,0.149 ,Q4,3,38,185,https://seer.ufrgs.br/asphe,1414-3518/2236-3459,C
International Journal of Geoinformatics,0.149 ,Q4,9,34,106,http://journals.sfu.ca/ijg/index.php/journal/index,1686-6576,C
Journal of the Australian and New Zealand Student Services Association,0.149 ,Q4,6,6,40,https://www.scimagojr.com/journalsearch.php?q=19700177120&tip=sid&clean=0,1320-2480,C
Margin,0.149 ,Q4,10,18,58,https://us.sagepub.com/en-us/nam/journal/margin-journal-applied-economic-research#description,0973-8010/0973-8029,C
Organizations and Markets in Emerging Economies,0.149 ,Q4,2,20,47,http://www.journals.vu.lt/omee,2029-4581/2345-0037,C
Flux,0.148 ,Q4,10,9,80,http://olegk.free.fr/flux/homefl1.html,1154-2721,C
International Journal of Continuing Engineering Education and Life-Long Learning,0.148 ,Q4,19,25,78,https://www.inderscience.com/jhome.php?jcode=ijceell,Sin informacion,No
Journal of Rural Development,0.148 ,Q4,6,8,76,http://nirdprojms.in/,0970-3357,C
Turkish Journal of Computer and Mathematics Education,0.148 ,Q4,2,29,27,https://www.scimagojr.com/journalsearch.php?q=21100902608&tip=sid&clean=0,1309-4653,C
International Journal of Energy Technology and Policy,0.147 ,Q4,14,25,74,http://www.inderscience.com/browse/index.php?journalID=12,1472-8923/1741-508X,C
Journal of Landscape Architecture,0.147 ,Q4,11,29,87,https://www.tandfonline.com/loi/rjla20,1862-6033/2164-604X,C
RA'E GA - O Espaco Geografico em Analise,0.147 ,Q4,6,13,142,https://www.scimagojr.com/journalsearch.php?q=73467&tip=sid&clean=0,Sin informacion,No
Working Paper of the Helen Kellogg Institute for International Studies,0.147 ,Q4,7,4,17,https://www.scimagojr.com/journalsearch.php?q=31602&tip=sid&clean=0,Sin informacion,No
Cahiers d'Etudes Africaines,0.146 ,Q4,17,34,113,http://etudesafricaines.revues.org/,Sin informacion,No
gis.Science - Die Zeitschrift fur Geoinformatik,0.146 ,Q4,2,23,78,https://www.vde-verlag.de/zeitschriften/gis-fachzeitschriften-fuer-geoinformation.html,Sin informacion,No
History of Economic Thought and Policy,0.146 ,Q4,1,7,10,https://www.scimagojr.com/journalsearch.php?q=21100905275&tip=sid&clean=0,2240-9971/2280-188X,A2
Irish Geography,0.146 ,Q4,19,5,32,http://www.informaworld.com/smpp/title~content=t791546828~db=all,0075-0778/1939-4055,C
Journal of Pharmacy and Nutrition Sciences,0.146 ,Q4,9,11,69,https://www.scimagojr.com/journalsearch.php?q=21100237602&tip=sid&clean=0,1927-5951/2223-3806,B
Geographische Rundschau,0.145 ,Q4,12,119,117,https://www.scimagojr.com/journalsearch.php?q=28756&tip=sid&clean=0,Sin informacion,No
Journal of Advanced Pharmacy Education and Research,0.145 ,Q4,4,51,176,https://japer.in/en,2249-3379,B
New Review of Information Networking,0.145 ,Q4,13,8,28,http://www.informaworld.com/smpp/title~content=t713703081~db=all,1361-4576/1740-7869,C
Paedagogica Historica,0.145 ,Q4,16,87,155,http://www.informaworld.com/smpp/title~content=t713441262~db=all,0030-9230/1477-674X,A2
CEPAL Review,0.144 ,Q4,12,29,98,https://www.scimagojr.com/journalsearch.php?q=20454&tip=sid&clean=0,0251-2920/0252-0257,C
Histoire de l'Education,0.144 ,Q4,5,0,42,https://www.scimagojr.com/journalsearch.php?q=16800154746&tip=sid&clean=0,Sin informacion,No
International Journal of Virtual and Personal Learning Environments,0.144 ,Q4,10,8,18,https://www.igi-global.com/journal/international-journal-virtual-personal-learning/1134,1947-8518/1947-8526,C
Magis,0.144 ,Q4,7,25,65,https://revistas.javeriana.edu.co/index.php/MAGIS,Sin informacion,No
Qualitative Research in Education,0.144 ,Q4,1,13,12,https://www.scimagojr.com/journalsearch.php?q=21100899302&tip=sid&clean=0,2014-6418,B
Journal of Adult Theological Education,0.143 ,Q4,2,0,13,https://www.tandfonline.com/toc/yprt20/current,Sin informacion,No
Journal of Alcohol and Drug Education (discontinued),0.143 ,Q4,22,0,34,https://www.scimagojr.com/journalsearch.php?q=25312&tip=sid&clean=0,Sin informacion,No
Pakistan Development Review,0.143 ,Q4,22,10,85,http://thepdr.pk/,0030-9729,C
Talent Development and Excellence,0.143 ,Q4,15,6,14,https://www.scimagojr.com/journalsearch.php?q=21100208309&tip=sid&clean=0,Sin informacion,No
Journal of Transport History,0.142 ,Q4,14,27,57,http://www.manchesteruniversitypress.co.uk/journals/journal.asp?id=4,0022-5266/1759-3999,A2
Poblacion y Sociedad,0.142 ,Q4,3,7,40,https://www.scimagojr.com/journalsearch.php?q=21100447821&tip=sid&clean=0,0328-3445/1852-8562,C
Social Medicine,0.142 ,Q4,6,23,28,https://www.socialmedicine.info/index.php/medicinasocial,1557-7112,C
Indian Journal of Agricultural Economics,0.141 ,Q4,17,0,48,http://www.isaeindia.org/ijae/studies-publications/,0019-5014,C
Teaching Philosophy,0.141 ,Q4,14,6,57,https://www.scimagojr.com/journalsearch.php?q=27710&tip=sid&clean=0,0145-5788/2153-6619,A2
Childhood Education,0.140 ,Q4,22,63,236,https://www.scimagojr.com/journalsearch.php?q=21100898040&tip=sid&clean=0,0009-4056/2162-0725,C
Disaster Advances,0.140 ,Q4,15,81,137,https://worldresearchjournal.com/disaster.aspx,0974-262X/2278-4543,C
Ethics and Bioethics (in Central Europe),0.140 ,Q4,2,23,36,https://content.sciendo.com/view/journals/ebce/ebce-overview.xml?tab_body=overview,Sin informacion,No
International Journal of Automotive Engineering,0.140 ,Q4,5,6,70,https://www.jsae.or.jp/ijae/,2185-0984/2185-0992,C
International Journal on Advances in Life Sciences (discontinued),0.140 ,Q4,7,0,16,http://www.iariajournals.org/life_sciences/,Sin informacion,No
Journal of Undergraduate Neuroscience Education (discontinued),0.140 ,Q4,15,0,35,https://www.scimagojr.com/journalsearch.php?q=16838&tip=sid&clean=0,Sin informacion,No
Studi Emigrazione,0.140 ,Q4,11,15,111,http://www.cser.it/cseritse.htm,0039-2936,B
Bioscene,0.139 ,Q4,6,8,28,https://www.acube.org/bioscene/,1539-2422,C
Contemporary Education Dialogue,0.139 ,Q4,4,1,43,https://journals.sagepub.com/home/ced,0973-1849/2249-5320,C
Encyclopaideia,0.139 ,Q4,3,1,65,https://www.scimagojr.com/journalsearch.php?q=21100305345&tip=sid&clean=0,1590-492X/1825-8670,C
European Transport - Trasporti Europei,0.139 ,Q4,18,25,82,https://www.scimagojr.com/journalsearch.php?q=19900192538&tip=sid&clean=0,Sin informacion,No
International Journal of Agricultural Management,0.139 ,Q4,3,6,52,https://www.ingentaconnect.com/content/iagrm/ijam,2047-3710,C
International Journal of Work Innovation,0.139 ,Q4,5,0,20,https://www.scimagojr.com/journalsearch.php?q=21100220476&tip=sid&clean=0,2043-9032/2043-9040,C
Acta Mathematica Academiae Paedagogicae Nyiregyhaziensis,0.138 ,Q4,13,0,42,https://www.scimagojr.com/journalsearch.php?q=24094&tip=sid&clean=0,1786-0091,C
Bridge,0.138 ,Q4,4,45,109,https://www.nae.edu/21020.aspx,0737-6278,B
Ciencia da Informacao,0.138 ,Q4,11,41,92,http://www.scielo.br/scielo.php?script=sci_serial&pid=0100-1965&lng=en&nrm=iso,0100-1965,C
"Global Media Journal, Canadian Edition",0.138 ,Q4,4,0,20,https://www.scimagojr.com/journalsearch.php?q=21100245708&tip=sid&clean=0,Sin informacion,No
Journal of Information Technology Teaching Cases,0.138 ,Q4,4,1,45,https://journals.sagepub.com/home/ttca,2043-8869,C
Nordic Studies in Education,0.138 ,Q4,7,12,65,https://www.scimagojr.com/journalsearch.php?q=20600195505&tip=sid&clean=0,1891-5914/1891-5949,C
Perspektivy Nauki i Obrazovania,0.138 ,Q4,3,222,269,https://www.scimagojr.com/journalsearch.php?q=21100888252&tip=sid&clean=0,2307-2334,B
Espace-Populations-Societes,0.137 ,Q4,11,0,92,http://eps.revues.org/,Sin informacion,No
Ethik in der Medizin,0.137 ,Q4,11,39,108,http://www.springer.com/medicine/journal/481,0935-7335/1437-1618,B
Journal of Visual Culture,0.137 ,Q4,24,18,72,http://vcu.sagepub.com/,1470-4129/1741-2994,A2
RAUSP Management Journal,0.137 ,Q4,3,44,20,https://www.scimagojr.com/journalsearch.php?q=21100898103&tip=sid&clean=0,2531-0488,C
Revue de Geographie Alpine,0.137 ,Q4,13,18,64,http://rga.revues.org/,0035-1121/1760-7426,C
Revue Roumaine de Geographie,0.137 ,Q4,2,14,47,https://www.scimagojr.com/journalsearch.php?q=12607&tip=sid&clean=0,1220-5311,C
Education Therapeutique du Patient,0.136 ,Q4,10,12,48,https://www.scimagojr.com/journalsearch.php?q=21100201720&tip=sid&clean=0,2100-0808/2100-0816,C
Information Design Journal,0.136 ,Q4,19,0,85,http://www.benjamins.com/cgi-bin/t_seriesview.cgi?series=IDJ,0142-5471/1569-979X,C
Bilgi Dunyasi,0.135 ,Q4,3,9,39,https://www.scimagojr.com/journalsearch.php?q=21100245913&tip=sid&clean=0,1302-3217,C
Chinese Education and Society,0.135 ,Q4,13,23,108,http://www.mesharpe.com/mall/results1.asp?acr=ced,1061-1932/1944-7116,C
Cuadernos de Desarrollo Rural,0.135 ,Q4,9,12,36,http://revistas.javeriana.edu.co/index.php/desarrolloRural/,Sin informacion,No
European Journal of Government and Economics,0.135 ,Q4,6,11,27,https://journals.eurosci.net/index.php/ejge,2254-7088,C
Journal of Water Management Modeling,0.135 ,Q4,2,3,26,https://www.scimagojr.com/journalsearch.php?q=21100889432&tip=sid&clean=0,2292-6062,C
Orient,0.135 ,Q4,6,29,92,https://www.scimagojr.com/journalsearch.php?q=5600152983&tip=sid&clean=0,Sin informacion,No
Acta Turistica,0.134 ,Q4,1,5,12,https://www.scimagojr.com/journalsearch.php?q=21100870844&tip=sid&clean=0,0353-4316/1848-6061,C
American Review of Canadian Studies,0.134 ,Q4,15,30,79,http://www.informaworld.com/smpp/title~content=t713634235~db=all,0272-2011,C
Anales de Documentacion,0.134 ,Q4,5,9,32,https://revistas.um.es/analesdoc,Sin informacion,No
Asia-Pacific Journal of Innovation in Hospitality and Tourism,0.134 ,Q4,1,4,29,https://university2.taylors.edu.my/apjiht/,Sin informacion,No
Communicatio,0.134 ,Q4,12,17,79,https://www.scimagojr.com/journalsearch.php?q=19900191348&tip=sid&clean=0,0250-0167/1753-5379,C
Didactica Slovenica - Pedagoska Obzorja,0.134 ,Q4,5,8,96,http://www.pedagoska-obzorja.si/revija/,Sin informacion,No
Societes Contemporaines,0.134 ,Q4,16,6,72,http://www.cairn.info/revue.php?ID_REVUE=SOCO,1150-1944/1950-6899,C
Journal of Economics and Economic Education Research (discontinued),0.133 ,Q4,7,0,107,https://www.scimagojr.com/journalsearch.php?q=19300157035&tip=sid&clean=0,Sin informacion,No
