Nombre,Factor,Categoria,Indice-H,Cantidad-articulos-ultimo,Cantidad-articulos-ultimos-tres,Enlace,ISSN,Homologacion
Journal of Health and Pollution,0.248 ,Q4,4,38,78,https://www.journalhealthpollution.org/,2156-9614,B
Zeitschrift fur Rheumatologie,0.248 ,Q4,37,171,442,http://www.springer.com/medicine/internal/journal/393,0340-1855/1435-1250,C
Journal of Allied Health,0.247 ,Q4,32,69,181,http://www.asahp.org/journal_ah.htm,0090-7421/1945-404X,C
Rare Tumors,0.247 ,Q4,15,20,99,https://www.scimagojr.com/journalsearch.php?q=19700175135&tip=sid&clean=0,2036-3605/2036-3613,C
Sleep and Biological Rhythms,0.247 ,Q4,28,58,164,http://www.wiley.com/bw/journal.asp?ref=1446-9235,1446-9235/1479-8425,B
"Gesundheitswesen, Supplement",0.244 ,Q4,8,0,36,https://www.scimagojr.com/journalsearch.php?q=57168&tip=sid&clean=0,Sin informacion,No
Ethiopian Journal of Health Development,0.243 ,Q4,17,37,110,https://www.ejhd.org/index.php/ejhd,1021-6790,C
HIV Infection and Immunosuppressive Disorders,0.239 ,Q4,4,56,65,https://hiv.bmoc-spb.ru/jour#,2077-9828/2078-1792,C
Archives of Rheumatology,0.238 ,Q4,10,72,221,https://www.archivesofrheumatology.org/,1309-0283/2148-5046,C
Archivos de la Sociedad Espanola de Oftalmologia,0.238 ,Q4,22,185,514,http://scielo.isciii.es/scielo.php?script=sci_serial&pid=0365-6691&lng=en&nrm=iso,0365-6691/1989-7286,C
Open Sports Sciences Journal,0.238 ,Q4,11,7,58,https://opensportssciencesjournal.com/,1875-399X,B
Case Reports in Neurology,0.236 ,Q4,13,61,154,https://www.karger.com/Journal/Home/238704,1662-680X,C
Current Medical Mycology,0.236 ,Q4,3,34,28,https://www.scimagojr.com/journalsearch.php?q=21100899293&tip=sid&clean=0,2423-3420/2423-3439,C
International Journal of Health Promotion and Education,0.236 ,Q4,14,51,111,http://www.ihpe.org.uk/jour/index.htm,1463-5240,C
Generations,0.235 ,Q4,33,63,204,https://www.scimagojr.com/journalsearch.php?q=29022&tip=sid&clean=0,0738-7806,C
Revista Ambiente e Agua,0.234 ,Q4,11,75,262,http://www.ambi-agua.net/seer/index.php/ambi-agua/index,1980-993X,B
Tropical Biomedicine,0.234 ,Q4,33,110,339,http://msptm.org/tropical-biomedicine/,0127-5720,C
Asian Journal of Transfusion Science,0.233 ,Q4,19,34,130,https://www.scimagojr.com/journalsearch.php?q=21100243808&tip=sid&clean=0,0973-6247/1998-3565,C
Immunology and Immunogenetics Insights,0.233 ,Q4,6,1,4,https://www.scimagojr.com/journalsearch.php?q=21100203321&tip=sid&clean=0,1178-6345,C
Iranian Journal of Medical Physics,0.233 ,Q4,7,46,101,http://ijmp.mums.ac.ir/,1735-160X/1735-7241,C
Journal of Brachial Plexus and Peripheral Nerve Injury,0.233 ,Q4,19,7,16,http://www.jbppni.com/,1749-7221,C
Health Promotion Perspectives,0.232 ,Q4,4,45,45,https://www.scimagojr.com/journalsearch.php?q=21100897503&tip=sid&clean=0,2228-6497,B
Radiation and Risk,0.231 ,Q4,4,44,121,http://www.radiation-and-risk.com/en/,0131-3878/2412-950X,C
WSEAS Transactions on Mathematics,0.230 ,Q4,19,55,99,https://www.scimagojr.com/journalsearch.php?q=144884&tip=sid&clean=0,1109-2769,B
Hematology Reports,0.229 ,Q4,10,28,82,https://www.scimagojr.com/journalsearch.php?q=19900193670&tip=sid&clean=0,2038-8322/2038-8330,C
Biorheology,0.228 ,Q4,65,19,36,http://www.iospress.nl/loadtop/load.php?isbn=0006355x,0006-355X/1878-5034,C
Current Nutrition and Food Science,0.228 ,Q4,23,86,131,https://benthamscience.com/journals/current-nutrition-and-food-science/,1573-4013,B
Revista Chilena de Infectologia,0.227 ,Q4,18,105,356,https://www.scimagojr.com/journalsearch.php?q=3500148007&tip=sid&clean=0,0716-1018/0717-6341,C
Tropical Doctor,0.227 ,Q4,32,112,290,http://td.rsmjournals.com/,0049-4755/1758-1133,C
Case Reports in Oncological Medicine,0.225 ,Q4,6,0,28,https://www.hindawi.com/journals/crionm/,Sin informacion,No
Iran Occupational Health,0.225 ,Q4,9,31,216,https://www.scimagojr.com/journalsearch.php?q=21100199121&tip=sid&clean=0,1735-5133/2228-7493,C
Orthopaedics and Trauma,0.225 ,Q4,25,65,217,http://www.orthopaedicsandtraumajournal.co.uk/,1877-1327,C
Current Radiology Reports,0.224 ,Q4,13,32,177,https://www.springer.com/medicine/radiology/journal/40134,2167-4825,C
Journal of Community Health Nursing,0.224 ,Q4,33,23,59,https://www.tandfonline.com/loi/hchn20,0737-0016/1532-7655,B
Journal of the History of the Neurosciences,0.223 ,Q4,25,31,95,http://www.informaworld.com/smpp/title~content=t713658018~db=all,0964-704X/1744-5213,B
Iranian Journal of Pathology,0.222 ,Q4,9,53,210,https://www.scimagojr.com/journalsearch.php?q=19900192152&tip=sid&clean=0,1735-5303/2345-3656,C
Ekologiya Cheloveka (Human Ecology),0.218 ,Q4,11,91,327,https://www.scimagojr.com/journalsearch.php?q=21100323400&tip=sid&clean=0,Sin informacion,No
Journal of Community and Supportive Oncology,0.218 ,Q4,11,0,222,https://www.mdedge.com/content/about-journal-community-and-supportive-oncology,2330-7749,C
Journal of EMDR Practice and Research,0.218 ,Q4,13,30,84,https://www.springerpub.com/journal-of-emdr-practice-and-research.html,1933-3196/1933-320X,B
Rheumatology Advances in Practice,0.218 ,Q4,3,8,45,https://www.scimagojr.com/journalsearch.php?q=21100901800&tip=sid&clean=0,2514-1775,C
Revista Argentina de Clinica Psicologica,0.217 ,Q4,9,93,94,https://revistaclinicapsicologica.com/,0327-6716/1851-7951,B
BMJ Simulation and Technology Enhanced Learning,0.216 ,Q4,7,91,118,https://www.scimagojr.com/journalsearch.php?q=21100901775&tip=sid&clean=0,2056-6697,B
Evolution Psychiatrique,0.216 ,Q4,13,70,207,http://www.elsevier.com/wps/find/journaldescription.cws_home/620114/description#description,0014-3855/1769-6674,A2
Microbiology Australia,0.216 ,Q4,3,51,49,https://www.scimagojr.com/journalsearch.php?q=21100861875&tip=sid&clean=0,1324-4272/2201-9189,B
Indian Journal of Hematology and Blood Transfusion,0.214 ,Q4,15,214,488,http://www.springer.com/medicine/internal/journal/12288,0971-4502/0974-0449,C
Molecular and Clinical Oncology,0.213 ,Q4,2,92,5,https://www.scimagojr.com/journalsearch.php?q=21100923448&tip=sid&clean=0,2049-9450/2049-9469,C
Journal of Cognitive Psychotherapy,0.211 ,Q4,47,33,63,http://www.springerpub.com/product/08898391,0889-8391/1938-887X,B
Applied Biosafety,0.210 ,Q4,4,27,84,https://us.sagepub.com/en-us/nam/applied-biosafety/journal202525#description,1535-6760/2470-1246,B
"Journal of Infant, Child, and Adolescent Psychotherapy",0.210 ,Q4,13,30,105,https://www.scimagojr.com/journalsearch.php?q=21100329892&tip=sid&clean=0,Sin informacion,No
Radiology Case Reports,0.209 ,Q4,8,343,591,https://www.journals.elsevier.com/radiology-case-reports,1930-0433,C
Revista Espanola de Medicina Legal,0.209 ,Q4,10,45,91,https://www.scimagojr.com/journalsearch.php?q=27798&tip=sid&clean=0,0377-4732,C
Seminars in Roentgenology,0.209 ,Q4,27,46,117,http://www.elsevier.com/wps/find/journaldescription.cws_home/623188/description#description,0037-198X/1558-4658,C
Archives of Histology and Cytology,0.208 ,Q4,49,0,8,https://www.scimagojr.com/journalsearch.php?q=18404&tip=sid&clean=0,Sin informacion,No
"Forensische Psychiatrie, Psychologie, Kriminologie",0.208 ,Q4,13,55,147,http://www.springer.com/medicine/psychiatry/journal/11757,Sin informacion,No
Journal of Drug Policy Analysis,0.207 ,Q4,4,0,19,https://www.scimagojr.com/journalsearch.php?q=21100228115&tip=sid&clean=0,1941-2851,B
Revista Espanola de Medicina Nuclear e Imagen Molecular,0.207 ,Q4,20,90,285,https://www.scimagojr.com/journalsearch.php?q=21100203935&tip=sid&clean=0,2253-654X/2253-8070,C
Canadian Journal of Community Mental Health,0.206 ,Q4,23,0,76,https://www.cjcmh.com/journal/cjcmh,0713-3936/1929-7084,C
International Journal of One Health,0.206 ,Q4,4,12,33,http://www.onehealthjournal.org/,2455-5673/2455-8931,B
Journal of Forensic Practice,0.206 ,Q4,18,27,90,http://www.emeraldgrouppublishing.com/products/journals/journals.htm?id=jfp,2050-8794/2050-8808,B
Reviews in Medical Microbiology,0.206 ,Q4,25,27,83,http://journals.lww.com/revmedmicrobiol/pages/default.aspx,0954-139X/1473-5601,C
African Vision and Eye Health,0.205 ,Q4,4,22,81,https://www.scimagojr.com/journalsearch.php?q=21100887653&tip=sid&clean=0,2410-1516/2413-3183,B
Environmental Quality Management,0.205 ,Q4,25,60,134,http://www3.interscience.wiley.com/journal/60500185/home,1088-1913/1520-6483,B
Journal of Lymphoedema,0.205 ,Q4,7,13,35,https://www.scimagojr.com/journalsearch.php?q=21100258635&tip=sid&clean=0,1750-7235,C
Biomedical Human Kinetics,0.204 ,Q4,3,28,50,https://content.sciendo.com/view/journals/bhk/bhk-overview.xml,2080-2234,B
Oral Radiology,0.204 ,Q4,14,73,109,http://www.springer.com/medicine/dentistry/journal/11282,0911-6028/1613-9674,B
Case Reports in Cardiology,0.203 ,Q4,4,0,28,https://www.hindawi.com/journals/cric/,Sin informacion,No
Kinesiology Review,0.203 ,Q4,5,18,101,https://journals.humankinetics.com/view/journals/krj/krj-overview.xml,2161-6035/2163-0453,B
Minerva Cardioangiologica,0.203 ,Q4,24,73,263,http://www.minervamedica.it/en/journals/minerva-cardioangiologica/index.php,0026-4725/1827-1618,C
Acta Colombiana de Psicologia,0.202 ,Q4,10,27,80,http://regweb.ucatolica.edu.co/publicaciones/psicologia/ACTA/index.htm,Sin informacion,No
Journal of Medical Imaging and Radiation Sciences,0.202 ,Q4,10,110,207,http://www.elsevier.com/wps/find/journaldescription.cws_home/714724/description#description,1876-7982/1939-8654,C
Revue Francaise de Psychanalyse,0.202 ,Q4,14,146,411,http://www.puf.com/wiki/Revue_fran%C3%A7aise_de_psychanalyse,0035-2942,B
Salud y Drogas,0.202 ,Q4,9,31,78,https://www.haaj.org/,1578-5319/1988-205X,C
Index de Enfermeria,0.201 ,Q4,9,18,133,http://ciberindex.com/index.php/ie/,1132-1296,B
Epidemiology Research International,0.199 ,Q4,1,0,2,https://www.hindawi.com/journals/eri/,Sin informacion,No
Noise Control Engineering Journal,0.199 ,Q4,28,28,162,https://www.scimagojr.com/journalsearch.php?q=21565&tip=sid&clean=0,0736-2501/2168-8710,B
Turk Kardiyoloji Dernegi Arsivi,0.199 ,Q4,23,145,561,https://archivestsc.com/,1016-5169/1308-4488,C
Egyptian Journal of Radiology and Nuclear Medicine,0.198 ,Q4,11,114,520,https://ejrnm.springeropen.com/,0378-603X/2090-4762,C
Jornal Vascular Brasileiro,0.198 ,Q4,13,62,179,http://www.scielo.br/scielo.php?script=sci_serial&pid=1677-5449&lng=en&nrm=iso,1677-5449/1677-7301,C
Balkan Journal of Medical Genetics,0.197 ,Q4,11,28,82,http://versita.com/science/medicine/bjmg/,1311-0160,C
European Journal of Inflammation,0.197 ,Q4,20,86,69,https://www.scimagojr.com/journalsearch.php?q=56321&tip=sid&clean=0,1721-727X/2058-7392,C
Psychiatric Annals,0.197 ,Q4,37,97,303,http://www.psychiatricannalsonline.com/,0048-5713/1938-2456,C
Revista Brasileira de Medicina do Trabalho,0.197 ,Q4,5,52,162,https://www.scimagojr.com/journalsearch.php?q=21100199541&tip=sid&clean=0,1679-4435,C
Series on Biomechanics,0.197 ,Q4,4,25,81,http://jsb.imbm.bas.bg/page/en-topmenu/home.php,1313-2458,C
Anadolu Psikiyatri Dergisi,0.196 ,Q4,15,128,326,http://www.psikiyatridizini.org/journal_details.php?journalid=4,1302-6631,C
Journal of Allergy,0.196 ,Q4,2,0,7,https://www.hindawi.com/journals/ja/,Sin informacion,No
Journal of Forensic Identification,0.196 ,Q4,27,2,98,http://www.theiai.org/publications/jfi.php,0895-173X,C
Journal of Military Medicine,0.196 ,Q4,10,82,182,http://militarymedj.ir/index.php?slc_lang=en,1735-1537,C
Food Protection Trends,0.195 ,Q4,13,0,112,https://www.scimagojr.com/journalsearch.php?q=21100201021&tip=sid&clean=0,1541-9576,C
Iranian Journal of Nuclear Medicine,0.195 ,Q4,9,25,67,http://journals.tums.ac.ir/description.aspx?org_id=59&culture_var=en&journal_id=8&issue_id=1780&segment=en,1681-2824,C
Radiologia,0.195 ,Q4,12,70,245,http://www.doyma.es/revistas/ctl_servlet?_f=7032&revistaid=119,0033-8338/1578-178X,C
Revista Brasileira de Cineantropometria e Desempenho Humano,0.195 ,Q4,19,41,218,https://periodicos.ufsc.br/index.php/rbcdh,1415-8426/1980-0037,C
Current Problems of Psychiatry,0.194 ,Q4,1,0,2,https://www.degruyter.com/dg/viewjournalissue/j$002fcpp.2018.19.issue-1$002fissue-files$002fcpp.2018.19.issue-1.xml,Sin informacion,No
Russian Electronic Journal of Radiology,0.194 ,Q4,4,62,254,http://rejr.ru/,2222-7415,C
Cytology and Genetics,0.193 ,Q4,10,63,181,http://www.cytgen.com/,0095-4527/1934-9440,C
Journal of Radiology Case Reports,0.193 ,Q4,16,47,137,https://www.scimagojr.com/journalsearch.php?q=19600156850&tip=sid&clean=0,1943-0922,C
Problemy Radiatsiinoi Medytsyny ta Radiobiolohii,0.193 ,Q4,5,41,99,https://www.scimagojr.com/journalsearch.php?q=21100371975&tip=sid&clean=0,Sin informacion,No
Reviews in Vascular Medicine,0.193 ,Q4,5,0,16,https://www.journals.elsevier.com/reviews-in-vascular-medicine,Sin informacion,No
Der Pathologe,0.192 ,Q4,24,161,348,http://www.springer.com/medicine/pathology/journal/292,0172-8113/1432-1963,C
Enfermeria Nefrologica,0.192 ,Q4,9,45,134,https://www.revistaseden.org/index.aspx?idioma=EN,2254-2884/2255-3517,B
Archives of Psychiatry and Psychotherapy,0.191 ,Q4,10,40,105,http://www.psychiatriapsychoterapia.pl/,1509-2046/2083-828X,C
Donald School Journal of Ultrasound in Obstetrics and Gynecology,0.191 ,Q4,15,33,142,https://www.scimagojr.com/journalsearch.php?q=20300195003&tip=sid&clean=0,0973-614X/0975-1912,C
International Journal of Cancer Research (discontinued),0.191 ,Q4,15,0,42,https://www.scimagojr.com/journalsearch.php?q=4400151502&tip=sid&clean=0,Sin informacion,No
Journal of Exercise Physiology Online,0.191 ,Q4,23,5,177,https://www.asep.org/resources/jep-online/,1097-9751,C
Medico-Legal Update,0.191 ,Q4,8,156,331,http://www.medicolegalupdate.org/,Sin informacion,No
Radioprotection,0.191 ,Q4,15,12,158,https://www.scimagojr.com/journalsearch.php?q=13192&tip=sid&clean=0,0033-8451/1769-700X,B
The Neurodiagnostic journal,0.191 ,Q4,17,42,94,https://www.tandfonline.com/loi/utnj20,2164-6821/2375-8627,B
Der Urologe,0.190 ,Q4,24,259,669,http://www.springer.com/medicine/urology/journal/120,Sin informacion,No
Forum der Psychoanalyse,0.190 ,Q4,12,43,101,http://www.springer.com/psychology/journal/451,0178-7667/1437-0751,C
Revista Brasileira de Medicina do Esporte,0.190 ,Q4,26,88,267,http://www.scielo.br/scielo.php?script=sci_serial&pid=1517-8692&lng=en&nrm=iso,1517-8692/1806-9940,C
Indian Journal of Otology,0.189 ,Q4,8,36,196,http://medind.nic.in/imvw/ibeaa.html,0971-7749/2249-9520,C
Infectious Diseases in Clinical Practice,0.189 ,Q4,21,113,364,http://journals.lww.com/infectdis/pages/default.aspx,1056-9103/1536-9943,C
Journal of Medical Imaging and Health Informatics (discontinued),0.189 ,Q4,18,0,587,https://www.scimagojr.com/journalsearch.php?q=21100247092&tip=sid&clean=0,Sin informacion,No
Siglo Cero,0.189 ,Q4,5,17,67,https://revistas.usal.es/index.php/0210-1696/index,0210-1696,B
Techniques in Shoulder and Elbow Surgery,0.189 ,Q4,20,27,94,http://journals.lww.com/shoulderelbowsurgery/pages/default.aspx,1523-9896/1539-591X,C
World Journal of Oncology,0.189 ,Q4,3,0,4,https://wjon.org/index.php/wjon,Sin informacion,No
Anuario de Psicologia,0.188 ,Q4,14,0,49,http://revistes.ub.edu/index.php/anuario-psicologia,0066-5126/1988-5253,C
Clinical Medicine Insights: Geriatrics,0.188 ,Q4,2,0,4,https://www.scimagojr.com/journalsearch.php?q=19700187809&tip=sid&clean=0,Sin informacion,No
Confinia Cephalalgica,0.188 ,Q4,3,22,58,https://www.scimagojr.com/journalsearch.php?q=14924&tip=sid&clean=0,1122-0279,C
"Body, Movement and Dance in Psychotherapy",0.187 ,Q4,13,21,69,http://www.informaworld.com/smpp/title~content=t716100754~db=all,Sin informacion,No
Current Geriatrics Reports,0.187 ,Q4,10,39,109,https://www.scimagojr.com/journalsearch.php?q=21100358312&tip=sid&clean=0,2196-7865,C
Iranian Journal of Radiology,0.187 ,Q4,12,75,289,https://www.scimagojr.com/journalsearch.php?q=19700174946&tip=sid&clean=0,1735-1065/2008-2711,C
Journal of Health Care Finance,0.187 ,Q4,24,17,41,http://www.aspenpublishers.com/product.asp?catalog_name=Aspen&product_id=SS10786767,1078-6767,C
Revista Andaluza de Medicina del Deporte,0.187 ,Q4,11,65,114,http://www.juntadeandalucia.es/turismoydeporte/opencms/areas/deporte/camd/revista-andaluza-de-medicina-del-deporte/,1888-7546,C
Asian Journal of Epidemiology (discontinued),0.186 ,Q4,8,0,34,https://www.scimagojr.com/journalsearch.php?q=19700175036&tip=sid&clean=0,Sin informacion,No
Gefasschirurgie,0.186 ,Q4,13,107,299,http://www.springer.com/medicine/surgery/journal/772,0948-7034/1434-3932,C
Journal of Medical Ultrasound,0.186 ,Q4,13,58,147,http://www.elsevier.com/wps/find/journaldescription.cws_home/720604/description#description,0929-6441/2212-1552,C
Oftalmologicheskii Zhurnal,0.186 ,Q4,3,76,220,http://www.ozhurnal.com/en,0030-0675,C
Revista Cubana de Salud Publica,0.186 ,Q4,13,48,192,http://www.revsaludpublica.sld.cu/index.php/spu,0864-3466,C
Case Reports in Psychiatry,0.185 ,Q4,2,33,32,https://www.scimagojr.com/journalsearch.php?q=21100901466&tip=sid&clean=0,2090-682X/2090-6838,C
Techniques in Orthopaedics,0.185 ,Q4,20,92,168,http://journals.lww.com/techortho/pages/default.aspx,0885-9698/2333-0600,C
"Ethics, Medicine and Public Health",0.184 ,Q4,5,66,236,https://www.journals.elsevier.com/ethics-medicine-and-public-health,Sin informacion,No
HIV and AIDS Review,0.184 ,Q4,7,43,104,https://www.scimagojr.com/journalsearch.php?q=145445&tip=sid&clean=0,1730-1270,C
Japanese Journal of Health Physics,0.184 ,Q4,1,21,38,https://www.scimagojr.com/journalsearch.php?q=21100900542&tip=sid&clean=0,0367-6110/1884-7560,C
Journal of Healthcare Quality Research,0.184 ,Q4,17,71,207,https://www.journals.elsevier.com/journal-of-healthcare-quality-research,2603-6479,C
Journal of Leukemia and Lymphoma,0.184 ,Q4,4,20,584,http://eng.med.wanfangdata.com.cn/JournalDetail.aspx?qid=bxblbl,1009-9921,C
Klinicka Onkologie,0.184 ,Q4,12,115,315,https://www.scimagojr.com/journalsearch.php?q=29985&tip=sid&clean=0,0862-495X/1802-5307,C
Laryngo- Rhino- Otologie,0.184 ,Q4,32,198,571,http://www.thieme.de/fz/lro/index.html,Sin informacion,No
Psicooncologia,0.184 ,Q4,9,21,92,http://www.ucm.es/info/apsom/revistapsicooncologia/,1696-7240/1988-8287,C
Zeitschrift fur Sexualforschung,0.184 ,Q4,9,31,86,https://www.scimagojr.com/journalsearch.php?q=5600155041&tip=sid&clean=0,0932-8114/1438-9460,C
Giornale Italiano di Cardiologia,0.183 ,Q4,20,132,410,https://www.scimagojr.com/journalsearch.php?q=4000151501&tip=sid&clean=0,1827-6806/1972-6481,C
Journal of Coloproctology,0.183 ,Q4,10,75,170,https://www.scimagojr.com/journalsearch.php?q=21100231621&tip=sid&clean=0,2237-9363,C
Tijdschrift voor Psychiatrie,0.183 ,Q4,16,161,450,https://www.scimagojr.com/journalsearch.php?q=19923&tip=sid&clean=0,0303-7339/1875-7456,C
Clinical Neurology,0.182 ,Q4,19,161,343,http://www.neurology-jp.org/Journal/index_e.html,0009-918X/1882-0654,C
Journal of Gerontology and Geriatrics,0.182 ,Q4,6,42,113,http://www.jgerontology-geriatrics.com/,2499-6564,C
Recht und Psychiatrie,0.182 ,Q4,12,4,62,https://psychiatrie-verlag.de/product/recht-psychiatrie-2-2019/,0724-2247,B
Transplantation Reports,0.182 ,Q4,2,15,18,https://www.journals.elsevier.com/transplantation-reports,2451-9596,C
European Journal of Anatomy,0.181 ,Q4,18,42,141,http://www.eurjanat.com/web/,1136-4890,C
Human Physiology,0.181 ,Q4,14,88,362,http://www.springer.com/life+sciences/journal/10747,0362-1197/1608-3164,C
Sports Orthopaedics and Traumatology,0.181 ,Q4,8,47,124,http://www.elsevier.com/wps/find/journaldescription.cws_home/701800/description#description,0949-328X/1876-4339,C
Medecine et sante tropicales,0.180 ,Q4,8,102,297,https://www.scimagojr.com/journalsearch.php?q=21100207207&tip=sid&clean=0,2261-2211/2261-3684,C
Motricidade,0.180 ,Q4,11,11,242,https://www.scimagojr.com/journalsearch.php?q=19900191752&tip=sid&clean=0,1646-107X/2182-2972,C
Online Journal of Nursing Informatics,0.180 ,Q4,12,0,94,http://www.hhdev.psu.edu/nurs/ojni/dm/,1089-9758,B
American Journal of Immunology (discontinued),0.179 ,Q4,10,0,25,https://www.scimagojr.com/journalsearch.php?q=10400153308&tip=sid&clean=0,Sin informacion,No
Oxford Medical Case Reports,0.179 ,Q4,8,84,267,https://academic.oup.com/omcr,2053-8855,C
Acta Bioethica,0.178 ,Q4,7,30,103,https://www.scimagojr.com/journalsearch.php?q=10600153355&tip=sid&clean=0,0717-5906/1726-569X,C
Acta Chirurgiae Plasticae,0.178 ,Q4,16,1,47,http://www.medbc.com/meditline/review/acta/default_hm.htm,0001-5423/1805-4404,C
Acta Endocrinologica,0.178 ,Q4,12,65,257,https://www.scimagojr.com/journalsearch.php?q=5100155028&tip=sid&clean=0,1841-0987/1843-066X,C
Rorschachiana,0.178 ,Q4,6,11,31,https://www.scimagojr.com/journalsearch.php?q=18200156706&tip=sid&clean=0,1192-5604/2151-206X,C
Advances in Gerontology,0.177 ,Q4,7,70,170,https://www.scimagojr.com/journalsearch.php?q=21100228738&tip=sid&clean=0,2079-0570/2079-0589,C
International Cardiovascular Research Journal,0.177 ,Q4,11,26,97,https://www.scimagojr.com/journalsearch.php?q=21100227428&tip=sid&clean=0,2251-9130/2251-9149,C
Korean Journal of Neurotrauma,0.177 ,Q4,2,41,33,https://www.scimagojr.com/journalsearch.php?q=21100912389&tip=sid&clean=0,2234-8999/2288-2243,C
Middle East Journal of Cancer,0.177 ,Q4,5,50,115,http://mejc.sums.ac.ir/,2008-6687/2008-6709,C
Urological Science,0.177 ,Q4,7,48,202,https://www.scimagojr.com/journalsearch.php?q=19700175262&tip=sid&clean=0,1879-5226/1879-5234,C
Annals of Applied Sport Science,0.176 ,Q4,2,32,90,http://aassjournal.com/,2322-4479/2476-4981,B
Deutsche Medizinische Wochenschrift,0.176 ,Q4,38,391,1061,http://www.thieme.de/dmw/index.html,0012-0472/1439-4413,C
Health law in Canada,0.176 ,Q4,5,0,19,https://www.scimagojr.com/journalsearch.php?q=27744&tip=sid&clean=0,Sin informacion,No
Iranian Journal of Ageing,0.176 ,Q4,2,52,40,https://www.scimagojr.com/journalsearch.php?q=21100870388&tip=sid&clean=0,1735-806X,C
Journal of Arthroscopy and Joint Surgery,0.176 ,Q4,4,39,94,https://www.journals.elsevier.com/journal-of-arthroscopy-and-joint-surgery,2214-9635,C
Tidsskrift for den Norske Laegeforening,0.176 ,Q4,28,722,2865,https://www.scimagojr.com/journalsearch.php?q=16360&tip=sid&clean=0,0029-2001/0807-7096,C
Trends in Sport Sciences,0.176 ,Q4,2,23,25,https://www.scimagojr.com/journalsearch.php?q=21100894627&tip=sid&clean=0,2299-9590/2391-436X,C
Archives des Maladies Professionnelles et de l'Environnement,0.175 ,Q4,10,57,197,http://www.elsevier.com/wps/find/journaldescription.cws_home/709578/description#description,Sin informacion,No
Chinese Journal of Medical Genetics,0.175 ,Q4,16,274,575,http://eng.med.wanfangdata.com.cn/JournalDetail.aspx?qid=zhyxycx,1003-9406,C
"Health matrix (Cleveland, Ohio : 1991)",0.175 ,Q4,13,0,13,http://law.case.edu/student_life/organizations/HealthMatrix/,Sin informacion,No
"Neurohospitalist, The",0.175 ,Q4,21,56,46,https://www.scimagojr.com/journalsearch.php?q=21100783389&tip=sid&clean=0,Sin informacion,No
