Nombre,Factor,Categoria,IndiceH,CantidadArticulosUltimo,CantidadArticulosUltimosTres,Enlace,ISSN,Homologacion
Cortex,2.026,Q1,108,347,800,https://www.sciencedirect.com/journal/cortex,0010-9452/1973-8102,A1
Journal of Clinical Child and Adolescent Psychology,2.01,Q1,128,156,262,https://www.tandfonline.com/toc/hcap20/current,1537-4416/1537-4424,A1
Journal of Mathematical Psychology,1.983,Q1,64,59,188,https://www.journals.elsevier.com/journal-of-mathematical-psychology,0022-2496/1096-0880,A1
Current Opinion in Psychology,1.9780000000000002,Q1,33,200,486,https://www.journals.elsevier.com/current-opinion-in-psychology,2352-250X/2352-2518,A1
Journal of Affective Disorders,1.945,Q1,174,1037,2359,https://www.sciencedirect.com/journal/journal-of-affective-disorders,0165-0327/1573-2517,A1
Wiley Interdisciplinary Reviews: Cognitive Science,1.943,Q1,44,29,88,https://onlinelibrary.wiley.com/journal/19395086,Sin informacion,No
Scientific Studies of Reading,1.936,Q1,58,53,105,https://www.tandfonline.com/toc/hssr20/current,1088-8438/1532-799X,A1
"Accounting, Organizations and Society",1.9240000000000002,Q1,125,42,118,https://www.journals.elsevier.com/accounting-organizations-and-society,Sin informacion,No
Journal of Research in Personality,1.92,Q1,107,110,230,https://www.journals.elsevier.com/journal-of-research-in-personality,0092-6566/1095-7251,A1
Decision Support Systems,1.9180000000000001,Q1,138,114,338,https://www.journals.elsevier.com/decision-support-systems,0167-9236/1873-5797,A1
Evolution and Human Behavior,1.91,Q1,108,63,226,https://www.journals.elsevier.com/evolution-and-human-behavior,1090-5138/1879-0607,A1
Autism,1.885,Q1,89,224,289,https://journals.sagepub.com/home/aut,1362-3613/1461-7005,A1
Media Psychology,1.8630000000000002,Q1,68,73,85,https://www.tandfonline.com/toc/hmep20/current,1521-3269/1532-785X,A1
Psychological Assessment,1.845,Q1,132,160,478,https://www.apa.org/pubs/journals/pas/,1040-3590/1939-134X,A1
Journal of Experimental Child Psychology,1.841,Q1,110,199,549,https://www.journals.elsevier.com/journal-of-experimental-child-psychology,0022-0965/1096-0457,A1
Journal of Experimental Psychology: Human Perception and Performance,1.835,Q1,143,116,462,https://www.apa.org/pubs/journals/xhp/,Sin informacion,No
Journal of Environmental Psychology,1.818,Q1,124,103,276,https://www.journals.elsevier.com/journal-of-environmental-psychology,0272-4944/1522-9610,A1
Technological Forecasting and Social Change,1.815,Q1,103,443,1011,https://www.sciencedirect.com/journal/technological-forecasting-and-social-change,0040-1625/1873-5509,A1
European Journal of Work and Organizational Psychology,1.8090000000000002,Q1,61,78,201,https://www.tandfonline.com/toc/pewo20/current,1359-432X/1464-0643,A1
Psychophysiology,1.8090000000000002,Q1,150,165,517,https://onlinelibrary.wiley.com/journal/14698986,0048-5772/1469-8986,A1
Educational and Psychological Measurement,1.798,Q1,88,69,153,https://journals.sagepub.com/home/epm,0013-1644/1552-3888,A1
Journal of Sex Research,1.798,Q1,100,147,296,https://www.tandfonline.com/loi/hjsr20,0022-4499/1559-8519,A1
Journal of Abnormal Child Psychology,1.794,Q1,136,156,396,https://www.springer.com/journal/10802,0091-0627/1573-2835,A1
Early Childhood Research Quarterly,1.7919999999999998,Q1,91,126,234,https://www.journals.elsevier.com/early-childhood-research-quarterly,0885-2006/1873-7706,A1
Journal of School Psychology,1.7890000000000001,Q1,89,63,146,https://www.sciencedirect.com/journal/journal-of-school-psychology,0022-4405/1873-3506,A1
AIDS and Behavior,1.7830000000000001,Q1,99,435,1100,https://www.springer.com/journal/10461,1090-7165/1573-3254,A1
Social Psychiatry and Psychiatric Epidemiology,1.775,Q1,116,192,461,https://www.springer.com/journal/127,Sin informacion,No
Journal of Occupational and Organizational Psychology,1.774,Q1,106,54,105,http://www.bpsjournals.co.uk/journals/joop/,0963-1798,A1
Journal of Youth and Adolescence,1.7730000000000001,Q1,110,199,495,https://www.springer.com/journal/10964,0047-2891/1573-6601,A1
Journal of Behavioral Addictions,1.767,Q1,37,79,301,https://akjournals.com/view/journals/2006/2006-overview.xml,2062-5871/2063-5303,A1
Journal of Business and Psychology,1.765,Q1,69,107,129,https://www.springer.com/journal/10869,0889-3268/1573-353X,A1
Psychology of Women Quarterly,1.765,Q1,86,37,104,https://journals.sagepub.com/home/pwq,0361-6843/1471-6402,A1
Development and Psychopathology,1.739,Q1,164,214,384,https://www.cambridge.org/core/journals/development-and-psychopathology,0954-5794/1469-2198,A1
Behavior Therapy,1.734,Q1,102,102,228,https://www.journals.elsevier.com/behavior-therapy,0005-7894/1878-1888,A1
Psychosomatic Medicine,1.7309999999999999,Q1,180,110,363,https://journals.lww.com/psychosomaticmedicine/pages/default.aspx,0033-3174/1534-7796,A1
Behavioral Disorders,1.7269999999999999,Q1,42,34,55,https://journals.sagepub.com/home/bhda,0198-7429/2163-5307,A1
American Psychologist,1.7209999999999999,Q1,219,180,431,https://www.apa.org/pubs/journals/amp/,0003-066X/1935-990X,A1
Journal of Criminal Justice,1.72,Q1,73,63,173,https://www.journals.elsevier.com/journal-of-criminal-justice,0047-2352/1873-6203,A1
Annals of Behavioral Medicine,1.7109999999999999,Q1,126,98,278,https://academic.oup.com/abm,0883-6612/1532-4796,A1
Clinical Child and Family Psychology Review,1.7109999999999999,Q1,95,32,73,https://www.springer.com/journal/10567,1096-4037/1573-2827,A1
Cognitive Science,1.6540000000000001,Q1,107,94,406,https://onlinelibrary.wiley.com/journal/15516709,0364-0213/1551-6709,A1
Human Resource Management,1.64,Q1,87,53,199,https://onlinelibrary.wiley.com/journal/1099050x,0090-4848/1099-050X,A1
Intelligence,1.63,Q1,86,64,246,https://www.journals.elsevier.com/intelligence,0160-2896/1873-7935,A1
Suicide and Life-Threatening Behavior,1.6219999999999999,Q1,86,163,195,https://onlinelibrary.wiley.com/journal/1943278x,Sin informacion,No
Cognitive Behaviour Therapy,1.62,Q1,55,45,104,https://www.tandfonline.com/toc/sbeh20/current,1650-6073/1651-2316,A1
British Journal of Psychology,1.5919999999999999,Q1,87,82,141,https://onlinelibrary.wiley.com/journal/20448295,Sin informacion,No
Journals of Gerontology - Series B Psychological Sciences and Social Sciences,1.591,Q1,142,167,415,https://academic.oup.com/psychsocgerontology,Sin informacion,No
Journal of Positive Psychology,1.589,Q1,66,122,191,https://www.tandfonline.com/toc/rpos20/current,1743-9760/1743-9779,A1
European Child and Adolescent Psychiatry,1.5859999999999999,Q1,90,243,438,https://www.springer.com/journal/787,1018-8827/1435-165X,A1
Journal of Alzheimer's Disease,1.5859999999999999,Q1,127,729,2184,https://www.j-alz.com/,Sin informacion,No
Health Psychology,1.58,Q1,156,157,426,https://www.apa.org/pubs/journals/hea/,0278-6133/1930-7810,A1
Law and Human Behavior,1.579,Q1,92,46,145,http://www.springer.com/psychology/psychology+%26+law/journal/10979,0147-7307/1573-661X,A1
Journal of Substance Abuse Treatment,1.574,Q1,99,147,436,http://www.elsevier.com/wps/find/journaldescription.cws_home/525475/description#description,0740-5472/1873-6483,A1
Cognition and Emotion,1.5730000000000002,Q1,122,205,426,https://www.tandfonline.com/toc/pcem20/current,0269-9931/1464-0600,A1
Mindfulness,1.5730000000000002,Q1,50,255,517,https://www.springer.com/journal/12671,1868-8527/1868-8535,A1
"Language, Cognition and Neuroscience",1.5719999999999998,Q1,76,114,313,https://www.tandfonline.com/action/journalInformation?journalCode=plcp21,Sin informacion,No
Emotion Review,1.571,Q1,61,35,159,https://journals.sagepub.com/home/emr,1754-0739/1754-0747,A1
Mathematical Thinking and Learning,1.569,Q1,20,18,41,https://www.tandfonline.com/toc/hmtl20/current,1098-6065/1532-7833,A1
Group and Organization Management,1.567,Q1,81,38,90,https://journals.sagepub.com/home/gom,1059-6011/1552-3993,A1
Addictive Behaviors,1.558,Q1,120,450,997,https://www.journals.elsevier.com/addictive-behaviors,0306-4603/1873-6327,A1
Neurobiology of Learning and Memory,1.557,Q1,113,155,596,https://www.sciencedirect.com/journal/neurobiology-of-learning-and-memory,1074-7427/1095-9564,A1
Body Image,1.548,Q1,76,93,245,http://www.elsevier.com/wps/find/journaldescription.cws_home/672932/description#description,1740-1445/1873-6807,A1
Review of General Psychology,1.54,Q1,93,33,101,https://journals.sagepub.com/home/rgpa,1089-2680/1939-1552,A1
Psychology of Addictive Behaviors,1.507,Q1,101,113,304,https://www.apa.org/pubs/journals/adb/,0893-164X/1939-1501,A1
School Psychology Review,1.504,Q1,86,31,80,https://www.tandfonline.com/loi/uspr20,0279-6015/2372-966X,A1
British Journal of Social Psychology,1.501,Q1,93,71,139,https://onlinelibrary.wiley.com/journal/20448309,0144-6665/2044-8309,A1
Judgment and Decision Making,1.499,Q1,51,65,156,http://journal.sjdm.org/,1930-2975,A1
Psychology of Violence,1.495,Q1,36,88,200,https://www.apa.org/pubs/journals/vio/,2152-081X/2152-0828,A1
International Journal of Clinical and Health Psychology,1.494,Q1,38,31,85,https://www.journals.elsevier.com/international-journal-of-clinical-and-health-psychology,1576-7329/1697-2600,A1
Group Processes and Intergroup Relations,1.4769999999999999,Q1,69,107,175,https://journals.sagepub.com/home/gpi,1368-4302/1461-7188,A1
Memory and Cognition,1.469,Q1,119,132,308,https://www.springer.com/journal/13421,0090-502X/1532-5946,A1
British Journal of Educational Psychology,1.466,Q1,90,104,121,https://onlinelibrary.wiley.com/journal/20448279,0007-0998/2044-8279,A1
Neuropsychologia,1.464,Q1,199,351,1117,https://www.journals.elsevier.com/neuropsychologia,0028-3932/1873-3514,A1
Research on Language and Social Interaction,1.463,Q1,55,24,73,https://www.tandfonline.com/toc/hrls20/current,0835-1813/1532-7973,A1
Applied Psychology,1.4569999999999999,Q1,84,61,85,https://iaap-journals.onlinelibrary.wiley.com/journal/14640597,0269-994X/1464-0597,A1
Alcohol research : current reviews,1.45,Q1,90,8,70,https://www.arcr.niaaa.nih.gov/,Sin informacion,No
Biological Psychology,1.446,Q1,116,150,508,https://www.journals.elsevier.com/biological-psychology,Sin informacion,No
Journal of Autism and Developmental Disorders,1.4340000000000002,Q1,164,537,1117,https://www.springer.com/journal/10803,0162-3257/1573-3432,A1
Learning and Memory,1.4269999999999998,Q1,130,59,245,http://learnmem.cshlp.org/,1072-0502/1549-5485,A1
Child Abuse and Neglect,1.4240000000000002,Q1,137,298,797,https://www.journals.elsevier.com/child-abuse-and-neglect,0145-2134/1873-7757,A1
Quarterly Journal of Experimental Psychology,1.419,Q1,70,225,568,https://journals.sagepub.com/home/qjp,1747-0218/1747-0226,A1
British Journal of Criminology,1.416,Q1,89,78,198,http://bjc.oxfordjournals.org/,0007-0955/1464-3529,A1
"Psychological Trauma: Theory, Research, Practice, and Policy",1.413,Q1,42,177,309,https://www.apa.org/pubs/journals/tra/,Sin informacion,No
Work and Stress,1.413,Q1,89,33,63,https://www.tandfonline.com/toc/twst20/current,0267-8373/1464-5335,A1
"Psychology of Aesthetics, Creativity, and the Arts",1.4040000000000001,Q1,47,85,173,https://www.apa.org/pubs/journals/aca/,Sin informacion,No
European Journal of Social Psychology,1.401,Q1,106,125,240,https://onlinelibrary.wiley.com/journal/10990992,0046-2772/1099-0992,A1
Journal of Nonverbal Behavior,1.396,Q1,61,29,66,https://www.springer.com/journal/10919,0191-5886/1573-3653,A1
Journal of Family Theory and Review,1.385,Q1,13,42,114,https://www.ncfr.org/jftr,1756-2570/1756-2589,A1
Cognitive Therapy and Research,1.383,Q1,95,101,221,https://www.springer.com/journal/10608,0147-5916/1573-2819,A1
Journal of Cognition and Development,1.38,Q1,53,44,109,https://www.tandfonline.com/toc/hjcd20/current,1524-8372/1532-7647,A1
Brain and Language,1.379,Q1,118,71,239,https://www.journals.elsevier.com/brain-and-language,0093-934X/1090-2155,A1
Journal of Family Psychology,1.376,Q1,115,141,329,https://www.apa.org/pubs/journals/fam/,0893-3200/1939-1293,A1
Learning and Individual Differences,1.376,Q1,74,97,519,https://www.journals.elsevier.com/learning-and-individual-differences,1041-6080/1873-3425,A1
Psychotherapy,1.365,Q1,73,82,156,https://www.apa.org/pubs/journals/pst/,0033-3204/1939-1536,A1
Methodology,1.357,Q1,26,17,52,https://us.hogrefe.com/products/journals/methodology,1614-1881/1614-2241,A1
Journal of Gambling Studies,1.3559999999999999,Q1,75,131,246,https://link.springer.com/journal/10899,1050-5350/1573-3602,A1
Gifted Child Quarterly,1.3530000000000002,Q1,46,17,75,https://journals.sagepub.com/home/gcq,0016-9862/1934-9041,A1
Psychology of Sport and Exercise,1.3530000000000002,Q1,82,160,388,https://www.journals.elsevier.com/psychology-of-sport-and-exercise,1469-0292/1878-5476,A1
"Cyberpsychology, Behavior, and Social Networking",1.3519999999999999,Q1,133,144,407,https://home.liebertpub.com/publications/cyberpsychology-behavior-brand-social-networking/10/overview,Sin informacion,No
Psychology and Marketing,1.347,Q1,107,98,246,https://onlinelibrary.wiley.com/journal/15206793,0742-6046/1520-6793,A1
Human Factors,1.345,Q1,109,166,255,https://journals.sagepub.com/home/hfs,0018-7208/1547-8181,A1
Cultural Diversity and Ethnic Minority Psychology,1.3430000000000002,Q1,74,102,177,https://www.apa.org/pubs/journals/cdp/,1099-9809/1939-0106,A1
Appetite,1.341,Q1,133,396,1334,https://www.journals.elsevier.com/appetite,0195-6663/1095-8304,A1
Journal of Applied Research in Memory and Cognition,1.339,Q1,28,56,210,https://www.journals.elsevier.com/journal-of-applied-research-in-memory-and-cognition,2211-3681/2211-369X,A1
Journal of Research on Adolescence,1.3330000000000002,Q1,90,84,207,https://onlinelibrary.wiley.com/journal/15327795,1050-8392/1532-7795,A1
Archives of Sexual Behavior,1.328,Q1,102,282,685,https://www.springer.com/journal/10508,0004-0002/1573-2800,A1
"Attention, Perception & Psychophysics",1.327,Q1,111,294,568,https://www.springer.com/journal/13414,Sin informacion,No
Psychology and Aging,1.324,Q1,145,112,248,https://www.apa.org/pubs/journals/pag/,0882-7974/1939-1498,A1
Cognitive Development,1.318,Q1,75,67,178,https://www.journals.elsevier.com/cognitive-development,0885-2014/1879-226X,A1
Social Networks,1.318,Q1,91,52,182,https://www.journals.elsevier.com/social-networks,0378-8733/1879-2111,A1
Journal of Behavioral Decision Making,1.315,Q1,73,50,188,http://www3.interscience.wiley.com/journal/4637/home,0894-3257/1099-0771,A1
Journal of Health and Social Behavior,1.314,Q1,122,36,118,https://journals.sagepub.com/home/hsb,0022-1465/2150-6000,A1
Journal of Multicultural Counseling and Development,1.314,Q1,40,21,50,https://onlinelibrary.wiley.com/journal/21611912,0883-8534/2161-1912,A1
Infancy,1.3019999999999998,Q1,65,49,135,https://onlinelibrary.wiley.com/journal/15327078,1525-0008/1532-7078,A1
Aggressive Behavior,1.288,Q1,87,67,163,https://onlinelibrary.wiley.com/journal/10982337,0096-140X/1098-2337,A1
Personality and Individual Differences,1.288,Q1,155,568,1966,https://www.sciencedirect.com/journal/personality-and-individual-differences,0191-8869/1873-3549,A1
Journal of Experimental Education,1.2819999999999998,Q1,54,83,113,https://www.tandfonline.com/toc/vjxe20/current,0022-0973/1940-0683,A1
Child Maltreatment,1.281,Q1,79,71,100,https://journals.sagepub.com/home/cmx,1077-5595/1552-6119,A1
Criminal Justice and Behavior,1.2790000000000001,Q1,90,97,265,https://journals.sagepub.com/home/cjb,0093-8548/1552-3594,A1
Journal of Mathematical Behavior,1.276,Q1,41,70,143,https://www.sciencedirect.com/journal/the-journal-of-mathematical-behavior,Sin informacion,No
Instructional Science,1.272,Q1,68,29,109,https://www.springer.com/journal/11251,0020-4277/1573-1952,A1
Sex Roles,1.256,Q1,111,144,329,https://www.springer.com/journal/11199,0360-0025/1573-2762,A1
Sexual Abuse: Journal of Research and Treatment,1.249,Q1,73,85,121,https://journals.sagepub.com/home/sax,Sin informacion,No
Brain and Cognition,1.244,Q1,122,97,289,https://www.sciencedirect.com/journal/brain-and-cognition,0278-2626/1090-2147,A1
Frontiers in Human Neuroscience,1.2409999999999999,Q1,100,434,1891,https://www.frontiersin.org/journals/human-neuroscience,1662-5161,A1
European Eating Disorders Review,1.236,Q1,65,63,210,https://onlinelibrary.wiley.com/journal/10990968,1072-4133/1099-0968,A1
Journal of Behavioral Medicine,1.225,Q1,90,143,288,https://www.springer.com/journal/10865,0160-7715/1573-3521,A1
European Psychologist,1.224,Q1,52,35,75,http://www.europeanpsychologist.eu/,1016-9040/1878-531X,A1
Family Process,1.222,Q1,69,132,184,https://onlinelibrary.wiley.com/journal/15455300,0014-7370/1545-5300,A1
Journal of Personality Assessment,1.2209999999999999,Q1,95,125,214,https://www.tandfonline.com/loi/hjpa20,0022-3891/1532-7752,A1
Learning Environments Research,1.219,Q1,33,35,68,https://www.springer.com/journal/10984,1387-1579/1573-1855,A1
Cognition and Instruction,1.217,Q1,76,24,53,https://www.tandfonline.com/loi/hcgi20,0737-0008/1532-690X,A1
Social Cognition,1.214,Q1,73,29,96,https://guilfordjournals.com/loi/soco,0278-016X,A1
Journal of Consumer Culture,1.2109999999999999,Q1,52,56,154,https://journals.sagepub.com/home/joc,1469-5405/1741-2900,A1
