Nombre,Factor,Categoria,Indice-H,Cantidad-articulos-ultimo,Cantidad-articulos-ultimos-tres,Enlace,ISSN,Homologacion
Cancer Biotherapy and Radiopharmaceuticals,0.544 ,Q3,57,87,159,http://www.liebertpub.com/products/product.aspx?pid=8,1084-9785/1557-8852,A2
Anti-Cancer Agents in Medicinal Chemistry,0.543 ,Q3,90,0,420,https://benthamscience.com/journals/anti-cancer-agents-in-medicinal-chemistry/,Sin informacion,No
Journal of Toxicologic Pathology,0.537 ,Q3,24,36,173,https://www.scimagojr.com/journalsearch.php?q=130031&tip=sid&clean=0,0914-9198/1881-915X,A2
International Journal of Toxicology,0.535 ,Q3,56,55,189,https://journals.sagepub.com/home/ijt,1091-5818/1092-874X,B
Environmental Pollutants and Bioavailability,0.528 ,Q3,28,36,65,https://www.scimagojr.com/journalsearch.php?q=21100938253&tip=sid&clean=0,2639-5932/2639-5940,A2
Human and Experimental Toxicology,0.527 ,Q3,75,150,378,http://het.sagepub.com/,0960-3271/1477-0903,A2
Toxicology Research,0.523 ,Q3,28,99,334,https://academic.oup.com/toxres,2045-452X/2045-4538,B
Toxicon,0.522 ,Q3,123,215,771,http://www.elsevier.com/wps/find/journaldescription.cws_home/259/description#description,0041-0101/1879-3150,B
World Mycotoxin Journal,0.520 ,Q3,32,38,159,https://www.scimagojr.com/journalsearch.php?q=18200156702&tip=sid&clean=0,1875-0710/1875-0796,A2
Biologicals,0.517 ,Q3,53,76,243,http://www.elsevier.com/wps/find/journaldescription.cws_home/622793/description#description,1045-1056/1095-8320,A2
European Journal of Drug Metabolism and Pharmacokinetics,0.517 ,Q3,36,82,259,http://www.springer.com/biomed/pharmaceutical+science/journal/13318,0398-7639,C
Bulletin of Environmental Contamination and Toxicology,0.515 ,Q3,68,269,797,http://www.springer.com/environment/pollution+and+remediation/journal/128,0007-4861/1432-0800,A2
Xenobiotica,0.514 ,Q3,78,189,388,http://informahealthcare.com/loi/xen,0049-8254/1366-5928,A2
Journal of Venomous Animals and Toxins Including Tropical Diseases,0.504 ,Q3,26,29,117,http://www.scielo.br/scielo.php?script=sci_serial&pid=1678-9199&lng=en&nrm=iso,1678-9199,A2
Toxicology and Industrial Health,0.499 ,Q3,53,73,384,http://tih.sagepub.com/,0748-2337/1477-0393,A2
SAR and QSAR in Environmental Research,0.494 ,Q3,46,52,174,http://www.tandf.co.uk/journals/titles/1062936x.asp,1029-046X/1062-936X,A2
Journal of Toxicology,0.491 ,Q3,29,25,77,https://new.hindawi.com/journals/jt/,1687-8191/1687-8205,B
Chemotherapy,0.488 ,Q3,52,38,126,http://content.karger.com/ProdukteDB/produkte.asp?Aktion=JournalHome&ProduktNr=223834,0009-3157/1421-9794,A2
Personalized Medicine,0.486 ,Q3,27,65,196,http://www.futuremedicine.com/loi/pme,1741-0541/1744-828X,A2
Journal of Applied Research on Medicinal and Aromatic Plants,0.484 ,Q3,16,33,138,https://www.scimagojr.com/journalsearch.php?q=21100366771&tip=sid&clean=0,2214-7861,A2
Drug Development Research,0.483 ,Q3,58,131,136,http://www3.interscience.wiley.com/journal/34597/home,0272-4391/1098-2299,B
PharmacoEconomics - Open,0.480 ,Q3,6,67,73,https://www.scimagojr.com/journalsearch.php?q=21100932732&tip=sid&clean=0,Sin informacion,No
Journal of Chemotherapy,0.476 ,Q3,49,60,222,https://www.scimagojr.com/journalsearch.php?q=29947&tip=sid&clean=0,1120-009X/1973-9478,A2
Dose-Response,0.475 ,Q3,33,126,162,https://journals.sagepub.com/home/dos,Sin informacion,No
Natural Products and Bioprospecting,0.475 ,Q3,17,39,108,https://www.scimagojr.com/journalsearch.php?q=21100924771&tip=sid&clean=0,2192-2195/2192-2209,A2
Biomedical Chromatography,0.474 ,Q3,62,297,809,http://www3.interscience.wiley.com/journal/2770/home,0269-3879/1099-0801,A2
"Drug, Healthcare and Patient Safety",0.473 ,Q3,20,15,35,https://www.scimagojr.com/journalsearch.php?q=19700175086&tip=sid&clean=0,Sin informacion,No
American Journal of Health-System Pharmacy,0.468 ,Q3,93,368,1128,https://academic.oup.com/ajhp,Sin informacion,No
Journal of Labelled Compounds and Radiopharmaceuticals,0.468 ,Q3,45,102,277,http://www3.interscience.wiley.com/journal/117935709/grouphome/home.html,0362-4803/1099-1344,A2
In Vivo,0.458 ,Q3,57,309,549,https://www.scimagojr.com/journalsearch.php?q=27210&tip=sid&clean=0,0258-851X/1791-7549,A2
Chemical Biology and Drug Design,0.457 ,Q3,73,184,602,http://www.wiley.com/bw/journal.asp?ref=1747-0277,1747-0277/1747-0285,B
Pharmacology,0.457 ,Q3,56,108,233,https://www.karger.com/Journal/Home/224274,0031-7012/1423-0313,A2
Current Therapeutic Research,0.448 ,Q3,37,33,47,http://www.currenttherapeuticres.com/,0011-393X/1879-0313,B
Applied In Vitro Toxicology,0.447 ,Q3,5,20,42,https://home.liebertpub.com/publications/applied-in-vitro-toxicology/626/for-authors,2332-1512/2332-1539,A2
Current Radiopharmaceuticals,0.447 ,Q3,24,26,91,https://benthamscience.com/journals/current-radiopharmaceuticals/,1874-4710/1874-4729,B
Clinical Neuropharmacology,0.440 ,Q3,77,59,197,http://journals.lww.com/clinicalneuropharm/pages/default.aspx,0362-5664/1537-162X,B
Chirality,0.439 ,Q3,75,97,336,http://www3.interscience.wiley.com/journal/37532/home/ProductInformation.html,0899-0042/1520-636X,B
Recent Patents on Inflammation and Allergy Drug Discovery,0.436 ,Q3,24,17,44,https://benthamscience.com/journals/recent-patents-on-inflammation-and-allergy-drug-discovery/,1872-213X/2212-2710,B
Cutaneous and Ocular Toxicology,0.429 ,Q3,27,62,206,http://informahealthcare.com/loi/cot,1556-9527/1556-9535,B
Biotechnology and Applied Biochemistry,0.423 ,Q3,67,157,301,http://www.babonline.org/bab/default.htm,0885-4513/1470-8744,A2
Drug and Chemical Toxicology,0.422 ,Q3,42,194,235,https://www.tandfonline.com/loi/idct20,0148-0545/1525-6014,B
International Journal of Medicinal Mushrooms,0.407 ,Q3,27,103,316,http://www.begellhouse.com/journals/708ae68d64b17c52.html,1521-9437,B
Toxin Reviews,0.405 ,Q3,40,101,154,https://www.tandfonline.com/loi/itxr20,1556-9543/1556-9551,A2
"Journal of Environmental Pathology, Toxicology and Oncology",0.402 ,Q3,45,31,86,http://www.begellhouse.com/journals/0ff459a57a4c08d0.html,Sin informacion,No
Journal of Food Biochemistry,0.399 ,Q3,44,383,450,https://onlinelibrary.wiley.com/journal/17454514,0145-8884/1745-4514,B
"Recent Patents on Endocrine, Metabolic and Immune Drug Discovery",0.399 ,Q3,21,0,26,https://benthamscience.com/journals/recent-patents-on-endocrine-metabolic-and-immune-drug-discovery/,Sin informacion,No
Chinese Journal of Population Resources and Environment,0.396 ,Q3,11,34,117,https://www.tandfonline.com/toc/tpre20/current,1004-2857/2325-4262,A2
Journal of Biochemical and Molecular Toxicology,0.395 ,Q3,56,171,320,https://onlinelibrary.wiley.com/journal/10990461,1095-6670/1099-0461,A1
Journal of Pharmacopuncture,0.394 ,Q3,9,37,105,http://www.journal-pharm.com/main,2093-6966/2234-6856,A2
Journal of Intercultural Ethnopharmacology (discontinued),0.385 ,Q3,10,0,122,http://www.jocmr.com/,Sin informacion,No
American Journal of Therapeutics,0.378 ,Q3,59,135,720,http://journals.lww.com/americantherapeutics/pages/default.aspx,1075-2765/1536-3686,B
Pharmacognosy Research (discontinued),0.377 ,Q3,27,1,220,http://www.phcogres.com/,Sin informacion,No
Molecular Diversity,0.368 ,Q3,56,145,229,http://www.springer.com/life+sciences/biochemistry+%26+biophysics/journal/11030,1381-1991/1573-501X,A2
Chemical and Pharmaceutical Bulletin,0.365 ,Q3,89,189,600,http://www.jstage.jst.go.jp/browse/cpb,0009-2363/1347-5223,A2
Journal of AOAC International,0.361 ,Q3,83,253,704,http://www.aoac.org/pubs/JOURNAL/years.htm,1060-3271/1944-7922,A2
Reviews on Recent Clinical Trials,0.361 ,Q3,31,43,131,https://benthamscience.com/journals/reviews-on-recent-clinical-trials/,1574-8871,B
Drugs of Today,0.359 ,Q3,50,56,169,http://journals.prous.com/journals/servlet/xmlxsl/pk_journals.xml_about_pr?p_JournalID=4,0025-7656/1699-3993,B
Medical Letter on Drugs and Therapeutics,0.357 ,Q3,19,93,372,http://www.medletter.com/scripts/toc.cgi?type=cur&inst=null,0025-732X/1523-2859,B
International Journal of Clinical Pharmacology and Therapeutics,0.356 ,Q3,65,81,347,https://www.dustri.com/nc/journals-in-english/mag/int-journal-of-clinical-pharmacology-and-therapeutics.html,0946-1965,B
Drug Research,0.355 ,Q3,60,100,327,https://www.thieme.in/drug-research,2194-9379/2194-9387,B
Journal of Basic and Clinical Physiology and Pharmacology,0.355 ,Q3,31,98,230,https://www.degruyter.com/view/j/jbcpp?lang=en,0792-6855/2191-0286,B
Medicinal Chemistry,0.344 ,Q3,42,82,258,https://benthamscience.com/journals/medicinal-chemistry/,1573-4064/1875-6638,B
Records of Natural Products,0.340 ,Q3,28,73,210,http://www.acgpubs.org/journal/records-of-natural-products,1307-6167,B
Bangladesh Journal of Pharmacology,0.337 ,Q3,21,24,285,https://www.banglajol.info/index.php/BJP,1991-007X/1991-0088,B
Interdisciplinary Toxicology,0.337 ,Q3,27,19,62,https://www.scimagojr.com/journalsearch.php?q=19700177407&tip=sid&clean=0,1337-6853/1337-9569,B
Neuropsychopharmacology Reports,0.334 ,Q3,12,40,30,https://www.scimagojr.com/journalsearch.php?q=21100862294&tip=sid&clean=0,2574-173X,B
Cardiovascular and Hematological Disorders - Drug Targets,0.330 ,Q3,39,27,71,https://benthamscience.com/journals/cardiovascular-and-hematological-disorders-drug-targets/,Sin informacion,No
Indian Journal of Pharmacology,0.312 ,Q3,55,66,316,http://www.ijp-online.com/,0253-7613/1998-3751,B
Journal of Ayurveda and Integrative Medicine,0.306 ,Q3,22,91,178,https://www.scimagojr.com/journalsearch.php?q=19700201141&tip=sid&clean=0,0975-9476/0976-2809,A2
Current Drug Safety,0.304 ,Q3,33,45,124,https://www.currentdrugsafety.com/,1574-8863,B
"African Journal of Traditional, Complementary and Alternative Medicines (discontinued)",0.298 ,Q3,40,0,298,https://www.scimagojr.com/journalsearch.php?q=4700152608&tip=sid&clean=0,Sin informacion,No
Current Drug Discovery Technologies,0.297 ,Q3,40,50,77,https://benthamscience.com/journals/current-drug-discovery-technologies/,1570-1638,B
Combinatorial Chemistry and High Throughput Screening,0.296 ,Q3,62,82,285,https://benthamscience.com/journals/combinatorial-chemistry-and-high-throughput-screening/,1386-2073/1875-5402,B
Revista Espanola de Quimioterapia,0.287 ,Q3,24,127,303,https://www.scimagojr.com/journalsearch.php?q=35190&tip=sid&clean=0,0214-3429/1988-9518,B
Recent Patents on Anti-Infective Drug Discovery,0.278 ,Q3,29,8,49,https://benthamscience.com/journals/recent-patents-on-anti-infective-drug-discovery/,Sin informacion,No
Journal of Pharmacology and Pharmacotherapeutics,0.269 ,Q3,30,20,125,https://www.scimagojr.com/journalsearch.php?q=21100209502&tip=sid&clean=0,0976-500X/0976-5018,B
Infectious Disorders - Drug Targets,0.267 ,Q3,51,54,88,https://benthamscience.com/journals/infectious-disorders-drug-targets/,Sin informacion,No
Food and Drug Law Journal,0.266 ,Q3,19,0,64,http://www.fdli.org/pubs/Journal%20Online/,1064-590X,A2
International Journal of Peptide Research and Therapeutics,0.264 ,Q3,33,287,166,https://www.springer.com/journal/10989,1573-3149/1573-3904,B
Antibodies,0.261 ,Q3,5,0,5,https://www.mdpi.com/journal/antibodies,Sin informacion,No
Drug Discovery Today: Disease Models,0.252 ,Q3,24,14,80,http://www.elsevier.com/wps/find/journaldescription.cws_home/702727/description#description,Sin informacion,No
Anti-Inflammatory and Anti-Allergy Agents in Medicinal Chemistry,0.251 ,Q3,21,12,52,https://benthamscience.com/journals/anti-inflammatory-and-anti-allergy-agents-in-medicinal-chemistry,Sin informacion,No
Natural Product Sciences,0.251 ,Q3,23,45,146,http://www.e-nps.or.kr/,1226-3907,B
Boletin Latinoamericano y del Caribe de Plantas Medicinales y Aromaticas,0.247 ,Q3,19,42,124,https://www.scimagojr.com/journalsearch.php?q=19200156945&tip=sid&clean=0,0717-7917,A2
Journal of HerbMed Pharmacology,0.247 ,Q3,9,38,112,http://www.herbmedpharmacol.com/,2345-5004,B
Cardiovascular and Hematological Agents in Medicinal Chemistry,0.246 ,Q3,37,17,58,https://benthamscience.com/journals/cardiovascular-and-hematological-agents-in-medicinal-chemistry/,1871-5257,B
Heterocycles,0.244 ,Q3,63,206,653,http://www.elsevier.com/wps/find/journaldescription.cws_home/424830/description#description,0385-5414/1881-0942,B
Pharmaceutical Medicine,0.240 ,Q3,16,41,95,https://www.scimagojr.com/journalsearch.php?q=19700189100&tip=sid&clean=0,1178-2595/1179-1993,B
Hospital Pharmacy,0.236 ,Q3,22,145,347,https://journals.sagepub.com/home/hpxa,0018-5787/1945-1253,A2
Current Cardiovascular Risk Reports,0.233 ,Q3,25,39,112,https://www.scimagojr.com/journalsearch.php?q=19500157062&tip=sid&clean=0,1932-9520/1932-9563,B
Autonomic and Autacoid Pharmacology,0.232 ,Q3,20,0,15,http://www.wiley.com/bw/journal.asp?ref=1474-8665,1474-8673,B
Revista Brasileira de Plantas Medicinais,0.232 ,Q3,24,0,76,https://www.scimagojr.com/journalsearch.php?q=16698&tip=sid&clean=0,1983-084X,B
Journal of Experimental Therapeutics and Oncology,0.231 ,Q3,37,10,91,http://www3.interscience.wiley.com/journal/119485089/home,1359-4117/1533-869X,B
Pharmacognosy Journal,0.227 ,Q3,17,242,466,https://www.phcogj.com/,0975-3575,B
Farmacia Hospitalaria,0.223 ,Q3,22,50,220,http://www.elsevier.com/wps/find/journaldescription.cws_home/718566/description#description,1130-6343/2171-8695,B
International Journal of Pharmacology (discontinued),0.221 ,Q3,32,0,351,https://www.scimagojr.com/journalsearch.php?q=3900148201&tip=sid&clean=0,Sin informacion,No
Open Medicinal Chemistry Journal,0.220 ,Q3,16,6,32,https://www.scimagojr.com/journalsearch.php?q=19700175004&tip=sid&clean=0,1874-1045,B
Open Access Journal of Clinical Trials,0.219 ,Q3,11,4,18,https://www.scimagojr.com/journalsearch.php?q=19700175785&tip=sid&clean=0,1179-1519,B
Dilemas,0.211 ,Q3,7,34,86,https://revistas.ufrj.br/index.php/dilemas/index,1983-5922/2178-2792,B
Prescrire International,0.210 ,Q3,12,75,269,https://www.scimagojr.com/journalsearch.php?q=21758&tip=sid&clean=0,1167-7422,B
Indian Journal of Pharmaceutical Sciences,0.209 ,Q3,54,131,350,http://www.ijpsonline.com/aboutus.asp,0250-474X/1998-3743,B
Pharmacia,0.209 ,Q3,6,31,71,https://pharmacia.pensoft.net/,0428-0296,A2
Clinical Medicine Insights: Therapeutics,0.206 ,Q3,8,0,37,https://journals.sagepub.com/home/thp,Sin informacion,No
International Journal of Applied Pharmaceutics,0.203 ,Q3,12,406,462,https://innovareacademics.in/journals/index.php/ijap,0975-7058,B
Acta Pharmaceutica Sciencia,0.202 ,Q3,17,34,70,http://www.actapharmsci.com/,1307-2080,B
Regulatory Rapporteur,0.201 ,Q3,5,68,205,https://www.scimagojr.com/journalsearch.php?q=19700174658&tip=sid&clean=0,Sin informacion,No
Annales Pharmaceutiques Francaises,0.196 ,Q3,24,49,155,http://www.elsevier.com/wps/find/journaldescription.cws_home/709547/description#description,0003-4509,B
Research Journal of Pharmacy and Technology,0.196 ,Q3,14,865,2075,http://rjptonline.org,0974-360X/0974-3618,B
Turkish Journal of Pharmaceutical Sciences,0.194 ,Q3,12,67,139,http://www.turkjps.org/,1304-530X,B
Tropical Journal of Pharmaceutical Research,0.191 ,Q3,33,302,1109,https://www.tjpr.org/,1596-5996/1596-9827,B
Acta Poloniae Pharmaceutica,0.189 ,Q3,40,96,545,https://www.ptfarm.pl/acta-poloniae-pharmaceutica,0001-6837/2353-5288,B
Pharmacy Education,0.186 ,Q3,16,41,100,http://pharmacyeducation.fip.org/pharmacyeducation/index,1477-2701/1560-2214,B
Pharmazeutische Industrie,0.186 ,Q3,18,46,801,http://www.ecv.de/ecv/catalog/pi.php?language=en&osCsid=5e4bac846144de95be3ff3d2b8e6475d,0031-711X/1616-7074,B
Industrial Pharmacy,0.184 ,Q3,4,0,3,https://euromedcommunications.com/collections/industrial-pharmacy,Sin informacion,No
Indian Journal of Pharmaceutical Education and Research,0.180 ,Q3,17,168,426,https://www.ijper.org/,0019-5464,B
Journal of Young Pharmacists (discontinued),0.180 ,Q3,25,0,369,http://www.jyoungpharm.org/,Sin informacion,No
Journal of Excipients and Food Chemicals,0.179 ,Q3,15,11,30,https://www.scimagojr.com/journalsearch.php?q=19700188356&tip=sid&clean=0,2150-2668,B
Journal of Pharmacy and Pharmacognosy Research,0.178 ,Q3,6,42,107,http://jppres.com/jppres/,0719-4250,B
Journal of Pharmacy of Istanbul University,0.166 ,Q3,7,0,12,https://www.scimagojr.com/journalsearch.php?q=4700151603&tip=sid&clean=0,Sin informacion,No
Eurasian Journal of Analytical Chemistry (discontinued),0.165 ,Q3,11,1,334,http://www.eurasianjournals.com/,Sin informacion,No
Indian Journal of Chemistry - Section B Organic and Medicinal Chemistry,0.165 ,Q3,45,0,170,http://op.niscair.res.in/index.php/IJCB,Sin informacion,No
International Journal of Pharmacy and Pharmaceutical Sciences (discontinued),0.165 ,Q3,41,0,806,https://innovareacademics.in/journals/index.php/ijpps,Sin informacion,No
PZ Prisma,0.162 ,Q3,5,32,93,http://www.govi.de/prisma.htm,0945-5566,B
Yao xue xue bao = Acta pharmaceutica Sinica,0.162 ,Q3,30,246,746,https://www.scimagojr.com/journalsearch.php?q=22881&tip=sid&clean=0,Sin informacion,No
Current Drug Therapy,0.160 ,Q3,16,21,44,https://benthamscience.com/journals/current-drug-therapy/,1574-8855,B
Journal of Research in Pharmacy,0.159 ,Q3,11,113,214,https://www.scimagojr.com/journalsearch.php?q=21100928216&tip=sid&clean=0,Sin informacion,No
Journal of Pharmacology and Toxicology (discontinued),0.158 ,Q3,16,0,10,http://scialert.net/jindex.php?issn=1816-496x,Sin informacion,No
Zhongguo Zhongyao Zazhi,0.158 ,Q3,28,778,2211,https://www.scimagojr.com/journalsearch.php?q=22937&tip=sid&clean=0,1001-5302,B
Yakugaku Zasshi,0.155 ,Q3,40,228,632,http://www.jstage.jst.go.jp/browse/yakushi,0031-6903/1347-5231,B
Thai Journal of Pharmaceutical Sciences,0.153 ,Q3,11,31,133,http://www.tjps.pharm.chula.ac.th/ojs/index.php/tjps/index,0125-4685/1905-4637,B
Fabad Journal of Pharmaceutical Sciences,0.152 ,Q3,16,25,50,http://dergi.fabad.org.tr/,1300-4182,B
Journal of Chinese Pharmaceutical Sciences,0.151 ,Q3,11,84,291,https://www.scimagojr.com/journalsearch.php?q=21100201958&tip=sid&clean=0,1003-1057,B
Journal of Pharmaceutical Negative Results,0.150 ,Q3,5,14,38,https://www.scimagojr.com/journalsearch.php?q=21100216519&tip=sid&clean=0,0976-9234/2229-7723,B
International Journal of Current Pharmaceutical Review and Research (discontinued),0.149 ,Q3,10,0,117,https://www.scimagojr.com/journalsearch.php?q=19700200860&tip=sid&clean=0,Sin informacion,No
International Journal of Research in Ayurveda and Pharmacy (discontinued),0.148 ,Q3,11,0,22,https://www.scimagojr.com/journalsearch.php?q=21100293201&tip=sid&clean=0,Sin informacion,No
Journal of Global Pharma Technology,0.146 ,Q3,12,518,727,https://www.scimagojr.com/journalsearch.php?q=19700200708&tip=sid&clean=0,0975-8542,B
Journal of Pharmacy and Nutrition Sciences,0.146 ,Q3,9,11,69,https://www.scimagojr.com/journalsearch.php?q=21100237602&tip=sid&clean=0,1927-5951/2223-3806,B
Journal of Advanced Pharmacy Education and Research,0.145 ,Q3,4,51,176,https://japer.in/en,2249-3379,B
Chinese Pharmaceutical Journal,0.144 ,Q3,20,297,1150,https://www.scimagojr.com/journalsearch.php?q=22934&tip=sid&clean=0,1001-2494,B
Journal of Reports in Pharmaceutical Sciences,0.142 ,Q3,6,43,73,http://www.jrpsjournal.com/aboutus.asp,2322-1232/2322-5106,B
ONdrugDelivery,0.142 ,Q3,6,128,338,https://www.scimagojr.com/journalsearch.php?q=19700174997&tip=sid&clean=0,Sin informacion,No
Trends in Medical Research (discontinued),0.142 ,Q3,9,0,17,https://www.scimagojr.com/journalsearch.php?q=19700175137&tip=sid&clean=0,Sin informacion,No
American Pharmaceutical Review,0.141 ,Q3,21,57,305,https://www.scimagojr.com/journalsearch.php?q=19446&tip=sid&clean=0,1099-8012,B
Ankara Universitesi Eczacilik Fakultesi Dergisi,0.141 ,Q3,9,24,37,https://www.scimagojr.com/journalsearch.php?q=19459&tip=sid&clean=0,1015-3918,B
International Journal of PharmTech Research (discontinued),0.141 ,Q3,42,0,463,http://www.sphinxsai.com/pharmtech.php,Sin informacion,No
Asian Journal of Pharmaceutical and Clinical Research (discontinued),0.139 ,Q3,30,0,3257,https://innovareacademics.in/journals/index.php/ajpcr,Sin informacion,No
Pharmaceutical Care and Research,0.139 ,Q3,8,128,386,https://www.scimagojr.com/journalsearch.php?q=58808&tip=sid&clean=0,1671-2838,B
Farmaceutski Glasnik,0.138 ,Q3,5,70,250,http://www.hfd-fg.hr/dalmatinska_udruga/glasnik.htm,0014-8202,B
Indonesian Journal of Pharmacy,0.137 ,Q3,5,39,87,http://indonesianjpharm.farmasi.ugm.ac.id/index.php/3,2338-9427/2338-9486,B
Arhiv za Farmaciju,0.136 ,Q3,3,24,59,https://www.scimagojr.com/journalsearch.php?q=19700171709&tip=sid&clean=0,0004-1963/2217-8767,B
Latin American Journal of Pharmacy,0.136 ,Q3,23,310,1104,http://www.latamjpharm.org/,0326-2383/2362-3853,B
"National Journal of Physiology, Pharmacy and Pharmacology (discontinued)",0.136 ,Q3,9,0,404,https://www.njppp.com/,Sin informacion,No
Neuropsychopharmacologia Hungarica,0.136 ,Q3,15,20,66,https://www.scimagojr.com/journalsearch.php?q=145096&tip=sid&clean=0,Sin informacion,No
Journal of Chemical and Pharmaceutical Research (discontinued),0.135 ,Q3,33,0,104,http://www.jocpr.com/,Sin informacion,No
Der Pharmacia Lettre (discontinued),0.134 ,Q3,25,0,789,https://www.scholarsresearchlibrary.com/journals/der-pharmacia-lettre/,Sin informacion,No
Journal of Pharmaceutical Sciences and Research (discontinued),0.134 ,Q3,24,0,1561,https://www.jpsr.pharmainfo.in,Sin informacion,No
Ceska a Slovenska Farmacie,0.133 ,Q3,16,23,90,http://www.prolekare.cz/ceska-slovenska-farmacie?utm_source=clsjep&utm_medium=clsjep-journal&utm_campaign=clsjep,1210-7816/1805-4439,B
Natural Volatiles and Essential Oils,0.133 ,Q3,2,17,14,https://www.scimagojr.com/journalsearch.php?q=21100904334&tip=sid&clean=0,2148-9637,B
Tropical Journal of Natural Product Research,0.133 ,Q3,2,57,147,https://www.scimagojr.com/journalsearch.php?q=21100933230&tip=sid&clean=0,2616-0684/2616-0692,B
Asian Journal of Pharmaceutical Research and Health Care (discontinued),0.132 ,Q3,5,0,30,https://www.scimagojr.com/journalsearch.php?q=21000195625&tip=sid&clean=0,Sin informacion,No
Chinese Traditional and Herbal Drugs,0.132 ,Q3,14,849,2349,http://www.tiprpress.com/zcy/ch/index.aspx,0253-2670,B
International Journal of Pharmaceutical Sciences Review and Research (discontinued),0.131 ,Q3,27,0,627,https://www.scimagojr.com/journalsearch.php?q=19700188319&tip=sid&clean=0,Sin informacion,No
European Pharmaceutical Journal,0.130 ,Q3,5,9,43,https://content.sciendo.com/view/journals/afpuc/afpuc-overview.xml,2453-6725,B
Jordan Journal of Pharmaceutical Sciences,0.130 ,Q3,9,15,34,https://journals.ju.edu.jo/JJPS,1995-7157,B
Journal of Applied Pharmacy,0.130 ,Q3,1,0,6,https://www.scimagojr.com/journalsearch.php?q=21100854889&tip=sid&clean=0,Sin informacion,No
European Pharmaceutical Review,0.129 ,Q3,7,27,175,https://www.scimagojr.com/journalsearch.php?q=19700174925&tip=sid&clean=0,Sin informacion,No
Asian Journal of Pharmaceutics (discontinued),0.128 ,Q3,19,0,538,https://www.asiapharmaceutics.info/index.php/ajp/index,Sin informacion,No
International Journal of Green Pharmacy (discontinued),0.128 ,Q3,20,0,461,https://www.greenpharmacy.info/index.php/ijgp,Sin informacion,No
Korean Journal of Pharmacognosy,0.128 ,Q3,16,44,145,http://ksci.kisti.re.kr/browse/subjVolume.ksci?browseBean.titSeq=HKSOBF,0253-3073,B
SA Pharmaceutical Journal,0.128 ,Q3,6,28,269,https://www.scimagojr.com/journalsearch.php?q=19700174940&tip=sid&clean=0,1015-1362,B
International Journal of Life Sciences Biotechnology and Pharma Research,0.126 ,Q3,1,0,1,http://www.ijlbpr.com/,Sin informacion,No
HiSTOReLo,0.125 ,Q3,2,24,71,https://revistas.unal.edu.co/index.php/historelo,Sin informacion,No
Pharma Research (discontinued),0.125 ,Q3,4,0,1,https://www.scimagojr.com/journalsearch.php?q=19700201509&tip=sid&clean=0,Sin informacion,No
