Nombre,Factor,Categoria,Indice-H,Cantidad-articulos-ultimo,Cantidad-articulos-ultimos-tres,Enlace,ISSN,Homologacion
FEMS Microbiology Letters,0.840 ,Q3,144,273,862,http://www.wiley.com/bw/journal.asp?ref=0378-1097,0378-1097/1574-6968,A2
Translational Oncogenomics,0.838 ,Q3,9,0,3,https://uk.sagepub.com/en-gb/eur/translational-oncogenomics/journal202701,Sin informacion,No
Future Oncology,0.837 ,Q3,66,424,950,http://www.futuremedicine.com/loi/fon,1479-6694/1744-8301,A2
Clinical and Translational Oncology,0.833 ,Q3,46,281,546,http://www.springer.com/medicine/oncology/journal/12094,1699-048X/1699-3055,A2
Clinical and Molecular Allergy,0.832 ,Q3,31,11,63,http://www.clinicalmolecularallergy.com/,1476-7961,B
International Journal of Developmental Neuroscience,0.832 ,Q3,84,96,265,http://www.elsevier.com/wps/find/journaldescription.cws_home/712/description#description,0736-5748/1873-474X,B
Conservation Genetics,0.829 ,Q3,72,112,352,http://www.springer.com/life+sciences/ecology/journal/10592,1566-0621/1572-9737,A2
Aging clinical and experimental research,0.825 ,Q3,67,402,569,http://www.kurtis.it/aging/en/,1594-0667/1720-8319,A2
Organogenesis,0.824 ,Q3,46,11,52,http://www.landesbioscience.com/journals/organogenesis/,1547-6278/1555-8592,A2
"Clinical Lymphoma, Myeloma and Leukemia",0.819 ,Q3,50,192,490,https://www.scimagojr.com/journalsearch.php?q=19700175456&tip=sid&clean=0,Sin informacion,No
Neuropeptides,0.814 ,Q3,66,63,232,http://www.elsevier.com/wps/find/journaldescription.cws_home/623063/description#description,0143-4179/1532-2785,A2
Reproductive Medicine and Biology,0.811 ,Q3,16,54,85,http://www.springer.com/medicine/gynecology/journal/12522,1445-5781,A2
Canadian Journal of Diabetes,0.809 ,Q3,36,111,374,http://www.diabetes.ca/for-professionals/resources/publications/canadian-journal/,1499-2671,A2
Journal of Oral Pathology and Medicine,0.809 ,Q3,80,148,427,http://www.wiley.com/bw/journal.asp?ref=0904-2512,0904-2512/1600-0714,A1
Hormone Research in Paediatrics,0.805 ,Q3,87,97,315,https://www.karger.com/Journal/Home/224036,1663-2818/1663-2826,A1
Journal of Interferon and Cytokine Research,0.799 ,Q3,88,88,208,http://www.liebertpub.com/products/product.aspx?pid=35,1079-9907/1557-7465,A2
Molecular and Biochemical Parasitology,0.792 ,Q3,110,50,210,http://www.elsevier.com/wps/find/journaldescription.cws_home/506086/description#description,0166-6851/1872-9428,A2
Marine Genomics,0.787 ,Q3,29,78,230,http://www.elsevier.com/wps/find/journaldescription.cws_home/713752/description#description,1874-7787/1876-7478,A2
Hormone Molecular Biology and Clinical Investigation,0.783 ,Q3,25,61,189,https://www.degruyter.com/view/j/hmbci,1868-1883/1868-1891,A2
Evolution and Development,0.782 ,Q3,75,33,75,http://www.wiley.com/bw/journal.asp?ref=1520-541X,1520-541X/1525-142X,A2
Leukemia Research,0.780 ,Q3,84,150,577,http://www.elsevier.com/wps/find/journaldescription.cws_home/583/description#description,0145-2126/1873-5835,A2
Lifestyle Genomics,0.779 ,Q3,27,15,55,https://www.scimagojr.com/journalsearch.php?q=21100875680&tip=sid&clean=0,2504-3161/2504-3188,A1
Pharmacogenetics and Genomics,0.774 ,Q3,139,30,176,http://journals.lww.com/jpharmacogenetics/pages/default.aspx,1744-6872/1744-6880,A2
Mutagenesis,0.772 ,Q3,87,46,176,http://mutage.oxfordjournals.org/,0267-8357/1464-3804,A2
Clinical and Experimental Pharmacology and Physiology,0.769 ,Q3,99,138,479,http://www.wiley.com/bw/journal.asp?ref=0305-1870,0305-1870/1440-1681,A2
Zebrafish,0.769 ,Q3,42,65,262,http://www.liebertpub.com/products/product.aspx?pid=122,1545-8547/1557-8542,A1
Current Genomics,0.766 ,Q3,61,60,164,https://benthamscience.com/journals/current-genomics/,1389-2029/1875-5488,B
International Journal of Endocrinology,0.759 ,Q3,51,149,493,https://www.scimagojr.com/journalsearch.php?q=19700188446&tip=sid&clean=0,1687-8337/1687-8345,A2
Human Cell,0.758 ,Q3,34,57,99,http://www.wiley.com/bw/journal.asp?ref=0914-7470,0914-7470/1749-0774,A2
Japanese Journal of Clinical Oncology,0.758 ,Q3,83,199,576,http://jjco.oxfordjournals.org/,0368-2811/1465-3621,A2
Adaptive Human Behavior and Physiology,0.757 ,Q3,13,24,74,https://link.springer.com/journal/40750,2198-7335,A2
Journal of Experimental Zoology Part B: Molecular and Developmental Evolution,0.755 ,Q3,59,39,141,http://www3.interscience.wiley.com/journal/122684477/grouphome/home.html,Sin informacion,No
Journal of Gastric Cancer,0.749 ,Q3,25,41,125,https://www.scimagojr.com/journalsearch.php?q=21100218027&tip=sid&clean=0,2093-5641/2093-582X,A2
Cancer Informatics,0.748 ,Q3,28,33,94,https://journals.sagepub.com/home/cix,1176-9351,B
BMC Medical Genetics,0.745 ,Q3,65,204,467,http://www.biomedcentral.com/bmcmedgenet/,1471-2350,B
Physiological Entomology,0.744 ,Q3,55,30,124,http://www.wiley.com/bw/journal.asp?ref=0307-6962,0307-6962/1365-3032,A1
Genetics and Molecular Biology,0.741 ,Q3,51,89,269,https://www.gmb.org.br/,1415-4757/1678-4685,B
Journal of Veterinary Cardiology,0.741 ,Q3,33,62,155,http://www.elsevier.com/wps/find/journaldescription.cws_home/706413/description#description,1760-2734/1875-0834,A1
"Blood Cells, Molecules, and Diseases",0.740 ,Q3,85,77,296,http://www.elsevier.com/wps/find/journaldescription.cws_home/622796/description#description,Sin informacion,No
Plant Breeding,0.740 ,Q3,67,122,299,https://onlinelibrary.wiley.com/journal/14390523,0179-9541/1439-0523,A1
Behavioral and Brain Sciences,0.739 ,Q3,156,246,908,http://journals.cambridge.org/action/displayJournal?jid=BBS,0140-525X/1469-1825,A1
Future Medicinal Chemistry,0.739 ,Q3,61,226,542,https://www.scimagojr.com/journalsearch.php?q=19700174974&tip=sid&clean=0,1756-8919/1756-8927,A2
Stem Cell Investigation,0.738 ,Q3,13,34,214,http://sci.amegroups.com/,2306-9759/2313-0792,B
Annales d'Endocrinologie,0.735 ,Q3,36,69,180,http://www.elsevier.com/wps/find/journalabstracting.agents/709545/abstracting,Sin informacion,No
Extremophiles,0.734 ,Q3,80,71,260,https://www.springer.com/journal/792/,1431-0651/1433-4909,A2
Acta Histochemica,0.733 ,Q3,47,120,304,http://www.elsevier.com/wps/find/journaldescription.cws_home/701749/description#description,0065-1281/1618-0372,A2
Current Stem Cell Reports,0.733 ,Q3,12,18,121,https://www.springer.com/life+sciences/cell+biology/journal/40778,2198-7866,B
Virus Genes,0.732 ,Q3,54,98,347,http://www.springer.com/biomed/medical+microbiology/journal/11262,0920-8569/1572-994X,A2
Hematological Oncology,0.728 ,Q3,44,122,316,http://www3.interscience.wiley.com/journal/3182/home,0278-0232/1099-1069,A2
Genes and Environment,0.725 ,Q3,16,23,79,https://www.scimagojr.com/journalsearch.php?q=19900193647&tip=sid&clean=0,1880-7046/1880-7062,A1
Trees - Structure and Function,0.723 ,Q3,82,138,492,http://www.springer.com/life+sciences/forestry/journal/468,Sin informacion,No
Journal of Physiological Anthropology,0.722 ,Q3,47,17,103,http://www.jspa.net/int/journals.html,1880-6791/1880-6805,A1
Cell Biology International,0.718 ,Q3,74,153,473,http://www.elsevier.com/wps/find/journaldescription.cws_home/622803/description#description,1065-6995/1095-8355,A2
Probiotics and Antimicrobial Proteins,0.718 ,Q3,23,223,163,https://link.springer.com/journal/12602,1867-1306/1867-1314,A2
Anticancer Research,0.716 ,Q3,117,889,2776,http://ar.iiarjournals.org/,0250-7005/1791-7530,A2
Clinical Research in Cardiology Supplements,0.716 ,Q3,12,9,13,https://www.scimagojr.com/journalsearch.php?q=19700166501&tip=sid&clean=0,1861-0706/1861-0714,A2
Hormones and Cancer,0.716 ,Q3,32,21,110,https://www.scimagojr.com/journalsearch.php?q=19600157316&tip=sid&clean=0,1868-8497/1868-8500,A2
Biomicrofluidics,0.713 ,Q3,57,114,421,http://bmf.aip.org/,1932-1058,A1
Clinical Reviews in Bone and Mineral Metabolism,0.710 ,Q3,23,14,53,http://www.springer.com/medicine/internal/journal/12018,1534-8644/1559-0119,A2
International Journal of Experimental Pathology,0.710 ,Q3,69,34,117,https://onlinelibrary.wiley.com/journal/13652613,0959-9673/1365-2613,A2
Journal of Environmental Science and Health - Part C Environmental Carcinogenesis and Ecotoxicology Reviews,0.709 ,Q3,48,17,48,https://www.tandfonline.com/loi/lesc20,Sin informacion,No
Cardiovascular Toxicology,0.706 ,Q3,50,70,162,https://www.springer.com/journal/12012,1530-7905/1559-0259,A2
Euphytica,0.706 ,Q3,99,208,794,https://www.springer.com/journal/10681,0014-2336/1573-5060,A1
Psychiatric Genetics,0.706 ,Q3,59,24,97,http://journals.lww.com/psychgenetics/pages/default.aspx,0955-8829/1473-5873,A2
International Journal of Hyperthermia,0.704 ,Q3,78,190,476,http://informahealthcare.com/loi/hth,0265-6736/1464-5157,A1
Prostate Cancer,0.703 ,Q3,9,11,17,https://www.hindawi.com/journals/pc/,2090-3111/2090-312X,A2
Molecules,0.698 ,Q3,131,4676,7509,https://www.mdpi.com/journal/molecules,1420-3049,A1
Human Genome Variation,0.692 ,Q3,10,53,127,https://www.scimagojr.com/journalsearch.php?q=21100916535&tip=sid&clean=0,2054-345X,B
Pathobiology of Aging and Age-related Diseases,0.692 ,Q3,2,0,3,https://www.tandfonline.com/loi/zpba20,Sin informacion,No
Pathology and Oncology Research,0.692 ,Q3,47,385,424,http://www.springer.com/biomed/cancer/journal/12253,Sin informacion,No
"International Journal of Physiology, Pathophysiology and Pharmacology (discontinued)",0.691 ,Q3,25,0,47,https://www.scimagojr.com/journalsearch.php?q=19700174979&tip=sid&clean=0,Sin informacion,No
Pharmacogenomics,0.691 ,Q3,87,130,484,http://www.futuremedicine.com/loi/pgs,1462-2416/1744-8042,A2
Sexual Development,0.690 ,Q3,40,24,113,http://content.karger.com/ProdukteDB/produkte.asp?Aktion=JournalHome&ProduktNr=231547,1661-5425/1661-5433,A2
Archives of Oral Biology,0.689 ,Q3,84,260,791,https://www.sciencedirect.com/journal/archives-of-oral-biology,0003-9969/1879-1506,A1
Stem Cell Research,0.688 ,Q3,60,308,737,http://www.elsevier.com/wps/find/journaldescription.cws_home/711630/description#description,1873-5061/1876-7753,A1
Archives of Microbiology,0.687 ,Q3,97,161,410,http://www.springer.com/life+sciences/microbiology/journal/203,0302-8933/1432-072X,A2
Current Diabetes Reviews,0.687 ,Q3,53,67,176,https://benthamscience.com/journals/current-diabetes-reviews/,1573-3998,A2
Photochemistry and Photobiology,0.687 ,Q3,127,195,424,http://www.wiley.com/bw/journal.asp?ref=0031-8655,0031-8655/1751-1097,A1
International Journal for Numerical Methods in Biomedical Engineering,0.686 ,Q3,58,104,281,https://www.scimagojr.com/journalsearch.php?q=19700174683&tip=sid&clean=0,2040-7939/2040-7947,A2
Biodemography and Social Biology,0.684 ,Q3,30,7,60,http://www.tandf.co.uk/journals/titles/0037766X.asp,1948-5565/1948-5573,A1
Domestic Animal Endocrinology,0.683 ,Q3,71,51,176,http://www.elsevier.com/wps/find/journaldescription.cws_home/525003/description#description,0739-7240/1879-0054,A1
Journal of Morphology,0.681 ,Q3,70,134,359,http://www3.interscience.wiley.com/journal/35280/home,0362-2525/1097-4687,A1
Journal of Applied Genetics,0.680 ,Q3,48,50,178,http://jag.igr.poznan.pl/,1234-1983/2190-3883,A2
Journal of Thermal Biology,0.680 ,Q3,63,233,522,http://www.elsevier.com/wps/find/journaldescription.cws_home/383/description#description,0306-4565/1879-0992,A1
Journal of Physiology and Pharmacology,0.678 ,Q3,74,91,271,http://www.jpp.krakow.pl/,0867-5910/1899-1505,A2
Fish Physiology and Biochemistry,0.676 ,Q3,75,154,415,http://www.springer.com/life+sciences/ecology/journal/10695,0920-1742/1573-5168,A2
Archives of Pharmacal Research,0.675 ,Q3,81,111,431,https://www.scimagojr.com/journalsearch.php?q=19958&tip=sid&clean=0,0253-6269/1976-3786,A2
Oncology Letters,0.673 ,Q3,44,1496,5715,https://www.scimagojr.com/journalsearch.php?q=19700176021&tip=sid&clean=0,1792-1074/1792-1082,B
Annals of Anatomy,0.672 ,Q3,48,105,312,http://www.elsevier.com/wps/find/journaldescription.cws_home/701751/description#description,Sin informacion,No
Birth Defects Research,0.672 ,Q3,12,143,278,https://onlinelibrary.wiley.com/journal/24721727,2472-1727,A2
Current Protein and Peptide Science,0.666 ,Q3,78,121,324,http://www.bentham.org/cpps/index.htm,1389-2037/1875-5550,A2
Journal of Bone and Mineral Metabolism,0.666 ,Q3,71,135,246,http://www.springer.com/medicine/internal/journal/774,0914-8779/1435-5604,A2
MedChemComm,0.666 ,Q3,49,194,707,https://www.rsc.org/journals-books-databases/about-journals/rsc-medicinal-chemistry/,Sin informacion,No
Viral Immunology,0.665 ,Q3,59,72,277,http://www.liebertpub.com/products/product.aspx?pid=57,0882-8245/1557-8976,B
Journal of Clinical Neurophysiology,0.662 ,Q3,98,77,272,http://journals.lww.com/clinicalneurophys/pages/default.aspx,0736-0258/1537-1603,A2
Animal Reproduction Science,0.660 ,Q3,98,217,677,http://www.elsevier.com/wps/find/journaldescription.cws_home/503300/description#description,0378-4320/1873-2232,A1
Clinical Physiology and Functional Imaging,0.659 ,Q3,63,54,331,http://www.wiley.com/bw/journal.asp?ref=1475-0961&site=1,1475-0961,A2
Endocrine Journal,0.658 ,Q3,69,127,406,http://www.jstage.jst.go.jp/browse/endocrj/,0918-8959/1348-4540,B
Water (Switzerland),0.657 ,Q3,42,2587,3521,https://www.mdpi.com/journal/water,Sin informacion,No
Human Heredity,0.656 ,Q3,61,22,46,http://content.karger.com/ProdukteDB/produkte.asp?Aktion=JournalHome&ProduktNr=224250,0001-5652/1423-0062,B
International Journal of Developmental Biology,0.656 ,Q3,98,64,220,http://www.ijdb.ehu.es/web/,0214-6282/1696-3547,B
Pharmaceutical Biology,0.655 ,Q3,59,100,767,http://informahealthcare.com/phb,1388-0209/1744-5116,A1
Comparative Biochemistry and Physiology - B Biochemistry and Molecular Biology,0.654 ,Q3,96,102,296,http://www.elsevier.com/wps/find/journaldescription.cws_home/525465/description#description,Sin informacion,No
Mutation Research - Genetic Toxicology and Environmental Mutagenesis,0.654 ,Q3,108,129,283,http://www.elsevier.com/wps/find/journaldescription.cws_home/522820/description#description,Sin informacion,No
Proteome Science,0.654 ,Q3,43,8,59,http://www.proteomesci.com/,1477-5956,A2
Sensors,0.653 ,Q3,153,5657,9754,https://www.mdpi.com/journal/sensors,1424-3210/1424-8220,A1
Journal of Peptide Science,0.651 ,Q3,64,78,256,http://www3.interscience.wiley.com/journal/6016/home,1075-2617/1099-1387,A2
Physiological Research,0.651 ,Q3,67,162,505,http://www.biomed.cas.cz/physiolres/archive.htm,0862-8408/1802-9973,A2
Results and Problems in Cell Differentiation,0.650 ,Q3,44,43,151,http://www.springer.com/series/400,Sin informacion,No
Nutrition and Cancer,0.647 ,Q3,112,209,414,http://www.informaworld.com/smpp/title~content=t775653687~db=all,0163-5581/1532-7914,A2
Bioarchitecture,0.646 ,Q3,20,0,11,https://www.tandfonline.com/loi/kbia20,Sin informacion,No
Molecular Informatics,0.643 ,Q3,64,77,197,https://www.scimagojr.com/journalsearch.php?q=19900192900&tip=sid&clean=0,1868-1743/1868-1751,A1
Algorithms for Molecular Biology,0.641 ,Q3,32,24,72,http://www.almob.org/,1748-7188,A2
Anti-Cancer Drugs,0.636 ,Q3,90,142,395,https://journals.lww.com/anti-cancerdrugs/pages/aboutthejournal.aspx,Sin informacion,No
Journal of Microbiological Methods,0.636 ,Q3,127,222,730,https://www.journals.elsevier.com/journal-of-microbiological-methods,0167-7012/1872-8359,B
Molecular and Cellular Probes,0.635 ,Q3,66,84,193,http://www.elsevier.com/wps/find/journaldescription.cws_home/622918/description#description,0890-8508/1096-1194,B
Journal of Inorganic Biochemistry,0.631 ,Q3,126,210,745,http://www.elsevier.com/wps/find/journaldescription.cws_home/505772/description#description,0162-0134/1873-3344,A1
Molecular Medicine Reports,0.630 ,Q3,49,1168,5127,https://www.scimagojr.com/journalsearch.php?q=18800156706&tip=sid&clean=0,1791-2997/1791-3004,B
Toxicologic Pathology,0.630 ,Q3,102,95,312,http://tpx.sagepub.com/,0192-6233/1533-1601,A2
Current Molecular Pharmacology,0.629 ,Q3,37,28,97,https://benthamscience.com/journals/current-molecular-pharmacology/,1874-4672/1874-4702,A2
Journal of Nucleic Acids,0.628 ,Q3,30,4,22,https://www.scimagojr.com/journalsearch.php?q=21100218377&tip=sid&clean=0,2090-0201/2090-021X,B
Environmental Microbiomes,0.627 ,Q3,37,9,217,https://www.scimagojr.com/journalsearch.php?q=21100907393&tip=sid&clean=0,2524-6372,A2
Genetics and Epigenetics,0.625 ,Q3,9,0,12,https://www.scimagojr.com/journalsearch.php?q=19900193510&tip=sid&clean=0,Sin informacion,No
New Genetics and Society,0.625 ,Q3,33,22,59,http://www.informaworld.com/smpp/title~content=t713439262~db=all,1463-6778/1469-9915,A1
Growth Hormone and IGF Research,0.624 ,Q3,58,30,168,http://www.elsevier.com/wps/find/journaldescription.cws_home/623041/description#description,1096-6374/1532-2238,B
Journal of Forensic Sciences,0.623 ,Q3,93,323,891,http://www.wiley.com/bw/journal.asp?ref=0022-1198,0022-1198/1556-4029,A2
Reproductive Biology,0.622 ,Q3,33,55,155,https://www.journals.elsevier.com/reproductive-biology,1642-431X,A1
Current Protocols in Stem Cell Biology,0.620 ,Q3,26,27,65,http://cda.currentprotocols.com/WileyCDA/CPTitle/isbn-0470528311.html,1938-8969/1941-7322,A2
Journal of Neurogenetics,0.619 ,Q3,34,27,112,http://informahealthcare.com/loi/neg,0167-7063/1563-5260,B
International Journal of Stem Cells,0.618 ,Q3,20,44,81,https://www.scimagojr.com/journalsearch.php?q=19900193503&tip=sid&clean=0,2005-3606/2005-5447,B
Birth Defects Research Part A - Clinical and Molecular Teratology,0.614 ,Q3,72,0,110,https://onlinelibrary.wiley.com/journal/15420760,Sin informacion,No
Current Pharmacology Reports,0.612 ,Q3,17,44,117,https://link.springer.com/journal/40495,2198-641X,A2
Acta Physiologiae Plantarum,0.611 ,Q3,62,195,766,https://www.springer.com/life+sciences/plant+sciences/journal/11738,0137-5881/1861-1664,A2
Biomedical Microdevices,0.611 ,Q3,84,101,324,http://www.springer.com/engineering/biomedical+eng/journal/10544,1387-2176/1572-8781,A2
Phytochemical Analysis,0.611 ,Q3,67,87,172,http://www3.interscience.wiley.com/journal/5152/home,0958-0344/1099-1565,A1
Journal of Cell Death,0.610 ,Q3,14,0,13,https://www.scimagojr.com/journalsearch.php?q=20200195006&tip=sid&clean=0,1179-0660,B
Journal of Integrative Agriculture,0.610 ,Q3,40,252,868,https://www.journals.elsevier.com/journal-of-integrative-agriculture,2095-3119,A1
Clinical and Experimental Nephrology,0.609 ,Q3,48,194,468,http://www.springer.com/medicine/nephrology/journal/10157,1342-1751/1437-7799,A2
Hereditas,0.608 ,Q3,47,39,71,http://www.wiley.com/bw/journal.asp?ref=0018-0661,0018-0661/1601-5223,A2
Recent Patents on Anti-Cancer Drug Discovery,0.603 ,Q3,40,29,95,https://benthamscience.com/journals/recent-patents-on-anti-cancer-drug-discovery/,Sin informacion,No
Bioactive Carbohydrates and Dietary Fibre,0.602 ,Q3,24,27,67,https://www.scimagojr.com/journalsearch.php?q=21100252806&tip=sid&clean=0,2212-6198,A2
Stem Cells and Cloning: Advances and Applications,0.602 ,Q3,20,5,15,https://www.scimagojr.com/journalsearch.php?q=19700182025&tip=sid&clean=0,Sin informacion,No
Physiology and Molecular Biology of Plants,0.601 ,Q3,31,121,261,http://www.springer.com/life+sciences/plant+sciences/journal/12298,0971-5894/0974-0430,A2
Biomarkers,0.599 ,Q3,66,95,308,http://informahealthcare.com/loi/bmk,1354-750X/1366-5804,A2
Medical Molecular Morphology,0.598 ,Q3,41,36,92,http://www.springer.com/biomed/medical+microbiology/journal/795,1860-1480/1860-1499,A2
Frontiers in Physics,0.597 ,Q3,19,228,214,https://www.frontiersin.org/journals/physics,2296-424X,A2
Methods in Molecular Biology,0.597 ,Q3,141,4352,11696,http://www.springer.com/series/7651,Sin informacion,No
Journal of Vascular Research,0.596 ,Q3,71,36,119,http://content.karger.com/ProdukteDB/produkte.asp?Aktion=JournalHome&ProduktNr=224160,1018-1172/1423-0135,A2
Neoplasma,0.595 ,Q3,47,129,360,http://www.neoplasma.sk/,0028-2685/1338-4317,B
Respiratory Physiology and Neurobiology,0.595 ,Q3,93,155,458,http://www.elsevier.com/wps/find/journaldescription.cws_home/622727/description#description,1569-9048/1878-1519,A2
Prion,0.593 ,Q3,39,24,137,http://www.landesbioscience.com/journals/prion/,1933-6896/1933-690X,B
EXCLI Journal,0.592 ,Q3,29,99,279,https://www.excli.de/index.php/excli,1611-2156,A2
Journal of Molecular Evolution,0.591 ,Q3,122,31,159,http://www.springer.com/life+sciences/cell+biology/journal/239,0022-2844/1432-1432,A2
Biochemistry Research International,0.589 ,Q3,32,9,62,https://www.hindawi.com/journals/bri/,2090-2247/2090-2255,B
"Microscopy (Oxford, England)",0.589 ,Q3,50,53,211,https://academic.oup.com/jmicro,Sin informacion,No
International Journal of Medical Robotics and Computer Assisted Surgery,0.588 ,Q3,49,80,289,http://www3.interscience.wiley.com/journal/112094293/home,1478-5951/1478-596X,A2
Interdisciplinary topics in gerontology and geriatrics,0.586 ,Q3,9,0,18,https://www.karger.com/BookSeries/Home/223908,Sin informacion,No
Journal of Gene Medicine,0.585 ,Q3,90,68,135,http://www3.interscience.wiley.com/journal/10009391/home,1099-498X/1521-2254,A2
Canadian Journal of Physiology and Pharmacology,0.583 ,Q3,81,154,459,http://pubs.nrc-cnrc.gc.ca/rp-ps/journalDetail.jsp?jcode=cjpp&lang=eng,0008-4212/1205-7541,A2
International Journal of Biological Chemistry (discontinued),0.582 ,Q3,13,0,1,https://www.scimagojr.com/journalsearch.php?q=15500154707&tip=sid&clean=0,Sin informacion,No
"Journal of Biomaterials Science, Polymer Edition",0.582 ,Q3,94,106,418,http://www.brill.nl/default.aspx?partid=212&pid=9739,Sin informacion,No
Lipids,0.582 ,Q3,119,71,324,http://onlinelibrary.wiley.com/journal/10.1002/(ISSN)1558-9307  ,0024-4201/1558-9307,A2
Tetrahedron Letters,0.582 ,Q3,165,758,3459,http://www.elsevier.com/wps/find/journaldescription.cws_home/233/description#description,0040-4039/1873-3581,A2
Tetrahedron,0.581 ,Q3,216,693,2692,http://www.elsevier.com/wps/find/journaldescription.cws_home/942/description#description,0040-4020/1464-5416,A2
Critical Reviews in Oncogenesis,0.580 ,Q3,47,21,101,http://www.begellhouse.com/journals/439f422d0783386a.html,0893-9675,B
Molecular and Cellular Oncology,0.580 ,Q3,21,85,443,https://www.tandfonline.com/loi/kmco20,2372-3556,B
Pathology Research and Practice,0.580 ,Q3,58,428,751,http://www.elsevier.com/wps/find/journaldescription.cws_home/701791/description#description,0344-0338/1618-0631,A2
