Nombre,Factor,Categoria,IndiceH,CantidadArticulosUltimo,CantidadArticulosUltimosTres,Enlace,ISSN,Homologacion
Studies in Second Language Acquisition,3.238 ,Q1,58,70,93,https://www.cambridge.org/core/journals/studies-in-second-language-acquisition,0272-2631/1470-1545,A1
Information Systems Research,3.235 ,Q1,151,75,155,https://pubsonline.informs.org/journal/isre,1047-7047/1526-5536,A1
American Educational Research Journal,3.223 ,Q1,112,107,160,https://us.sagepub.com/en-us/nam/journal/american-educational-research-journal#description,0002-8312/1935-1011,A1
Educational Research Review,3.216 ,Q1,57,38,77,https://www.journals.elsevier.com/educational-research-review,1747-938X/1878-0385,A1
Education Finance and Policy,3.214 ,Q1,21,18,57,https://www.mitpressjournals.org/loi/edfp,1557-3060/1557-3079,A1
Educational Evaluation and Policy Analysis,3.210 ,Q1,73,22,81,https://journals.sagepub.com/home/epa,0162-3737/1935-1062,A1
Transport Reviews,3.196 ,Q1,74,42,128,http://www.informaworld.com/smpp/title~content=t713766937~db=all,0144-1647/1464-5327,A1
Journal of Peace Research,3.190 ,Q1,93,68,171,http://jpr.sagepub.com/,0022-3433/1460-3578,A1
Transactions of the Institute of British Geographers,3.171 ,Q1,101,91,147,https://rgs-ibg.onlinelibrary.wiley.com/journal/14755661,0020-2754/1475-5661,A1
Applied Linguistics,3.148 ,Q1,89,44,123,https://academic.oup.com/applij,0142-6001/1477-450X,A1
Journal of Teacher Education,3.142 ,Q1,84,63,104,https://journals.sagepub.com/home/jte,0022-4871/1552-7816,A1
ISPRS Journal of Photogrammetry and Remote Sensing,3.122 ,Q1,126,221,632,https://www.journals.elsevier.com/isprs-journal-of-photogrammetry-and-remote-sensing,0924-2716/1872-8235,A1
Scientific data,3.099 ,Q1,48,379,670,https://www.nature.com/sdata/,2052-4463,A1
Journal of Memory and Language,3.093 ,Q1,138,66,226,https://www.journals.elsevier.com/journal-of-memory-and-language,0749-596X/1096-0821,A1
Developmental Review,3.083 ,Q1,88,16,60,https://www.journals.elsevier.com/developmental-review,0273-2297/1090-2406,A1
Communication Methods and Measures,3.082 ,Q1,23,25,54,https://www.tandfonline.com/toc/hcms20/current,1931-2458/1931-2466,A1
Quarterly Journal of Political Science,3.079 ,Q1,31,16,47,https://www.nowpublishers.com/QJPS,1554-0626/1554-0634,A1
Tourism Management,3.068 ,Q1,179,234,651,https://www.journals.elsevier.com/tourism-management,0261-5177/1879-3193,A1
Computers and Education,3.047 ,Q1,164,199,527,https://www.journals.elsevier.com/computers-and-education,0360-1315/1873-782X,A1
Journal of Business and Economic Statistics,3.040 ,Q1,93,127,171,https://amstat.tandfonline.com/loi/jbes,0735-0015/1537-2707,A1
Journal of Conflict Resolution,3.031 ,Q1,101,109,206,https://journals.sagepub.com/home/jcr,0022-0027/1552-8766,A1
Journal of Travel Research,3.014 ,Q1,122,146,207,https://journals.sagepub.com/home/jtr,0047-2875/1552-6763,A1
Journal of Research in Science Teaching,3.012 ,Q1,121,75,177,https://onlinelibrary.wiley.com/journal/10982736,0022-4308/1098-2736,A1
Journal of Peasant Studies,3.004 ,Q1,75,97,183,https://www.tandfonline.com/loi/fjps20,0306-6150/1743-9361,A1
Strategic Organization,2.987 ,Q1,51,41,82,http://soq.sagepub.com/,1476-1270/1741-315X,A1
New Media and Society,2.964 ,Q1,99,185,487,https://journals.sagepub.com/home/nms,1461-4448/1461-7315,A1
Child Development Perspectives,2.932 ,Q1,64,42,135,https://srcd.onlinelibrary.wiley.com/journal/17508606,1750-8592/1750-8606,A1
Human Communication Research,2.926 ,Q1,85,19,79,https://onlinelibrary.wiley.com/journal/14682958,0360-3989/1468-2958,A1
International Affairs,2.925 ,Q1,76,65,185,https://academic.oup.com/ia,0020-5850/1468-2346,A1
Journal for Research in Mathematics Education,2.916 ,Q1,74,23,68,https://www.nctm.org/Publications/journal-for-research-in-mathematics-education/About-the-Journal-for-Research-in-Mathematics-Education/,0021-8251/1945-2306,A1
Transportation Research Part B: Methodological,2.895 ,Q1,130,181,592,https://www.journals.elsevier.com/transportation-research-part-b-methodological,Sin informacion,No
International Journal of Information Management,2.881 ,Q1,99,180,334,https://www.journals.elsevier.com/international-journal-of-information-management/,0268-4012/1873-4707,A1
Child Development,2.880 ,Q1,243,285,515,https://srcd.onlinelibrary.wiley.com/journal/14678624,0009-3920/1467-8624,A1
Public Administration Review,2.867 ,Q1,130,112,411,https://onlinelibrary.wiley.com/journal/15406210,0033-3352/1540-6210,A1
World Politics,2.861 ,Q1,106,24,52,http://journals.cambridge.org/action/displayJournal?jid=WPO,0043-8871/1086-3338,A1
Public Opinion Quarterly,2.836 ,Q1,100,34,141,https://academic.oup.com/poq,0033-362X/1537-5331,A1
International Security,2.801 ,Q1,103,21,94,https://www.mitpressjournals.org/is,0162-2889/1531-4804,A1
Transportation Science,2.800 ,Q1,106,92,250,https://pubsonline.informs.org/journal/trsc,0041-1655/1526-5447,A1
Educational Administration Quarterly,2.791 ,Q1,75,34,77,http://eaq.sagepub.com/,0013-161X/1552-3519,A1
Environmental Innovation and Societal Transitions,2.782 ,Q1,42,83,128,https://www.journals.elsevier.com/environmental-innovation-and-societal-transitions,2210-4224/2210-4232,A1
Cognitive Psychology,2.780 ,Q1,114,30,105,https://www.journals.elsevier.com/cognitive-psychology,0010-0285/1095-5623,A1
International Journal of Computer-Supported Collaborative Learning,2.772 ,Q1,50,22,65,https://www.springer.com/journal/11412,Sin informacion,No
Exceptional Children,2.765 ,Q1,85,24,95,https://journals.sagepub.com/home/ecx,0014-4029/2163-5560,A1
International Journal of Physical Distribution and Logistics Management,2.749 ,Q1,103,61,141,https://www.emerald.com/insight/publication/issn/0960-0035,0960-0035/1758-664X,A1
Digital Journalism,2.686 ,Q1,39,84,221,https://www.tandfonline.com/toc/rdij20/current,2167-0811/2167-082X,A1
Ecosystem Services,2.672 ,Q1,56,162,505,https://www.sciencedirect.com/journal/ecosystem-services,2212-0416,A1
Socio-Economic Review,2.670 ,Q1,51,32,120,https://academic.oup.com/ser,Sin informacion,No
European Sociological Review,2.664 ,Q1,81,25,163,https://academic.oup.com/esr,0266-7215/1468-2672,A1
Journal of Quantitative Criminology,2.651 ,Q1,77,60,121,https://www.springer.com/journal/10940,0748-4518/1573-7799,A1
Learning and Instruction,2.647 ,Q1,108,87,226,https://www.journals.elsevier.com/learning-and-instruction,0959-4752/1873-3263,A1
International Journal of Urban and Regional Research,2.645 ,Q1,105,84,194,https://onlinelibrary.wiley.com/journal/14682427,0309-1317/1468-2427,A1
Political Psychology,2.610 ,Q1,87,90,218,https://onlinelibrary.wiley.com/journal/14679221,0162-895X/1467-9221,A1
Language Teaching Research,2.596 ,Q1,50,89,139,https://journals.sagepub.com/home/ltr,1362-1688/1477-0954,A1
Journal of Research on Educational Effectiveness,2.591 ,Q1,31,36,112,https://www.tandfonline.com/toc/uree20/current,1934-5739/1934-5747,A1
Information Communication and Society,2.579 ,Q1,70,202,333,https://www.tandfonline.com/toc/rics20/current,1369-118X/1468-4462,A1
Journal of the Learning Sciences,2.569 ,Q1,89,22,61,https://www.tandfonline.com/toc/hlns20/current,1050-8406/1532-7809,A1
European Union Politics,2.551 ,Q1,63,39,90,https://journals.sagepub.com/home/eup,1465-1165/1741-2757,A1
Work and Occupations,2.547 ,Q1,63,17,42,https://journals.sagepub.com/home/wox,0730-8884/1552-8464,A1
Human Relations,2.519 ,Q1,124,133,214,https://journals.sagepub.com/home/hum,0018-7267/1741-282X,A1
Journal of Experimental Social Psychology,2.488 ,Q1,135,132,394,https://www.sciencedirect.com/journal/journal-of-experimental-social-psychology,0022-1031/1096-0465,A1
Gender and Society,2.487 ,Q1,97,37,96,https://journals.sagepub.com/home/gas,0891-2432/1552-3977,A1
Justice Quarterly,2.473 ,Q1,85,112,152,https://www.tandfonline.com/loi/rjqy20,0741-8825/1745-9109,A1
Journal of European Public Policy,2.456 ,Q1,101,142,283,https://www.tandfonline.com/toc/rjpp20/current,1350-1763/1466-4429,A1
Western European Politics,2.446 ,Q1,76,91,188,https://www.tandfonline.com/toc/fwep20/current,0140-2382/1743-9655,A1
Communication Research,2.410 ,Q1,100,80,159,https://journals.sagepub.com/home/crx,0093-6502/1552-3810,A1
Language Learning,2.404 ,Q1,95,47,138,https://onlinelibrary.wiley.com/journal/14679922,0023-8333/1467-9922,A1
Journal of Applied Econometrics,2.379 ,Q1,92,73,215,https://onlinelibrary.wiley.com/journal/10991255,0883-7252/1099-1255,A1
Perspectives on Sexual and Reproductive Health,2.360 ,Q1,92,23,103,https://onlinelibrary.wiley.com/journal/19312393,1538-6341/1931-2393,A1
Journal of Urban Economics,2.356 ,Q1,102,44,156,https://www.journals.elsevier.com/journal-of-urban-economics,0094-1190/1095-9068,A1
Mathematical Finance,2.338 ,Q1,72,40,104,https://onlinelibrary.wiley.com/journal/14679965,0960-1627/1467-9965,A1
Cognition,2.330 ,Q1,179,248,718,https://www.journals.elsevier.com/cognition,0010-0277/1873-7838,A1
Studies in Science Education,2.319 ,Q1,42,6,18,https://www.tandfonline.com/toc/RSSE20/current,0305-7267/1940-8412,A1
Politics and Society,2.318 ,Q1,67,23,68,https://journals.sagepub.com/home/pas,0032-3292/1552-7514,A1
Review of Research in Education,2.312 ,Q1,55,17,58,https://journals.sagepub.com/home/rre,0091-732X/1935-1038,A1
Global Food Security,2.309 ,Q1,38,73,145,https://www.journals.elsevier.com/global-food-security,2211-9124,A1
Transportation Research Part E: Logistics and Transportation Review,2.302 ,Q1,103,199,467,https://www.journals.elsevier.com/transportation-research-part-e-logistics-and-transportation-review,Sin informacion,No
Party Politics,2.296 ,Q1,68,140,213,https://journals.sagepub.com/home/ppq,1354-0688/1460-3683,A1
Theory and Research in Social Education,2.296 ,Q1,32,28,52,https://www.tandfonline.com/toc/utrs20/current,0093-3104/2163-1654,A1
Demography,2.289 ,Q1,124,101,286,https://www.springer.com/journal/13524,0070-3370/1533-7790,A1
European Journal of International Relations,2.279 ,Q1,83,86,108,https://journals.sagepub.com/home/ejt,1354-0661/1460-3713,A1
Journal of Education Policy,2.274 ,Q1,73,78,142,https://www.tandfonline.com/action/journalInformation?journalCode=tedp20,0268-0939/1464-5106,A1
Academic Medicine,2.263 ,Q1,143,526,1514,https://journals.lww.com/academicmedicine/pages/default.aspx,1040-2446/1938-808X,A1
European Journal of Information Systems,2.260 ,Q1,103,36,101,https://www.tandfonline.com/toc/tjis20/current,0960-085X/1476-9344,A1
Developmental Psychology,2.258 ,Q1,203,234,557,https://www.apa.org/pubs/journals/dev/,0012-1649/1939-0599,A1
Mass Communication and Society,2.252 ,Q1,32,42,116,https://www.tandfonline.com/toc/hmcs20/current,1520-5436/1532-7825,A1
Legislative Studies Quarterly,2.241 ,Q1,51,35,83,https://onlinelibrary.wiley.com/journal/19399162,0362-9805/1939-9162,A1
Quaternary Science Reviews,2.235 ,Q1,173,432,1102,https://www.journals.elsevier.com/quaternary-science-reviews,0277-3791,A1
Annals of Tourism Research,2.228 ,Q1,158,167,299,https://www.journals.elsevier.com/annals-of-tourism-research,0160-7383/1873-7722,A1
World Development,2.223 ,Q1,164,277,860,https://www.sciencedirect.com/journal/world-development,0305-750X/1873-5991,A1
"Cambridge Journal of Regions, Economy and Society",2.217 ,Q1,48,26,96,https://academic.oup.com/cjres,Sin informacion,No
Public Management Review,2.212 ,Q1,60,149,240,https://www.tandfonline.com/loi/rpxm20,1471-9037/1471-9045,A1
Journal of Vocational Behavior,2.210 ,Q1,141,119,242,https://www.journals.elsevier.com/journal-of-vocational-behavior,0001-8791/1095-9084,A1
Energy Research and Social Science,2.205 ,Q1,49,267,746,https://www.journals.elsevier.com/energy-research-and-social-science/,2214-6296/2214-6326,A1
Journal of Economic Geography,2.192 ,Q1,96,43,137,https://academic.oup.com/joeg,1468-2702/1468-2710,A1
Food Policy,2.189 ,Q1,95,114,306,https://www.sciencedirect.com/journal/food-policy,0306-9192/1873-5657,A1
Communication Theory,2.185 ,Q1,76,25,71,https://academic.oup.com/ct,1050-3293/1468-2885,A1
Conflict Management and Peace Science,2.177 ,Q1,39,51,99,https://journals.sagepub.com/home/cmp,0738-8942/1549-9219,A1
Journal of Experimental Psychology: Learning Memory and Cognition,2.158 ,Q1,151,208,426,https://www.apa.org/pubs/journals/xlm/,Sin informacion,No
Contemporary Educational Psychology,2.152 ,Q1,99,88,190,https://www.journals.elsevier.com/contemporary-educational-psychology,0361-476X/1090-2384,A1
Review of Public Personnel Administration,2.151 ,Q1,40,56,69,https://journals.sagepub.com/home/rop,0734-371X/1552-759X,A1
Sociological Science,2.118 ,Q1,18,19,110,https://www.sociologicalscience.com/,2330-6696,A1
Journal of Policy Analysis and Management,2.117 ,Q1,79,67,174,https://onlinelibrary.wiley.com/journal/15206688,0276-8739/1520-6688,A1
Antipode,2.115 ,Q1,95,91,234,https://onlinelibrary.wiley.com/journal/14678330,0066-4812/1467-8330,A1
Transportation Research Part A: Policy and Practice,2.109 ,Q1,120,298,760,https://www.journals.elsevier.com/transportation-research-part-a-policy-and-practice,Sin informacion,No
EURO Journal on Transportation and Logistics,2.100 ,Q1,16,29,51,https://www.springer.com/business+%26+management/operations+research/journal/13676,2192-4376/2192-4384,A1
International Journal of Advertising,2.096 ,Q1,57,88,160,https://www.tandfonline.com/toc/rina20/current,0265-0487/1759-3948,A1
Journal of Informetrics,2.079 ,Q1,65,81,302,https://www.journals.elsevier.com/journal-of-informetrics,1751-1577/1875-5879,A1
Urban Education,2.075 ,Q1,52,99,186,https://journals.sagepub.com/home/uex,0042-0859/1552-8340,A1
Active Learning in Higher Education,2.070 ,Q1,44,30,81,https://journals.sagepub.com/home/alh,1469-7874/1741-2625,A1
Environmental Politics,2.067 ,Q1,66,95,166,https://www.tandfonline.com/loi/fenp20,0964-4016/1743-8934,A1
Reading Research Quarterly,2.060 ,Q1,86,44,83,https://ila.onlinelibrary.wiley.com/journal/19362722,0034-0553/1936-2722,A1
Perspectives on Politics,2.059 ,Q1,74,71,174,https://www.cambridge.org/core/journals/perspectives-on-politics,1537-5927/1541-0986,A1
International Journal of Press/Politics,2.041 ,Q1,59,26,74,https://journals.sagepub.com/home/hij,Sin informacion,No
Econometric Theory,2.039 ,Q1,66,34,116,https://www.cambridge.org/core/journals/econometric-theory,0266-4666/1469-4360,A1
"Trauma, Violence and Abuse",2.037 ,Q1,77,114,143,https://journals.sagepub.com/home/tva,Sin informacion,No
International Studies Quarterly,2.030 ,Q1,95,95,218,https://academic.oup.com/isq,0020-8833/1468-2478,A1
Political Research Quarterly,2.028 ,Q1,74,118,218,https://journals.sagepub.com/home/prq,1065-9129/1938-274X,A1
Weather and Climate Extremes,2.025 ,Q1,28,43,80,https://www.journals.elsevier.com/weather-and-climate-extremes/,2212-0947,A1
Environment and Planning D: Society and Space,2.019 ,Q1,100,80,204,https://journals.sagepub.com/home/epd,Sin informacion,No
Yale Law Journal,2.016 ,Q1,73,39,142,http://www.yalelawjournal.org/,0044-0094/1939-8611,A1
Science Education,2.012 ,Q1,108,63,145,https://onlinelibrary.wiley.com/journal/1098237x,Sin informacion,No
Language Learning and Technology,2.011 ,Q1,69,27,104,https://www.lltjournal.org//,1094-3501,A1
Long Range Planning,2.011 ,Q1,96,74,161,https://www.journals.elsevier.com/long-range-planning,0024-6301/1873-1872,A1
Harvard Educational Review,2.005 ,Q1,76,0,27,http://hepg.org/her-home/home,1943-5045,A1
Social Media and Society,1.993 ,Q1,23,73,250,https://uk.sagepub.com/en-gb/eur/journal/social-media-society#description,2056-3051,A1
World Bank Economic Review,1.991 ,Q1,85,37,124,https://academic.oup.com/wber,0258-6770/1564-698X,A1
Remedial and Special Education,1.982 ,Q1,61,51,93,https://journals.sagepub.com/home/rse,0741-9325/1538-4756,A1
Communication Monographs,1.979 ,Q1,66,29,81,http://www.informaworld.com/smpp/title~content=t713695619~db=all,0363-7751/1479-5787,A1
Journal of Business Ethics,1.972 ,Q1,168,712,1176,https://www.springer.com/journal/10551,0167-4544/1573-0697,A1
Current Opinion in Environmental Sustainability,1.968 ,Q1,78,93,303,https://www.journals.elsevier.com/current-opinion-in-environmental-sustainability,1877-3435/1877-3443,A1
Journal of Second Language Writing,1.963 ,Q1,70,42,81,https://www.journals.elsevier.com/journal-of-second-language-writing,1060-3743,A1
Journal of Mathematics Teacher Education,1.958 ,Q1,35,51,89,https://www.springer.com/journal/10857,1386-4416/1573-1820,A1
Social Science and Medicine,1.944 ,Q1,229,601,1594,https://www.journals.elsevier.com/social-science-and-medicine,0277-9536/1873-5347,A1
Scientific Studies of Reading,1.936 ,Q1,58,53,105,https://www.tandfonline.com/toc/hssr20/current,1088-8438/1532-799X,A1
"Accounting, Organizations and Society",1.924 ,Q1,125,42,118,https://www.journals.elsevier.com/accounting-organizations-and-society,Sin informacion,No
Government Information Quarterly,1.915 ,Q1,94,75,196,https://www.journals.elsevier.com/government-information-quarterly,0740-624X/1872-9517,A1
Governance,1.908 ,Q1,72,54,122,https://onlinelibrary.wiley.com/journal/14680491,0952-1895/1468-0491,A1
Social Studies of Science,1.898 ,Q1,83,47,126,https://journals.sagepub.com/home/sss,0306-3127/1460-3659,A1
Educational Policy,1.895 ,Q1,47,75,123,https://journals.sagepub.com/home/epx,0895-9048/1552-3896,A1
IEEE Transactions on Transportation Electrification,1.895 ,Q1,32,123,209,https://ieeexplore.ieee.org/xpl/RecentIssue.jsp?punumber=6687316,2332-7782,A1
Planning Theory,1.889 ,Q1,49,36,81,https://journals.sagepub.com/home/plt,1473-0952/1741-3052,A1
Academy of Management Learning and Education,1.886 ,Q1,71,28,98,https://journals.aom.org/journal/amle,1537-260X/1944-9585,A1
IEEE Transactions on Information Theory,1.879 ,Q1,260,483,1437,https://ieeexplore.ieee.org/xpl/RecentIssue.jsp?punumber=18,0018-9448/1557-9654,A1
Building and Environment,1.871 ,Q1,138,630,1462,https://www.journals.elsevier.com/building-and-environment,0360-1323/1873-684X,A1
Language Teaching,1.867 ,Q1,52,47,96,https://www.cambridge.org/core/journals/language-teaching,0261-4448/1475-3049,A1
Media Psychology,1.863 ,Q1,68,73,85,https://www.tandfonline.com/toc/hmep20/current,1521-3269/1532-785X,A1
International Journal of Public Opinion Research,1.852 ,Q1,52,40,82,https://academic.oup.com/ijpor,0954-2892/1471-6909,A1
Sociological Theory,1.850 ,Q1,72,18,56,https://journals.sagepub.com/home/stx,0735-2751/1467-9558,A1
Computer Assisted Language Learning,1.848 ,Q1,45,109,160,https://www.tandfonline.com/toc/ncal20/current,0958-8221/1744-3210,A1
Journal of Higher Education,1.847 ,Q1,82,52,89,https://www.tandfonline.com/loi/uhej20,0022-1546/1538-4640,A1
Journal of Information Technology,1.841 ,Q1,75,23,71,https://www.palgrave.com/gp/journal/41265,0268-3962/1466-4437,A1
Cultural Anthropology,1.839 ,Q1,71,22,104,https://journal.culanth.org/index.php/ca,0886-7356/1548-1360,A1
Studies in Higher Education,1.836 ,Q1,97,347,465,https://www.tandfonline.com/toc/cshe20/current,0307-5079/1470-174X,A1
Information and Organization,1.832 ,Q1,57,17,43,http://www.elsevier.com/wps/find/journaldescription.cws_home/621423/description#description,1471-7727/1873-7919,A1
Transportation,1.829 ,Q1,79,177,255,https://www.springer.com/journal/11116,0049-4488/1572-9435,A1
Business Strategy and the Environment,1.828 ,Q1,94,103,262,https://onlinelibrary.wiley.com/journal/10990836,0964-4733/1099-0836,A1
CALICO Journal,1.827 ,Q1,31,17,66,https://journals.equinoxpub.com/index.php/CALICO/index,2056-9017,A1
Critical Perspectives on Accounting,1.823 ,Q1,63,56,123,https://www.journals.elsevier.com/critical-perspectives-on-accounting,1045-2354/1095-9955,A1
Environmental Science and Policy,1.823 ,Q1,105,239,659,https://www.journals.elsevier.com/environmental-science-and-policy,1462-9011/1873-6416,A1
Review of International Political Economy,1.823 ,Q1,66,99,120,https://www.tandfonline.com/toc/rrip20/current,0969-2290/1466-4526,A1
Journal of Population Economics,1.821 ,Q1,68,42,124,https://www.springer.com/journal/148,0933-1433/1432-1475,A1
Political Science Research and Methods,1.821 ,Q1,8,91,57,https://www.cambridge.org/core/journals/political-science-research-and-methods,2049-8470/2049-8489,A1
Economics of Education Review,1.819 ,Q1,80,91,258,https://www.journals.elsevier.com/economics-of-education-review,0272-7757/1873-7382,A1
Journal of Literacy Research,1.813 ,Q1,41,27,78,https://journals.sagepub.com/home/jlr,1086-296X/1554-8430,A1
Journal of Industrial Ecology,1.808 ,Q1,95,142,356,https://onlinelibrary.wiley.com/journal/15309290,1088-1980/1530-9290,A1
"Work, Employment and Society",1.808 ,Q1,75,101,182,https://journals.sagepub.com/home/wes,Sin informacion,No
Review of International Organizations,1.807 ,Q1,31,47,68,https://www.springer.com/journal/11558,1559-7431/1559-744X,A1
Teaching and Teacher Education,1.803 ,Q1,114,232,622,https://www.journals.elsevier.com/teaching-and-teacher-education/,0742-051X/1879-2480,A1
Urban Geography,1.801 ,Q1,64,127,252,https://www.tandfonline.com/toc/rurb20/current,0272-3638/1938-2847,A1
Educational and Psychological Measurement,1.798 ,Q1,88,69,153,https://journals.sagepub.com/home/epm,0013-1644/1552-3888,A1
Journal of Sex Research,1.798 ,Q1,100,147,296,https://www.tandfonline.com/loi/hjsr20,0022-4499/1559-8519,A1
