Nombre,Factor,Categoria,Indice-H,Cantidad-articulos-ultimo,Cantidad-articulos-ultimos-tres,Enlace,ISSN,Homologacion
IACR Transactions on Symmetric Cryptology,0.518 ,Q2,5,46,39,https://www.scimagojr.com/journalsearch.php?q=21100898676&tip=sid&clean=0,2519-173X,A2
Eurasip Journal on Information Security,0.517 ,Q2,23,16,56,https://jis-eurasipjournals.springeropen.com/,1687-4161/2510-523X,A2
Machine Vision and Applications,0.517 ,Q2,63,87,251,http://www.springer.com/computer+science/image+processing/journal/138,0932-8092/1432-1769,A2
Formal Methods in System Design,0.516 ,Q2,50,23,78,http://www.springer.com/engineering/circuits+%26+systems/journal/10703,0925-9856/1572-8102,A2
Journal of Combinatorial Optimization,0.516 ,Q2,44,184,520,http://www.springer.com/mathematics/numbers/journal/10878,1382-6905/1573-2886,A2
Procedia Manufacturing,0.516 ,Q2,29,985,2142,https://www.journals.elsevier.com/procedia-manufacturing,2351-9789,A2
Digital Applications in Archaeology and Cultural Heritage,0.515 ,Q2,12,34,51,https://www.scimagojr.com/journalsearch.php?q=21100265609&tip=sid&clean=0,2212-0548,A1
INFOR,0.514 ,Q2,32,25,58,http://utpjournals.metapress.com/content/120863/?p=8f6de25493714b2ba7aaa7edd3befca9&pi=11,0315-5986/1916-0615,A2
Theory of Computing Systems,0.513 ,Q2,39,96,233,http://www.springer.com/computer+science/theoretical+computer+science/foundations+of+computations/journal/224,1432-4350/1433-0490,A2
Iranian Journal of Fuzzy Systems,0.512 ,Q2,25,81,166,http://ijfs.usb.ac.ir/,1735-0654,A1
Enterprise Information Systems,0.511 ,Q2,44,107,196,http://www.informaworld.com/smpp/title~content=t748254467~db=all,1751-7575/1751-7583,A2
International Journal of Information and Learning Technology,0.509 ,Q2,26,37,79,https://www.emeraldgrouppublishing.com/products/journals/journals.htm?id=IJILT,2056-4880/2056-4899,A2
International Journal of Numerical Methods for Heat and Fluid Flow,0.508 ,Q2,46,438,451,https://www.emeraldgrouppublishing.com/hff.htm,0961-5539/1758-6585,A1
Proceedings of the ACM on Human-Computer Interaction,0.508 ,Q2,14,249,320,https://www.scimagojr.com/journalsearch.php?q=21100908414&tip=sid&clean=0,Sin informacion,No
Problems of Information Transmission,0.506 ,Q2,17,23,92,http://www.springer.com/engineering/signals/journal/11122,0032-9460/1608-3253,A2
Journal of Information Security and Applications,0.503 ,Q2,33,140,195,https://www.journals.elsevier.com/journal-of-information-security-and-applications,2214-2126/2214-2134,A2
Diqiu Kexue - Zhongguo Dizhi Daxue Xuebao/Earth Science - Journal of China University of Geosciences,0.500 ,Q2,35,321,736,https://www.scimagojr.com/journalsearch.php?q=22545&tip=sid&clean=0,Sin informacion,No
Online Social Networks and Media,0.500 ,Q2,9,15,36,https://www.scimagojr.com/journalsearch.php?q=21100901582&tip=sid&clean=0,2468-6964,A2
Annals of Mathematics and Artificial Intelligence,0.498 ,Q2,49,61,143,http://www.springer.com/computer+science/ai/journal/10472,1012-2443/1573-7470,A2
IET Signal Processing,0.496 ,Q2,38,92,411,https://digital-library.theiet.org/content/journals/iet-spr,1751-9675/1751-9683,A2
"Law, Innovation and Technology",0.492 ,Q2,14,15,29,https://www.tandfonline.com/toc/rlit20/current,Sin informacion,No
GeoInformatica,0.491 ,Q2,52,41,103,http://www.springer.com/earth+sciences+%26+geography/geography/gis+cartography/journal/10707,1384-6175/1573-7624,A2
Journal of Emerging Technologies in Accounting,0.490 ,Q2,11,12,73,https://www.scimagojr.com/journalsearch.php?q=19900193217&tip=sid&clean=0,1554-1908/1558-7940,A2
ACM Transactions on Applied Perception,0.489 ,Q2,45,22,65,https://dl.acm.org/journal/tap,1544-3558/1544-3965,A2
International Journal of Bio-Inspired Computation,0.489 ,Q2,35,41,126,https://www.scimagojr.com/journalsearch.php?q=21100203119&tip=sid&clean=0,Sin informacion,No
Journal of Aerospace Information Systems,0.489 ,Q2,30,40,130,https://www.scimagojr.com/journalsearch.php?q=21100239834&tip=sid&clean=0,1940-3151/2327-3097,A2
Logistics Research,0.489 ,Q2,18,10,47,https://www.scimagojr.com/journalsearch.php?q=19400158510&tip=sid&clean=0,1865-035X/1865-0368,A2
Nordic Journal of Digital Literacy,0.489 ,Q2,11,3,38,https://www.idunn.no/dk?languageId=2#/last_published,0809-6724/1891-943X,A2
China Communications,0.487 ,Q2,32,186,726,http://www.cic-chinacommunications.cn/EN/volumn/home.shtml,1673-5447,A2
International Journal on Document Analysis and Recognition,0.487 ,Q2,47,31,59,http://www.springer.com/computer+science/image+processing/journal/10032,1433-2825/1433-2833,A2
Publishing Research Quarterly,0.487 ,Q2,14,48,120,https://www.scimagojr.com/journalsearch.php?q=5700153460&tip=sid&clean=0,1053-8801/1936-4792,A1
Artificial Life,0.486 ,Q2,52,32,75,http://www.mitpressjournals.org/loi/artl,1064-5462/1530-9185,A2
International Journal of Critical Infrastructure Protection,0.486 ,Q2,33,40,98,http://www.elsevier.com/wps/find/journaldescription.cws_home/713691/description#description,1874-5482/2212-2087,A2
Universal Access in the Information Society,0.486 ,Q2,39,106,200,http://www.springer.com/computer+science/hci/journal/10209,1615-5289/1615-5297,A2
International Journal of Computational Intelligence Systems,0.485 ,Q2,38,94,292,https://www.atlantis-press.com/journals/ijcis,1875-6883/1875-6891,A2
Journal of Imaging,0.485 ,Q2,14,88,250,https://www.scimagojr.com/journalsearch.php?q=21100900151&tip=sid&clean=0,2313-433X,A2
Wireless Networks,0.482 ,Q2,85,488,625,http://www.springer.com/engineering/signals/journal/11276,1022-0038/1572-8196,A2
ACM SIGPLAN Notices,0.481 ,Q2,87,0,120,https://www.scimagojr.com/journalsearch.php?q=19700185000&tip=sid&clean=0,1523-2867/1558-1160,A2
Information Processing Letters,0.481 ,Q2,73,111,416,http://www.elsevier.com/wps/find/journaldescription.cws_home/505612/description#description,0020-0190/1872-6119,A2
Inverse Problems in Science and Engineering,0.481 ,Q2,30,104,256,http://www.informaworld.com/smpp/title~content=t713643452~db=all,1741-5977/1741-5985,A1
Journal of Sensor and Actuator Networks,0.481 ,Q2,20,55,101,https://www.mdpi.com/journal/jsan,2224-2708,A2
Profesional de la Informacion,0.480 ,Q2,25,100,331,http://www.elprofesionaldelainformacion.com/,1386-6710/1699-2407,A1
ACM Transactions on Cyber-Physical Systems,0.479 ,Q2,7,45,69,https://www.scimagojr.com/journalsearch.php?q=21100935201&tip=sid&clean=0,Sin informacion,No
Information and Learning Science,0.479 ,Q2,27,48,168,https://www.emeraldinsight.com/loi/ils,2398-5348,A2
International Journal of Image and Data Fusion,0.478 ,Q2,26,20,57,https://www.tandfonline.com/loi/tidf20,1947-9824/1947-9832,A2
"Signal, Image and Video Processing",0.478 ,Q2,35,218,584,http://www.springer.com/engineering/signals/journal/11760,Sin informacion,No
Advanced Robotics,0.477 ,Q2,60,103,319,https://www.tandfonline.com/loi/tadr20,0169-1864/1568-5535,A2
Image Processing On Line,0.477 ,Q2,5,23,43,https://www.ipol.im/,2105-1232,A2
Peer-to-Peer Networking and Applications,0.477 ,Q2,26,162,298,http://www.springer.com/engineering/signals/journal/12083,Sin informacion,No
Transactions on Embedded Computing Systems,0.476 ,Q2,53,133,351,http://acmtecs.acm.org/,Sin informacion,No
Interaction Studies,0.475 ,Q2,35,25,72,http://www.benjamins.com/cgi-bin/t_seriesview.cgi?series=IS,1572-0373/1572-0381,A1
International Journal on Engineering Applications,0.475 ,Q2,4,27,30,https://www.scimagojr.com/journalsearch.php?q=21100900134&tip=sid&clean=0,2281-2881/2533-2295,A1
Journal of Advances in Information Fusion,0.474 ,Q2,11,14,45,https://www.scimagojr.com/journalsearch.php?q=21100259128&tip=sid&clean=0,1557-6418,A2
Sustainable Computing: Informatics and Systems,0.473 ,Q2,20,79,142,https://www.scimagojr.com/journalsearch.php?q=19700201455&tip=sid&clean=0,Sin informacion,No
Computational Geometry: Theory and Applications,0.472 ,Q2,54,47,121,http://www.elsevier.com/wps/find/journaldescription.cws_home/505629/description#description,Sin informacion,No
Molecular Simulation,0.472 ,Q2,53,165,507,http://www.informaworld.com/smpp/title~content=t713644482~db=all,0892-7022/1029-0435,A2
Dynamic Games and Applications,0.471 ,Q2,20,77,107,https://www.scimagojr.com/journalsearch.php?q=19700177406&tip=sid&clean=0,2153-0785/2153-0793,A2
Journal of Graph Algorithms and Applications,0.471 ,Q2,33,34,91,http://jgaa.info/,1526-1719,A2
International Journal of Multimedia Information Retrieval,0.468 ,Q2,18,26,69,https://www.springer.com/journal/13735,2192-6611/2192-662X,A1
Journal of Modern Transportation,0.468 ,Q2,16,29,80,https://www.springer.com/journal/40534,2095-087X/2196-0577,A2
Applied Network Science,0.466 ,Q2,7,112,104,https://www.scimagojr.com/journalsearch.php?q=21100901173&tip=sid&clean=0,2364-8228,A1
Digital Education Review,0.465 ,Q2,12,32,77,http://revistes.ub.edu/index.php/der/index,2013-9144,A2
IEEE Design and Test,0.464 ,Q2,74,88,245,https://www.scimagojr.com/journalsearch.php?q=21100286806&tip=sid&clean=0,2168-2356,A2
Multimedia Tools and Applications,0.462 ,Q2,59,1948,3720,https://www.springer.com/computer/information+systems+and+applications/journal/11042,0942-4962/1380-7501,A1
Studies in Informatics and Control,0.462 ,Q2,20,46,147,https://sic.ici.ro/,1220-1766/1841-429X,A2
Entertainment Computing,0.460 ,Q2,25,38,122,https://www.journals.elsevier.com/entertainment-computing,1875-9521/1875-953X,A2
Interactions,0.460 ,Q2,40,106,285,https://www.scimagojr.com/journalsearch.php?q=4000148705&tip=sid&clean=0,Sin informacion,No
Service Oriented Computing and Applications,0.460 ,Q2,24,29,76,http://www.springer.com/computer+science/communication+networks/journal/11761,1863-2386/1863-2394,A2
Security and Communication Networks,0.458 ,Q2,36,198,898,https://onlinelibrary.wiley.com/journal/19390122,1939-0114/1939-0122,A2
Electronic Library,0.457 ,Q2,35,66,207,http://info.emeraldinsight.com/products/journals/journals.htm?id=el,0264-0473/1758-616X,A2
Optimal Control Applications and Methods,0.457 ,Q2,42,61,278,http://www3.interscience.wiley.com/journal/2133/home,0143-2087/1099-1514,A2
Scandinavian Journal of Information Systems,0.457 ,Q2,10,10,36,https://www.scimagojr.com/journalsearch.php?q=21100199731&tip=sid&clean=0,0905-0167/1901-0990,A2
Journal of Computer Science and Technology,0.454 ,Q2,42,87,279,https://www.springer.com/journal/11390,1000-9000/1860-4749,A2
Mathematics and Computers in Simulation,0.452 ,Q2,72,244,390,http://www.elsevier.com/wps/find/journaldescription.cws_home/505615/description#description,0378-4754/1872-7166,A2
Computer Methods in Biomechanics and Biomedical Engineering,0.451 ,Q2,54,127,538,http://www.informaworld.com/smpp/title~content=t713455284~db=all,1025-5842/1476-8259,A2
Interactive Technology and Smart Education,0.451 ,Q2,18,31,65,https://www.emerald.com/insight/publication/issn/1741-5659,1741-5659/1758-8510,A2
Journal of Internet Services and Applications,0.450 ,Q2,22,22,53,https://jisajournal.springeropen.com/,1867-4828/1869-0238,A2
Real-Time Systems,0.450 ,Q2,53,28,79,http://www.springer.com/computer+science/communication+networks/journal/11241,Sin informacion,No
Annals of GIS,0.448 ,Q2,25,25,73,https://www.scimagojr.com/journalsearch.php?q=19700201402&tip=sid&clean=0,1947-5683/1947-5691,A2
E-Learning,0.448 ,Q2,14,28,56,http://journals.sagepub.com/home/ldm,Sin informacion,No
ACM Transactions on Computer Systems,0.447 ,Q2,66,9,27,http://tocs.acm.org/,0734-2071/1557-7333,A2
Journal of Systems Science and Systems Engineering,0.447 ,Q2,26,46,109,http://www.springer.com/engineering/journal/11518,1004-3756/1861-9576,A2
Knowledge Engineering Review,0.447 ,Q2,60,14,49,http://journals.cambridge.org/action/displayJournal?jid=KER,0269-8889/1469-8005,A2
"Journal of Logic, Language and Information",0.446 ,Q2,30,35,42,http://www.springer.com/philosophy/logic/journal/10849,Sin informacion,No
Journal of Real-Time Image Processing,0.445 ,Q2,31,221,325,http://www.springer.com/computer+science/image+processing/journal/11554,Sin informacion,No
SoftwareX,0.445 ,Q2,15,112,147,https://www.journals.elsevier.com/softwarex,2352-7110,A2
Optical Switching and Networking,0.443 ,Q2,28,56,120,http://www.elsevier.com/wps/find/journaldescription.cws_home/703621/description#description,1573-4277/1872-9770,A2
Foundations and Trends in Electronic Design Automation,0.442 ,Q2,14,1,9,http://www.nowpublishers.com/eda,1551-3939/1551-3947,A2
IET Image Processing,0.442 ,Q2,38,325,513,https://ieeexplore.ieee.org/xpl/RecentIssue.jsp?punumber=4149689,1751-9659/1751-9667,A2
"Journal of Wireless Mobile Networks, Ubiquitous Computing, and Dependable Applications",0.442 ,Q2,21,19,57,http://jowua.com/,Sin informacion,No
Journal of Reliable Intelligent Environments,0.441 ,Q2,8,22,58,https://www.scimagojr.com/journalsearch.php?q=21100901156&tip=sid&clean=0,2199-4668/2199-4676,A2
Software - Practice and Experience,0.441 ,Q2,66,109,269,http://www3.interscience.wiley.com/journal/1752/home,Sin informacion,No
ACM Transactions on Storage,0.439 ,Q2,39,24,96,http://tos.acm.org/,1553-3077/1553-3093,A2
Journal of Computer Virology and Hacking Techniques,0.439 ,Q2,35,22,73,https://www.springer.com/computer/journal/11416,2263-8733/2274-2042,A2
Visual Computer,0.439 ,Q2,62,214,412,http://www.springer.com/computer+science/image+processing/journal/371,0178-2789/1432-2315,A2
Informatica,0.437 ,Q2,36,29,122,http://www.iospress.nl/loadtop/load.php?isbn=08684952,0350-5596/1854-3871,C
Software-Intensive Cyber-Physical Systems,0.437 ,Q2,26,36,113,https://www.scimagojr.com/journalsearch.php?q=21100906916&tip=sid&clean=0,Sin informacion,No
"Cognition, Technology and Work",0.436 ,Q2,33,103,152,http://www.springer.com/computer+science/journal/10111,Sin informacion,No
Displays,0.436 ,Q2,54,35,127,http://www.elsevier.com/wps/find/journaldescription.cws_home/525441/description#description,0141-9382/1872-7387,A2
ACM Transactions on Economics and Computation,0.432 ,Q2,11,19,64,https://teac.acm.org/index.cfm,2167-8375/2167-8383,A2
International Journal of Advanced Robotic Systems,0.432 ,Q2,40,259,740,https://journals.sagepub.com/home/arx,1729-8806/1729-8814,A2
Journal of Supercomputing,0.432 ,Q2,56,525,971,https://www.springer.com/journal/11227,0920-8542/1573-0484,A2
International Journal of Information Security,0.431 ,Q2,39,67,118,http://www.springer.com/computer+science/security+and+cryptology/journal/10207,1615-5262/1615-5270,A2
Information Retrieval,0.430 ,Q2,57,28,69,http://www.springer.com/computer+science/database+management+%26+information+retrieval/journal/10791,1386-4564/1573-7659,A2
International Journal of Imaging Systems and Technology,0.429 ,Q2,45,80,102,https://onlinelibrary.wiley.com/journal/10981098,0899-9457/1098-1098,A2
Canadian Journal of Electrical and Computer Engineering,0.428 ,Q2,23,25,89,http://journal.ieee.ca/index.html,0840-8688,A2
Journal of Logical and Algebraic Methods in Programming,0.427 ,Q2,11,70,120,https://www.journals.elsevier.com/journal-of-logical-and-algebraic-methods-in-programming,2352-2208/2352-2216,A1
Library Hi Tech,0.427 ,Q2,36,103,149,https://www.emeraldgrouppublishing.com/products/journals/journals.htm?id=LHT,0737-8831,A2
ACM Transactions on the Web,0.426 ,Q2,42,16,79,http://tweb.acm.org/cfp.html,1559-1131/1559-114X,A2
Machine Translation,0.426 ,Q2,26,13,42,http://www.springer.com/computer+science/ai/journal/10590,0922-6567/1573-0573,A1
Cybernetics and Systems,0.425 ,Q2,37,41,102,http://www.informaworld.com/smpp/title~content=t713722751~db=all,0196-9722/1087-6553,A2
Internet Histories,0.425 ,Q2,4,20,45,https://www.scimagojr.com/journalsearch.php?q=21100917113&tip=sid&clean=0,2470-1475/2470-1483,A1
Journal of Systems Architecture,0.425 ,Q2,45,122,219,https://www.sciencedirect.com/journal/journal-of-systems-architecture,1383-7621/1873-6165,A2
International Journal of Fuzzy Logic and Intelligent Systems,0.424 ,Q2,6,26,80,http://www.ijfis.org/main.html,1598-2645/2093-744X,A2
IEEE Embedded Systems Letters,0.423 ,Q2,23,46,89,https://www.scimagojr.com/journalsearch.php?q=19700177026&tip=sid&clean=0,1943-0663/1943-0671,A2
IET Networks,0.423 ,Q2,16,45,118,https://digital-library.theiet.org/content/journals/iet-net,2047-4954/2047-4962,A2
Journal of Spatial Information Science,0.421 ,Q2,17,9,32,https://www.scimagojr.com/journalsearch.php?q=21100332424&tip=sid&clean=0,1948-660X,A2
Machines,0.421 ,Q2,14,74,118,https://www.mdpi.com/journal/machines,2075-1702,A2
"Circuits, Systems, and Signal Processing",0.419 ,Q2,49,358,787,http://www.springer.com/birkhauser/engineering/journal/34,Sin informacion,No
Pattern Analysis and Applications,0.419 ,Q2,51,163,246,http://www.springer.com/computer+science/image+processing/journal/10044,1433-7541/1433-755X,A2
International Journal of Cooperative Information Systems,0.417 ,Q2,43,12,48,https://www.worldscientific.com/worldscinet/ijcis,0218-8430/1793-6365,A2
Frontiers of Information Technology and Electronic Engineering,0.416 ,Q2,27,148,405,https://www.springer.com/computer/journal/11714?detailsPage=aboutThis,2095-9184/2095-9230,A2
Interacting with Computers,0.416 ,Q2,78,13,137,http://www.elsevier.com/wps/find/journaldescription.cws_home/525445/description#description,0953-5438/1873-7951,A2
Journal of Experimental and Theoretical Artificial Intelligence,0.416 ,Q2,40,76,188,http://www.informaworld.com/smpp/title~content=t713723652~db=all,0952-813X/1362-3079,A2
Journal of Molecular Graphics and Modelling,0.416 ,Q2,70,221,611,http://www.elsevier.com/wps/find/journaldescription.cws_home/525012/description#description,1093-3263/1873-4243,A2
Information Technology and Management,0.415 ,Q2,35,25,69,https://www.springer.com/journal/10799,1385-951X/1573-7667,A2
Cluster Computing,0.412 ,Q2,41,1586,618,http://www.springer.com/computer+science/communication+networks/journal/10586,1386-7857/1573-7543,A1
ITE Transactions on Media Technology and Applications,0.412 ,Q2,11,24,108,https://www.ite.or.jp/content/mta/,2186-7364,A1
Source Code for Biology and Medicine,0.412 ,Q2,25,6,24,http://www.scfbm.org/,1751-0473,A2
Journal of Data and Information Quality,0.410 ,Q2,21,26,73,https://www.scimagojr.com/journalsearch.php?q=19700186884&tip=sid&clean=0,1936-1955/1936-1963,A2
"International Journal of Innovative Computing, Information and Control",0.409 ,Q2,49,159,459,http://www.ijicic.org/,Sin informacion,No
"Digital Policy, Regulation and Governance",0.406 ,Q2,27,40,104,https://www.periodicals.com/stock_e/d/ttl58682.html,Sin informacion,No
International Journal of Web and Grid Services,0.406 ,Q2,26,19,64,http://www.inderscience.com/browse/index.php?journalID=47,1741-1106/1741-1114,A1
Zidonghua Xuebao/Acta Automatica Sinica,0.406 ,Q2,54,184,582,www.elsevier.com/wps/find/journaldescription.cws_home/712467/description#description,Sin informacion,No
Multimedia Systems,0.405 ,Q2,57,66,163,http://www.springer.com/computer+science/information+systems+and+applications/journal/530,Sin informacion,No
Discrete Mathematics and Theoretical Computer Science,0.404 ,Q2,21,32,131,https://dmtcs.episciences.org/,Sin informacion,No
International Journal of Intelligent Transportation Systems Research,0.403 ,Q2,14,43,52,https://www.springer.com/engineering/electronics/journal/13177,1868-8659,A2
"International Journal of Computers, Communications and Control",0.401 ,Q2,29,57,181,http://www.journal.univagora.ro/,Sin informacion,No
Journal of Network and Systems Management,0.401 ,Q2,32,39,113,http://www.springer.com/computer+science/communication+networks/journal/10922,1064-7570/1573-7705,A2
"Vestnik Udmurtskogo Universiteta: Matematika, Mekhanika, Komp'yuternye Nauki",0.401 ,Q2,6,44,143,http://vm.udsu.ru/about,Sin informacion,No
Social Network Analysis and Mining,0.398 ,Q2,29,66,232,https://www.springer.com/computer/database+management+%26+information+retrieval/journal/13278,1869-5450/1869-5469,A1
Computer Applications in Engineering Education,0.395 ,Q2,26,115,351,http://www3.interscience.wiley.com/journal/38664/home,1061-3773/1099-0542,A1
Informatics,0.395 ,Q2,7,52,45,https://www.scimagojr.com/journalsearch.php?q=21100897717&tip=sid&clean=0,2227-9709,A2
SIGMOD Record,0.394 ,Q2,136,31,71,http://www.sigmod.org/record/,0163-5808/1943-5835,A2
Journal on Chain and Network Science,0.393 ,Q2,20,0,13,http://www.mst.wur.nl/UK/Research/Research+context/Journal/,Sin informacion,No
Journal of Interactive Media in Education,0.391 ,Q2,3,16,17,https://www.scimagojr.com/journalsearch.php?q=21100897951&tip=sid&clean=0,1365-893X,A2
Wireless Communications and Mobile Computing,0.390 ,Q2,60,267,1020,http://www3.interscience.wiley.com/journal/76507157/home,1530-8669/1530-8677,A2
Multidimensional Systems and Signal Processing,0.388 ,Q2,37,128,240,http://www.springer.com/engineering/circuits+%26+systems/journal/11045,0923-6082/1573-0824,A2
Future Internet,0.387 ,Q2,20,256,273,https://www.mdpi.com/journal/futureinternet,1999-5903,A2
IEEE Computer Graphics and Applications,0.387 ,Q2,88,70,231,http://ieeexplore.ieee.org/xpl/RecentIssue.jsp?punumber=38,0272-1716/1558-1756,A2
International Journal for Multiscale Computational Engineering,0.387 ,Q2,27,29,85,https://www.begellhouse.com/journals/multiscale-computational-engineering.html,1543-1649/1940-4352,A2
Eurasip Journal on Wireless Communications and Networking,0.385 ,Q2,57,292,797,https://link.springer.com/journal/13638,1687-1472/1687-1499,A2
International Journal of High Performance Computing Applications,0.385 ,Q2,59,86,139,http://hpc.sagepub.com/,1094-3420/1741-2846,A2
Eurasip Journal on Advances in Signal Processing,0.383 ,Q2,83,62,292,https://asp-eurasipjournals.springeropen.com/,1687-6172/1687-6180,A2
International Journal of Network Management,0.383 ,Q2,27,34,113,https://onlinelibrary.wiley.com/journal/10991190,1055-7148/1099-1190,A2
Computers in the Schools,0.382 ,Q2,23,19,56,http://www.informaworld.com/smpp/title~content=t792303982~db=all,0738-0569/1528-7033,A2
Kybernetes,0.376 ,Q2,37,237,311,http://www.emeraldgrouppublishing.com/products/journals/journals.htm?id=k,0368-492X/1758-7883,A1
RIAI - Revista Iberoamericana de Automatica e Informatica Industrial,0.376 ,Q2,15,45,148,https://www.scimagojr.com/journalsearch.php?q=5300152203&tip=sid&clean=0,Sin informacion,No
Computing in Science and Engineering,0.372 ,Q2,61,72,231,https://www.computer.org/csdl/magazines/cs,1521-9615/1558-366X,A1
Photonic Network Communications,0.372 ,Q2,35,71,260,http://www.springer.com/computer+science/communication+networks/journal/11107,1387-974X/1572-8188,A2
VINE Journal of Information and Knowledge Management Systems,0.371 ,Q2,28,54,89,https://www.emeraldinsight.com/journal/vine,2059-5891,A2
Frontiers in ICT,0.370 ,Q2,12,18,97,https://www.scimagojr.com/journalsearch.php?q=21100893766&tip=sid&clean=0,2297-198X,A2
Eurasip Journal on Bioinformatics and Systems Biology,0.369 ,Q2,19,0,29,https://link.springer.com/journal/13637/volumes-and-issues,Sin informacion,No
Symmetry,0.365 ,Q2,36,1483,1206,https://www.mdpi.com/journal/symmetry,2073-8994,A2
Bulletin of the Polish Academy of Sciences: Technical Sciences,0.361 ,Q2,39,113,277,http://www.ippt.gov.pl/~bulletin/,Sin informacion,No
Computers,0.361 ,Q2,14,90,130,https://www.scimagojr.com/journalsearch.php?q=21100886391&tip=sid&clean=0,2073-431X,A2
Graphical Models,0.358 ,Q2,54,36,76,http://www.elsevier.com/wps/find/journaldescription.cws_home/622839/description#description,1524-0703/1524-0711,A2
International Journal of Network Security (discontinued),0.356 ,Q2,35,0,266,http://ijns.femto.com.tw/,Sin informacion,No
International Journal of RF and Microwave Computer-Aided Engineering,0.355 ,Q2,36,464,431,https://onlinelibrary.wiley.com/journal/1099047x,Sin informacion,No
Mobile Information Systems,0.355 ,Q2,29,90,609,https://www.hindawi.com/journals/misy/,1574-017X/1875-905X,A2
Electronic Notes in Theoretical Computer Science,0.354 ,Q2,56,132,216,http://www.elsevier.com/wps/find/journaldescription.cws_home/681021/description#description,1571-0661,A2
"International Journal of Mathematical, Engineering and Management Sciences",0.353 ,Q2,8,120,74,https://www.ijmems.in/index.php,Sin informacion,No
Journal of Energy in Southern Africa,0.352 ,Q2,17,27,89,https://www.scimagojr.com/journalsearch.php?q=27018&tip=sid&clean=0,Sin informacion,No
Journal on Data Semantics,0.352 ,Q2,14,15,43,https://www.springer.com/computer/database+management+%26+information+retrieval/journal/13740,1861-2032/1861-2040,A2
Journal of Computer Networks and Communications,0.351 ,Q2,19,54,78,https://www.hindawi.com/journals/jcnc/,2090-7141/2090-715X,A2
Microsystem Technologies,0.351 ,Q2,59,618,1495,http://www.springer.com/engineering/electronics/journal/542,0946-7076/1432-1858,A2
Computer Fraud and Security,0.348 ,Q2,20,47,171,http://www.elsevier.com/wps/find/journaldescription.cws_home/405876/description#description,1361-3723,A2
Automatika,0.347 ,Q2,21,58,187,https://www.scimagojr.com/journalsearch.php?q=19700174656&tip=sid&clean=0,0005-1144/1848-3380,A2
Multimodal Technologies and Interaction,0.346 ,Q2,10,71,111,https://www.scimagojr.com/journalsearch.php?q=21100945706&tip=sid&clean=0,2414-4088,A2
Parallel Computing,0.346 ,Q2,63,90,202,http://www.elsevier.com/wps/find/journaldescription.cws_home/505617/description#description,0167-8191/1872-7336,A2
Biological Cybernetics,0.345 ,Q2,92,37,99,http://www.springer.com/biomed/neuroscience/journal/422,0340-1200/1432-0770,A2
Computation,0.343 ,Q2,12,35,160,https://www.mdpi.com/journal/computation,2079-3197,A2
International Journal of Applied Mathematics and Computer Science,0.343 ,Q2,45,52,186,https://www.amcs.uz.zgora.pl/,1641-876X/2083-8492,A2
Concurrency Computation Practice and Experience,0.341 ,Q2,63,729,1000,http://www3.interscience.wiley.com/journal/117946197/grouphome/home.html,1532-0626/1532-0634,A2
International Journal of Prognostics and Health Management,0.340 ,Q2,20,15,65,https://www.scimagojr.com/journalsearch.php?q=21100283367&tip=sid&clean=0,2153-2648,A2
International Journal of Agile Systems and Management,0.339 ,Q2,19,19,51,https://www.inderscience.com/jhome.php?jcode=ijasm,1741-9174/1741-9182,A1
Proceedings of the Romanian Academy Series A - Mathematics Physics Technical Sciences Information Science,0.337 ,Q2,25,24,193,https://www.scimagojr.com/journalsearch.php?q=21100241779&tip=sid&clean=0,Sin informacion,No
Computer Journal,0.336 ,Q2,61,102,333,https://academic.oup.com/comjnl,0010-4620/1460-2067,A2
Journal of Technology in Human Services,0.335 ,Q2,25,29,64,http://www.informaworld.com/smpp/title~content=t792306975~db=all,1522-8835/1522-8991,A2
Optical Memory and Neural Networks (Information Optics),0.335 ,Q2,17,36,98,http://www.springer.com/computer/database+management+%26+information+retrieval/journal/12005,Sin informacion,No
Communications - Scientific Letters of the University of Zilina,0.334 ,Q2,20,54,306,http://www3.uniza.sk/komunikacie/menu/komunik.asp?v=s,Sin informacion,No
IEEE Latin America Transactions,0.334 ,Q2,23,238,1348,https://www.inaoep.mx/~IEEElat/index.php/transactions,1548-0992,A2
International Journal of Foundations of Computer Science,0.334 ,Q2,38,69,193,http://www.worldscinet.com/ijfcs/ijfcs.shtml,0129-0541/1793-6373,A2
Karbala International Journal of Modern Science,0.334 ,Q2,13,32,108,https://www.scimagojr.com/journalsearch.php?q=21100897136&tip=sid&clean=0,2405-609X/2405-6103,A2
"Herald of the Bauman Moscow State Technical University, Series Natural Sciences",0.331 ,Q2,5,35,185,http://vestniken.ru/eng/,Sin informacion,No
IET Information Security,0.331 ,Q2,31,76,170,https://digital-library.theiet.org/content/journals/iet-ifs,1751-8709/1751-8717,A2
Journal of Information and Communication Technology,0.325 ,Q2,8,22,68,http://www.jict.uum.edu.my/,1675-414X/2180-3862,A2
International Journal of Mobile and Blended Learning,0.324 ,Q2,16,18,61,https://www.igi-global.com/journal/international-journal-mobile-blended-learning/1115,1941-8647/1941-8655,A2
Cogent Engineering,0.323 ,Q2,18,162,613,https://www.cogentoa.com/journal/engineering/,2331-1916,A2
IAENG International Journal of Computer Science,0.323 ,Q2,18,82,185,https://www.scimagojr.com/journalsearch.php?q=15900154752&tip=sid&clean=0,1819-656X/1819-9224,A2
