Nombre,Factor,Categoria,IndiceH,CantidadArticulosUltimo,CantidadArticulosUltimosTres,Enlace,ISSN,Homologacion
Nutrition and Dietary Supplements,0.115,Q4,2,0,3,https://www.dovepress.com/nutrition-and-dietary-supplements-journal,Sin informacion,No
Issues in Law and Medicine,0.114,Q4,14,6,66,https://issuesinlawandmedicine.com/,8756-8160,C
Journal of Doctoral Nursing Practice,0.114,Q4,2,29,84,https://www.scimagojr.com/journalsearch.php?q=21100881841&tip=sid&clean=0,2380-9418/2380-9426,C
Medecine des Maladies Metaboliques,0.114,Q4,9,146,556,http://www.elsevier.com/wps/find/journaldescription.cws_home/713209/description#description,1957-2557,C
Revue Sage - Femme,0.114,Q4,3,41,128,http://www.elsevier.com/wps/find/journaldescription.cws_home/709699/description#description,Sin informacion,No
International Journal of Childbirth,0.113,Q4,1,11,29,https://www.scimagojr.com/journalsearch.php?q=21100893581&tip=sid&clean=0,2156-5287/2156-5295,C
Psychiatric Times,0.113,Q4,12,43,520,https://www.psychiatrictimes.com/,0893-2905,C
Psycho-Oncologie,0.113,Q4,10,16,156,http://www.springer.com/psychology/journal/11839,Sin informacion,No
Diabetes and Primary Care (discontinued),0.11199999999999999,Q4,5,0,65,https://www.scimagojr.com/journalsearch.php?q=5200152617&tip=sid&clean=0,Sin informacion,No
Philippine Journal of Nursing,0.11199999999999999,Q4,2,0,50,http://www.pna-pjn.com/,Sin informacion,No
Acute and Critical Care,0.111,Q4,2,44,47,https://www.scimagojr.com/journalsearch.php?q=21100927219&tip=sid&clean=0,2586-6052/2586-6060,C
Ethique et Sante (discontinued),0.111,Q4,7,0,116,http://www.elsevier.com/wps/find/journaldescription.cws_home/709658/description#description,Sin informacion,No
International Journal of Psychosocial Rehabilitation,0.111,Q4,7,388,95,https://www.scimagojr.com/journalsearch.php?q=17700156008&tip=sid&clean=0,Sin informacion,No
Matronas Profesion,0.11,Q4,5,23,83,https://www.federacion-matronas.org/revista/,1578-0740,C
Metiers de la Petite Enfance,0.11,Q4,3,134,431,http://www.em-consulte.com/revue/MELAEN/presentation/metiers-de-la-petite-enfance,1258-780X,C
Pratiques en Nutrition,0.11,Q4,2,44,124,http://www.elsevier.com/wps/find/journaldescription.cws_home/704956/description#description,1766-7305,C
Sciences Sociales et Sante (discontinued),0.11,Q4,16,0,70,http://www.revue-sss.fr/,Sin informacion,No
AAO Journal,0.109,Q4,4,10,39,https://www.scimagojr.com/journalsearch.php?q=5100155055&tip=sid&clean=0,2375-5717/2375-5776,B
Insight - Journal of the American Society of Ophthalmic Registered Nurses,0.109,Q4,11,0,25,http://webeye.ophth.uiowa.edu/asorn/INSIGHT/index.htm,Sin informacion,No
Revista Baiana de Enfermagem,0.109,Q4,1,6,80,https://www.scimagojr.com/journalsearch.php?q=21100894742&tip=sid&clean=0,0102-5430/2178-8650,C
British Journal of Neuroscience Nursing,0.10800000000000001,Q4,1,0,3,https://www.magonlinelibrary.com/loi/bjnn,Sin informacion,No
Infant,0.10800000000000001,Q4,1,0,3,http://www.infantjournal.co.uk/sub_front.html,Sin informacion,No
Revue Francophone Internationale de Recherche Infirmiere,0.10800000000000001,Q4,1,0,5,https://www.journals.elsevier.com/revue-francophone-internationale-de-recherche-infirmiere,Sin informacion,No
Acta Medica Martiniana,0.106,Q4,1,0,4,https://content.sciendo.com/view/journals/acm/acm-overview.xml,Sin informacion,No
Ambulatory Surgery,0.106,Q4,16,14,80,https://www.scimagojr.com/journalsearch.php?q=20434&tip=sid&clean=0,0966-6532,C
Canadian Nurse,0.106,Q4,18,0,61,http://www.infirmiere-canadienne.com/,Sin informacion,No
Chinese Journal of Clinical Nutrition,0.106,Q4,5,65,187,https://www.scimagojr.com/journalsearch.php?q=4200151511&tip=sid&clean=0,1674-635X,C
Devenir,0.106,Q4,11,14,57,https://www.scimagojr.com/journalsearch.php?q=17600155117&tip=sid&clean=0,1015-8154/2235-2090,C
"Neonatal, Paediatric and Child Health Nursing",0.106,Q4,10,0,5,http://www.npchn.com/,Sin informacion,No
Reanimation,0.106,Q4,16,0,186,http://www.elsevier.com/wps/find/journaldescription.cws_home/601021/description#description,1951-6959,C
Community practitioner : the journal of the Community Practitioners' & Health Visitors' Association,0.105,Q4,17,8,442,http://www.commprac.com/,Sin informacion,No
Japan Journal of Logopedics and Phoniatrics,0.105,Q4,6,31,86,http://www.jstage.jst.go.jp/browse/jjlp,0030-2813/1884-3646,C
Chinese Journal of Emergency Medicine,0.10400000000000001,Q4,5,41,529,http://eng.med.wanfangdata.com.cn/JournalDetail.aspx?qid=jzyx,1671-0282,C
Practice Nursing,0.10400000000000001,Q4,1,0,6,https://www.magonlinelibrary.com/journal/pnur,Sin informacion,No
Praticien en Anesthesie Reanimation,0.10400000000000001,Q4,5,56,183,http://www.elsevier.com/wps/find/journaldescription.cws_home/709702/description#description,1279-7960,C
Revista Espanola de Nutricion Comunitaria,0.10400000000000001,Q4,10,7,90,http://www.nexusediciones.com/np_nutri1.htm,1135-3074,C
Vascular Access,0.10400000000000001,Q4,0,15,9,https://cvaa.info/en/publications/vascular-access-journal,1913-6692,C
Arzneimitteltherapie,0.10300000000000001,Q4,6,127,480,https://www.scimagojr.com/journalsearch.php?q=19700174886&tip=sid&clean=0,0723-6913,C
Frontiers of Nursing,0.10300000000000001,Q4,1,45,40,https://www.scimagojr.com/journalsearch.php?q=21100896893&tip=sid&clean=0,2544-8994,C
Revista Mexicana de Enfermeria Cardiologica,0.10300000000000001,Q4,2,0,10,https://www.scimagojr.com/journalsearch.php?q=19700174986&tip=sid&clean=0,Sin informacion,No
Evidence-Based Practice,0.102,Q4,2,58,869,https://www.scimagojr.com/journalsearch.php?q=4400151730&tip=sid&clean=0,Sin informacion,No
Journal fur Ernahrungsmedizin,0.102,Q4,4,0,18,http://www.kup.at/journals/ernaehrungsmedizin/,1680-9432,C
Nurture,0.102,Q4,1,5,10,https://www.scimagojr.com/journalsearch.php?q=21100236616&tip=sid&clean=0,1994-1625/1994-1633,C
Surgical Products,0.102,Q4,0,0,136,http://www.surgicalproductsmag.com/scripts/default.asp,1062-4732,C
DNA Reporter,0.10099999999999999,Q4,1,9,81,https://www.scimagojr.com/journalsearch.php?q=5600157615&tip=sid&clean=0,0418-5412,C
Gerontologie et Societe,0.10099999999999999,Q4,9,1,38,https://www.scimagojr.com/journalsearch.php?q=17600155042&tip=sid&clean=0,0151-0193/2101-0218,C
Journal of Health Sciences,0.10099999999999999,Q4,1,3,25,https://www.scimagojr.com/journalsearch.php?q=21100894186&tip=sid&clean=0,1986-8049/2232-7576,C
Medizinrecht,0.10099999999999999,Q4,6,256,748,http://www.springer.com/law/journal/350,0723-8886/1433-8629,C
Nursing Care and Research,0.10099999999999999,Q4,1,6,29,https://www.scimagojr.com/journalsearch.php?q=21100272906&tip=sid&clean=0,1791-1567/2241-3960,C
Obesite (discontinued),0.10099999999999999,Q4,6,0,27,http://www.springer.com/medicine/journal/11690,Sin informacion,No
Occupational Therapy Now,0.10099999999999999,Q4,7,19,134,http://www.caot.ca/default.asp?pageid=7,1481-5532,C
Revue Internationale de Soins Palliatifs,0.10099999999999999,Q4,5,18,54,https://boutique.revmed.ch/soinspalliatifs,1664-1531/2235-2155,C
Soins Cadres de Sante (discontinued),0.10099999999999999,Q4,3,0,113,http://www.elsevier.com/wps/find/journaldescription.cws_home/709695/description#description,Sin informacion,No
AIMS Journal,0.1,Q4,5,32,123,https://www.scimagojr.com/journalsearch.php?q=4700152880&tip=sid&clean=0,0265-5004,C
"Droit, Deontologie et Soin",0.1,Q4,3,27,120,http://www.elsevier.com/wps/find/journaldescription.cws_home/709697/description#description,Sin informacion,No
Ernahrung,0.1,Q4,3,16,94,https://www.scimagojr.com/journalsearch.php?q=21100200607&tip=sid&clean=0,0250-1554,C
Fire Rescue Magazine,0.1,Q4,2,0,294,http://www.firerescuemagazine.com/,Sin informacion,No
Forum Logopadie (discontinued),0.1,Q4,8,0,132,https://www.scimagojr.com/journalsearch.php?q=27958&tip=sid&clean=0,Sin informacion,No
Hospital Infection Control and Prevention,0.1,Q4,2,58,172,http://www.ahcpub.com/products_and_services/?prid=185,0098-180X,C
Joint Commission: The Source,0.1,Q4,2,7,126,https://www.scimagojr.com/journalsearch.php?q=21100206266&tip=sid&clean=0,Sin informacion,No
Journal des Professionnels de l'Enfance,0.1,Q4,1,62,156,https://www.scimagojr.com/journalsearch.php?q=10100153325&tip=sid&clean=0,Sin informacion,No
Oxymag,0.1,Q4,1,51,138,http://www.elsevier.com/wps/find/journaldescription.cws_home/709679/description#description,0990-1310,C
Urology Times,0.1,Q4,1,0,722,https://www.urologytimes.com/,0093-9722/2150-7384,C
