Nombre,Factor,Categoria,IndiceH,CantidadArticulosUltimo,CantidadArticulosUltimosTres,Enlace,ISSN,Homologacion
Journal of Econometrics,3.313 ,Q1,148,182,407,https://www.journals.elsevier.com/journal-of-econometrics,0304-4076/1872-6895,A1
Strategic Entrepreneurship Journal,3.245 ,Q1,38,28,72,https://onlinelibrary.wiley.com/journal/1932443x,1932-4391/1932-443X,A1
Foundations and Trends in Finance,3.116 ,Q1,18,0,3,https://www.nowpublishers.com/FIN,Sin informacion,No
Journal of World Business,3.061 ,Q1,104,49,205,https://www.journals.elsevier.com/journal-of-world-business,1090-9516/1878-5573,A1
Journal of Business and Economic Statistics,3.040 ,Q1,93,127,171,https://amstat.tandfonline.com/loi/jbes,0735-0015/1537-2707,A1
Journal of Economic Theory,2.940 ,Q1,94,114,350,https://www.sciencedirect.com/journal/journal-of-economic-theory,0022-0531/1095-7235,A1
Econometrics Journal,2.926 ,Q1,33,17,56,https://onlinelibrary.wiley.com/journal/1368423x,1368-4221/1368-423X,A1
Economica,2.842 ,Q1,62,39,96,https://onlinelibrary.wiley.com/journal/14680335,0013-0427/1468-0335,A1
Socio-Economic Review,2.670 ,Q1,51,32,120,https://academic.oup.com/ser,Sin informacion,No
Family Business Review,2.608 ,Q1,96,21,64,https://journals.sagepub.com/home/fbr,0894-4865/1741-6248,A1
International Economic Review,2.539 ,Q1,82,67,181,https://onlinelibrary.wiley.com/journal/14682354,0020-6598/1468-2354,A1
European Economic Review,2.421 ,Q1,122,144,417,https://www.sciencedirect.com/journal/european-economic-review,0014-2921/1873-572X,A1
Energy Economics,2.409 ,Q1,136,220,979,http://www.elsevier.com/wps/find/journaldescription.cws_home/30413/description#description,0140-9883/1873-6181,A1
"Journal of Money, Credit and Banking",2.403 ,Q1,102,116,183,http://www.wiley.com/bw/journal.asp?ref=0022-2879,Sin informacion,No
Journal of Environmental Economics and Management,2.393 ,Q1,111,93,257,https://www.journals.elsevier.com/journal-of-environmental-economics-and-management,0095-0696/1096-0449,A1
International Journal of Production Economics,2.379 ,Q1,172,365,879,https://www.journals.elsevier.com/international-journal-of-production-economics,0925-5273/1873-7579,A1
Journal of Applied Econometrics,2.379 ,Q1,92,73,215,https://onlinelibrary.wiley.com/journal/10991255,0883-7252/1099-1255,A1
Journal of Urban Economics,2.356 ,Q1,102,44,156,https://www.journals.elsevier.com/journal-of-urban-economics,0094-1190/1095-9068,A1
Experimental Economics,2.350 ,Q1,51,67,127,https://www.springer.com/journal/10683,1386-4157/1573-6938,A1
Mathematical Finance,2.338 ,Q1,72,40,104,https://onlinelibrary.wiley.com/journal/14679965,0960-1627/1467-9965,A1
Games and Economic Behavior,2.334 ,Q1,91,172,418,https://www.sciencedirect.com/journal/games-and-economic-behavior,0899-8256/1090-2473,A1
MIS Quarterly Executive,2.315 ,Q1,34,20,87,https://aisel.aisnet.org/misqe/,1540-1960/1540-1979,A1
World Development,2.223 ,Q1,164,277,860,https://www.sciencedirect.com/journal/world-development,0305-750X/1873-5991,A1
"Cambridge Journal of Regions, Economy and Society",2.217 ,Q1,48,26,96,https://academic.oup.com/cjres,Sin informacion,No
"Resources, Conservation and Recycling",2.215 ,Q1,119,464,855,https://www.journals.elsevier.com/resources-conservation-and-recycling,Sin informacion,No
Contemporary Accounting Research,2.207 ,Q1,90,87,214,https://onlinelibrary.wiley.com/journal/19113846,0823-9150/1911-3846,A1
Journal of Economic Geography,2.192 ,Q1,96,43,137,https://academic.oup.com/joeg,1468-2702/1468-2710,A1
Journal of International Marketing,2.190 ,Q1,82,23,52,https://journals.sagepub.com/home/jig,1069-031X/1547-7215,A1
Food Policy,2.189 ,Q1,95,114,306,https://www.sciencedirect.com/journal/food-policy,0306-9192/1873-5657,A1
Conflict Management and Peace Science,2.177 ,Q1,39,51,99,https://journals.sagepub.com/home/cmp,0738-8942/1549-9219,A1
Journal of Risk and Uncertainty,2.064 ,Q1,68,24,65,https://www.springer.com/journal/11166,0895-5646/1573-0476,A1
Econometric Theory,2.039 ,Q1,66,34,116,https://www.cambridge.org/core/journals/econometric-theory,0266-4666/1469-4360,A1
Finance and Stochastics,2.023 ,Q1,41,30,97,https://www.springer.com/journal/780,0949-2984/1432-1122,A1
Long Range Planning,2.011 ,Q1,96,74,161,https://www.journals.elsevier.com/long-range-planning,0024-6301/1873-1872,A1
World Bank Economic Review,1.991 ,Q1,85,37,124,https://academic.oup.com/wber,0258-6770/1564-698X,A1
Management Accounting Research,1.975 ,Q1,82,19,66,https://www.sciencedirect.com/journal/management-accounting-research,1044-5005/1096-1224,A1
Journal of Business Ethics,1.972 ,Q1,168,712,1176,https://www.springer.com/journal/10551,0167-4544/1573-0697,A1
Small Business Economics,1.929 ,Q1,120,263,306,https://www.springer.com/journal/11187,0921-898X/1573-0913,A1
Business Ethics Quarterly,1.901 ,Q1,70,20,68,https://www.cambridge.org/core/journals/business-ethics-quarterly,1052-150X/2153-3326,A1
Journal of Economic History,1.884 ,Q1,57,37,104,https://www.cambridge.org/core/journals/journal-of-economic-history,0022-0507/1471-6372,A1
Annual Review of Resource Economics,1.853 ,Q1,30,25,72,https://www.annualreviews.org/journal/resource,1941-1340/1941-1359,A1
American Journal of Agricultural Economics,1.848 ,Q1,104,80,238,https://onlinelibrary.wiley.com/journal/14678276,0002-9092/1467-8276,A1
Critical Perspectives on Accounting,1.823 ,Q1,63,56,123,https://www.journals.elsevier.com/critical-perspectives-on-accounting,1045-2354/1095-9955,A1
Review of International Political Economy,1.823 ,Q1,66,99,120,https://www.tandfonline.com/toc/rrip20/current,0969-2290/1466-4526,A1
Auditing,1.822 ,Q1,70,39,112,https://aaahq.org/Research/Journals/Section-Journal-Home-Pages/AUDITING-A-Journal-of-Practice-and-Theory,0278-0380/1558-7991,A1
Journal of Population Economics,1.821 ,Q1,68,42,124,https://www.springer.com/journal/148,0933-1433/1432-1475,A1
Economics of Education Review,1.819 ,Q1,80,91,258,https://www.journals.elsevier.com/economics-of-education-review,0272-7757/1873-7382,A1
Journal of Industrial Ecology,1.808 ,Q1,95,142,356,https://onlinelibrary.wiley.com/journal/15309290,1088-1980/1530-9290,A1
"Work, Employment and Society",1.808 ,Q1,75,101,182,https://journals.sagepub.com/home/wes,Sin informacion,No
Review of International Organizations,1.807 ,Q1,31,47,68,https://www.springer.com/journal/11558,1559-7431/1559-744X,A1
Journal of Economic Surveys,1.806 ,Q1,87,64,153,https://onlinelibrary.wiley.com/journal/14676419,0950-0804/1467-6419,A1
Science Technology and Human Values,1.765 ,Q1,68,68,136,https://journals.sagepub.com/home/sth,0162-2439/1552-8251,A1
Journal of Family Business Strategy,1.762 ,Q1,38,43,75,https://www.journals.elsevier.com/journal-of-family-business-strategy,1877-8585,A1
Ecological Economics,1.719 ,Q1,189,325,910,https://www.sciencedirect.com/journal/ecological-economics,0921-8009/1873-6106,A1
Explorations in Economic History,1.699 ,Q1,41,24,84,https://www.sciencedirect.com/journal/explorations-in-economic-history,1389-0166/1573-7500,A1
Journal of Financial Stability,1.627 ,Q1,45,51,245,https://www.journals.elsevier.com/journal-of-financial-stability,1572-3089/1878-0962,A1
Journal of Risk and Insurance,1.627 ,Q1,60,59,123,https://onlinelibrary.wiley.com/journal/15396975#pane-01cbe741-499a-4611-874e-1061f1f4679e01,0022-4367/1539-6975,A1
Post-Soviet Affairs,1.625 ,Q1,42,30,82,https://www.tandfonline.com/loi/rpsa20,Sin informacion,No
Journal of Common Market Studies,1.621 ,Q1,85,119,306,https://onlinelibrary.wiley.com/journal/14685965,0021-9886/1468-5965,A1
Internet Research,1.607 ,Q1,80,104,180,https://www.emerald.com/insight/publication/issn/1066-2243,1066-2243,A1
Foundations and Trends in Entrepreneurship,1.605 ,Q1,29,3,16,https://www.nowpublishers.com/ENT,1551-3114/1551-3122,A1
Journal of Law and Economics,1.575 ,Q1,77,24,81,https://www.journals.uchicago.edu/toc/jle/current,0022-2186/1537-5285,A1
Journal of Corporate Finance,1.566 ,Q1,91,119,425,http://www.elsevier.com/wps/find/journaldescription.cws_home/524467/description#description,0929-1199/1872-6313,A1
Journal of International Management,1.549 ,Q1,66,39,73,http://www.elsevier.com/wps/find/journaldescription.cws_home/601266/description#description,1075-4253/1873-0620,A1
"Journal of the Royal Statistical Society. Series A, (Statistics in Society)",1.529 ,Q1,77,73,155,https://rss.onlinelibrary.wiley.com/journal/1467985x,Sin informacion,No
Applied Economic Perspectives and Policy,1.528 ,Q1,46,26,82,https://onlinelibrary.wiley.com/journal/20405804,2040-5790/2040-5804,A1
Economic Theory,1.517 ,Q1,55,134,208,https://www.springer.com/journal/199,0938-2259/1432-0479,A1
SIAM Journal on Financial Mathematics,1.516 ,Q1,26,32,106,https://www.siam.org/publications/journals/siam-journal-on-financial-mathematics-sifin,1945-497X,A1
Review of Asset Pricing Studies,1.512 ,Q1,16,5,27,https://academic.oup.com/raps,2045-9920/2045-9939,A1
Journal of International Money and Finance,1.510 ,Q1,91,145,344,https://www.journals.elsevier.com/journal-of-international-money-and-finance,0261-5606/1873-0639,A1
Judgment and Decision Making,1.499 ,Q1,51,65,156,http://journal.sjdm.org/,1930-2975,A1
Resources and Energy Economics,1.488 ,Q1,67,40,122,http://www.elsevier.com/wps/find/journaldescription.cws_home/505569/description#description,0928-7655/1873-0221,A1
Journal of Economic Behavior and Organization,1.482 ,Q1,108,377,735,https://www.sciencedirect.com/journal/journal-of-economic-behavior-and-organization,0167-2681/1879-1751,A1
Energy Journal,1.480 ,Q1,73,60,217,https://www.iaee.org/en/publications/scope.aspx,0195-6574/1944-9089,A1
Oxford Review of Economic Policy,1.472 ,Q1,80,25,112,https://academic.oup.com/oxrep,0266-903X/1460-2121,A1
Journal of the American Taxation Association,1.468 ,Q1,20,11,34,https://aaajournals.org/loi/atax,0198-9073/1558-8017,A1
Nonlinear Analysis: Real World Applications,1.466 ,Q1,81,188,430,https://www.journals.elsevier.com/nonlinear-analysis-real-world-applications,Sin informacion,No
Journal of Industrial Economics,1.465 ,Q1,74,17,90,https://onlinelibrary.wiley.com/journal/14676451,0022-1821/1467-6451,A1
"Accounting, Auditing and Accountability Journal",1.459 ,Q1,92,127,229,https://www.emeraldgrouppublishing.com/aaaj.htm,Sin informacion,No
Journal of Public Policy and Marketing,1.457 ,Q1,70,38,91,https://journals.sagepub.com/home/ppo,0743-9156/1547-7207,A1
International Business Review,1.453 ,Q1,87,97,314,https://www.sciencedirect.com/journal/international-business-review,0969-5931/1873-6149,A1
Marketing Letters,1.406 ,Q1,65,27,150,https://www.springer.com/journal/11002,0923-0645/1573-059X,A1
Agricultural Economics,1.403 ,Q1,75,69,213,https://onlinelibrary.wiley.com/journal/15740862,0169-5150/1574-0862,A1
Environmental and Resource Economics,1.401 ,Q1,86,168,348,https://www.springer.com/journal/10640,0924-6460/1573-1502,A1
Journal of Human Capital,1.392 ,Q1,19,22,53,https://www.journals.uchicago.edu/toc/jhc/current,1932-8575/1932-8664,A1
Journal of Comparative Economics,1.373 ,Q1,78,59,195,https://www.journals.elsevier.com/journal-of-comparative-economics,0147-5967/1095-7227,A1
Entrepreneurship and Regional Development,1.368 ,Q1,83,63,130,https://www.tandfonline.com/toc/tepn20/current,0898-5626/1464-5114,A1
Labour Economics,1.368 ,Q1,70,79,252,https://www.journals.elsevier.com/labour-economics,0927-5371/1879-1034,A1
Journal of Agricultural Economics,1.345 ,Q1,56,60,134,https://onlinelibrary.wiley.com/journal/14779552,0021-857X/1477-9552,A1
Journal of Banking and Finance,1.344 ,Q1,148,205,590,https://www.journals.elsevier.com/journal-of-banking-and-finance,0378-4266/1872-6372,A1
International Journal of Central Banking,1.335 ,Q1,28,40,122,https://www.ijcb.org/,1815-4654/1815-7556,A1
Socio-Economic Planning Sciences,1.318 ,Q1,47,119,101,https://www.journals.elsevier.com/socio-economic-planning-sciences,Sin informacion,No
Emerging Markets Review,1.317 ,Q1,45,60,143,https://www.journals.elsevier.com/emerging-markets-review/,1566-0141/1873-6173,A1
"Work, Aging and Retirement",1.303 ,Q1,20,19,87,https://academic.oup.com/workar,Sin informacion,No
Asia Pacific Journal of Management,1.302 ,Q1,74,124,124,https://www.springer.com/journal/10490,0217-4561/1572-9958,A1
Marine Policy,1.295 ,Q1,86,397,1060,https://www.journals.elsevier.com/marine-policy,0308-597X/1872-9460,A1
European Review of Economic History,1.276 ,Q1,34,15,49,https://academic.oup.com/ereh,1361-4916/1474-0044,A1
"Journal of Law, Economics, and Organization",1.257 ,Q1,67,15,72,https://academic.oup.com/jleo,Sin informacion,No
International Marketing Review,1.249 ,Q1,83,79,130,https://www.emeraldgrouppublishing.com/products/journals/journals.htm?id=IMR,0265-1335/1758-6763,A1
Quantitative Marketing and Economics,1.246 ,Q1,30,16,36,http://www.springer.com/business+%26+management/marketing/journal/11129,Sin informacion,No
Regional Science and Urban Economics,1.235 ,Q1,73,77,234,https://www.journals.elsevier.com/regional-science-and-urban-economics,0166-0462/1879-2308,A1
Financial Management,1.226 ,Q1,63,58,98,https://onlinelibrary.wiley.com/journal/1755053x,0046-3892/1755-053X,A1
Economic Inquiry,1.221 ,Q1,68,129,340,https://onlinelibrary.wiley.com/journal/14657295,0095-2583/1465-7295,A1
Journal of Financial Markets,1.218 ,Q1,56,43,92,https://www.journals.elsevier.com/journal-of-financial-markets,1386-4181/1878-576X,A1
Journal of Consumer Culture,1.211 ,Q1,52,56,154,https://journals.sagepub.com/home/joc,1469-5405/1741-2900,A1
Scandinavian Actuarial Journal,1.206 ,Q1,34,63,132,https://www.tandfonline.com/loi/sact20,0346-1238/1651-2030,A1
Resources Policy,1.204 ,Q1,64,261,416,https://www.journals.elsevier.com/resources-policy,0301-4207/1873-7641,A1
Insurance: Mathematics and Economics,1.201 ,Q1,70,90,351,https://www.journals.elsevier.com/insurance-mathematics-and-economics,Sin informacion,No
Kyklos,1.198 ,Q1,55,25,70,https://onlinelibrary.wiley.com/journal/14676435,0023-5962/1467-6435,A1
Journal of Financial Econometrics,1.190 ,Q1,37,22,74,https://academic.oup.com/jfec,1479-8409/1479-8417,A1
Review of Economics of the Household,1.189 ,Q1,30,66,151,https://www.springer.com/journal/11150,1569-5239/1573-7152,A1
Review of Income and Wealth,1.189 ,Q1,54,75,162,https://onlinelibrary.wiley.com/journal/14754991,0034-6586/1475-4991,A1
"Journal of International Financial Markets, Institutions and Money",1.185 ,Q1,52,90,236,https://www.journals.elsevier.com/journal-of-international-financial-markets-institutions-and-money,Sin informacion,No
ASTIN Bulletin,1.182 ,Q1,38,33,97,https://www.cambridge.org/core/journals/astin-bulletin-journal-of-the-iaa,0515-0361/1783-1350,A1
Entrepreneurship and Sustainability Issues,1.171 ,Q1,18,194,168,https://jssidoi.org/jesi/,2345-0282,A1
Journal of Economic Dynamics and Control,1.169 ,Q1,84,123,344,https://www.journals.elsevier.com/journal-of-economic-dynamics-and-control,0165-1889/1879-1743,A1
Economics of Transportation,1.164 ,Q1,17,20,34,https://www.journals.elsevier.com/economics-of-transportation,2212-0122/2212-0130,A1
Economics and Politics,1.155 ,Q1,43,21,45,https://onlinelibrary.wiley.com/journal/14680343,0954-1985/1468-0343,A1
Real Estate Economics,1.150 ,Q1,58,63,112,https://onlinelibrary.wiley.com/journal/15406229,1080-8620/1540-6229,A1
Business Ethics,1.146 ,Q1,29,36,91,https://onlinelibrary.wiley.com/journal/14678608,Sin informacion,No
Journal of Economic Psychology,1.142 ,Q1,90,107,206,https://www.journals.elsevier.com/journal-of-economic-psychology,0167-4870/1872-7719,A1
Forest Policy and Economics,1.127 ,Q1,64,192,502,https://www.journals.elsevier.com/forest-policy-and-economics,Sin informacion,No
Feminist Economics,1.126 ,Q1,52,38,100,http://www.feministeconomics.org/,1354-5701/1466-4372,A1
Industrial and Corporate Change,1.120 ,Q1,104,65,158,https://academic.oup.com/icc,0960-6491/1464-3650,A1
China Economic Review,1.118 ,Q1,68,132,320,https://www.journals.elsevier.com/china-economic-review,1043-951X/1873-7781,A1
Foundations and Trends in Accounting,1.114 ,Q1,14,3,19,https://www.nowpublishers.com/ACC,1554-0642/1554-0650,A1
European Journal of Political Economy,1.107 ,Q1,76,101,189,https://www.journals.elsevier.com/european-journal-of-political-economy,0176-2680/1873-5703,A1
International Journal of Industrial Organization,1.105 ,Q1,80,70,208,https://www.journals.elsevier.com/international-journal-of-industrial-organization/,0167-7187/1873-7986,A1
European Review of Agricultural Economics,1.102 ,Q1,57,19,87,https://academic.oup.com/erae,0165-1587/1464-3618,A1
Eurasian Geography and Economics,1.094 ,Q1,41,35,101,http://www.bellpub.com/psge/,1538-7216/1938-2863,A1
Critical Finance Review,1.090 ,Q1,5,15,48,https://www.scimagojr.com/journalsearch.php?q=21100860760&tip=sid&clean=0,2164-5744/2164-5760,A1
Financial Accountability and Management,1.078 ,Q1,14,30,65,https://onlinelibrary.wiley.com/journal/14680408,0267-4424/1468-0408,A1
International Review of Environmental and Resource Economics,1.077 ,Q1,22,7,34,https://www.nowpublishers.com/IRERE,1932-1465/1932-1473,A1
Economics of Energy and Environmental Policy,1.076 ,Q1,20,22,50,https://www.iaee.org/en/Publications/eeepindex.aspx,2160-5882/2160-5890,A1
Journal of Innovation and Knowledge,1.059 ,Q1,15,41,59,https://www.journals.elsevier.com/journal-of-innovation-and-knowledge,2444-569X/2530-7614,A1
"International Environmental Agreements: Politics, Law and Economics",1.046 ,Q1,33,36,146,http://www.springer.com/law/environmental/journal/10784,Sin informacion,No
Journal of Real Estate Research,1.039 ,Q1,30,20,53,https://www.aresnet.org/,0896-5803,A1
Economics and Human Biology,1.033 ,Q1,53,67,202,https://www.journals.elsevier.com/economics-and-human-biology,1570-677X/1873-6130,A1
GENEVA Risk and Insurance Review,1.026 ,Q1,19,8,26,http://www.springer.com/business+%26+management/finance/journal/10713,1554-964X/1554-9658,A1
Journal of Financial Services Research,1.025 ,Q1,50,34,78,https://www.springer.com/journal/10693,0920-8550/1573-0735,A1
Mathematics and Financial Economics,1.022 ,Q1,19,26,70,http://www.springer.com/mathematics/quantitative+finance/journal/11579,1862-9660/1862-9679,A1
Journal of Empirical Finance,1.013 ,Q1,69,58,248,https://www.scimagojr.com/plataforma/scopus/revista.php?sourceid=17499,0927-5398/1879-1727,A1
International Tax and Public Finance,1.012 ,Q1,46,63,143,http://www.springer.com/economics/public+finance/journal/10797,0927-5940/1573-6970,A1
Extremes,1.003 ,Q1,31,28,98,https://www.springer.com/journal/10687,1386-1999/1572-915X,A1
Finance Research Letters,0.999 ,Q1,31,437,484,http://www.elsevier.com/wps/find/journaldescription.cws_home/672908/description#description,1544-6123/1544-6131,A1
European Financial Management,0.995 ,Q1,60,61,96,https://onlinelibrary.wiley.com/journal/1468036x,1354-7798/1468-036X,A1
European Accounting Review,0.973 ,Q1,70,55,104,https://www.tandfonline.com/loi/rear20,0963-8180/1468-4497,A1
Journal of Behavioral and Experimental Finance,0.964 ,Q1,13,71,111,https://www.sciencedirect.com/journal/journal-of-behavioral-and-experimental-finance,2214-6350/2214-6369,A1
European Journal of Health Economics,0.962 ,Q1,50,136,310,http://www.springer.com/economics/policy/journal/10198,1439-6637/1618-7598,A1
Accounting Forum,0.953 ,Q1,42,21,90,https://www.tandfonline.com/toc/racc20/current,0155-9982/1467-6303,A1
Fiscal Studies,0.953 ,Q1,38,25,84,http://www.wiley.com/bw/journal.asp?ref=0143-5671,0143-5671/1475-5890,A1
Research in Transportation Business and Management,0.938 ,Q1,27,35,119,https://www.journals.elsevier.com/research-in-transportation-business-and-management,2210-5395/2210-5409,A1
Economics of Innovation and New Technology,0.923 ,Q1,49,73,126,https://www.tandfonline.com/toc/gein20/current,1043-8599/1476-8364,A1
IMA Journal of Management Mathematics,0.910 ,Q1,30,17,67,http://imaman.oxfordjournals.org/,Sin informacion,No
"Intelligent Systems in Accounting, Finance and Management",0.901 ,Q1,7,15,42,https://onlinelibrary.wiley.com/journal/10991174,Sin informacion,No
International Journal of Business Communication,0.882 ,Q1,49,57,87,https://journals.sagepub.com/home/job,2329-4884/2329-4892,A1
International Review of Financial Analysis,0.874 ,Q1,49,139,369,http://www.elsevier.com/wps/find/journaldescription.cws_home/620166/description#description,1057-5219/1873-8079,A1
Journal of Business Finance and Accounting,0.874 ,Q1,72,51,135,https://onlinelibrary.wiley.com/journal/14685957,0306-686X/1468-5957,A1
Journal of International Economic Law,0.866 ,Q1,46,24,118,https://academic.oup.com/jiel,1369-3034/1464-3758,A1
Economics Letters,0.864 ,Q1,92,382,1250,http://www.elsevier.com/wps/find/journaldescription.cws_home/505574/description#description,0165-1765/1873-7374,A1
Financial Analysts Journal,0.859 ,Q1,74,30,108,https://tandfonline.com/toc/ufaj20/current,0015-198X/1938-3312,A1
Research in Transportation Economics,0.852 ,Q1,39,73,213,https://www.sciencedirect.com/journal/research-in-transportation-economics,Sin informacion,No
Economy and Society,0.849 ,Q1,88,26,73,http://www.informaworld.com/smpp/title~content=t713685159~db=all,0308-5147/1469-5766,A1
