Nombre,Factor,Categoria,Indice-H,Cantidad-articulos-ultimo,Cantidad-articulos-ultimos-tres,Enlace,ISSN,Homologacion
Virology: Research and Treatment,0.615 ,Q3,8,3,10,https://www.scimagojr.com/journalsearch.php?q=19700171308&tip=sid&clean=0,Sin informacion,No
Journal of the International Association of Providers of AIDS Care,0.613 ,Q3,18,94,193,https://www.scimagojr.com/journalsearch.php?q=21100241213&tip=sid&clean=0,2325-9574/2325-9582,A2
Trials in Vaccinology,0.610 ,Q3,10,0,16,https://www.scimagojr.com/journalsearch.php?q=21100211347&tip=sid&clean=0,Sin informacion,No
Journal of Immunotoxicology,0.609 ,Q3,34,20,143,http://informahealthcare.com/iht,1547-6901/1547-691X,A2
Autoimmune Diseases,0.607 ,Q3,29,5,18,https://www.scimagojr.com/journalsearch.php?q=21100223559&tip=sid&clean=0,2090-0422/2090-0430,B
"Comparative Immunology, Microbiology and Infectious Diseases",0.607 ,Q3,52,149,188,https://www.journals.elsevier.com/comparative-immunology-microbiology-and-infectious-diseases,Sin informacion,No
Korean Journal of Parasitology,0.605 ,Q3,38,99,297,https://www.parasitol.kr/index.php,0023-4001/1738-0006,B
Antiviral Chemistry and Chemotherapy,0.597 ,Q3,48,6,31,http://www.intmedpress.com/index.cfm?pid=16,0956-3202/2040-2066,A2
Journal of Foraminiferal Research,0.592 ,Q3,58,27,74,http://jfr.geoscienceworld.org/,0096-1191,A2
Current HIV Research,0.588 ,Q3,50,42,162,https://benthamscience.com/journals/current-hiv-research/,1570-162X/1873-4251,B
Journal of Food Protection,0.587 ,Q3,132,255,812,http://www.foodprotection.org/publications/journal-of-food-protection/index.php,0362-028X/1944-9097,A2
Transplant Immunology,0.586 ,Q3,60,54,164,http://www.elsevier.com/wps/find/journaldescription.cws_home/620925/description#description,0966-3274/1878-5492,A2
International Journal of Immunopathology and Pharmacology,0.585 ,Q3,49,67,231,https://www.scimagojr.com/journalsearch.php?q=21246&tip=sid&clean=0,0394-6320/2058-7384,A2
Avian Diseases,0.583 ,Q3,77,100,272,http://avdi.allenpress.com/avdionline/?request=index-html,0005-2086/1938-4351,A2
Monoclonal Antibodies in Immunodiagnosis and Immunotherapy,0.583 ,Q3,36,47,172,https://www.scimagojr.com/journalsearch.php?q=21100238667&tip=sid&clean=0,2167-9436,B
International Microbiology,0.576 ,Q3,63,77,77,http://www.springer.com/life+sciences/microbiology/journal/10123,1139-6709/1618-1905,B
Journal of Visualized Experiments,0.570 ,Q3,79,1427,3745,https://www.jove.com/,1940-087X,A2
Geomicrobiology Journal,0.569 ,Q3,73,99,277,http://www.informaworld.com/smpp/title~content=t713722957~db=all,0149-0451/1521-0529,A2
Journal of Theoretical Biology,0.568 ,Q3,149,367,1258,http://www.elsevier.com/wps/find/journaldescription.cws_home/622904/description#description,0022-5193/1095-8541,A1
JMM Case Reports,0.567 ,Q3,4,0,19,https://www.microbiologyresearch.org/content/journal/jmmcr,Sin informacion,No
Journal of Helminthology,0.564 ,Q3,47,108,302,https://www.cambridge.org/core/journals/journal-of-helminthology,0022-149X/1475-2697,A2
Mathematical Medicine and Biology,0.561 ,Q3,43,21,72,http://imammb.oxfordjournals.org/,Sin informacion,No
Frontiers in Bioscience - Elite,0.555 ,Q3,44,14,100,https://www.scimagojr.com/journalsearch.php?q=21100255440&tip=sid&clean=0,Sin informacion,No
Tropical Parasitology,0.554 ,Q3,8,28,85,http://www.tropicalparasitology.org/,2229-5070/2229-7758,B
New Microbes and New Infections,0.543 ,Q3,21,116,388,https://www.scimagojr.com/journalsearch.php?q=21100369843&tip=sid&clean=0,2052-2975,B
Journal of Tropical Medicine,0.541 ,Q3,26,38,102,https://www.hindawi.com/journals/jtm/,1687-9686/1687-9694,A2
Brazilian Journal of Medical and Biological Research,0.539 ,Q3,83,152,506,http://www.scielo.br/scielo.php?script=sci_serial&pid=0100-879X&lng=en&nrm=iso,0100-879X/1414-431X,A1
Journal of Arthropod-Borne Diseases,0.538 ,Q3,17,43,168,https://www.scimagojr.com/journalsearch.php?q=21100228953&tip=sid&clean=0,Sin informacion,No
Parasite Epidemiology and Control,0.538 ,Q3,8,48,74,https://www.journals.elsevier.com/parasite-epidemiology-and-control,2405-6731,B
Journal of General and Applied Microbiology,0.534 ,Q3,50,43,148,http://www.terrapub.co.jp/journals/JGAM/,0022-1260/1349-8037,A2
European Cytokine Network,0.533 ,Q3,62,21,49,http://www.europeancytokinenetwork.com/,1148-5493/1952-4005,B
Revista da Sociedade Brasileira de Medicina Tropical,0.531 ,Q3,51,231,500,https://rsbmt.org.br/,0037-8682/1678-9849,B
Biologicals,0.517 ,Q3,53,76,243,http://www.elsevier.com/wps/find/journaldescription.cws_home/622793/description#description,1045-1056/1095-8320,A2
Folia Microbiologica,0.514 ,Q3,45,87,236,http://www.springer.com/life+sciences/journal/12223,0015-5632/1874-9356,A2
Iranian Journal of Parasitology,0.514 ,Q3,24,92,249,http://journals.tums.ac.ir/description.aspx?org_id=59&culture_var=en&journal_id=17&issue_id=1787&segment=en,1735-7020/2008-238X,B
Experimental and Therapeutic Medicine (discontinued),0.508 ,Q3,38,204,4037,https://www.scimagojr.com/journalsearch.php?q=19700176236&tip=sid&clean=0,Sin informacion,No
Iranian Journal of Basic Medical Sciences,0.508 ,Q3,33,202,545,http://ijbms.mums.ac.ir,2008-3866/2008-3874,A2
Revista Brasileira de Parasitologia Veterinaria,0.508 ,Q3,28,114,249,http://www.scielo.br/scielo.php?script=sci_serial&pid=1984-2961&lng=en&nrm=iso,Sin informacion,No
Biocatalysis and Agricultural Biotechnology,0.506 ,Q3,30,532,570,https://www.journals.elsevier.com/biocatalysis-and-agricultural-biotechnology,1878-8181,A2
Open Microbiology Journal,0.505 ,Q3,23,53,109,https://openmicrobiologyjournal.com/,1874-2858,B
Journal of Venomous Animals and Toxins Including Tropical Diseases,0.504 ,Q3,26,29,117,http://www.scielo.br/scielo.php?script=sci_serial&pid=1678-9199&lng=en&nrm=iso,1678-9199,A2
Mathematical Biosciences,0.502 ,Q3,87,118,435,http://www.elsevier.com/wps/find/journaldescription.cws_home/505777/description#description,0025-5564/1879-3134,A2
"Bioscience, Biotechnology and Biochemistry",0.495 ,Q3,112,292,949,http://www.jstage.jst.go.jp/browse/bbb,Sin informacion,No
Indian Journal of Microbiology,0.489 ,Q3,40,78,204,https://link.springer.com/journal/12088,0046-8991/0973-7715,B
NeuroImmunoModulation,0.488 ,Q3,62,45,102,http://content.karger.com/ProdukteDB/produkte.asp?Aktion=JournalHome&ProduktNr=224176,1021-7401/1423-0216,B
British Journal of Biomedical Science,0.476 ,Q3,41,42,126,https://www.tandfonline.com/loi/tbbs20,0967-4845,A2
GERMS,0.475 ,Q3,10,27,68,http://www.germs.ro/en/Homepage/,2248-2997,A2
Annals of Microbiology,0.469 ,Q3,42,140,310,http://www.springer.com/life+sciences/microbiology/journal/13213,1590-4261/1869-2044,B
Acta Parasitologica,0.467 ,Q3,34,139,331,https://www.springer.com/journal/11686,1230-2821/1896-1851,B
Journal of Parasitology,0.464 ,Q3,89,130,321,http://www.journalofparasitology.org/perlserv/?request=index-html&ct=1,0022-3395/1937-2345,A2
Karstenia,0.456 ,Q3,5,0,13,https://www.scimagojr.com/journalsearch.php?q=21100321693&tip=sid&clean=0,Sin informacion,No
Computational and Mathematical Methods in Medicine,0.455 ,Q3,40,127,492,https://www.hindawi.com/journals/cmmm/,1748-670X/1748-6718,A2
Food Science and Biotechnology,0.443 ,Q3,34,257,701,http://www.springer.com/food+science/journal/10068,1226-7708/2092-6456,A2
Revista Iberoamericana de Micologia,0.443 ,Q3,42,39,144,http://www.reviberoammicol.com/2009-26/issue4sp.shtml,1130-1406/2173-9188,B
Veterinary Parasitology: Regional Studies and Reports,0.429 ,Q3,8,99,238,https://www.journals.elsevier.com/veterinary-parasitology-regional-studies-and-reports,Sin informacion,No
Microbe,0.426 ,Q3,24,0,29,http://www.microbemagazine.org/,Sin informacion,No
Biotechnology and Applied Biochemistry,0.423 ,Q3,67,157,301,http://www.babonline.org/bab/default.htm,0885-4513/1470-8744,A2
Bioengineered,0.421 ,Q3,30,63,201,https://www.tandfonline.com/toc/kbie20/current,2165-5979/2165-5987,B
Journal of the American Society of Brewing Chemists,0.409 ,Q3,38,33,107,http://www.nonprofitjournals.org/journals/brewing_chemists.htm,0361-0470/1943-7854,A2
Medical mycology journal,0.409 ,Q3,24,18,105,http://www.jsmm.org/en/index.html,1882-0476/2185-6486,B
International Journal of Medicinal Mushrooms,0.407 ,Q3,27,103,316,http://www.begellhouse.com/journals/708ae68d64b17c52.html,1521-9437,B
Medical Mycology Case Reports,0.404 ,Q3,13,82,144,https://www.scimagojr.com/journalsearch.php?q=21100211340&tip=sid&clean=0,2211-7539,B
Avicenna Journal of Medical Biotechnology,0.362 ,Q3,18,28,121,https://www.scimagojr.com/journalsearch.php?q=19700174698&tip=sid&clean=0,2008-2835/2008-4625,B
Applied Food Biotechnology,0.358 ,Q3,9,26,77,http://journals.sbmu.ac.ir/afb,2345-5357/2423-4214,B
Emirates Journal of Food and Agriculture,0.339 ,Q3,24,100,354,http://ejfa.me/index.php/journal,2079-052X/2079-0538,B
Water S.A.,0.336 ,Q3,56,76,227,http://ajol.info/index.php/wsa,Sin informacion,No
Biocontrol Science,0.325 ,Q3,21,37,95,https://www.scimagojr.com/journalsearch.php?q=13171&tip=sid&clean=0,1342-4815/1884-0205,B
Microbiology,0.323 ,Q3,33,91,276,http://www.springer.com/life+sciences/microbiology/journal/11021,Sin informacion,No
Food Biotechnology,0.279 ,Q3,31,19,58,http://www.tandf.co.uk/journals/titles/08905436.asp,0890-5436/1532-4249,B
BAG - Journal of Basic and Applied Genetics (discontinued),0.276 ,Q3,8,0,18,http://ppct.caicyt.gov.ar/index.php/bag,Sin informacion,No
Applied Biochemistry and Microbiology,0.275 ,Q3,37,115,344,http://pleiades.online/en/journal/appbio/main/,0003-6838/1608-3024,B
Polish Journal of Microbiology,0.273 ,Q3,32,56,188,http://www.pjmonline.org/,1733-1331,B
BrewingScience,0.265 ,Q3,15,18,56,https://brewingscience.de/,1613-2041/1866-5195,B
Current Cardiovascular Imaging Reports,0.261 ,Q3,19,42,111,https://www.scimagojr.com/journalsearch.php?q=19600157307&tip=sid&clean=0,1941-9066/1941-9074,B
Health and Technology,0.246 ,Q3,14,115,124,https://www.springer.com/journal/12553,2190-7188/2190-7196,B
Recent Patents on Biotechnology,0.245 ,Q3,33,27,76,https://benthamscience.com/journals/recent-patents-on-biotechnology/,1872-2083/2212-4012,B
Korean Journal of Food Science and Technology,0.235 ,Q3,18,60,298,http://www.kjfst.or.kr/main.html,0367-6293,B
Microbiology Australia,0.216 ,Q3,3,51,49,https://www.scimagojr.com/journalsearch.php?q=21100861875&tip=sid&clean=0,1324-4272/2201-9189,B
International Journal of Applied Research in Natural Products (discontinued),0.206 ,Q3,22,0,20,https://www.scimagojr.com/journalsearch.php?q=19900193502&tip=sid&clean=0,Sin informacion,No
Journal of Insect Biotechnology and Sericology,0.205 ,Q3,18,10,44,http://www.jstage.jst.go.jp/browse/jibs/,1346-8073,B
Romanian Biotechnological Letters (discontinued),0.201 ,Q3,24,0,127,https://www.scimagojr.com/journalsearch.php?q=19400158329&tip=sid&clean=0,Sin informacion,No
