Nombre,Factor,Categoria,IndiceH,CantidadArticulosUltimo,CantidadArticulosUltimosTres,Enlace,ISSN,Homologacion
South African Journal of Chemical Engineering,0.687,Q2,11,21,85,https://www.journals.elsevier.com/south-african-journal-of-chemical-engineering,1026-9185,A1
Early Years,0.6779999999999999,Q2,27,52,135,https://www.scimagojr.com/journalsearch.php?q=19700190344&tip=sid&clean=0,0957-5146/1472-4421,A2
Journal of Psychoeducational Assessment,0.6779999999999999,Q2,43,110,196,http://jpa.sagepub.com/,0734-2829/1557-5144,A2
ACM Transactions on Computing Education,0.6759999999999999,Q2,28,45,65,https://www.scimagojr.com/journalsearch.php?q=19700183047&tip=sid&clean=0,1946-6226,A1
Psychology in the Schools,0.6759999999999999,Q2,71,101,257,http://www3.interscience.wiley.com/journal/32084/home,0033-3085/1520-6807,A2
International Journal of Early Childhood,0.675,Q2,18,26,72,https://link.springer.com/journal/13158,0020-7187/1878-4658,A2
"Mind, Brain, and Education",0.6729999999999999,Q2,32,35,69,http://www.wiley.com/bw/journal.asp?ref=1751-2271,Sin informacion,No
Substance Use and Misuse,0.6709999999999999,Q2,76,262,680,http://informahealthcare.com/sum,1082-6084/1532-2491,A2
Teaching of Psychology,0.667,Q2,43,46,149,http://www.informaworld.com/smpp/title~content=t775653707~db=all,0098-6283/1532-8023,A2
International Journal of Mentoring and Coaching in Education,0.6659999999999999,Q2,15,33,68,https://www.emeraldinsight.com/journal/ijmce,2046-6854/2046-6862,A2
AJOB Empirical Bioethics,0.665,Q2,16,27,90,https://www.scimagojr.com/journalsearch.php?q=21100324708&tip=sid&clean=0,2329-4515/2329-4523,A1
Journal of Intellectual and Developmental Disability,0.665,Q2,52,69,128,https://www.tandfonline.com/loi/cjid20,1366-8250/1469-9532,A1
Education Policy Analysis Archives,0.6629999999999999,Q2,44,152,418,https://epaa.asu.edu/ojs/,1068-2341,A2
Journal of Management Education,0.6629999999999999,Q2,44,44,143,https://journals.sagepub.com/home/jme,1052-5629/1552-6658,A1
Foods,0.6609999999999999,Q2,11,665,206,https://www.scimagojr.com/journalsearch.php?q=21100898636&tip=sid&clean=0,2304-8158,A1
Innovations in Education and Teaching International,0.6609999999999999,Q2,48,107,214,http://www.informaworld.com/smpp/title~content=t713685495~db=all,1470-3297/1470-3300,A2
Journal of Psychology: Interdisciplinary and Applied,0.66,Q2,58,49,140,https://www.tandfonline.com/action/journalInformation?journalCode=vjrl20,Sin informacion,No
Teaching Education,0.66,Q2,30,34,99,https://www.tandfonline.com/toc/cted20/current,1047-6210/1470-1286,A2
"Energy, Sustainability and Society",0.6579999999999999,Q2,21,48,109,https://energsustainsoc.biomedcentral.com/,Sin informacion,No
School Psychology International,0.657,Q2,54,35,106,http://spi.sagepub.com/,0143-0343/1461-7374,A2
European Early Childhood Education Research Journal,0.6559999999999999,Q2,30,67,201,http://www.informaworld.com/smpp/title~content=t776628938~db=all,1350-293X/1752-1807,A2
Sahara J,0.6559999999999999,Q2,26,8,63,http://ajol.info/index.php/saharaj,1729-0376/1813-4424,A2
Teacher Development,0.6559999999999999,Q2,24,34,117,http://www.informaworld.com/smpp/title~content=t716100723~db=all,1366-4530/1747-5120,A2
Research in Science and Technological Education,0.655,Q2,31,52,77,https://www.tandfonline.com/loi/crst20,0263-5143/1470-1138,A1
International Journal of Testing,0.653,Q2,17,22,52,https://www.scimagojr.com/journalsearch.php?q=19700169951&tip=sid&clean=0,1530-5058/1532-7574,A2
Vocations and Learning,0.653,Q2,22,36,60,http://www.springer.com/education/professional+%26+vocational+education/journal/12186,1874-785X/1874-7868,A2
Teacher Educator,0.652,Q2,18,25,72,https://www.scimagojr.com/journalsearch.php?q=19700187628&tip=sid&clean=0,0887-8730/1938-8101,A2
Community Mental Health Journal,0.647,Q2,63,167,406,https://www.springer.com/journal/10597,0010-3853/1573-2789,A2
Journal of Special Education Technology,0.647,Q2,32,34,67,https://www.scimagojr.com/journalsearch.php?q=21100915697&tip=sid&clean=0,0162-6434/2381-3121,A2
Theory into Practice,0.647,Q2,56,41,124,http://www.informaworld.com/smpp/title~content=t775653706~db=all,0040-5841/1543-0421,A2
Journal of Sport Psychology in Action,0.644,Q2,14,27,62,https://www.tandfonline.com/toc/uspa20/current,2152-0704/2152-0712,A2
Educational Assessment,0.643,Q2,26,17,49,http://www.informaworld.com/smpp/title~content=t775653641~db=all,1062-7197/1532-6977,A2
Public Transport,0.639,Q2,24,27,77,https://www.springer.com/journal/12469,1613-7159/1866-749X,A2
Journal of Computer Information Systems,0.637,Q2,58,78,141,https://www.tandfonline.com/loi/ucis20,0887-4417/2380-2057,A2
Education and Training in Autism and Developmental Disabilities,0.636,Q2,46,32,91,http://daddcec.org/Publications/ETADDJournal.aspx,2154-1647,A2
International Journal of Early Years Education,0.636,Q2,28,38,96,https://www.tandfonline.com/action/authorSubmission?show=instructions&journalCode=ciey20,0966-9760/1469-8463,A2
Contemporary Economic Policy,0.635,Q2,47,47,147,http://www.wiley.com/bw/journal.asp?ref=1074-3529,1074-3529/1465-7287,A1
International Journal of Sustainability in Higher Education,0.635,Q2,55,80,188,https://www.emeraldgrouppublishing.com/products/journals/journals.htm?id=IJSHE,1467-6370/1758-6739,A2
Educacion XX1,0.631,Q2,15,15,120,http://revistas.uned.es/index.php/educacionXX1/index,1139-613X/2174-5374,A1
Agroecology and Sustainable Food Systems,0.63,Q2,38,69,189,https://www.tandfonline.com/loi/wjsa21,2168-3565/2168-3573,A1
International Journal of Mathematical Education in Science and Technology,0.63,Q2,30,148,285,https://www.tandfonline.com/toc/tmes20/current,0020-739X/1464-5211,A2
Transcultural Psychiatry,0.63,Q2,52,78,126,http://tps.sagepub.com/,1363-4615/1461-7471,A1
"Drugs: Education, Prevention and Policy",0.629,Q2,40,77,175,http://informahealthcare.com/loi/dep,Sin informacion,No
Journal of Creative Behavior,0.628,Q2,50,89,124,http://www.creativeeducationfoundation.org/?page_id=47,0022-0175/2162-6057,A1
Intervention in School and Clinic,0.627,Q2,29,52,133,http://isc.sagepub.com/,1053-4512/1538-4810,A2
New Genetics and Society,0.625,Q2,33,22,59,http://www.informaworld.com/smpp/title~content=t713439262~db=all,1463-6778/1469-9915,A1
Studies in Continuing Education,0.625,Q2,30,37,67,http://www.informaworld.com/smpp/title~content=t713445357~db=all,0158-037X/1470-126X,A2
Mountain Research and Development,0.623,Q2,55,20,153,http://www.mrd-journal.org/,0276-4741/1994-7151,A2
Journal of Policy and Practice in Intellectual Disabilities,0.622,Q2,27,43,106,https://www.scimagojr.com/journalsearch.php?q=19200156914&tip=sid&clean=0,1741-1122/1741-1130,A2
Journal of the Economics of Ageing,0.621,Q2,13,52,83,https://www.journals.elsevier.com/the-journal-of-the-economics-of-ageing,2212-828X/2212-8298,A2
Nurse Educator,0.616,Q2,38,154,341,https://journals.lww.com/nurseeducatoronline/pages/default.aspx,0363-3624/1538-9855,A1
Journal of Behavioral Health Services and Research,0.615,Q2,52,67,164,http://www.springer.com/public+health/journal/11414,Sin informacion,No
Public Budgeting and Finance,0.614,Q2,29,18,69,https://onlinelibrary.wiley.com/journal/15405850,0275-1100,A2
TechTrends,0.613,Q2,33,108,305,https://www.springer.com/journal/11528,8756-3894,A2
Journal of Further and Higher Education,0.61,Q2,38,173,192,https://www.tandfonline.com/toc/cjfh20/current,0309-877X/1469-9486,A2
Studying Teacher Education,0.61,Q2,14,23,71,https://www.tandfonline.com/toc/cste20/current,1742-5964/1742-5972,A2
Journal of Higher Education Policy and Management,0.609,Q2,39,64,148,http://www.informaworld.com/smpp/title~content=t713431525~db=all,1360-080X/1469-9508,A2
Journal of Continuing Education in the Health Professions,0.608,Q2,53,44,156,https://journals.lww.com/jcehp/pages/default.aspx,0894-1912/1554-558X,A2
Journal of Nursing Education,0.606,Q2,61,168,476,https://www.healio.com/nursing/journals/jne,0148-4834/1938-2421,A1
Journal of Technology Education,0.605,Q2,18,9,29,http://scholar.lib.vt.edu/ejournals/JTE/,1045-1064,A1
International Journal of Industrial Ergonomics,0.603,Q2,75,130,320,http://www.elsevier.com/wps/find/journaldescription.cws_home/505654/description#description,0169-8141/1872-8219,A2
Journal of Advanced Academics,0.603,Q2,26,22,54,https://www.scimagojr.com/journalsearch.php?q=21100886153&tip=sid&clean=0,1932-202X/2162-9536,A2
"Journal of College Student Retention: Research, Theory and Practice",0.6,Q2,24,64,100,http://www.baywood.com/Journals/PreviewJournals.asp?Id=1521-0251,Sin informacion,No
Health Education Research,0.599,Q2,99,50,163,http://her.oxfordjournals.org/,0268-1153/1465-3648,A2
TripleC,0.598,Q2,20,14,141,https://www.scimagojr.com/journalsearch.php?q=19700183008&tip=sid&clean=0,1726-670X,A2
Education for Chemical Engineers,0.597,Q2,18,42,70,https://www.journals.elsevier.com/education-for-chemical-engineers,1749-7728,A1
Journal of Adventure Education and Outdoor Learning,0.596,Q2,18,47,83,https://www.scimagojr.com/journalsearch.php?q=19900192117&tip=sid&clean=0,1472-9679/1754-0402,A2
Journal of Aging and Social Policy,0.596,Q2,29,44,84,http://www.informaworld.com/smpp/title~content=t792303967~db=all,0895-9420/1545-0821,A2
Journal of Traffic and Transportation Engineering (English Edition),0.593,Q2,20,74,158,http://www.keaipublishing.com/en/journals/journal-of-traffic-and-transportation-engineering-english-edition/,Sin informacion,No
Journal of Adolescent and Adult Literacy,0.5920000000000001,Q2,45,102,281,http://www.reading.org/General/Publications/Journals/JAAL.aspx,1081-3004/1936-2706,A2
Journal of Agricultural Education and Extension,0.5920000000000001,Q2,22,34,96,https://www.tandfonline.com/loi/raee20,1389-224X/1750-8622,A1
Landscape Research,0.59,Q2,41,80,223,http://www.informaworld.com/smpp/title~content=t713437121~db=all,0142-6397/1469-9710,A2
GMS Journal for Medical Education,0.589,Q2,16,82,215,https://www.egms.de/dynamic/en/journals/zma/index.htm,2366-5017,A2
Journal of Philosophy of Education,0.588,Q2,38,56,159,https://onlinelibrary.wiley.com/journal/14679752,0309-8249/1467-9752,A1
Journal of Turkish Science Education,0.588,Q2,14,12,98,https://www.tused.org/index.php/tused,1304-6020,A2
International Health,0.586,Q2,27,120,200,https://www.scimagojr.com/journalsearch.php?q=19500156817&tip=sid&clean=0,1876-3405/1876-3413,A2
Early Childhood Education Journal,0.585,Q2,38,79,219,http://www.springer.com/education+%26+language/learning+%26+instruction/journal/10643,1082-3301/1573-1707,A2
Development Engineering,0.584,Q2,6,8,34,https://www.journals.elsevier.com/development-engineering,2352-7285,A1
Geoenvironmental Disasters,0.584,Q2,12,18,80,https://www.scimagojr.com/journalsearch.php?q=21100900344&tip=sid&clean=0,2197-8670,A2
International Journal of Sustainable Development and World Ecology,0.584,Q2,39,73,181,http://www.informaworld.com/smpp/title~content=t908394088~db=all,1350-4509/1745-2627,A2
Cuadernos de Investigacion Geografica,0.583,Q2,17,31,108,https://publicaciones.unirioja.es/ojs/index.php/cig,0211-6820/1697-9540,A2
Ancient Mesoamerica,0.5820000000000001,Q2,37,52,89,http://journals.cambridge.org/action/displayJournal?jid=ATM,0956-5361/1469-1787,A2
Chinese Journal of Communication,0.5820000000000001,Q2,17,38,76,https://www.tandfonline.com/loi/rcjc20,1754-4750/1754-4769,A2
Acta Geographica Sinica,0.581,Q2,53,162,497,http://www.geog.com.cn/EN/volumn/current_abs.shtml#,0375-5444,A2
Development Studies Research,0.581,Q2,10,13,21,https://www.tandfonline.com/toc/rdsr20/current,2166-5095,A2
Global Social Policy,0.581,Q2,33,28,89,http://gsp.sagepub.com/,1468-0181/1741-2803,A2
Journal of Cognitive Engineering and Decision Making,0.581,Q2,28,18,94,https://www.scimagojr.com/journalsearch.php?q=21100211334&tip=sid&clean=0,1555-3434/2169-5032,A1
Sustainability,0.581,Q2,68,6861,8731,https://www.mdpi.com/journal/sustainability,1937-0695/1937-0709,B
ACME,0.58,Q2,33,53,113,http://www.acme-journal.org/,1492-9732,A2
Applied Geomatics,0.58,Q2,18,48,75,https://www.springer.com/earth+sciences+and+geography/geography/journal/12518,1866-928X/1866-9298,A1
Developing World Bioethics,0.58,Q2,25,42,96,http://www.wiley.com/bw/journal.asp?ref=1471-8731,1471-8731/1471-8847,A1
Journal of Veterinary Medical Education,0.579,Q2,33,62,188,http://www.jvmeonline.org/,0748-321X/1943-7218,A1
Javnost,0.578,Q2,28,38,108,http://www.javnost-thepublic.org/,Sin informacion,No
Journal of Contextual Behavioral Science,0.578,Q2,21,84,143,https://www.scimagojr.com/journalsearch.php?q=21100222556&tip=sid&clean=0,2212-1447/2212-1455,A2
Social Work,0.578,Q2,69,44,157,https://www.scimagojr.com/journalsearch.php?q=19600163400&tip=sid&clean=0,0037-8046/1545-6846,A1
Sociological Inquiry,0.578,Q2,49,59,81,http://www.wiley.com/bw/journal.asp?ref=0038-0245,0038-0245/1475-682X,A2
"Medicine, Health Care and Philosophy",0.5770000000000001,Q2,39,76,182,http://www.springer.com/medicine/journal/11019,Sin informacion,No
Tobacco Induced Diseases,0.5760000000000001,Q2,24,91,156,https://www.scimagojr.com/journalsearch.php?q=19700166506&tip=sid&clean=0,1617-9625/2070-7266,A2
Forum Qualitative Sozialforschung,0.575,Q2,40,78,183,https://www.scimagojr.com/journalsearch.php?q=72827&tip=sid&clean=0,1438-5627,A2
JMM International Journal on Media Management,0.575,Q2,18,10,40,https://www.scimagojr.com/journalsearch.php?q=19400158466&tip=sid&clean=0,1424-1250/1424-1277,A2
Journal of Geography in Higher Education,0.574,Q2,45,48,123,https://www.tandfonline.com/toc/cjgh20/current,0309-8265/1466-1845,A2
Journal of Social Work,0.574,Q2,33,74,108,http://jsw.sagepub.com/,1468-0173/1741-296X,A2
Quality Assurance in Education,0.574,Q2,47,35,98,https://www.emeraldgrouppublishing.com/products/journals/journals.htm?id=QAE,0968-4883,A2
Archives Europeennes de Sociologie,0.573,Q2,36,21,41,http://journals.cambridge.org/action/displayJournal?jid=EUR,0003-9756/1474-0583,A2
Children and Society,0.573,Q2,54,48,128,http://www.wiley.com/bw/journal.asp?ref=0951-0605,0951-0605/1099-0860,A2
Literacy,0.573,Q2,24,40,67,https://onlinelibrary.wiley.com/journal/17414369,1467-9345/1741-4350,A1
International Journal of Adolescence and Youth,0.5720000000000001,Q2,16,41,123,https://www.tandfonline.com/action/journalInformation?journalCode=rady20,0267-3843/2164-4527,A2
Young Exceptional Children,0.5710000000000001,Q2,16,27,58,http://yec.sagepub.com/,1096-2506,A2
Games for health journal,0.57,Q2,26,49,150,https://home.liebertpub.com/publications/games-for-health-journal/588/overview,2161-783X/2161-7856,A1
Journal of Public Child Welfare,0.569,Q2,19,48,91,http://www.informaworld.com/smpp/title~content=t792306942~db=all,1554-8732/1554-8740,A2
Agribusiness,0.5670000000000001,Q2,42,44,125,https://www.scimagojr.com/journalsearch.php?q=18700156722&tip=sid&clean=0,0742-4477/1520-6297,A2
Information Polity,0.5670000000000001,Q2,34,22,73,https://www.scimagojr.com/journalsearch.php?q=21100200653&tip=sid&clean=0,1570-1255/1875-8754,A2
International Journal of Educational Management,0.5670000000000001,Q2,47,159,245,https://www.emeraldgrouppublishing.com/products/journals/journals.htm?id=IJEM,0951-354X,A2
International Migration,0.5670000000000001,Q2,61,171,257,http://www.wiley.com/bw/journal.asp?ref=0020-7985,0020-7985/1468-2435,A2
Journal of Biosocial Science,0.5670000000000001,Q2,50,121,176,http://journals.cambridge.org/action/displayJournal?jid=JBS,0021-9320/1469-7599,A2
Journal of Educators Online,0.5670000000000001,Q2,13,27,61,https://www.thejeo.com/,1547-500X,A2
Academic Psychiatry,0.5660000000000001,Q2,40,162,594,http://ap.psychiatryonline.org/,1042-9670/1545-7230,A2
Technology in Society,0.5660000000000001,Q2,47,105,177,https://www.journals.elsevier.com/technology-in-society,0160-791X/1879-3274,A1
Journal of Workplace Learning,0.565,Q2,47,34,105,https://www.emeraldgrouppublishing.com/products/journals/journals.htm?id=JWL,1366-5626/1758-7859,A2
Leisure Studies,0.565,Q2,61,86,171,https://www.tandfonline.com/toc/rlst20/current,0261-4367/1466-4496,A2
Journal of Career Development,0.564,Q2,41,104,128,http://jcd.sagepub.com/,0894-8453/1556-0856,A2
Journal of Interactive Advertising,0.564,Q2,4,21,13,https://www.scimagojr.com/journalsearch.php?q=21100886545&tip=sid&clean=0,1525-2019,A2
Qualitative Social Work,0.564,Q2,38,103,162,http://qsw.sagepub.com/,1473-3250/1741-3117,A2
Australian Geographer,0.563,Q2,42,34,103,http://www.informaworld.com/smpp/title~content=t713403176~db=all,0004-9182/1465-3311,A2
Health Care Analysis,0.562,Q2,36,30,75,http://www.springer.com/public+health/journal/10728,1065-3058/1573-3394,A1
Journal of Hunger and Environmental Nutrition,0.562,Q2,25,94,128,https://www.scimagojr.com/journalsearch.php?q=7600153124&tip=sid&clean=0,1932-0248/1932-0256,A2
Revista de Educacion,0.562,Q2,24,28,91,http://www.educacionyfp.gob.es/revista-de-educacion/inicio.html,0034-8082/1988-592X,A2
Defence and Peace Economics,0.561,Q2,36,94,142,http://www.informaworld.com/smpp/title~content=t713640174~db=all,1024-2694/1476-8267,A2
Communications,0.56,Q2,32,38,87,http://www.degruyter.de/journals/communic/detailEn.cfm,0341-2059/1613-4087,A2
Women's Studies in Communication,0.5579999999999999,Q2,23,35,103,https://www.scimagojr.com/journalsearch.php?q=19900191819&tip=sid&clean=0,Sin informacion,No
Australian Social Work,0.557,Q2,29,69,142,http://www.informaworld.com/smpp/title~content=t725304176~db=all,0312-407X/1447-0748,A2
Innovative Higher Education,0.557,Q2,37,41,111,https://link.springer.com/journal/10755,0742-5627/1573-1758,A2
Improving Schools,0.556,Q2,21,24,64,http://imp.sagepub.com/,1365-4802/1475-7583,A2
Journal of Benefit-Cost Analysis,0.555,Q2,4,16,20,https://www.scimagojr.com/journalsearch.php?q=21100889857&tip=sid&clean=0,Sin informacion,No
Public Personnel Management,0.555,Q2,42,41,60,https://www.scimagojr.com/journalsearch.php?q=25468&tip=sid&clean=0,0091-0260/1945-7421,A2
Archives of Transport,0.5529999999999999,Q2,12,25,91,https://www.scimagojr.com/journalsearch.php?q=21100201070&tip=sid&clean=0,0866-9546/2300-8830,A1
Evaluation and Program Planning,0.5529999999999999,Q2,58,113,349,http://www.elsevier.com/wps/find/journaldescription.cws_home/593/description#description,0149-7189/1873-7870,A2
Human Rights Quarterly,0.5529999999999999,Q2,63,42,103,http://muse.jhu.edu/journals/human_rights_quarterly/,0275-0392/1085-794X,A2
International Journal of Listening,0.5529999999999999,Q2,21,29,43,https://www.scimagojr.com/journalsearch.php?q=5800207918&tip=sid&clean=0,1090-4018/1932-586X,A1
Journal of Ethnic and Cultural Diversity in Social Work,0.5529999999999999,Q2,27,40,92,http://www.informaworld.com/smpp/title~content=t792303997~db=all,1531-3204/1531-3212,A2
Learning and Motivation,0.552,Q2,42,23,81,http://www.elsevier.com/wps/find/journaldescription.cws_home/622909/description#description,0023-9690/1095-9122,A2
NanoEthics,0.552,Q2,26,27,76,http://www.springer.com/sociology/applied+ethics/journal/11569,1871-4757/1871-4765,A1
Clinical Gerontologist,0.551,Q2,30,80,141,http://www.informaworld.com/smpp/title~content=t792303983~db=all,0731-7115/1545-2301,A2
Critical Discourse Studies,0.55,Q2,25,53,103,https://www.scimagojr.com/journalsearch.php?q=5700167223&tip=sid&clean=0,1740-5904/1740-5912,A2
Educational Research,0.55,Q2,49,28,101,http://www.informaworld.com/smpp/title~content=t713699076~db=all,0013-1881/1469-5847,A2
Asia Pacific Journal of Education,0.5489999999999999,Q2,21,51,122,https://www.tandfonline.com/loi/cape20,0218-8791/1742-6855,A2
Australian Journal of Teacher Education,0.5489999999999999,Q2,28,64,283,https://ro.ecu.edu.au/ajte/,0313-5373/1835-517X,A2
"Human Service Organizations Management, Leadership and Governance",0.5489999999999999,Q2,12,33,126,https://www.tandfonline.com/loi/wasw21,Sin informacion,No
Journal of Media Ethics: Exploring Questions of Media Morality,0.5489999999999999,Q2,13,25,100,https://www.tandfonline.com/toc/hmme21/current,Sin informacion,No
"Environment, Development and Sustainability",0.5479999999999999,Q2,52,343,387,https://www.springer.com/journal/10668,Sin informacion,No
AStA Advances in Statistical Analysis,0.546,Q2,24,33,71,http://www.springer.com/statistics/journal/10182,1863-8171/1863-818X,A2
Australian Journal of Environmental Education,0.546,Q2,18,17,60,https://www.cambridge.org/core/journals/australian-journal-of-environmental-education,0814-0626/2049-775X,A2
"Regional Studies, Regional Science",0.546,Q2,14,49,103,https://www.tandfonline.com/toc/rsrs20/current,Sin informacion,No
African Development Review,0.545,Q2,29,38,151,https://onlinelibrary.wiley.com/journal/14678268,1017-6772/1467-8268,A2
BioScience Trends,0.545,Q2,28,79,258,https://www.scimagojr.com/journalsearch.php?q=19700173162&tip=sid&clean=0,1881-7815/1881-7823,A2
Canadian Public Policy/ Analyse de Politiques,0.545,Q2,32,25,120,http://www.utpjournals.com/cpp/cpp.html,Sin informacion,No
Ethical Theory and Moral Practice,0.545,Q2,24,83,231,http://www.springer.com/sociology/applied+ethics/journal/10677,1386-2820/1572-8447,A1
International Development Planning Review,0.545,Q2,30,27,68,http://www.liverpool-unipress.co.uk/html/publication.asp?idProduct=3597,1474-6743/1478-3401,A2
Zeitschrift fur Soziologie,0.545,Q2,30,21,78,http://www.zfs-online.org/,0340-1804/2366-0325,A2
Asian Journal of Shipping and Logistics,0.544,Q2,16,34,102,https://www.scimagojr.com/journalsearch.php?q=21100235632&tip=sid&clean=0,2092-5212,A2
Educational Forum,0.544,Q2,25,33,113,https://www.scimagojr.com/journalsearch.php?q=5800161654&tip=sid&clean=0,0013-1725/1938-8098,A2
Journal of Urban Design,0.544,Q2,41,71,174,https://www.tandfonline.com/toc/cjud20/current,1357-4809/1469-9664,A2
Presidential Studies Quarterly,0.544,Q2,3,49,43,https://www.scimagojr.com/journalsearch.php?q=23528&tip=sid&clean=0,0360-4918/1741-5705,A1
Singapore Journal of Tropical Geography,0.5429999999999999,Q2,40,30,81,https://onlinelibrary.wiley.com/journal/14679493,0129-7619/1467-9493,A2
Journal of International Studies,0.541,Q2,15,88,238,https://www.jois.eu/,2071-8330/2306-3483,A2
Public Policy and Administration,0.541,Q2,34,41,67,https://journals.sagepub.com/home/ppa,1648-2603/2029-2872,A2
Tempo Social,0.541,Q2,10,43,122,http://www.scielo.br/scielo.php/script_sci_serial/pid_0103-2070/lng_en/nrm_iso,Sin informacion,No
Health Sociology Review,0.54,Q2,27,21,70,http://hsr.e-contentmanagement.com/,1446-1242/1839-3551,A2
International Journal of Circumpolar Health,0.54,Q2,41,68,171,http://ijch.fi/,1239-9736/2242-3982,A2
International Journal of Sexual Health,0.54,Q2,37,37,103,https://www.tandfonline.com/loi/wijs20,1931-7611/1931-762X,A2
Learning Organization,0.54,Q2,54,55,110,http://www.emeraldgrouppublishing.com/products/journals/journals.htm?id=tlo,0969-6474,A2
Transportation Planning and Technology,0.54,Q2,40,50,156,https://www.tandfonline.com/loi/gtpt20,0308-1060/1029-0354,A2
Water Resources and Economics,0.54,Q2,15,29,58,https://www.scimagojr.com/journalsearch.php?q=21100256972&tip=sid&clean=0,2212-4284,A2
Education Economics,0.539,Q2,33,42,111,http://www.informaworld.com/smpp/title~content=t713415403~db=all,0964-5292/1469-5782,A2
Informatics in Education,0.539,Q2,18,20,51,https://www.mii.lt/informatics_in_education/,1648-5831/2335-8971,A2
Research on Social Work Practice,0.539,Q2,60,100,255,http://rsw.sagepub.com/,1049-7315/1552-7581,A2
Statistics Education Research Journal,0.539,Q2,11,15,88,https://iase-web.org/Publications.php?p=SERJ,1570-1824,A2
Asian Journal of Communication,0.5379999999999999,Q2,25,29,107,https://www.tandfonline.com/toc/rajc20/current,0129-2986/1742-0911,A2
American Journal of Distance Education,0.537,Q2,15,26,82,https://www.scimagojr.com/journalsearch.php?q=19700200806&tip=sid&clean=0,0892-3647/1538-9286,A2
Educational Action Research,0.535,Q2,34,80,145,https://www.tandfonline.com/toc/reac20/current,0965-0792/1747-5074,A2
"Technology, Knowledge and Learning",0.534,Q2,17,60,97,https://www.springer.com/education+%26+language/learning+%26+instruction/journal/10758,Sin informacion,No
