Nombre,Factor,Categoria,IndiceH,CantidadArticulosUltimo,CantidadArticulosUltimosTres,Enlace,ISSN,Homologacion
Breathe,0.550 ,Q3,17,89,193,https://www.scimagojr.com/journalsearch.php?q=19700183007&tip=sid&clean=0,1810-6838/2073-4735,B
Gastrointestinal Endoscopy Clinics of North America,0.550 ,Q3,55,62,183,http://www.giendo.theclinics.com/,1052-5157/1558-1950,B
Gerodontology,0.549 ,Q3,51,62,207,http://www.wiley.com/bw/journal.asp?ref=0734-0664&site=1,0734-0664/1741-2358,A2
Journal of Clinical and Experimental Hepatology,0.548 ,Q3,29,104,201,https://www.scimagojr.com/journalsearch.php?q=20700195025&tip=sid&clean=0,0973-6883/2213-3453,B
International Journal of Endocrinology and Metabolism,0.547 ,Q3,19,29,124,https://endometabol.com/en/index.html,1726-913X/1726-9148,B
Basal Ganglia,0.546 ,Q3,17,0,59,https://www.scimagojr.com/journalsearch.php?q=19800188004&tip=sid&clean=0,2210-5336,B
Journal of Aging Research,0.544 ,Q3,41,28,77,https://www.scimagojr.com/journalsearch.php?q=21100218126&tip=sid&clean=0,2090-2204/2090-2212,B
New Microbes and New Infections,0.543 ,Q3,21,116,388,https://www.scimagojr.com/journalsearch.php?q=21100369843&tip=sid&clean=0,2052-2975,B
Drug Metabolism and Pharmacokinetics,0.541 ,Q3,63,55,150,http://www.jstage.jst.go.jp/browse/dmpk,1347-4367/1880-0920,A2
Journal of Global Infectious Diseases,0.540 ,Q3,22,42,131,http://www.jgid.org/,0974-777X/0974-8245,B
Cholesterol,0.539 ,Q3,18,0,15,https://www.hindawi.com/journals/cholesterol/,2090-1283/2090-1291,A2
Epilepsy Currents,0.539 ,Q3,19,108,305,https://www.scimagojr.com/journalsearch.php?q=21100199819&tip=sid&clean=0,1535-7511/1535-7597,A2
Journal of Arthropod-Borne Diseases,0.538 ,Q3,17,43,168,https://www.scimagojr.com/journalsearch.php?q=21100228953&tip=sid&clean=0,Sin informacion,No
Parasite Epidemiology and Control,0.538 ,Q3,8,48,74,https://www.journals.elsevier.com/parasite-epidemiology-and-control,2405-6731,B
Journal of Human Reproductive Sciences,0.536 ,Q3,28,62,171,http://www.jhrsonline.org/,0974-1208/1998-4766,B
Clinical Medicine Insights: Blood Disorders,0.534 ,Q3,8,6,23,https://www.scimagojr.com/journalsearch.php?q=19700173248&tip=sid&clean=0,Sin informacion,No
European Cytokine Network,0.533 ,Q3,62,21,49,http://www.europeancytokinenetwork.com/,1148-5493/1952-4005,B
Advances in Pharmacological Sciences,0.531 ,Q3,27,22,56,https://www.hindawi.com/journals/aps/,1687-6334/1687-6342,A1
Revista da Sociedade Brasileira de Medicina Tropical,0.531 ,Q3,51,231,500,https://rsbmt.org.br/,0037-8682/1678-9849,B
Biochemia Medica,0.528 ,Q3,37,59,185,http://www.kbsm.hr/klinkemija/HDMB/BiochMed/,1330-0962/1846-7482,A2
Journal of Musculoskeletal Neuronal Interactions,0.527 ,Q3,59,69,161,http://www.ismni.org/jmni/index.htm,1108-7161,B
Electronic Journal of the International Federation of Clinical Chemistry and Laboratory Medicine,0.521 ,Q3,9,37,45,https://www.scimagojr.com/journalsearch.php?q=21100888782&tip=sid&clean=0,1650-3414,B
Current Breast Cancer Reports,0.520 ,Q3,16,48,100,https://www.scimagojr.com/journalsearch.php?q=19600166305&tip=sid&clean=0,1943-4588/1943-4596,B
Journal of Reproduction and Infertility,0.518 ,Q3,19,39,115,https://www.scimagojr.com/journalsearch.php?q=20100195042&tip=sid&clean=0,2228-5482/2251-676X,B
European Journal of Drug Metabolism and Pharmacokinetics,0.517 ,Q3,36,82,259,http://www.springer.com/biomed/pharmaceutical+science/journal/13318,0398-7639,C
Advances in Hematology,0.516 ,Q3,28,14,37,https://www.hindawi.com/journals/ah/,1687-9104/1687-9112,B
Iranian Journal of Parasitology,0.514 ,Q3,24,92,249,http://journals.tums.ac.ir/description.aspx?org_id=59&culture_var=en&journal_id=17&issue_id=1787&segment=en,1735-7020/2008-238X,B
Expert Review of Endocrinology and Metabolism,0.513 ,Q3,25,40,137,http://www.expert-reviews.com/loi/eem,1744-6651,B
Experimental Aging Research,0.512 ,Q3,47,31,96,http://www.informaworld.com/smpp/title~content=t713722867~db=all,0361-073X/1096-4657,A2
Journal of Renal Care,0.511 ,Q3,24,36,90,https://onlinelibrary.wiley.com/journal/17556686,1755-6678/1755-6686,A1
Strabismus,0.510 ,Q3,29,42,105,http://informahealthcare.com/str,0927-3972/1744-5132,B
High Blood Pressure and Cardiovascular Prevention,0.509 ,Q3,17,60,157,http://adisonline.com/highbloodpressure/Pages/default.aspx,1120-9879/1179-1985,B
International Journal of Vascular Medicine,0.509 ,Q3,24,6,49,https://www.scimagojr.com/journalsearch.php?q=21100215168&tip=sid&clean=0,2090-2824/2090-2832,B
Canadian Journal on Aging,0.506 ,Q3,42,62,140,http://journals.cambridge.org/action/displayJournal?jid=CJG,Sin informacion,No
Mediterranean Journal of Hematology and Infectious Diseases,0.506 ,Q3,27,67,198,https://www.scimagojr.com/journalsearch.php?q=19700190302&tip=sid&clean=0,2035-3006,B
Movement Disorders Clinical Practice,0.506 ,Q3,15,145,407,https://onlinelibrary.wiley.com/journal/23301619,2330-1619,B
Journal of Cross-Cultural Gerontology,0.505 ,Q3,38,27,82,http://www.springer.com/sociology/aging/journal/10823,Sin informacion,No
International Journal of Aging and Human Development,0.504 ,Q3,55,83,126,http://www.baywood.com/journals/PreviewJournals.asp?Id=0091-4150,Sin informacion,No
Journal of Venomous Animals and Toxins Including Tropical Diseases,0.504 ,Q3,26,29,117,http://www.scielo.br/scielo.php?script=sci_serial&pid=1678-9199&lng=en&nrm=iso,1678-9199,A2
Translational Gastroenterology and Hepatology,0.504 ,Q3,9,68,301,http://tgh.amegroups.com/,2224-476X/2224-4778,B
Journal of Orthopaedics,0.502 ,Q3,14,140,419,https://www.journals.elsevier.com/journal-of-orthopaedics,0972-978X,B
Journal of the Canadian Urological Association,0.502 ,Q3,34,0,189,https://www.scimagojr.com/journalsearch.php?q=19400157207&tip=sid&clean=0,1911-6470/1920-1214,B
BMC Hematology,0.500 ,Q3,18,13,89,https://bmchematol.biomedcentral.com/,2052-1839,B
Clinical Nutrition ESPEN,0.500 ,Q3,12,172,312,https://www.journals.elsevier.com/clinical-nutrition-espen,2405-4577,B
Clinical Nutrition Experimental,0.496 ,Q3,8,51,58,https://www.journals.elsevier.com/clinical-nutrition-experimental,2352-9393,B
Evidence and Policy,0.496 ,Q3,30,27,105,https://www.scimagojr.com/journalsearch.php?q=3900148210&tip=sid&clean=0,1744-2648/1744-2656,A2
Cardiovascular Engineering and Technology,0.495 ,Q3,21,52,139,https://www.scimagojr.com/journalsearch.php?q=19600166325&tip=sid&clean=0,1869-408X/1869-4098,B
Clinical Pharmacology in Drug Development,0.494 ,Q3,19,139,223,https://www.scimagojr.com/journalsearch.php?q=21100262305&tip=sid&clean=0,2160-763X/2160-7648,A2
Indian Journal of Endocrinology and Metabolism,0.494 ,Q3,24,134,562,http://www.ijem.in/,2230-8210/2230-9500,B
International Journal of Hematology-Oncology and Stem Cell Research,0.494 ,Q3,14,25,131,https://www.scimagojr.com/journalsearch.php?q=19700190321&tip=sid&clean=0,Sin informacion,No
Taiwanese Journal of Obstetrics and Gynecology,0.493 ,Q3,30,194,622,https://www.journals.elsevier.com/taiwanese-journal-of-obstetrics-and-gynecology,1028-4559,B
Japanese Journal of Radiology,0.492 ,Q3,40,95,285,http://www.springer.com/medicine/radiology/journal/11604,1867-1071/1867-108X,B
Journal of audiology and otology,0.492 ,Q3,11,35,94,https://www.ejao.org/,2384-1621/2384-1710,A2
Cardiology Research and Practice,0.490 ,Q3,32,84,108,https://www.scimagojr.com/journalsearch.php?q=19900192104&tip=sid&clean=0,2090-0597/2090-8016,B
Current Hypertension Reviews,0.490 ,Q3,18,23,73,https://benthamscience.com/journals/current-hypertension-reviews/,1573-4021/1875-6506,B
Gastroenterology and Hepatology from Bed to Bench,0.490 ,Q3,22,80,223,http://journals.sbmu.ac.ir/ghfbb/index.php/ghfbb,2008-2258/2008-4234,B
Journal of Spinal Cord Medicine,0.490 ,Q3,60,220,348,http://physicians.ascipro.org/the-journal-of-spinal-cord-medicine.html,1079-0268/2045-7723,B
Obstetrics and Gynecology International,0.490 ,Q3,9,13,88,https://www.hindawi.com/journals/ogi/?gclid=CjwKCAjwkenqBRBgEiwA-bZVtiaRJeBt212H7MatF8ruf--kdaggPFv6-3UOF3HvPsTGbVdDXjQzvRoCWOMQAvD_BwE,1687-9589/1687-9597,B
Przeglad Menopauzalny,0.489 ,Q3,16,37,109,http://www.termedia.pl/magazine.php?magazine_id=4&magazine_subpage=CURRENT,1643-8876,B
Sports Engineering,0.489 ,Q3,20,20,111,http://www.springer.com/engineering/journal/12283,1369-7072/1460-2687,A2
Open Ophthalmology Journal,0.487 ,Q3,16,16,104,https://benthamopen.com/toophtj/,1874-3641,B
Turk Oftalmoloiji Dergisi,0.486 ,Q3,8,0,129,https://www.scimagojr.com/journalsearch.php?q=15145&tip=sid&clean=0,Sin informacion,No
Contributions to Nephrology,0.485 ,Q3,49,35,209,http://content.karger.com/ProdukteDB/produkte.asp?Aktion=showproducts&ProduktNr=224089&searchWhat=bookseries&ContentOnly=false,Sin informacion,No
Journal of Imaging,0.485 ,Q3,14,88,250,https://www.scimagojr.com/journalsearch.php?q=21100900151&tip=sid&clean=0,2313-433X,A2
Current Rheumatology Reviews,0.484 ,Q3,20,46,104,https://benthamscience.com/journals/current-rheumatology-reviews/,1573-3971,B
Clinical Trials and Regulatory Science in Cardiology,0.483 ,Q3,5,0,28,https://www.journals.elsevier.com/clinical-trials-and-regulatory-science-in-cardiology,Sin informacion,No
Journal of Gambling Issues,0.483 ,Q3,10,15,81,https://www.scimagojr.com/journalsearch.php?q=21100218515&tip=sid&clean=0,1910-7595,A2
Journal of Therapeutic Ultrasound,0.483 ,Q3,20,0,70,https://jtultrasound.biomedcentral.com/,2050-5736,B
Indian Journal of Ophthalmology,0.482 ,Q3,47,712,1214,https://www.scimagojr.com/journalsearch.php?q=13917&tip=sid&clean=0,0301-4738/1998-3689,B
Clinical Neuropsychiatry,0.481 ,Q3,19,28,112,https://www.scimagojr.com/journalsearch.php?q=5100152905&tip=sid&clean=0,1724-4935/2385-0787,B
Endokrynologia Polska,0.481 ,Q3,26,76,216,https://www.scimagojr.com/journalsearch.php?q=26067&tip=sid&clean=0,0423-104X,B
Strategies in Trauma and Limb Reconstruction,0.481 ,Q3,22,0,82,http://www.springer.com/medicine/orthopedics/journal/11751,1828-8928/1828-8936,B
Autism and Developmental Language Impairments,0.479 ,Q3,1,6,1,https://www.scimagojr.com/journalsearch.php?q=21100935804&tip=sid&clean=0,2396-9415,A2
Journal of Comparative Pathology,0.479 ,Q3,68,94,233,http://www.elsevier.com/wps/find/journaldescription.cws_home/623050/description#description,0021-9975/1532-3129,A2
Advances in Orthopedics,0.478 ,Q3,12,33,56,https://www.hindawi.com/journals/aorth/,2090-3464/2090-3472,B
Health Psychology Open,0.478 ,Q3,12,41,123,https://journals.sagepub.com/home/hpo,2055-1029,A2
Jornal Brasileiro de Pneumologia,0.478 ,Q3,37,129,337,http://www.scielo.br/scielo.php?script=sci_serial&pid=1806-3713&lng=en&nrm=iso,1806-3713/1806-3756,B
Journal of Motor Behavior,0.478 ,Q3,66,104,206,https://www.tandfonline.com/loi/vjmb20,0022-2895/1940-1027,B
Canadian Journal of Urology,0.477 ,Q3,38,107,286,http://www.canjurol.com/,1195-9479,B
Journal of Ophthalmic Inflammation and Infection,0.477 ,Q3,22,24,97,https://www.scimagojr.com/journalsearch.php?q=21100204927&tip=sid&clean=0,1869-5760,B
British Journal of Biomedical Science,0.476 ,Q3,41,42,126,https://www.tandfonline.com/loi/tbbs20,0967-4845,A2
Future Cardiology,0.475 ,Q3,30,56,196,http://www.futuremedicine.com/loi/fca,1479-6678,B
Reproductive Biomedicine and Society Online,0.475 ,Q3,10,12,85,https://www.journals.elsevier.com/reproductive-biomedicine-and-society-online,2405-6618,A1
Heart International,0.474 ,Q3,10,12,11,https://www.scimagojr.com/journalsearch.php?q=19700175133&tip=sid&clean=0,1826-1868/2036-2579,B
Journal of Applied School Psychology,0.474 ,Q3,25,19,56,http://www.informaworld.com/smpp/title~content=t792303966~db=all,1537-7903/1537-7911,A2
"Drug, Healthcare and Patient Safety",0.473 ,Q3,20,15,35,https://www.scimagojr.com/journalsearch.php?q=19700175086&tip=sid&clean=0,Sin informacion,No
Journal of Medical Biochemistry,0.473 ,Q3,15,84,140,https://content.sciendo.com/view/journals/jomb/jomb-overview.xml,1452-8258/1452-8266,B
Kardiologia Polska,0.473 ,Q3,31,213,742,http://www.termedia.pl/magazine.php?magazine_id=34&magazine_subpage=CURRENT&language=EN,0022-9032/1897-4279,B
Nuclear Medicine and Molecular Imaging,0.473 ,Q3,22,65,201,https://www.scimagojr.com/journalsearch.php?q=19600166315&tip=sid&clean=0,1869-3474/1869-3482,B
Revista Espanola de Cardiologia,0.473 ,Q3,63,348,982,http://www.revespcardiol.org/,1885-5857,A1
Brain Impairment,0.472 ,Q3,21,35,73,https://www.scimagojr.com/journalsearch.php?q=19400156832&tip=sid&clean=0,1443-9646/1839-5252,B
GeroPsych: The Journal of Gerontopsychology and Geriatric Psychiatry,0.472 ,Q3,18,16,58,https://www.scimagojr.com/journalsearch.php?q=19700182723&tip=sid&clean=0,Sin informacion,No
Oncology,0.472 ,Q3,71,133,507,https://www.scimagojr.com/journalsearch.php?q=12552&tip=sid&clean=0,Sin informacion,No
Sexual and Relationship Therapy,0.472 ,Q3,39,70,110,http://www.informaworld.com/smpp/title~content=t713446685~db=all,1468-1749/1468-1994,A2
Hellenic Journal of Cardiology,0.471 ,Q3,16,105,324,https://www.scimagojr.com/journalsearch.php?q=5000154607&tip=sid&clean=0,1109-9666/2241-5955,A2
Advances in Cognitive Psychology,0.470 ,Q3,27,21,66,http://www.ac-psych.org/en/home,1895-1171,A2
BMC Rheumatology,0.470 ,Q3,3,51,33,https://www.scimagojr.com/journalsearch.php?q=21100967059&tip=sid&clean=0,2520-1026,B
Interventional Cardiology Clinics,0.470 ,Q3,9,42,165,https://www.scimagojr.com/journalsearch.php?q=21100197949&tip=sid&clean=0,2211-7458,B
Journal of Clinical Orthopaedics and Trauma,0.469 ,Q3,15,306,329,https://www.journals.elsevier.com/journal-of-clinical-orthopaedics-and-trauma,0976-5662/2213-3445,B
"Journal of Neurological Surgery, Part B: Skull Base",0.469 ,Q3,39,134,319,https://www.scimagojr.com/journalsearch.php?q=21100242270&tip=sid&clean=0,Sin informacion,No
"European Heart Journal, Supplement",0.468 ,Q3,35,52,103,http://eurheartjsupp.oxfordjournals.org/,Sin informacion,No
Journal of Labelled Compounds and Radiopharmaceuticals,0.468 ,Q3,45,102,277,http://www3.interscience.wiley.com/journal/117935709/grouphome/home.html,0362-4803/1099-1344,A2
Gynecologic and Obstetric Investigation,0.467 ,Q3,61,80,263,http://content.karger.com/ProdukteDB/produkte.asp?Aktion=JournalHome&ProduktNr=223845,0378-7346/1423-002X,B
Psychopharmacology Bulletin,0.467 ,Q3,61,18,68,https://www.scimagojr.com/journalsearch.php?q=21783&tip=sid&clean=0,0048-5764,B
"Endocrine, Metabolic and Immune Disorders - Drug Targets",0.465 ,Q3,49,138,158,https://benthamscience.com/journals/endocrine-metabolic-and-immune-disorders-drug-targets/,Sin informacion,No
Journal of Bioethical Inquiry,0.465 ,Q3,21,69,202,https://www.springer.com/journal/11673,1176-7529/1872-4353,A2
Gerontology and Geriatrics Education,0.464 ,Q3,23,64,126,http://www.informaworld.com/smpp/title~content=t792304009~db=all,0270-1960/1545-3847,A2
Heart Asia,0.463 ,Q3,10,36,99,https://www.scimagojr.com/journalsearch.php?q=19700188225&tip=sid&clean=0,1759-1104/2398-5968,B
JRAAS - Journal of the Renin-Angiotensin-Aldosterone System,0.463 ,Q3,45,21,103,http://jra.sagepub.com/,Sin informacion,No
Public Health Nursing,0.463 ,Q3,53,109,227,http://www.wiley.com/bw/journal.asp?ref=0737-1209,0737-1209/1525-1446,A2
