Nombre,Factor,Categoria,IndiceH,CantidadArticulosUltimo,CantidadArticulosUltimosTres,Enlace,ISSN,Homologacion
Indonesia and the Malay World,0.298,Q2,14,19,66,http://www.informaworld.com/smpp/title~content=t713426698~db=all,1363-9811/1469-8382,A2
Journal of General Psychology,0.298,Q2,44,36,68,http://www.heldref.org/pubs/gen/about.html,0022-1309/1940-0888,A2
Langage et Societe,0.29,Q2,13,22,88,http://album.revues.org/index2094.html,0181-4095,A2
Icon,0.289,Q2,3,17,8,https://www.scimagojr.com/journalsearch.php?q=19600156834&tip=sid&clean=0,1361-8113,A2
Journal of Language Aggression and Conflict,0.289,Q2,8,13,43,https://benjamins.com/catalog/jlac,2213-1272,A2
Canadian Review of Sociology,0.28800000000000003,Q2,32,36,112,http://www.wiley.com/bw/journal.asp?ref=1755-6171,1755-6171/1755-618X,A2
Oceania,0.28800000000000003,Q2,23,19,61,http://www.periodicals.com/html/ihp_e.html?eo05449,0029-8077/1834-4461,A2
Chinese Semiotic Studies,0.287,Q2,5,32,97,https://www.scimagojr.com/journalsearch.php?q=21100897050&tip=sid&clean=0,2198-9605/2198-9613,A2
International Studies in the Philosophy of Science,0.287,Q2,23,0,47,http://www.informaworld.com/smpp/title~content=t713427740~db=all,1469-9281,A2
European Journal of Language Policy,0.285,Q2,3,16,47,https://online.liverpooluniversitypress.co.uk/journal/ejlp,1757-6822/1757-6830,A2
International Journal of the Sociology of Language,0.28300000000000003,Q2,34,45,157,https://www.degruyter.com/view/j/ijsl?lang=en,0165-2516/1613-3668,A2
Humor,0.282,Q2,40,41,87,http://www.degruyter.de/journals/humor/detailEn.cfm,0933-1719/1613-3722,A2
Homme,0.281,Q2,14,28,91,http://lhomme.revues.org/,0439-4216/1953-8103,A2
"Art, Design & Communication in Higher Education",0.27899999999999997,Q2,5,16,47,https://www.scimagojr.com/journalsearch.php?q=5900152751&tip=sid&clean=0,Sin informacion,No
International Review of Pragmatics,0.27899999999999997,Q2,7,13,36,https://www.scimagojr.com/journalsearch.php?q=19700200986&tip=sid&clean=0,1877-3095/1877-3109,A2
Oceanic Linguistics,0.27899999999999997,Q2,16,10,68,http://www.uhpress.hawaii.edu/journals/ol/,0029-8115/1527-9421,A2
Endeavour,0.27699999999999997,Q2,24,13,68,http://www.elsevier.com/wps/find/journaldescription.cws_home/574/description#description,0160-9327/1873-1929,A2
Language Testing in Asia,0.27699999999999997,Q2,6,21,50,https://www.scimagojr.com/journalsearch.php?q=21100899443&tip=sid&clean=0,2229-0443,A2
Osiris,0.276,Q2,25,17,43,http://www.journals.uchicago.edu/toc/osiris/current,0369-7827/1933-8287,A1
Language Dynamics and Change,0.275,Q2,11,11,35,https://brill.com/view/journals/ldc/ldc-overview.xml,2210-5824/2210-5832,A2
Dialectical Anthropology,0.27399999999999997,Q2,16,44,102,http://www.springer.com/sociology/journal/10624,0304-4092/1573-0786,A2
Law and Philosophy,0.27399999999999997,Q2,29,26,70,http://www.springer.com/philosophy/philosophy+of+law/journal/10982,0167-5249/1573-0522,A2
History of Philosophy Quarterly,0.273,Q2,5,5,60,https://www.scimagojr.com/journalsearch.php?q=21000196004&tip=sid&clean=0,0740-0675/2152-1026,A2
Interpreting,0.273,Q2,26,12,32,http://www.benjamins.com/cgi-bin/t_seriesview.cgi?series=INTP,1384-6647/1569-982X,A2
"Philosophy, Psychiatry and Psychology",0.273,Q2,12,47,145,https://www.scimagojr.com/journalsearch.php?q=21100203112&tip=sid&clean=0,Sin informacion,No
Translation Studies,0.272,Q2,17,28,75,https://www.scimagojr.com/journalsearch.php?q=5800220705&tip=sid&clean=0,1478-1700/1751-2921,A2
BioLaw Journal,0.26899999999999996,Q2,4,115,149,http://rivista.biodiritto.org/ojs/index.php?journal=biolaw,2284-4503,A2
Foundations of Science,0.26899999999999996,Q2,23,71,177,http://www.springer.com/philosophy/philosophy+of+sciences/journal/10699,1233-1821/1572-8471,A2
African and Black Diaspora,0.267,Q2,8,26,68,https://www.scimagojr.com/journalsearch.php?q=19700187711&tip=sid&clean=0,1752-8631/1752-864X,A1
Language Learning in Higher Education,0.267,Q2,3,10,59,https://www.degruyter.com/view/j/cercles,2191-611X/2191-6128,A2
Kantian Review,0.266,Q2,14,24,81,http://www.uwp.co.uk/book_desc/kant.html,1369-4154/2044-2394,A2
Philosophy of Management,0.266,Q2,8,29,62,https://www.scimagojr.com/journalsearch.php?q=21100890619&tip=sid&clean=0,1740-3812/2052-9597,A2
Feminist Studies,0.265,Q2,35,27,102,https://www.scimagojr.com/journalsearch.php?q=23597&tip=sid&clean=0,0046-3663/2153-3873,A2
Journal of Islamic Archaeology,0.265,Q2,4,6,31,https://journals.equinoxpub.com/index.php/JIA,2051-9710/2051-9729,A2
Open Linguistics,0.265,Q2,6,38,106,https://www.degruyter.com/view/j/opli,2300-9969,A2
Palabra Clave,0.265,Q2,8,41,124,https://www.scimagojr.com/journalsearch.php?q=21100215170&tip=sid&clean=0,Sin informacion,No
Praxema,0.265,Q2,2,43,48,https://www.scimagojr.com/journalsearch.php?q=21100863364&tip=sid&clean=0,2312-7899/2408-9176,A1
Reports on Mathematical Logic,0.265,Q2,5,7,22,https://www.scimagojr.com/journalsearch.php?q=21100202911&tip=sid&clean=0,0137-2904/2084-2589,A2
Critical Arts,0.264,Q2,15,34,161,https://www.tandfonline.com/loi/rcrc20,0256-0046/1992-6049,A1
Design Journal,0.264,Q2,16,233,157,https://www.tandfonline.com/toc/rfdj20/current,1460-6925/1756-3062,A2
Zeitschrift fur Fremdsprachenforschung,0.264,Q2,2,20,41,https://www.scimagojr.com/journalsearch.php?q=5800212867&tip=sid&clean=0,Sin informacion,No
Norwegian Archaeological Review,0.263,Q2,23,10,53,http://www.informaworld.com/smpp/title~content=t713926118~db=all,0029-3652/1502-7678,A2
Practical Theology,0.263,Q2,5,55,104,https://www.scimagojr.com/journalsearch.php?q=21100242832&tip=sid&clean=0,1756-073X/1756-0748,A2
Annales Medico-Psychologiques,0.262,Q2,20,189,478,http://www.elsevier.com/wps/find/journaldescription.cws_home/622288/description#description,Sin informacion,No
Glottometrics,0.262,Q2,3,28,51,https://www.ram-verlag.eu/journals-e-journals/glottometrics/,1617-8351,A2
Mankind Quarterly,0.262,Q2,17,25,131,http://www.mankindquarterly.org/,0025-2344,A2
"Bijdragen tot de Taal-, Land- en Volkenkunde",0.261,Q2,13,17,41,https://brill.com/view/journals/bki/bki-overview.xml,Sin informacion,No
International Journal of Feminist Approaches to Bioethics,0.261,Q2,9,21,66,https://www.scimagojr.com/journalsearch.php?q=21100232420&tip=sid&clean=0,1937-4577/1937-4585,A2
Studia Linguistica,0.261,Q2,26,24,47,http://www.wiley.com/bw/journal.asp?ref=0039-3193,0039-3193/1467-9582,A2
Acta Linguistica Hafniensia,0.26,Q2,13,9,40,https://www.scimagojr.com/journalsearch.php?q=5800209323&tip=sid&clean=0,0374-0463,A2
Critical African Studies,0.258,Q2,6,22,69,https://www.tandfonline.com/loi/rcaf20,2040-7211/2168-1392,A2
IEEE Annals of the History of Computing,0.257,Q2,22,34,105,http://ieeexplore.ieee.org/xpl/RecentIssue.jsp?punumber=85,1058-6180/1934-1547,A2
Perspectives on Science,0.256,Q2,22,24,99,https://www.scimagojr.com/journalsearch.php?q=5600155094&tip=sid&clean=0,1063-6145/1530-9274,A2
South African Journal of Philosophy,0.256,Q2,15,34,135,https://www.tandfonline.com/toc/rsph20/current,0258-0136/2073-4867,A2
Design Issues,0.255,Q2,30,32,112,http://www.mitpressjournals.org/loi/desi,0747-9360/1531-4790,A2
Arheoloski Vestnik,0.254,Q2,12,19,39,https://www.scimagojr.com/journalsearch.php?q=97067&tip=sid&clean=0,0570-8966/1581-1204,A2
Munibe Antropologia-Arkeologia,0.254,Q2,5,0,62,http://www.aranzadi.eus/munibe-antropologia-arkeologia,Sin informacion,No
World Futures,0.254,Q2,14,36,110,https://www.scimagojr.com/journalsearch.php?q=24696&tip=sid&clean=0,0260-4027,A2
Archeologia e Calcolatori,0.252,Q2,4,42,114,http://www.archcalc.cnr.it/,1120-6861/2385-1953,A2
Constructions and Frames,0.251,Q2,9,10,29,https://www.scimagojr.com/journalsearch.php?q=19700170250&tip=sid&clean=0,1876-1933/1876-1941,A2
Logique et Analyse,0.251,Q2,14,8,69,http://www.vub.ac.be/CLWF/L&A/,0024-5836/2295-5836,A2
Archive for History of Exact Sciences,0.25,Q2,20,20,52,http://www.springer.com/mathematics/history+of+mathematics/journal/407,0003-9519/1432-0657,A2
History of Humanities,0.25,Q2,3,36,63,https://www.scimagojr.com/journalsearch.php?q=21100906914&tip=sid&clean=0,2379-3163/2379-3171,A2
International Journal of Lexicography,0.25,Q2,26,21,66,http://ijl.oxfordjournals.org/,0950-3846/1477-4577,A2
JALT CALL Journal,0.25,Q2,5,8,34,https://journal.jaltcall.org/,1832-4215,A2
Australian Journal of Language and Literacy,0.249,Q2,17,0,48,https://www.alea.edu.au/resources/australian-journal-of-language-and-literacy-ajll-2,1038-1562,A2
Australian Journal of Linguistics,0.249,Q2,19,17,66,https://www.scimagojr.com/journalsearch.php?q=5700189174&tip=sid&clean=0,0726-8602/1469-2996,A2
Sign Systems Studies,0.249,Q2,6,12,88,https://www.scimagojr.com/journalsearch.php?q=17700155437&tip=sid&clean=0,1406-4243/1736-7409,A2
Fennoscandia Archaeologica,0.248,Q2,6,0,31,https://www.scimagojr.com/journalsearch.php?q=21100242208&tip=sid&clean=0,0781-7126,A2
Journal of Global Ethics,0.248,Q2,15,23,93,https://www.tandfonline.com/loi/rjge20,1744-9626,A2
Historical Studies in the Natural Sciences,0.247,Q2,19,12,62,https://online.ucpress.edu/hsns,1939-1811/1939-182X,A2
Revista de Historia Industrial,0.247,Q2,8,5,85,https://www.scimagojr.com/journalsearch.php?q=13984&tip=sid&clean=0,1132-7200/2385-3247,A2
Integrative Psychological and Behavioral Science,0.24600000000000002,Q2,35,52,125,http://www.springer.com/psychology/journal/12124,1932-4502/1936-3567,A1
"Journal of Information, Communication and Ethics in Society",0.24600000000000002,Q2,17,45,91,http://www.emeraldgrouppublishing.com/products/journals/journals.htm?id=jices,Sin informacion,No
International Journal of Education Through Art,0.244,Q2,5,21,77,https://www.intellectbooks.com/international-journal-of-education-through-art,1743-5234/2040-090X,A2
International Journal of Speech Technology,0.244,Q2,26,90,259,http://www.springer.com/engineering/signals/journal/10772,1381-2416/1572-8110,A2
Cognitive Semantics,0.243,Q2,4,9,26,https://www.scimagojr.com/journalsearch.php?q=21100903820&tip=sid&clean=0,2352-6408/2352-6416,A2
Manuscrito,0.243,Q2,2,26,60,https://periodicos.sbu.unicamp.br/ojs/index.php/manuscrito,0100-6045/2317-630X,A2
South Asia Research,0.243,Q2,14,24,59,http://sar.sagepub.com/,0262-7280/1741-3141,A2
Labor Studies Journal,0.242,Q2,23,32,71,http://lsj.sagepub.com/,0160-449X,A2
Middle East Law and Governance,0.242,Q2,11,9,46,http://www.brill.nl/default.aspx?partid=212&pid=31352,1876-3367/1876-3375,A2
Indonesian Journal of Applied Linguistics,0.24100000000000002,Q2,7,70,172,http://ejournal.upi.edu/index.php/IJAL,2301-9468,A2
Philosophical Investigations,0.24100000000000002,Q2,13,25,70,http://www.wiley.com/bw/journal.asp?ref=0190-0536,0190-0536/1467-9205,A2
Acta Biotheoretica,0.24,Q2,32,24,64,http://www.springer.com/philosophy/philosophy+of+sciences/journal/10441,0001-5342/1572-8358,A2
CALL-EJ,0.24,Q2,4,21,36,http://callej.org/,Sin informacion,No
Game Studies,0.24,Q2,25,0,38,https://www.scimagojr.com/journalsearch.php?q=27205&tip=sid&clean=0,1604-7982,A1
Irish Journal of Psychological Medicine,0.24,Q2,18,65,153,https://www.scimagojr.com/journalsearch.php?q=16221&tip=sid&clean=0,0790-9667/2051-6967,A2
English World-Wide,0.239,Q2,30,9,38,http://www.benjamins.com/cgi-bin/t_seriesview.cgi?series=EWW,Sin informacion,No
Journal of Asian Architecture and Building Engineering,0.239,Q2,17,57,251,https://www.tandfonline.com/loi/tabe20,1346-7581/1347-2852,A1
Textile: The Journal of Cloth and Culture,0.239,Q2,10,43,98,https://www.tandfonline.com/loi/rftx20,Sin informacion,No
Journal of Theoretical and Philosophical Psychology,0.23800000000000002,Q2,22,30,54,https://www.scimagojr.com/journalsearch.php?q=19500157012&tip=sid&clean=0,1068-8471/2151-3341,A2
Language Matters,0.237,Q2,10,22,69,https://www.tandfonline.com/loi/rlms20,1022-8195/1753-5395,A2
Croatian Journal of Philosophy,0.23600000000000002,Q2,9,31,81,https://www.scimagojr.com/journalsearch.php?q=19700186703&tip=sid&clean=0,1333-1108/1847-6139,A2
Intellectual Economics,0.23600000000000002,Q2,4,7,4,https://www.scimagojr.com/journalsearch.php?q=21100896940&tip=sid&clean=0,1822-8011/1822-8038,A2
Science in Context,0.235,Q2,25,19,58,http://journals.cambridge.org/action/displayJournal?jid=SIC,0269-8897/1474-0664,A2
South African Archaeological Bulletin,0.235,Q2,23,24,51,http://www.archaeology.org.za/page3.html,0038-1969,A2
Hermes (Denmark),0.23399999999999999,Q2,6,0,13,https://www.scimagojr.com/journalsearch.php?q=21100202734&tip=sid&clean=0,Sin informacion,No
Interchange,0.23399999999999999,Q2,16,37,78,http://www.springer.com/education+%26+language/educational+policy/journal/10780,0826-4805/1573-1790,A2
Journal of Maritime Archaeology,0.23399999999999999,Q2,13,25,56,http://www.springer.com/archaeology/journal/11457,1557-2285/1557-2293,A2
Legal Theory,0.23399999999999999,Q2,29,10,34,https://www.scimagojr.com/journalsearch.php?q=5700154184&tip=sid&clean=0,1352-3252/1469-8048,A2
Philosophy East and West,0.23399999999999999,Q2,19,68,203,http://www.uhpress.hawaii.edu/journals/pew/,0031-8221/1529-1898,A2
Asian EFL Journal,0.233,Q2,10,284,419,https://www.asian-efl-journal.com/,1738-1460,A2
Functions of Language,0.233,Q2,21,15,37,http://www.benjamins.com/cgi-bin/t_seriesview.cgi?series=FOL,0929-998X/1569-9765,A2
American Archivist,0.23199999999999998,Q2,27,9,63,https://www.scimagojr.com/journalsearch.php?q=12085&tip=sid&clean=0,0360-9081,A2
Journal of Nietzsche Studies,0.23199999999999998,Q2,6,17,73,https://www.scimagojr.com/journalsearch.php?q=19700182679&tip=sid&clean=0,0968-8005/1538-4594,A2
Practice Periodical on Structural Design and Construction,0.23199999999999998,Q2,22,59,135,http://pubs.asce.org/journals/ppstructuraldesign/default.htm,1084-0680,A2
Global Bioethics,0.231,Q2,4,6,17,https://www.scimagojr.com/journalsearch.php?q=21100922650&tip=sid&clean=0,1128-7462/1591-7398,A2
Archaologisches Korrespondenzblatt,0.23,Q2,13,26,104,http://web.rgzm.de/273.html,0342-734X,A2
Meta,0.23,Q2,25,0,98,http://www.erudit.org/revue/meta/apropos.html,2067-3655,B
Asian ESP Journal,0.22899999999999998,Q2,5,37,102,https://www.asian-esp-journal.com/,1833-2994/1833-3001,A2
Mathematical Intelligencer,0.22899999999999998,Q2,25,80,175,http://www.springer.com/mathematics/journal/283,0343-6993/1866-7414,A2
Continental Philosophy Review,0.228,Q2,21,23,79,http://www.springer.com/philosophy/phenomenology/journal/11007,1387-2842,A2
Estudos do Quaternario,0.228,Q2,4,0,46,https://www.scimagojr.com/journalsearch.php?q=21100447819&tip=sid&clean=0,0874-0801/2182-8660,A2
History of Geo- and Space Sciences,0.228,Q2,5,20,32,https://www.scimagojr.com/journalsearch.php?q=19800188061&tip=sid&clean=0,Sin informacion,No
Metaphilosophy,0.228,Q2,33,39,125,http://www.wiley.com/bw/journal.asp?ref=0026-1068,0026-1068/1467-9973,A2
Notes and Records of the Royal Society of London,0.228,Q2,17,27,83,https://royalsocietypublishing.org/journal/rsnr,0035-9149/1743-0178,A2
International Journal for the Semiotics of Law,0.226,Q2,13,62,123,http://www.springer.com/law/journal/11196,0952-8059,A2
"International Journal of Innovation, Creativity and Change",0.225,Q2,11,1399,84,https://www.ijicc.net/,Sin informacion,No
Journal of Chinese Linguistics,0.225,Q2,11,20,55,http://www.cuhk.edu.hk/journal/jcl/,0091-3723,A2
Kant-Studien,0.225,Q2,13,25,75,http://www.degruyter.de/journals/ks/detailEn.cfm,Sin informacion,No
Philosophical Papers,0.225,Q2,15,19,54,https://www.tandfonline.com/loi/rppa20,0556-8641/1996-8523,A2
Psychology of Language and Communication,0.225,Q2,8,12,62,https://content.sciendo.com/view/journals/plc/plc-overview.xml?tab_body=overview,1234-2238/2083-8506,A2
Axiomathes,0.22399999999999998,Q2,18,71,111,http://www.springer.com/philosophy/journal/10516,1122-1151/1572-8390,A2
International Journal of Philosophical Studies,0.22399999999999998,Q2,19,37,120,https://www.tandfonline.com/loi/riph20,0967-2559/1466-4542,A2
Utopia y Praxis Latinoamericana,0.22399999999999998,Q2,8,206,209,https://produccioncientificaluz.org/index.php/utopia,Sin informacion,No
Bitacora Urbano Territorial,0.223,Q2,5,62,140,https://www.scimagojr.com/journalsearch.php?q=19700170481&tip=sid&clean=0,Sin informacion,No
TESOL International Journal,0.223,Q2,2,1,30,https://www.scimagojr.com/journalsearch.php?q=21100871693&tip=sid&clean=0,2094-3938,A2
Acta Analytica,0.222,Q2,9,53,97,https://www.scimagojr.com/journalsearch.php?q=19400158711&tip=sid&clean=0,0353-5150/1874-6349,A2
Archaeologies,0.222,Q2,19,29,66,http://www.springer.com/archaeology/journal/11759,1555-8622/1935-3987,A2
Disputatio,0.222,Q2,8,7,57,https://www.scimagojr.com/journalsearch.php?q=21100202749&tip=sid&clean=0,0873-626X,A2
Journal of Value Inquiry,0.222,Q2,17,63,119,http://www.springer.com/philosophy/ontology/journal/10790,0022-5363/1573-0492,A2
TESL-EJ,0.222,Q2,2,35,30,https://www.scimagojr.com/journalsearch.php?q=21100904728&tip=sid&clean=0,Sin informacion,No
Dialogue-Canadian Philosophical Review,0.221,Q2,11,34,115,http://journals.cambridge.org/action/displayJournal?jid=DIA,Sin informacion,No
Business & professional ethics journal,0.22,Q2,2,15,10,https://www.scimagojr.com/journalsearch.php?q=22290&tip=sid&clean=0,Sin informacion,No
Folia Linguistica,0.22,Q2,20,33,84,http://www.degruyter.de/journals/follin/detailEn.cfm,0165-4004/1614-7308,A2
Library Philosophy and Practice,0.22,Q2,17,955,521,http://digitalcommons.unl.edu/libphilprac/,1522-0222,A2
Logos and Episteme,0.22,Q2,5,30,99,http://logos-and-episteme.acadiasi.ro/,2069-0533/2069-3052,A2
Revue Francaise de Linguistique Appliquee,0.22,Q2,7,9,53,https://www.scimagojr.com/journalsearch.php?q=17700154916&tip=sid&clean=0,1386-1204/1875-368X,A2
"Filosofija, Sociologija",0.21899999999999997,Q2,9,37,107,https://www.scimagojr.com/journalsearch.php?q=11600153664&tip=sid&clean=0,Sin informacion,No
Journal of Visual Languages and Computing,0.21899999999999997,Q2,46,1,118,http://www.elsevier.com/wps/find/journaldescription.cws_home/622907/description#description,Sin informacion,No
Philosophy,0.21899999999999997,Q2,24,31,84,https://www.cambridge.org/core/journals/philosophy,0031-8191/1469-817X,A2
