Nombre,Factor,Categoria,IndiceH,CantidadArticulosUltimo,CantidadArticulosUltimosTres,Enlace,ISSN,Homologacion
Genes and Cancer,1.057,Q2,66,7,78,https://www.scimagojr.com/journalsearch.php?q=19700200884&tip=sid&clean=0,1947-6019/1947-6027,A2
Cancer Cell International,1.055,Q2,52,353,434,https://cancerci.biomedcentral.com/,1475-2867,A2
Mechanisms of Development,1.054,Q2,137,26,149,https://www.journals.elsevier.com/mechanisms-of-development,0925-4773/1872-6356,A1
Journal of Endocrinological Investigation,1.047,Q2,79,203,546,https://www.springer.com/medicine/journal/40618,0391-4097/1720-8386,A2
Journal of Mammalogy,1.046,Q2,93,161,409,https://academic.oup.com/jmammal,0022-2372/1545-1542,A1
Calcified Tissue International,1.041,Q2,112,134,406,http://www.springer.com/life+sciences/biochemistry+%26+biophysics/journal/223,0171-967X/1432-0827,A1
Cancer Genomics and Proteomics,1.0390000000000001,Q2,36,56,144,http://cgp.iiarjournals.org/,1109-6535/1790-6245,A1
Journal of the American Society for Mass Spectrometry,1.0390000000000001,Q2,123,295,785,http://www.elsevier.com/wps/find/journaldescription.cws_home/505727/description#description,1044-0305/1879-1123,A1
Investigative Genetics,1.037,Q2,25,0,2,https://www.scimagojr.com/journalsearch.php?q=19700201453&tip=sid&clean=0,Sin informacion,No
Journal of Plant Physiology,1.037,Q2,120,160,618,https://www.journals.elsevier.com/journal-of-plant-physiology,0176-1617/1618-1328,A1
Physiological and Biochemical Zoology,1.031,Q2,82,54,158,http://www.journals.uchicago.edu/toc/pbz/current,1522-2152/1537-5293,A1
Journal of Chemical Ecology,1.028,Q2,109,106,360,http://www.springer.com/life+sciences/ecology/journal/10886,0098-0331/1573-1561,A1
Tissue Engineering - Part A.,1.028,Q2,105,155,441,http://www.liebertonline.com/loi/tea,Sin informacion,No
Mutation Research - Fundamental and Molecular Mechanisms of Mutagenesis,1.0270000000000001,Q2,156,22,141,http://www.elsevier.com/wps/find/journaldescription.cws_home/506092/description#description,Sin informacion,No
Cold Spring Harbor Protocols,1.021,Q2,44,146,606,http://cshprotocols.cshlp.org/,1559-6095/1940-3402,A2
Review of Diabetic Studies,1.021,Q2,37,10,35,http://www.soc-bdr.org/rds/index_en.html,1613-6071/1614-0575,A2
Genes to Cells,1.018,Q2,112,68,276,http://www.wiley.com/bw/journal.asp?ref=1356-9597,1356-9597/1365-2443,A1
Differentiation,1.0170000000000001,Q2,94,38,133,http://www.elsevier.com/wps/find/journaldescription.cws_home/717204/description#description,Sin informacion,No
Current Issues in Molecular Biology,1.015,Q2,51,45,84,http://www.horizonpress.com/cimb/,1467-3037/1467-3045,A1
Current Protocols in Molecular Biology,1.011,Q2,38,30,69,https://currentprotocols.onlinelibrary.wiley.com/journal/19343647,1934-3639/1934-3647,A1
Rejuvenation Research,1.011,Q2,58,67,224,http://www.liebertpub.com/products/product.aspx?pid=127,1549-1684,A2
ChemBioChem,1.0090000000000001,Q2,122,458,1049,https://chemistry-europe.onlinelibrary.wiley.com/journal/14397633,1439-4227/1439-7633,A1
Antonie van Leeuwenhoek,1.008,Q2,104,183,534,http://www.springer.com/life+sciences/microbiology/journal/10482,Sin informacion,No
BMC Genetics,1.008,Q2,70,103,392,https://bmcgenet.biomedcentral.com/,1471-2156,A2
Genesis,1.008,Q2,106,61,192,https://onlinelibrary.wiley.com/doi/abs/10.1002/dvg.20504,1526-954X/1526-968X,A1
Frontiers in Bioscience - Landmark,1.006,Q2,137,87,338,https://www.scimagojr.com/journalsearch.php?q=27974&tip=sid&clean=0,Sin informacion,No
BioData Mining,1.004,Q2,26,22,109,https://biodatamining.biomedcentral.com/,1756-0381,A1
Medical Oncology,1.004,Q2,70,92,511,https://www.springer.com/journal/12032,1357-0560/1559-131X,A1
Science China Life Sciences,1.004,Q2,47,237,610,https://www.springer.com/journal/11427,1674-7305/1869-1889,A1
Current Protocols in Human Genetics,0.9990000000000001,Q2,26,14,70,http://cda.currentprotocols.com/WileyCDA/CPTitle/isbn-0471034207.html,1934-8258/1934-8266,A1
Genomics,0.9990000000000001,Q2,139,223,186,https://www.sciencedirect.com/journal/genomics,0888-7543/1089-8646,A1
PeerJ,0.995,Q2,56,2056,4542,https://peerj.com/,2167-8359,A1
npj Microgravity,0.9940000000000001,Q2,15,30,86,https://www.nature.com/npjmgrav/,2373-8065,A1
Journal of Diabetes Research,0.988,Q2,41,238,915,https://www.hindawi.com/journals/jdr/,2314-6745/2314-6753,A2
Breeding Science,0.986,Q2,49,81,229,http://www.nacos.com/jsb/e/index_e.html,1344-7610/1347-3735,A1
Mycorrhiza,0.986,Q2,85,60,223,http://www.springer.com/life+sciences/microbiology/journal/572,0940-6360/1432-1890,A1
