Nombre,Factor,Categoria,IndiceH,CantidadArticulosUltimo,CantidadArticulosUltimosTres,Enlace,ISSN,Homologacion
Journal of the International Phonetic Association,0.455,Q3,31,42,68,http://journals.cambridge.org/action/displayJournal?jid=IPA,0025-1003/1475-3502,A1
Communication Disorders Quarterly,0.451,Q3,26,51,77,https://journals.sagepub.com/home/cdq,1525-7401/1538-4837,A1
Healthcare Technology Letters,0.451,Q3,14,51,149,https://digital-library.theiet.org/content/journals/htl,2053-3713,A2
Medical Ultrasonography,0.45,Q3,25,84,279,https://www.medultrason.ro/medultrason/index.php/medultrason,1844-4172/2066-8643,A2
Imaging Science in Dentistry,0.446,Q3,19,42,123,https://isdent.org/,2233-7822/2233-7830,A2
Health Care for Women International,0.442,Q3,49,131,297,https://www.tandfonline.com/loi/uhcw20,0739-9332/1096-4665,B
Sport in Society,0.436,Q3,35,204,384,https://www.tandfonline.com/loi/fcss20,1743-0437/1743-0445,A1
BMJ Health and Care Informatics,0.435,Q3,35,51,101,https://informatics.bmj.com/,2632-1009,B
"South African journal of communication disorders. Die Suid-Afrikaanse tydskrif vir Kommunikasieafwykings, The",0.428,Q3,10,19,56,https://sajcd.org.za/index.php/sajcd,Sin informacion,No
Noise and Health,0.42700000000000005,Q3,45,12,118,http://www.noiseandhealth.org/,1463-1741/1998-4030,B
Logopedics Phoniatrics Vocology,0.42,Q3,33,36,67,https://www.tandfonline.com/loi/ilog20,1401-5439/1651-2022,A2
Journal of the Philosophy of Sport,0.418,Q3,24,27,77,https://www.tandfonline.com/toc/rjps20/current,0094-8705/1543-2939,A2
Journal of Social Distress and the Homelessness,0.41700000000000004,Q3,19,42,47,https://www.tandfonline.com/loi/ysdh20,Sin informacion,No
Learning Health Systems,0.406,Q3,7,27,48,https://onlinelibrary.wiley.com/journal/23796146,2379-6146,B
Deafness and Education International,0.401,Q3,21,25,55,https://www.tandfonline.com/loi/ydei20,1464-3154/1557-069X,A2
Health Information Management Journal,0.382,Q3,21,34,62,https://journals.sagepub.com/home/him,1833-3575/1833-3583,A2
Annals of the ICRP,0.38,Q3,42,12,68,https://journals.sagepub.com/home/ani,0146-6453/1872-969X,B
Obrazovanie i Nauka,0.377,Q3,5,68,84,https://www.edscience.ru/jour#,1994-5639/2310-5828,A2
Performance Enhancement and Health,0.368,Q3,12,17,56,https://www.journals.elsevier.com/performance-enhancement-and-health,2211-2669,B
Physical Activity Review,0.368,Q3,5,27,57,http://www.physactiv.eu/,2300-5076,A2
Wilderness and Environmental Medicine,0.368,Q3,40,109,314,https://www.journals.elsevier.com/wilderness-and-environmental-medicine,1080-6032/1545-1534,A2
CoDAS,0.365,Q3,20,90,312,http://www.codas.periodikos.com.br/,2317-1782,A1
Radiation Protection Dosimetry,0.363,Q3,69,278,1026,https://academic.oup.com/rpd,0144-8420/1742-3406,B
Annals of Clinical and Laboratory Science,0.361,Q3,53,125,358,http://www.annclinlabsci.org/,0091-7370/1550-8080,B
Journal of sport history,0.359,Q3,9,26,60,https://journal.nassh.org/,0094-1700/2155-8450,A1
Medicine and Sport Science,0.359,Q3,34,0,28,https://www.karger.com/BookSeries/Home/224005,Sin informacion,No
Revista Iberoamericana de Psicologia del Ejercicio y el Deporte,0.359,Q3,13,21,92,https://www.riped-online.com/,1886-8576,B
Journal of Physical Education and Sport,0.35700000000000004,Q3,26,388,865,https://efsupit.ro/,2247-8051/2247-806X,B
"Sport, Ethics and Philosophy",0.353,Q3,17,60,105,https://www.tandfonline.com/toc/rsep20/current,Sin informacion,No
Journal of Back and Musculoskeletal Rehabilitation,0.35100000000000003,Q3,28,117,427,https://www.iospress.nl/journal/journal-of-back-and-musculoskeletal-rehabilitation/,1053-8127/1878-6324,A2
"Asia-Pacific Journal of Sports Medicine, Arthroscopy, Rehabilitation and Technology",0.348,Q3,8,22,46,https://www.journals.elsevier.com/asia-pacific-journal-of-sports-medicine-arthroscopy-rehabilitation-and-technology,Sin informacion,No
Footwear Science,0.34700000000000003,Q3,21,143,145,https://www.tandfonline.com/toc/tfws20/current,1942-4280/1942-4299,B
Biotechnic and Histochemistry,0.344,Q3,40,91,205,https://www.tandfonline.com/loi/ibih20,1052-0295/1473-7760,B
Folia Phoniatrica et Logopaedica,0.344,Q3,45,83,113,https://www.karger.com/Journal/Home/224177,1021-7762/1421-9972,A1
Journal of educational evaluation for health professions,0.342,Q3,6,38,119,https://www.jeehp.org/,1975-5937,B
"International Journal of Disability, Development and Education",0.34,Q3,38,102,126,https://www.tandfonline.com/toc/cijd20/current,Sin informacion,No
Journal of Physical Therapy Science (discontinued),0.33899999999999997,Q3,29,0,1263,https://jpts.spts.jpn.com/,Sin informacion,No
Rehabilitation Research and Practice,0.33899999999999997,Q3,7,7,13,https://www.hindawi.com/journals/rerp/,2090-2867/2090-2875,B
Ido Movement for Culture,0.332,Q3,9,47,91,http://imcjournal.com/index.php/en/,2082-7571/2084-3763,A1
Hong Kong Physiotherapy Journal,0.327,Q3,14,15,46,http://www.elsevier.com/wps/find/journaldescription.cws_home/708609/description#description,1013-7025/1876-441X,B
RICYDE. Revista internacional de ciencias del deporte,0.327,Q3,13,31,92,https://www.cafyd.com/REVISTA/ojs/index.php/ricyde/index,Sin informacion,No
Vision (Switzerland),0.326,Q3,5,68,70,https://www.mdpi.com/journal/vision,Sin informacion,No
Health Marketing Quarterly,0.324,Q3,25,24,65,https://www.tandfonline.com/toc/whmq20/current,0735-9683/1545-0864,B
Health Systems,0.32299999999999995,Q3,11,28,64,https://www.tandfonline.com/toc/thss20/current,2047-6965/2047-6973,B
Radiology Research and Practice,0.32299999999999995,Q3,4,1,6,https://www.hindawi.com/journals/rrp/,2090-1941/2090-195X,B
L1-Educational Studies in Language and Literature,0.321,Q3,12,14,67,http://www.l1research.org/,Sin informacion,No
Rehabilitation Nursing,0.317,Q3,35,64,146,https://journals.lww.com/rehabnursingjournal/pages/default.aspx,0278-4807/2048-7940,A2
Retos,0.317,Q3,9,171,285,https://recyt.fecyt.es/index.php/retos/index,1579-1726/1988-2041,B
Journal of Radiosurgery and SBRT,0.316,Q3,3,28,29,https://www.oldcitypublishing.com/journals/jrsbrt-home/,2156-4639/2156-4647,B
International Tinnitus Journal,0.315,Q3,28,23,81,http://www.tinnitusjournal.com/,0946-5448,B
Occupational Ergonomics,0.314,Q3,17,0,29,https://www.iospress.nl/journal/occupational-ergonomics/,1359-9364,A2
Smart Health,0.313,Q3,4,26,36,https://www.journals.elsevier.com/smart-health,2352-6483,B
Ultrasound,0.313,Q3,14,35,104,https://journals.sagepub.com/home/ult,1742-271X,B
Journal of Pediatric Rehabilitation Medicine,0.312,Q3,20,50,147,https://www.iospress.nl/journal/journal-of-pediatric-rehabilitation-medicine/,1874-5393/1875-8894,B
Scandinavian Journal of Disability Research,0.311,Q3,19,29,93,https://www.sjdr.se/,1501-7419/1745-3011,A2
Montenegrin Journal of Sports Science and Medicine,0.309,Q3,6,20,50,http://www.mjssm.me/,1800-8755/1800-8763,B
ACSM's Health and Fitness Journal,0.308,Q3,19,65,195,https://journals.lww.com/acsm-healthfitness/pages/default.aspx,Sin informacion,No
Human Movement,0.308,Q3,15,31,139,https://www.termedia.pl/Journal/Human_Movement-129,1732-3991/1899-1955,B
Concepts in Magnetic Resonance Part B: Magnetic Resonance Engineering,0.305,Q3,30,0,48,https://www.hindawi.com/journals/cmrb/,Sin informacion,No
"Speech, Language and Hearing",0.304,Q3,7,38,92,https://www.tandfonline.com/toc/yslh20/current,Sin informacion,No
Journal of Biomedical Physics and Engineering,0.303,Q3,9,83,131,https://jbpe.sums.ac.ir/,2251-7200,B
Journal of Manual and Manipulative Therapy,0.3,Q3,36,50,117,https://www.tandfonline.com/loi/yjmt20,1066-9817/2042-6186,B
Bio-Medical Engineering,0.297,Q3,14,96,292,https://www.springer.com/journal/10527,Sin informacion,No
Human Sport Medicine,0.295,Q3,4,88,170,https://hsm.susu.ru/hsm/en,2500-0195/2500-0209,B
Journal of Communication in Healthcare,0.295,Q3,9,21,111,https://www.tandfonline.com/toc/ycih20/current,1753-8068/1753-8076,A2
American Annals of the Deaf,0.28800000000000003,Q3,39,31,98,http://gupress.gallaudet.edu/annals/,0002-726X/1543-0375,B
"Activities, Adaptation and Aging",0.28600000000000003,Q3,22,37,57,https://www.tandfonline.com/toc/waaa20/current,Sin informacion,No
Acta Ortopedica Brasileira,0.28,Q3,18,63,213,https://www.actaortopedica.com/,1413-7852/1809-4406,B
Canadian Journal of Speech-Language Pathology and Audiology,0.28,Q3,14,10,43,https://www.cjslpa.ca/,Sin informacion,No
Journal of the American Podiatric Medical Association,0.27899999999999997,Q3,55,88,292,https://meridian.allenpress.com/japma,1930-8264/8750-7315,B
Science of Gymnastics Journal,0.27699999999999997,Q3,8,28,79,https://www.fsp.uni-lj.si/en/research/scientific-magazines/science-of-gymnastics/,1855-7171,B
Journal of Chiropractic Humanities,0.27399999999999997,Q3,9,7,29,https://www.journals.elsevier.com/journal-of-chiropractic-humanities,1556-3499,A2
Indian Journal of Traditional Knowledge,0.272,Q3,31,99,313,http://op.niscair.res.in/index.php/IJTK,0972-5938/0975-1068,A2
Journal of Functional Morphology and Kinesiology,0.272,Q3,9,69,149,https://www.mdpi.com/journal/jfmk,2411-5142,B
Journal of Visual Communication in Medicine,0.27,Q3,14,34,103,https://www.tandfonline.com/loi/ijau20,1745-3054/1745-3062,A1
Journal of Immunoassay and Immunochemistry,0.268,Q3,25,53,164,https://www.tandfonline.com/loi/ljii20,1532-1819/1532-4230,B
Studies in Health Technology and Informatics,0.267,Q3,56,1086,2818,http://ebooks.iospress.nl/bookseries/studies-in-health-technology-and-informatics,Sin informacion,No
Therapeutic Communities,0.266,Q3,16,14,68,https://www.emerald.com/insight/publication/issn/0964-1866,0964-1866/2052-4730,B
Occupational Therapy in Health Care,0.265,Q3,22,27,92,https://www.tandfonline.com/toc/iohc20/current,0738-0577/1541-3098,B
Isokinetics and Exercise Science,0.26,Q3,25,41,123,https://www.iospress.nl/journal/isokinetics-and-exercise-science/,0959-3020/1878-5913,B
"South African Journal for Research in Sport, Physical Education and Recreation",0.258,Q3,12,30,142,https://www.sajrsper.com/,Sin informacion,No
"Journal of Physical Education, Recreation and Dance",0.254,Q3,3,111,106,https://www.tandfonline.com/toc/ujrd20/current,Sin informacion,No
Physical Therapy Reviews,0.254,Q3,32,42,98,https://www.tandfonline.com/loi/yptr20,1083-3196/1743-288X,B
Journal of Sport and Health Research,0.251,Q3,4,34,34,http://www.journalshr.com/,1989-6239,B
Journal of the Canadian Chiropractic Association,0.25,Q3,10,21,97,https://www.chiropractic.ca/jcca-online/,0008-3194/1715-6181,B
Apunts Medicina de l'Esport,0.247,Q3,10,21,70,https://www.sciencedirect.com/journal/apunts-medicina-de-lesport,Sin informacion,No
"Journal of Occupational Therapy, Schools, and Early Intervention",0.24100000000000002,Q3,9,41,100,https://www.tandfonline.com/loi/wjot20,Sin informacion,No
Women in Sport and Physical Activity Journal,0.24100000000000002,Q3,2,18,15,https://journals.humankinetics.com/view/journals/wspaj/wspaj-overview.xml,1063-6161/1938-1581,B
Assistive Technology,0.23800000000000002,Q3,42,77,106,https://www.tandfonline.com/toc/uaty20/current,1040-0435/1949-3614,B
Open Sports Sciences Journal,0.23800000000000002,Q3,11,7,58,https://opensportssciencesjournal.com/,1875-399X,B
Acta Gymnica,0.235,Q3,8,24,72,https://www.gymnica.upol.cz/,2336-4912/2336-4920,B
ATLA Alternatives to Laboratory Animals,0.231,Q3,57,30,103,https://journals.sagepub.com/home/atl,0261-1929/2632-3559,B
Rehabilitacia,0.228,Q3,8,43,88,https://rehabilitacia.sk/vitame-vas-na-stranke/,0033-8680/0375-0922,B
Cardiopulmonary Physical Therapy Journal,0.22699999999999998,Q3,1,0,1,https://journals.lww.com/cptj/pages/default.aspx,Sin informacion,No
Rehabilitation Oncology,0.22699999999999998,Q3,10,42,112,https://journals.lww.com/rehabonc/pages/default.aspx,2168-3808/2381-2427,B
Australian Journal of Rehabilitation Counselling,0.226,Q3,10,12,28,https://www.cambridge.org/core/journals/australian-journal-of-rehabilitation-counselling,1323-8922/1838-6059,B
Physical and Occupational Therapy in Geriatrics,0.217,Q3,19,24,55,https://www.tandfonline.com/loi/ipog20,0270-3181/1541-3152,B
Teoriya i Praktika Fizicheskoy Kultury,0.213,Q3,12,528,1401,https://www.scimagojr.com/journalsearch.php?q=21100258947&tip=sid&clean=0,0040-3601,B
Revista Brasileira de Ciencias do Esporte,0.21100000000000002,Q3,6,78,193,https://www.scimagojr.com/journalsearch.php?q=21100264366&tip=sid&clean=0,0101-3289/2179-3255,B
Sport in History,0.20800000000000002,Q3,17,31,61,https://www.tandfonline.com/toc/rsih20/current,1746-0263/1746-0271,A1
African Vision and Eye Health,0.205,Q3,4,22,81,https://avehjournal.org/index.php/aveh,2410-1516/2413-3183,B
Biomedical Human Kinetics,0.204,Q3,3,28,50,https://content.sciendo.com/view/journals/bhk/bhk-overview.xml,2080-2234,B
Kinesiology Review,0.203,Q3,5,18,101,https://journals.humankinetics.com/view/journals/krj/krj-overview.xml,2161-6035/2163-0453,B
Rehabilitace a Fyzikalni Lekarstvi,0.20199999999999999,Q3,10,15,97,https://www.prolekare.cz/en/journals/rehabilitation-and-physical-medicine,1211-2658/1805-4552,B
Iranian Rehabilitation Journal,0.2,Q3,7,36,136,http://irj.uswr.ac.ir/,1735-3602/1735-3610,B
African Journal of Disability,0.19699999999999998,Q3,5,1,28,https://ajod.org/index.php/ajod,2223-9170/2226-7220,B
Brazilian Journal of Occupational Therapy,0.195,Q3,3,63,85,http://www.cadernosdeterapiaocupacional.ufscar.br/index.php/cadernos/index,2526-8910,B
Manuelle Medizin,0.192,Q3,15,59,176,https://www.springer.com/journal/337,0025-2514/1433-0466,B
The Neurodiagnostic journal,0.191,Q3,17,42,94,https://www.tandfonline.com/loi/utnj20,2164-6821/2375-8627,B
Pharmacy Education,0.18600000000000003,Q3,16,41,100,http://pharmacyeducation.fip.org/pharmacyeducation/index,1477-2701/1560-2214,B
Australasian Journal of Paramedicine,0.182,Q3,14,37,68,https://ajp.paramedics.org/index.php/ajp,2202-7270,B
GaBI Journal,0.16699999999999998,Q3,10,0,119,http://gabi-journal.net/gabi-journal/about-gabi-journal,2033-6403/2033-6772,A2
Advances in Ophthalmology and Optometry,0.166,Q3,3,23,80,https://www.journals.elsevier.com/advances-in-ophthalmology-and-optometry,2452-1760,B
Journal of Pharmacy of Istanbul University,0.166,Q3,7,0,12,https://www.scimagojr.com/journalsearch.php?q=4700151603&tip=sid&clean=0,Sin informacion,No
Journal of Applied Probability and Statistics,0.16399999999999998,Q3,4,8,40,http://japs.isoss.net/index.htm,1930-6792,B
Jornal Brasileiro de Patologia e Medicina Laboratorial,0.151,Q3,14,41,198,https://www.jbpml.org.br/,1676-2444,B
Journal of Advanced Pharmacy Education and Research,0.145,Q3,4,51,176,https://japer.in/en,2249-3379,B
Pharmaceutical Care and Research,0.139,Q3,8,128,386,https://www.scimagojr.com/journalsearch.php?q=58808&tip=sid&clean=0,1671-2838,B
Pharmacopeial Forum (discontinued),0.139,Q3,17,0,31,https://www.uspnf.com/es/pharmacopeial-forum,Sin informacion,No
Indonesian Journal of Pharmacy,0.13699999999999998,Q3,5,39,87,https://indonesianjpharm.farmasi.ugm.ac.id/index.php/3,2338-9427/2338-9486,B
International Journal of Pharmaceutical Compounding,0.124,Q3,9,74,203,https://ijpc.com/,1092-4221,B
Klinicka Farmakologie a Farmacie,0.124,Q3,4,28,88,https://www.klinickafarmakologie.cz/archive.php?mag=far&l=en,1212-7973/1803-5353,B
Clinical Pharmacist,0.12300000000000001,Q3,12,92,429,https://www.pharmpress.com/product/13527967/clinical-pharmacist,1758-9061,B
AAO Journal,0.109,Q3,4,10,39,https://www.academyofosteopathy.org/aao-journal,2375-5717/2375-5776,B
