Nombre,Factor,Categoria,Indice-H,Cantidad-articulos-ultimo,Cantidad-articulos-ultimos-tres,Enlace,ISSN,Homologacion
Croatian Operational Research Review,0.156 ,Q4,3,27,65,https://hrcak.srce.hr/ojs/index.php/crorr,1848-0225/1848-9931,C
Journal of Economic Cooperation and Development,0.156 ,Q4,14,22,70,http://www.sesric.org/publications-jecd.php,1308-7800,B
Berichte uber Landwirtschaft,0.154 ,Q4,12,12,88,https://www.scimagojr.com/journalsearch.php?q=35154&tip=sid&clean=0,2196-5099,C
International Journal of Computational Economics and Econometrics,0.154 ,Q4,3,15,46,https://www.inderscience.com/jhome.php?jcode=ijcee,1757-1170/1757-1189,C
Law and Financial Markets Review,0.151 ,Q4,6,26,71,https://www.tandfonline.com/toc/rlfm20/current,1752-1440/1752-1459,B
Trimestre Economico,0.151 ,Q4,10,21,91,http://www.eltrimestreeconomico.com.mx/index.php/te,0041-3011,C
Desarrollo y Sociedad,0.150 ,Q4,6,17,48,https://revistas.uniandes.edu.co/journal/dys,Sin informacion,No
Margin,0.149 ,Q4,10,18,58,https://us.sagepub.com/en-us/nam/journal/margin-journal-applied-economic-research#description,0973-8010/0973-8029,C
Organizations and Markets in Emerging Economies,0.149 ,Q4,2,20,47,http://www.journals.vu.lt/omee,2029-4581/2345-0037,C
Academy of Marketing Studies Journal (discontinued),0.148 ,Q4,13,0,66,https://www.scimagojr.com/journalsearch.php?q=19700175175&tip=sid&clean=0,Sin informacion,No
International Journal of Ecological Economics and Statistics (discontinued),0.148 ,Q4,6,0,84,https://www.scimagojr.com/journalsearch.php?q=21100408983&tip=sid&clean=0,Sin informacion,No
IPPR Progressive Review,0.148 ,Q4,3,47,83,https://onlinelibrary.wiley.com/journal/25732331,2573-2331,B
Cuadernos de Economia (Colombia),0.147 ,Q4,6,30,90,http://revistas.unal.edu.co/index.php/ceconomia,Sin informacion,No
Cuadernos de Economia (Spain),0.147 ,Q4,5,20,57,http://www.elsevier.es/es-revista-cuadernos-economia-329,Sin informacion,No
Investigaciones de Historia Economica,0.147 ,Q4,9,15,53,https://www.scimagojr.com/journalsearch.php?q=20500195102&tip=sid&clean=0,1698-6989/2340-3373,A2
History of Economic Thought and Policy,0.146 ,Q4,1,7,10,https://www.scimagojr.com/journalsearch.php?q=21100905275&tip=sid&clean=0,2240-9971/2280-188X,A2
JASSA,0.146 ,Q4,4,0,1,https://www.scimagojr.com/journalsearch.php?q=20000195060&tip=sid&clean=0,Sin informacion,No
Comptabilite Controle Audit,0.145 ,Q4,6,12,44,https://www.scimagojr.com/journalsearch.php?q=21100275828&tip=sid&clean=0,1262-2788,C
Corvinus Journal of Sociology and Social Policy,0.145 ,Q4,3,24,71,http://cjssp.uni-corvinus.hu/index.php/cjssp,2061-5558/2062-087X,B
Journal for Studies in Economics and Econometrics,0.145 ,Q4,7,13,48,http://journals.sabinet.co.za/ej/ejour_bersee.html,0379-6205,C
Asian Academy of Management Journal of Accounting and Finance,0.144 ,Q4,12,15,51,http://web.usm.my/journal/aamjaf/main.htm,1823-4992/1985-8299,C
CEPAL Review,0.144 ,Q4,12,29,98,https://www.scimagojr.com/journalsearch.php?q=20454&tip=sid&clean=0,0251-2920/0252-0257,C
McKinsey Quarterly,0.144 ,Q4,33,26,241,https://www.scimagojr.com/journalsearch.php?q=4800156301&tip=sid&clean=0,0047-5394,B
International Journal of Applied Business and Economic Research (discontinued),0.143 ,Q4,18,0,1705,http://www.serialsjournals.com/volumesno.php?volumes_id=1066&journals_id=22,Sin informacion,No
Journal of Korea Trade,0.143 ,Q4,4,5,65,http://ktra.ccpshost.com/eng/main.html,1229-828X,C
Betriebswirtschaftliche Forschung und Praxis,0.142 ,Q4,10,28,97,https://www.scimagojr.com/journalsearch.php?q=20811&tip=sid&clean=0,0340-5370,C
International Insolvency Review,0.142 ,Q4,7,21,46,https://www.scimagojr.com/journalsearch.php?q=21100217635&tip=sid&clean=0,1099-1107/1180-0518,B
International Journal of Euro-Mediterranean Studies,0.142 ,Q4,4,6,27,https://emuni.si/publications/issues/,Sin informacion,No
Journal of Time Series Econometrics,0.142 ,Q4,2,9,24,https://www.degruyter.com/view/j/jtse,1941-1928/2194-6507,C
Academic Journal of Interdisciplinary Studies,0.141 ,Q4,3,58,52,https://www.scimagojr.com/journalsearch.php?q=21100897507&tip=sid&clean=0,2281-3993/2281-4612,B
Cuadernos de Administracion,0.141 ,Q4,8,20,38,http://cuadernosadministracion.javeriana.edu.co/inicio.htm,Sin informacion,No
Frontiers of Economics in China,0.141 ,Q4,12,0,29,http://www.springer.com/economics/journal/11459,Sin informacion,No
Korean Economic Review,0.141 ,Q4,4,10,30,http://eng.kea.ne.kr/publication/ker/article,0254-3737,C
Estudos Economicos,0.140 ,Q4,10,23,81,http://www.revistas.usp.br/ee,0101-4161/1980-5357,C
Journal of Economic Theory and Econometrics,0.140 ,Q4,3,13,46,https://www.scimagojr.com/journalsearch.php?q=11700154504&tip=sid&clean=0,1229-2893,C
Lecturas de Economia,0.140 ,Q4,3,15,46,https://www.scimagojr.com/journalsearch.php?q=21100893272&tip=sid&clean=0,Sin informacion,No
Regional and Sectoral Economic Studies,0.140 ,Q4,10,11,44,http://econpapers.repec.org/article/eaaeerese/,1578-4460,C
Trziste,0.140 ,Q4,5,0,42,https://www.scimagojr.com/journalsearch.php?q=19900192544&tip=sid&clean=0,0353-4790,C
Advances in Consumer Research,0.139 ,Q4,23,0,50,https://www.scimagojr.com/journalsearch.php?q=11600153426&tip=sid&clean=0,Sin informacion,No
International Journal of Agricultural Management,0.139 ,Q4,3,6,52,https://www.ingentaconnect.com/content/iagrm/ijam,2047-3710,C
World Review of Political Economy,0.139 ,Q4,2,9,30,https://www.scimagojr.com/journalsearch.php?q=21100894873&tip=sid&clean=0,2042-891X/2042-8928,B
AgBioForum,0.138 ,Q4,40,0,43,http://www.agbioforum.org/,1522-936X,C
Journal of Risk Management in Financial Institutions,0.138 ,Q4,2,18,36,https://www.scimagojr.com/journalsearch.php?q=21100893243&tip=sid&clean=0,1752-8887/1752-8895,C
Revista Galega de Economia,0.138 ,Q4,6,21,80,http://www.usc.es/econo/RGE/benvidag.htm,1132-2799/2255-5951,C
Revue Economique,0.138 ,Q4,19,53,165,https://reveco.hypotheses.org/about-us,0035-2764/1950-6694,C
Review of Network Economics,0.137 ,Q4,16,6,33,https://www.degruyter.com/view/j/rne,1446-9022/2194-5993,C
Business and Economic Horizons (discontinued),0.136 ,Q4,4,0,135,https://pradec.eu/publications/business-and-economic-horizons/,Sin informacion,No
CESifo DICE Report,0.136 ,Q4,11,36,132,https://www.scimagojr.com/journalsearch.php?q=4700152766&tip=sid&clean=0,1612-0663,C
Estudios de Economia,0.136 ,Q4,11,5,32,https://estudiosdeeconomia.uchile.cl/,0304-2758/0718-5286,C
Cuadernos de Desarrollo Rural,0.135 ,Q4,9,12,36,http://revistas.javeriana.edu.co/index.php/desarrolloRural/,Sin informacion,No
European Journal of Government and Economics,0.135 ,Q4,6,11,27,https://journals.eurosci.net/index.php/ejge,2254-7088,C
Politica Economica,0.135 ,Q4,7,5,52,https://www.mulino.it/riviste/issn/1120-9496,1120-9496/1973-8218,B
Acta Turistica,0.134 ,Q4,1,5,12,https://www.scimagojr.com/journalsearch.php?q=21100870844&tip=sid&clean=0,0353-4316/1848-6061,C
International Journal of Technoentrepreneurship,0.134 ,Q4,7,0,13,https://www.inderscience.com/jhome.php?jcode=ijte,Sin informacion,No
Privredna Kretanja i Ekonomska Politika,0.134 ,Q4,5,2,14,http://hrcak.srce.hr/pkiep,1330-187X/1847-7860,C
Actual Problems of Economics (discontinued),0.133 ,Q4,13,0,598,https://www.scimagojr.com/journalsearch.php?q=19700167903&tip=sid&clean=0,Sin informacion,No
Journal of Business Valuation and Economic Loss Analysis,0.133 ,Q4,7,6,22,https://www.degruyter.com/view/j/jbvela,1932-9156,C
Journal of Economics and Economic Education Research (discontinued),0.133 ,Q4,7,0,107,https://www.scimagojr.com/journalsearch.php?q=19300157035&tip=sid&clean=0,Sin informacion,No
Journal of International Trade Law and Policy,0.132 ,Q4,8,11,26,https://www.emeraldgrouppublishing.com/products/journals/journals.htm?id=JITLP,1477-0024,B
Journal of Investment Strategies,0.131 ,Q4,1,12,10,https://www.scimagojr.com/journalsearch.php?q=21100896341&tip=sid&clean=0,2047-1238/2047-1246,C
International Journal of Economics and Business Research,0.130 ,Q4,5,51,166,https://www.inderscience.com/jhome.php?jcode=ijebr,1756-9850/1756-9869,C
International Journal of Pluralism and Economics Education,0.129 ,Q4,1,20,24,https://www.scimagojr.com/journalsearch.php?q=21100889438&tip=sid&clean=0,1757-5648/1757-5656,C
Schmalenbachs Zeitschrift fur Betriebswirtschaftliche Forschung,0.129 ,Q4,1,17,44,https://www.scimagojr.com/journalsearch.php?q=58834&tip=sid&clean=0,0341-2687/2366-6153,C
WSEAS Transactions on Business and Economics,0.129 ,Q4,15,65,104,https://www.scimagojr.com/journalsearch.php?q=17700156006&tip=sid&clean=0,1109-9526,C
Applied Economics Quarterly,0.128 ,Q4,2,0,52,https://www.scimagojr.com/journalsearch.php?q=21100902621&tip=sid&clean=0,1611-6607/1865-5122,C
Economists' Voice,0.128 ,Q4,13,16,25,http://www.bepress.com/ev/,Sin informacion,No
Malaysian Journal of Economic Studies,0.128 ,Q4,9,15,49,https://mjes.um.edu.my/,1511-4554,C
Economie et Prevision,0.127 ,Q4,13,5,48,https://www.tresor.economie.gouv.fr/publications/economie-et-prevision,0249-4744/1777-5795,C
Ekonomista,0.127 ,Q4,3,39,93,https://www.scimagojr.com/journalsearch.php?q=21100237426&tip=sid&clean=0,Sin informacion,No
Erasmus Journal for Philosophy and Economics,0.127 ,Q4,8,7,41,https://ejpe.org/journal,1876-9098,B
Indian Growth and Development Review,0.127 ,Q4,11,29,27,http://www.emeraldgrouppublishing.com/products/journals/journals.htm?id=igdr,1753-8254/1753-8262,C
International Journal of Development and Conflict,0.127 ,Q4,1,5,18,http://www.ijdc.org.in/,2010-2690/2010-2704,C
Review of Law and Economics,0.127 ,Q4,17,26,67,http://www.bepress.com/rle/,1555-5879,B
African Economic History,0.126 ,Q4,9,5,29,https://www.scimagojr.com/journalsearch.php?q=28392&tip=sid&clean=0,0145-2258/2163-9108,A2
Economia Aplicada,0.126 ,Q4,9,0,71,http://www.scielo.br/scielo.php/script_sci_serial/pid_1413-8050/lng_en/nrm_iso,1413-8050/1980-5330,C
European Journal of Comparative Economics,0.126 ,Q4,2,11,26,http://ejce.liuc.it/,1824-2979,C
International Journal of Financial Research,0.126 ,Q4,3,145,62,https://www.scimagojr.com/journalsearch.php?q=21100890290&tip=sid&clean=0,1923-4023/1923-4031,C
Mondes En Developpement,0.126 ,Q4,10,36,118,http://www.mondesendeveloppement.eu/,0302-3052/1782-1444,C
Argumenta Oeconomica,0.125 ,Q4,7,0,85,http://argumenta.ae.wroc.pl/,1233-5835,C
Indian Journal of Labour Economics,0.125 ,Q4,12,38,93,http://www.isleijle.org/,0019-5308,C
Jahrbuch fur Wirtschaftsgeschichte,0.125 ,Q4,8,20,63,http://www.akademie-verlag.de/olb/de/1.c.1600514.de,0075-2800,A2
Revue Internationale de Droit Economique,0.125 ,Q4,7,26,80,https://www.scimagojr.com/journalsearch.php?q=17700156406&tip=sid&clean=0,1010-8831/1782-1525,C
Asian Social Science (discontinued),0.124 ,Q4,25,0,269,https://www.scimagojr.com/journalsearch.php?q=21100198464&tip=sid&clean=0,Sin informacion,No
Malaysian Journal of Consumer and Family Economics,0.124 ,Q4,3,42,68,https://www.scimagojr.com/journalsearch.php?q=19700176606&tip=sid&clean=0,1511-2802,C
Central European Journal of Economic Modelling and Econometrics,0.123 ,Q4,3,12,32,http://cejeme.org/,2080-0886/2080-119X,C
Finance and Development,0.123 ,Q4,30,49,176,https://www.scimagojr.com/journalsearch.php?q=15493&tip=sid&clean=0,Sin informacion,No
International Journal of Sustainable Agricultural Management and Informatics,0.123 ,Q4,4,21,57,https://www.scimagojr.com/journalsearch.php?q=21100872764&tip=sid&clean=0,2054-5819/2054-5827,C
Manchester Journal of International Economic Law,0.123 ,Q4,4,27,65,https://www.scimagojr.com/journalsearch.php?q=21100287304&tip=sid&clean=0,1742-3945,C
Revue d'Etudes Comparatives Est-Ouest,0.123 ,Q4,9,18,58,https://journals.openedition.org/receo/,Sin informacion,No
South Asian Journal of Macroeconomics and Public Finance,0.123 ,Q4,3,8,34,https://journals.sagepub.com/home/smp,2277-9787/2321-0273,C
International Journal of Economic Research (discontinued),0.122 ,Q4,19,0,1173,http://serialsjournals.com/index.php?route=product/product&product_id=364,Sin informacion,No
Economic Annals,0.121 ,Q4,11,10,67,http://www.ekof.bg.ac.rs/publikacije/casopisi/ekonomski-anali/,0013-3264,C
International Journal of Electronic Finance,0.121 ,Q4,4,9,9,https://www.inderscience.com/jhome.php?jcode=ijef,1746-0069/1746-0077,C
Agricultural History Review,0.120 ,Q4,18,5,41,http://www.bahs.org.uk/agrev.htm,0002-1490,C
Asia-Pacific Review,0.120 ,Q4,15,18,45,https://www.scimagojr.com/journalsearch.php?q=5600156022&tip=sid&clean=0,Sin informacion,No
Revista de Economia Institucional,0.120 ,Q4,7,25,104,https://revistas.uexternado.edu.co/index.php/ecoins/index,Sin informacion,No
African Journal of Agricultural and Resource Economics,0.119 ,Q4,1,21,25,http://afjare.org/,1993-3738,C
AStA Wirtschafts- und Sozialstatistisches Archiv (discontinued),0.119 ,Q4,7,0,57,http://www.springer.com/statistics/business%2C+economics+%26+finance/journal/11943,Sin informacion,No
International Journal of Business and Management Science,0.119 ,Q4,9,20,53,http://www.safaworld.org/ijbms/,1837-6614/1985-692X,C
Review of Economics and Finance,0.119 ,Q4,2,15,29,https://www.scimagojr.com/journalsearch.php?q=21100915633&tip=sid&clean=0,1923-7529/1923-8401,C
Revista de Analisis Economico,0.119 ,Q4,4,6,28,https://www.scimagojr.com/journalsearch.php?q=21100201317&tip=sid&clean=0,0716-5927/0718-8870,C
African Journal of Business and Economic Research,0.118 ,Q4,2,35,31,https://www.scimagojr.com/journalsearch.php?q=21100891790&tip=sid&clean=0,1750-4554/1750-4562,C
Norteamerica,0.117 ,Q4,2,14,53,http://www.revistanorteamerica.unam.mx/index.php/nam,1870-3550/2448-7228,B
Revista del Ministerio de Empleo y Seguridad Social,0.117 ,Q4,1,0,12,http://www.mitramiss.gob.es/en/revistaministerio/index.htm,Sin informacion,No
Studies in Business and Economics,0.117 ,Q4,2,49,45,https://www.scimagojr.com/journalsearch.php?q=21100888810&tip=sid&clean=0,1842-4120/2344-5416,C
International Journal of Economic Perspectives (discontinued),0.116 ,Q4,14,0,503,https://www.scimagojr.com/journalsearch.php?q=19700177302&tip=sid&clean=0,Sin informacion,No
Journal of Structured Finance,0.116 ,Q4,3,0,70,https://jsf.pm-research.com/,1551-9783/2374-1325,C
Brazilian Business Review,0.115 ,Q4,2,32,40,https://www.scimagojr.com/journalsearch.php?q=21100894527&tip=sid&clean=0,1808-2386,C
"International Journal of Banking, Accounting and Finance",0.115 ,Q4,9,10,28,https://www.inderscience.com/jhome.php?jcode=ijbaaf,Sin informacion,No
Quarterly Journal of Austrian Economics,0.115 ,Q4,10,16,47,http://mises.org/periodical.aspx?Id=4/,1098-3708/1936-4806,C
Risk Governance and Control: Financial Markets and Institutions (discontinued),0.115 ,Q4,4,0,109,https://www.virtusinterpress.org/-Risk-Governance-and-Control-Financial-Markets-Institutions-.html,Sin informacion,No
Sudosteuropa,0.115 ,Q4,1,17,28,https://www.scimagojr.com/journalsearch.php?q=53793&tip=sid&clean=0,0722-480X,B
ACRN Journal of Finance and Risk Perspectives,0.112 ,Q4,2,8,26,http://www.acrn-journals.eu/,2305-7394,C
Contemporary Management Research,0.112 ,Q4,1,6,12,https://www.scimagojr.com/journalsearch.php?q=21100902638&tip=sid&clean=0,1813-5498,C
Economic Thought,0.112 ,Q4,2,5,20,http://et.worldeconomicsassociation.org/,2049-3509/2055-6314,C
International Journal of Business Research (discontinued),0.112 ,Q4,5,0,46,https://www.scimagojr.com/journalsearch.php?q=21100322426&tip=sid&clean=0,Sin informacion,No
International Journal of Interdisciplinary Organizational Studies,0.112 ,Q4,2,2,24,https://www.scimagojr.com/journalsearch.php?q=21100258857&tip=sid&clean=0,2324-7649/2324-7657,C
Journal of Philosophical Economics: Reflections on Economic and Social Issues,0.112 ,Q4,2,5,15,https://www.scimagojr.com/journalsearch.php?q=19700169886&tip=sid&clean=0,Sin informacion,No
Journal of the Australasian Tax Teachers Association,0.112 ,Q4,1,12,14,https://www.scimagojr.com/journalsearch.php?q=21100890298&tip=sid&clean=0,1832-911X,C
Banking and Finance Review,0.111 ,Q4,5,8,31,https://www.scimagojr.com/journalsearch.php?q=21100201043&tip=sid&clean=0,1947-6140/1947-7945,C
Journal of China and International Relations,0.111 ,Q4,1,0,16,https://www.scimagojr.com/journalsearch.php?q=21100896265&tip=sid&clean=0,2245-8921,C
Journal of the Statistical and Social Inquiry Society of Ireland,0.111 ,Q4,5,0,16,https://www.scimagojr.com/journalsearch.php?q=19900194804&tip=sid&clean=0,0081-4776,C
