Nombre,Factor,Categoria,Indice-H,Cantidad-articulos-ultimo,Cantidad-articulos-ultimos-tres,Enlace,ISSN,Homologacion
Journal of Electroanalytical Chemistry,0.758 ,Q2,152,875,1939,http://www.elsevier.com/wps/find/journaldescription.cws_home/504087/description#description,1572-6657/1873-2569,A1
Drying Technology,0.756 ,Q2,80,313,549,http://www.informaworld.com/smpp/title~content=t713597247~db=all,0737-3937/1532-2300,A1
Polymer Testing,0.756 ,Q2,94,432,1158,http://www.elsevier.com/wps/find/journaldescription.cws_home/405943/description#description,0142-9418/1873-2348,A1
Journal of Physical Chemistry A,0.749 ,Q2,225,1156,3187,http://pubs.acs.org/journal/jpcafh,1089-5639/1520-5215,A2
Food Biophysics,0.745 ,Q2,45,54,140,http://www.springer.com/food+science/journal/11483,1557-1858/1557-1866,A1
Bioorganic and Medicinal Chemistry,0.739 ,Q2,154,487,1952,http://www.elsevier.com/wps/find/journaldescription.cws_home/129/description#description,0968-0896/1464-3391,A1
Electrocatalysis,0.727 ,Q2,31,69,204,https://www.scimagojr.com/journalsearch.php?q=19600157794&tip=sid&clean=0,1868-2529/1868-5994,A2
Catalysts,0.722 ,Q2,40,1045,1274,https://www.mdpi.com/journal/catalysts,2073-4344,A2
Open Systems and Information Dynamics,0.722 ,Q2,30,25,75,http://www.springer.com/physics/complexity/journal/11080,1230-1612/1573-1324,A1
Journal of Separation Science,0.717 ,Q2,98,364,1549,http://www3.interscience.wiley.com/journal/117935715/grouphome/home.html,1615-9306/1615-9314,A2
Beilstein Journal of Organic Chemistry,0.714 ,Q2,60,268,819,https://www.scimagojr.com/journalsearch.php?q=4400151742&tip=sid&clean=0,1860-5397,A2
Biomicrofluidics,0.713 ,Q2,57,114,421,http://bmf.aip.org/,1932-1058,A1
Chemistry and Physics of Lipids,0.712 ,Q2,95,112,291,http://www.elsevier.com/wps/find/journaldescription.cws_home/506036/description#description,0009-3084/1873-2941,A2
New Journal of Chemistry,0.712 ,Q2,118,2148,5271,http://www.rsc.org/Publishing/Journals/nj/index.asp,1144-0546/1369-9261,A1
Chinese Journal of Polymer Science (English Edition),0.710 ,Q2,33,164,439,https://www.springer.com/journal/10118,Sin informacion,No
Reactive and Functional Polymers,0.708 ,Q2,93,218,565,http://www.elsevier.com/wps/find/journaldescription.cws_home/502694/description#description,1381-5148/1873-166X,A1
Polymers,0.704 ,Q2,61,2073,2630,https://www.mdpi.com/journal/polymers,2073-4360,A1
Synlett,0.700 ,Q2,130,380,1480,http://www.thieme-chemistry.com/products/journals/synlett.html,0936-5214/1437-2096,A2
Electrophoresis,0.698 ,Q2,156,388,1006,http://www3.interscience.wiley.com/journal/10008330/home,0173-0835/1522-2683,A2
Molecules,0.698 ,Q2,131,4676,7509,https://www.mdpi.com/journal/molecules,1420-3049,A1
Optics Communications,0.698 ,Q2,128,1002,2905,https://www.journals.elsevier.com/optics-communications,0030-4018/1873-0310,A1
Applied Spectroscopy Reviews,0.696 ,Q2,60,48,121,http://www.informaworld.com/smpp/title~content=t713597229~db=all,0570-4928/1520-569X,A1
Periodico Tche Quimica,0.689 ,Q2,11,265,230,http://www.journal.tchequimica.com/,1806-0374/2179-0302,A1
Environmental Chemistry,0.688 ,Q2,59,69,196,https://www.publish.csiro.au/en,1448-2517/1449-8979,A2
Photochemistry and Photobiology,0.687 ,Q2,127,195,424,http://www.wiley.com/bw/journal.asp?ref=0031-8655,0031-8655/1751-1097,A1
Steel Research International,0.686 ,Q2,46,211,556,https://onlinelibrary.wiley.com/journal/1869344x,1611-3683/1869-344X,A1
"Journal of Polymer Science, Part B: Polymer Physics",0.678 ,Q2,141,159,573,http://www3.interscience.wiley.com/journal/117932503/grouphome/home.html,Sin informacion,No
Archives of Pharmacal Research,0.675 ,Q2,81,111,431,https://www.scimagojr.com/journalsearch.php?q=19958&tip=sid&clean=0,0253-6269/1976-3786,A2
Food Analytical Methods,0.673 ,Q2,40,280,1156,https://www.springer.com/journal/12161,1936-9751/1936-976X,A1
European Journal of Lipid Science and Technology,0.669 ,Q2,88,162,603,http://www3.interscience.wiley.com/journal/69502350/home,1438-7697/1438-9312,A1
ChemistryOpen,0.668 ,Q2,26,190,315,https://onlinelibrary.wiley.com/journal/21911363,2191-1363,A2
MedChemComm,0.666 ,Q2,49,194,707,https://www.rsc.org/journals-books-databases/about-journals/rsc-medicinal-chemistry/,Sin informacion,No
Journal of Cultural Heritage,0.665 ,Q2,59,243,462,http://www.elsevier.com/wps/find/journaldescription.cws_home/620738/description#description,1296-2074/1778-3674,A1
Methods and Applications in Fluorescence,0.665 ,Q2,22,48,179,https://iopscience.iop.org/journal/2050-6120,2050-6120,A1
Journal of Physics and Chemistry of Solids,0.664 ,Q2,103,468,1017,http://www.elsevier.com/wps/find/journaldescription.cws_home/229/description#description,0022-3697/1879-2553,A2
Surfaces and Interfaces,0.664 ,Q2,16,144,241,https://www.journals.elsevier.com/surfaces-and-interfaces,2468-0230,A1
ACS Applied Bio Materials,0.657 ,Q2,9,613,224,https://www.scimagojr.com/journalsearch.php?q=21100912215&tip=sid&clean=0,2576-6422,A2
Journal of Chemical & Engineering Data,0.657 ,Q2,124,657,1520,http://pubs.acs.org/journal/jceaax,Sin informacion,No
Microchemical Journal,0.657 ,Q2,79,899,1098,http://www.elsevier.com/wps/find/journaldescription.cws_home/620391/description#description,0026-265X/1095-9149,A1
European Food Research and Technology,0.654 ,Q2,95,240,622,http://www.springer.com/food+science/journal/217,1438-2377/1438-2385,A1
Sensors,0.653 ,Q2,153,5657,9754,https://www.mdpi.com/journal/sensors,1424-3210/1424-8220,A1
Electroanalysis,0.651 ,Q2,124,324,1082,http://www3.interscience.wiley.com/journal/26571/home,1040-0397/1521-4109,A2
Journal of Peptide Science,0.651 ,Q2,64,78,256,http://www3.interscience.wiley.com/journal/6016/home,1075-2617/1099-1387,A2
Journal of Cellular Plastics,0.647 ,Q2,36,25,93,http://cel.sagepub.com/,0021-955X/1530-7999,A1
Journal of Rare Earths,0.646 ,Q2,49,207,539,http://www.elsevier.com/wps/find/journaldescription.cws_home/707815/description#description,1002-0721,A2
Molecular Informatics,0.643 ,Q2,64,77,197,https://www.scimagojr.com/journalsearch.php?q=19900192900&tip=sid&clean=0,1868-1743/1868-1751,A1
Bioorganic and Medicinal Chemistry Letters,0.640 ,Q2,141,609,2860,http://www.elsevier.com/wps/find/journaldescription.cws_home/972/description#description,0960-894X/1464-3405,A1
Liquid Crystals,0.636 ,Q2,73,324,694,http://www.informaworld.com/smpp/title~content=t713926090~db=all,0267-8292/1366-5855,A2
Journal of Inorganic Biochemistry,0.631 ,Q2,126,210,745,http://www.elsevier.com/wps/find/journaldescription.cws_home/505772/description#description,0162-0134/1873-3344,A1
Starch/Staerke,0.630 ,Q2,78,148,443,https://onlinelibrary.wiley.com/journal/1521379x#pane-01cbe741-499a-4611-874e-1061f1f4679e01,Sin informacion,No
Journal of Luminescence,0.626 ,Q2,110,873,2457,http://www.elsevier.com/wps/find/journaldescription.cws_home/505700/description#description,0022-2313/1872-7883,A1
"Food Additives and Contaminants - Part A Chemistry, Analysis, Control, Exposure and Risk Assessment",0.624 ,Q2,68,170,616,https://www.tandfonline.com/loi/tfac20,Sin informacion,No
Journal of Photochemistry and Photobiology A: Chemistry,0.624 ,Q2,152,556,1509,http://www.elsevier.com/wps/find/journaldescription.cws_home/504091/description#description,Sin informacion,No
Macromolecular Chemistry and Physics,0.621 ,Q2,108,255,819,http://www3.interscience.wiley.com/journal/117932055/grouphome,1022-1352/1521-3935,A1
Solid State Nuclear Magnetic Resonance,0.620 ,Q2,58,56,126,http://www.elsevier.com/wps/find/journaldescription.cws_home/622947/description#description,0926-2040/1527-3326,A2
Chemometrics and Intelligent Laboratory Systems,0.617 ,Q2,117,154,574,http://www.elsevier.com/wps/find/journaldescription.cws_home/502682/description#description,0169-7439/1873-3239,A1
Express Polymer Letters,0.617 ,Q2,67,96,288,http://www.expresspolymlett.com/,1788-618X,A1
Biophysical Chemistry,0.612 ,Q2,93,91,273,http://www.elsevier.com/wps/find/journaldescription.cws_home/522499/description#description,0301-4622/1873-4200,A2
Phytochemical Analysis,0.611 ,Q2,67,87,172,http://www3.interscience.wiley.com/journal/5152/home,0958-0344/1099-1565,A1
"Propellants, Explosives, Pyrotechnics",0.608 ,Q2,62,185,459,http://www3.interscience.wiley.com/journal/26213/home,Sin informacion,No
Analytical Methods,0.607 ,Q2,59,726,2463,https://www.scimagojr.com/journalsearch.php?q=19700175229&tip=sid&clean=0,1759-9660/1759-9679,A1
Bioanalysis,0.606 ,Q2,55,213,617,https://www.scimagojr.com/journalsearch.php?q=19700188217&tip=sid&clean=0,1757-6180/1757-6199,A1
Photochemical and Photobiological Sciences,0.606 ,Q2,94,322,547,http://www.rsc.org/Publishing/Journals/pp/index.asp,1474-905X/1474-9092,A2
Combustion Science and Technology,0.603 ,Q2,73,266,396,http://www.informaworld.com/smpp/title~content=t713456315~db=all,0010-2202/1563-521X,A1
Bioactive Carbohydrates and Dietary Fibre,0.602 ,Q2,24,27,67,https://www.scimagojr.com/journalsearch.php?q=21100252806&tip=sid&clean=0,2212-6198,A2
Journal of Applied Electrochemistry,0.602 ,Q2,105,106,368,https://www.springer.com/journal/10800,0021-891X/1572-8838,A1
Cereal Chemistry,0.601 ,Q2,96,107,323,http://www.aaccnet.org/cerealchemistry/,0009-0352/1943-3638,A2
Polymer International,0.599 ,Q2,102,226,575,https://onlinelibrary.wiley.com/journal/10970126#pane-01cbe741-499a-4611-874e-1061f1f4679e01,0959-8103/1097-0126,A1
Frontiers in Physics,0.597 ,Q2,19,228,214,https://www.frontiersin.org/journals/physics,2296-424X,A2
Crystals,0.594 ,Q2,28,648,1013,https://www.mdpi.com/journal/crystals,2073-4352,A2
Optical Materials,0.594 ,Q2,98,770,2040,http://www.elsevier.com/wps/find/journaldescription.cws_home/522512/description#description,0925-3467/1873-1252,A1
Plasma Chemistry and Plasma Processing,0.590 ,Q2,61,98,275,http://www.springer.com/new+%26+forthcoming+titles+%28default%29/journal/11090,0272-4324/1572-8986,A2
Diamond and Related Materials,0.589 ,Q2,108,310,765,https://www.journals.elsevier.com/diamond-and-related-materials,0925-9635/1879-0062,A2
Solvent Extraction and Ion Exchange,0.589 ,Q2,58,38,137,http://www.informaworld.com/smpp/title~content=t713597298~db=all,0736-6299/1532-2262,A2
Journal of Molecular Spectroscopy,0.586 ,Q2,65,89,392,http://www.elsevier.com/wps/find/journaldescription.cws_home/622891/description#description,0022-2852/1096-083X,A2
Lipids,0.582 ,Q2,119,71,324,http://onlinelibrary.wiley.com/journal/10.1002/(ISSN)1558-9307  ,0024-4201/1558-9307,A2
Tetrahedron Letters,0.582 ,Q2,165,758,3459,http://www.elsevier.com/wps/find/journaldescription.cws_home/233/description#description,0040-4039/1873-3581,A2
European Physical Journal: Special Topics,0.581 ,Q2,70,219,620,http://www.springer.com/materials/journal/11734,Sin informacion,No
Tetrahedron,0.581 ,Q2,216,693,2692,http://www.elsevier.com/wps/find/journaldescription.cws_home/942/description#description,0040-4020/1464-5416,A2
Korean Journal of Chemical Engineering,0.580 ,Q2,56,241,1076,http://www.springer.com/chemistry/journal/11814,0256-1115/1975-7220,A2
"JAOCS, Journal of the American Oil Chemists' Society",0.577 ,Q2,111,124,453,http://onlinelibrary.wiley.com/journal/10.1002/(ISSN)1558-9331,Sin informacion,No
Helvetica Chimica Acta,0.575 ,Q2,81,91,233,http://www3.interscience.wiley.com/journal/5007133/home,0018-019X/1522-2675,A2
Applied Nanoscience (Switzerland),0.572 ,Q2,42,295,418,https://www.springer.com/journal/13204,Sin informacion,No
Chinese Journal of Chemical Engineering,0.572 ,Q2,49,350,769,https://www.sciencedirect.com/journal/chinese-journal-of-chemical-engineering,1004-9541/2210-321X,A2
Planta Medica,0.572 ,Q2,110,148,495,https://www.thieme.de/de/planta-medica/journal-information-4809.htm,0032-0943/1439-0221,A1
International Journal for Ion Mobility Spectrometry,0.571 ,Q2,21,13,57,http://www.springer.com/chemistry/analytical+chemistry/journal/12127,1435-6163/1865-4584,A2
Fenxi Huaxue,0.569 ,Q2,17,0,2,https://www.scimagojr.com/journalsearch.php?q=23994&tip=sid&clean=0,1872-2040,A2
Acta Chimica Sinica,0.568 ,Q2,38,139,365,https://www.scimagojr.com/journalsearch.php?q=4800152303&tip=sid&clean=0,0567-7351,A2
Chemosensors,0.568 ,Q2,17,54,128,https://www.mdpi.com/journal/chemosensors,2227-9040,A1
Journal of Solid State Electrochemistry,0.568 ,Q2,81,332,1123,http://www.springer.com/chemistry/physical+chemistry/journal/10008,1432-8488/1433-0768,A2
Catalysis Letters,0.567 ,Q2,117,386,949,http://www.springer.com/chemistry/journal/10562,1011-372X/1572-879X,A2
Johnson Matthey Technology Review,0.566 ,Q2,46,15,104,https://www.technology.matthey.com/,2056-5135,A1
Journal of Saudi Chemical Society,0.566 ,Q2,39,124,451,https://www.journals.elsevier.com/journal-of-saudi-chemical-society/,1319-6103/2212-4640,A2
Biological Trace Element Research,0.565 ,Q2,75,515,955,https://www.springer.com/journal/12011,0163-4984/1559-0720,A2
European Physical Journal E,0.559 ,Q2,88,159,398,http://www.springer.com/materials/journal/10189,1292-8941/1292-895X,A2
Journal of Solid State Chemistry,0.559 ,Q2,135,638,1280,http://www.elsevier.com/wps/find/journaldescription.cws_home/622898/description#description,0022-4596/1095-726X,A2
Thermochimica Acta,0.558 ,Q2,127,261,751,https://www.journals.elsevier.com/thermochimica-acta,0040-6031/1872-762X,A2
Steroids,0.557 ,Q2,101,164,452,http://www.elsevier.com/wps/find/journaldescription.cws_home/525022/description#description,0039-128X/1878-5867,A2
Reviews in Analytical Chemistry,0.550 ,Q2,23,2,36,http://www.freundpublishing.com/Reviews_Analytical_Chemistry/analytPrev.htm,0793-0135/2191-0189,A2
Spectrochimica Acta - Part A: Molecular and Biomolecular Spectroscopy,0.550 ,Q2,114,1000,2422,http://www.elsevier.com/wps/find/journaldescription.cws_home/525436/description#description,Sin informacion,No
Rapid Communications in Mass Spectrometry,0.549 ,Q2,132,317,842,http://www3.interscience.wiley.com/journal/4849/home,0951-4198/1097-0231,A2
Journal of Wood Chemistry and Technology,0.547 ,Q2,42,33,121,https://www.tandfonline.com/loi/lwct20,0277-3813/1532-2319,A1
Advances in Clinical Chemistry,0.544 ,Q2,43,46,111,http://www.elsevier.com/wps/find/bookseriesdescription.cws_home/BS_0103/description,Sin informacion,No
Journal of Applied Polymer Science,0.541 ,Q2,159,1263,3661,https://onlinelibrary.wiley.com/journal/10974628,0021-8995/1097-4628,A2
Journal of Crystal Growth,0.541 ,Q2,144,483,1754,http://www.elsevier.com/wps/find/journaldescription.cws_home/505670/description#description,0022-0248/1873-5002,A2
Cholesterol,0.539 ,Q2,18,0,15,https://www.hindawi.com/journals/cholesterol/,2090-1283/2090-1291,A2
Pure and Applied Chemistry,0.537 ,Q2,143,176,354,http://www.iupac.org/publications/pac/index.html,0033-4545/1365-3075,A2
Adsorption,0.531 ,Q2,70,177,274,http://www.springer.com/chemistry/journal/10450,0929-5607/1572-8757,A2
Colloids and Interface Science Communications,0.531 ,Q2,14,58,106,https://www.scimagojr.com/journalsearch.php?q=21100357506&tip=sid&clean=0,2215-0382,A2
Biointerphases,0.530 ,Q2,41,38,311,https://www.scimagojr.com/journalsearch.php?q=19200156922&tip=sid&clean=0,1559-4106/1934-8630,A2
Isotopes in Environmental and Health Studies,0.530 ,Q2,38,40,153,http://www.informaworld.com/smpp/title~content=t713643233~db=all,1025-6016/1477-2639,A2
Chemical Physics Letters,0.529 ,Q2,229,752,2631,http://www.elsevier.com/wps/find/journaldescription.cws_home/505707/description#description,0009-2614/1873-4448,A2
Metal ions in life sciences,0.525 ,Q2,34,14,34,https://www.scimagojr.com/journalsearch.php?q=19700188457&tip=sid&clean=0,Sin informacion,No
Drug Development and Industrial Pharmacy,0.521 ,Q2,81,200,637,https://www.tandfonline.com/loi/iddi20,0363-9045/1520-5762,A2
Fire and Materials,0.521 ,Q2,55,94,253,http://www3.interscience.wiley.com/journal/3189/home,0308-0501/1099-1018,A1
CYTA - Journal of Food,0.519 ,Q2,22,115,302,https://www.scimagojr.com/journalsearch.php?q=19700201670&tip=sid&clean=0,Sin informacion,No
International Journal of Mass Spectrometry,0.518 ,Q2,110,194,497,http://www.elsevier.com/wps/find/journaldescription.cws_home/500847/description#description,1387-3806/1873-2798,A2
Central European Journal of Energetic Materials,0.515 ,Q2,23,36,175,http://www.wydawnictwa.ipo.waw.pl/CEJEM.html,1733-7178,A2
Journal of Mass Spectrometry,0.515 ,Q2,119,133,385,http://www3.interscience.wiley.com/journal/117935721/grouphome/home.html,1076-5174/1096-9888,A2
Journal of Nanoparticle Research,0.512 ,Q2,115,275,1125,https://www.springer.com/journal/11051,1388-0764/1572-896X,A2
Applied Organometallic Chemistry,0.508 ,Q2,69,622,1152,http://www3.interscience.wiley.com/journal/2676/home,0268-2605/1099-0739,A1
Comptes Rendus Chimie,0.507 ,Q2,72,95,442,http://www.elsevier.com/wps/find/journaldescription.cws_home/600961/description#description,1631-0748/1878-1543,A2
Journal of Organometallic Chemistry,0.506 ,Q2,121,372,1344,http://www.elsevier.com/wps/find/journaldescription.cws_home/504090/description#description,0022-328X/1872-8561,A2
Corrosion Reviews,0.504 ,Q2,31,39,89,https://www.degruyter.com/view/journals/corrrev/corrrev-overview.xml,0334-6005/2191-0316,A2
Magnetic Resonance in Chemistry,0.504 ,Q2,68,150,415,http://www3.interscience.wiley.com/journal/117935720/grouphome/home.html,0749-1581/1097-458X,A2
Carbohydrate Research,0.501 ,Q2,127,196,523,https://www.journals.elsevier.com/carbohydrate-research,0008-6215/1873-426X,A2
Solid State Sciences,0.500 ,Q2,84,241,553,http://www.elsevier.com/wps/find/journaldescription.cws_home/620710/description#description,1293-2558/1873-3085,A2
Adsorption Science and Technology,0.499 ,Q2,34,46,214,https://journals.sagepub.com/home/adta,0263-6174/2048-4038,A2
Journal of Polymer Research,0.497 ,Q2,51,304,751,http://www.springer.com/chemistry/polymer+science/journal/10965,1022-9760/1572-8935,A2
"Bioscience, Biotechnology and Biochemistry",0.495 ,Q2,112,292,949,http://www.jstage.jst.go.jp/browse/bbb,Sin informacion,No
International Journal of Cosmetic Science,0.494 ,Q2,58,69,234,https://onlinelibrary.wiley.com/journal/14682494,0142-5463/1468-2494,A2
Journal of Natural Medicines,0.494 ,Q2,41,104,300,https://www.springer.com/journal/11418,1861-0293,A1
Macromolecular Research,0.493 ,Q2,46,195,507,http://www.springer.com/chemistry/polymer+science/journal/13233#,1598-5032/2092-7673,A2
Rare Metals,0.492 ,Q2,31,226,603,http://www.elsevier.com/wps/find/journaldescription.cws_home/708738/description#description,1001-0521/1867-7185,A1
Green Chemistry Letters and Reviews,0.491 ,Q2,30,44,144,http://www.informaworld.com/smpp/title~content=t748292817~db=all,1751-7192/1751-8253,A2
Journal of Electron Spectroscopy and Related Phenomena,0.490 ,Q2,86,106,284,http://www.elsevier.com/wps/find/journaldescription.cws_home/500848/description#description,0368-2048/1873-2526,A2
Catalysis Surveys from Asia,0.488 ,Q2,51,28,54,http://www.springer.com/chemistry/journal/10563,1571-1013/1572-8803,A2
Forensic Sciences Research,0.487 ,Q2,4,63,36,https://www.scimagojr.com/journalsearch.php?q=21100899440&tip=sid&clean=0,2096-1790/2471-1411,A1
Polymer Composites,0.486 ,Q2,78,677,1463,https://onlinelibrary.wiley.com/journal/15480569#pane-01cbe741-499a-4611-874e-1061f1f4679e01,0272-8397/1548-0569,A2
International Journal of Quantum Chemistry,0.484 ,Q2,98,250,581,http://www3.interscience.wiley.com/journal/29830/home,0020-7608/1097-461X,A2
Inorganics,0.482 ,Q2,17,139,247,https://www.mdpi.com/journal/inorganics,2304-6740,A2
SOCAR Proceedings,0.482 ,Q2,8,29,110,https://www.scimagojr.com/journalsearch.php?q=5800184384&tip=sid&clean=0,2218-6867/2218-8622,A2
Analytical Chemistry Insights,0.479 ,Q2,15,0,23,http://www.la-press.com/journal.php?journal_id=1&pa=about_this_journal,1177-3901,A2
Journal of Fluorine Chemistry,0.476 ,Q2,86,154,554,http://www.elsevier.com/wps/find/journaldescription.cws_home/504088/description#description,0022-1139/1873-3328,A2
Molecular Physics,0.476 ,Q2,102,479,971,http://www.informaworld.com/smpp/title~content=t713395160~db=all,0026-8976/1362-3028,A2
Natural Products and Bioprospecting,0.475 ,Q2,17,39,108,https://www.scimagojr.com/journalsearch.php?q=21100924771&tip=sid&clean=0,2192-2195/2192-2209,A2
Biomedical Chromatography,0.474 ,Q2,62,297,809,http://www3.interscience.wiley.com/journal/2770/home,0269-3879/1099-0801,A2
Journal of Chemical Education,0.473 ,Q2,77,450,1111,https://pubs.acs.org/journal/jceda8#,0021-9584/1938-1328,A2
Molecular Simulation,0.472 ,Q2,53,165,507,http://www.informaworld.com/smpp/title~content=t713644482~db=all,0892-7022/1029-0435,A2
Journal of Labelled Compounds and Radiopharmaceuticals,0.468 ,Q2,45,102,277,http://www3.interscience.wiley.com/journal/117935709/grouphome/home.html,0362-4803/1099-1344,A2
Materials Today Sustainability,0.468 ,Q2,3,18,3,https://www.scimagojr.com/journalsearch.php?q=21100943537&tip=sid&clean=0,2589-2347,A2
Fibers and Polymers,0.467 ,Q2,47,301,866,http://www.springer.com/chemistry/polymer+science/journal/12221,1229-9197/1875-0052,A1
"Catalysis, Structure and Reactivity",0.465 ,Q2,9,1,29,https://www.scimagojr.com/journalsearch.php?q=21100908412&tip=sid&clean=0,Sin informacion,No
Chemistry Letters,0.465 ,Q2,109,380,1389,http://www.chemistry.or.jp/gakujutu/chem-lett/,0366-7022/1348-0715,A2
Journal of Food Processing and Preservation,0.465 ,Q2,44,432,1194,https://ifst.onlinelibrary.wiley.com/journal/17454549,0145-8892/1745-4549,A2
KONA Powder and Particle Journal,0.465 ,Q2,34,20,72,https://www.scimagojr.com/journalsearch.php?q=19700181203&tip=sid&clean=0,0288-4534/2187-5537,A1
Chemical Physics,0.462 ,Q2,115,294,727,http://www.elsevier.com/wps/find/journaldescription.cws_home/505699/description#description,0301-0104/1873-4421,A2
Arab Journal of Basic and Applied Sciences,0.461 ,Q2,19,48,116,https://www.tandfonline.com/toc/tabs20/current,2576-5299,A2
Flavour and Fragrance Journal,0.460 ,Q2,65,51,150,http://www3.interscience.wiley.com/journal/4029/home,0882-5734/1099-1026,A2
Tetrahedron Asymmetry,0.454 ,Q2,106,0,340,http://www.elsevier.com/wps/find/journaldescription.cws_home/937/description#description,0957-4166/1362-511X,A2
Surface and Interface Analysis,0.453 ,Q2,86,164,616,http://www3.interscience.wiley.com/journal/2009/home,0142-2421/1096-9918,A2
Journal of Sol-Gel Science and Technology,0.452 ,Q2,88,327,981,http://www.springer.com/materials/special+types/journal/10971,Sin informacion,No
Polyhedron,0.451 ,Q2,94,713,1859,http://www.elsevier.com/wps/find/journaldescription.cws_home/218/description#description,0277-5387,A2
Journal of Molecular Structure,0.450 ,Q2,98,1457,3658,http://www.elsevier.com/wps/find/journaldescription.cws_home/500850/description#description,0022-2860/1872-8014,A2
ChemistrySelect,0.445 ,Q2,25,2014,4662,https://onlinelibrary.wiley.com/journal/23656549,2365-6549,A2
Journal of Non-Equilibrium Thermodynamics,0.442 ,Q2,33,38,80,http://www.degruyter.de/journals/jnet/detailEn.cfm,Sin informacion,No
Chemical Engineering and Technology,0.441 ,Q2,75,303,837,https://onlinelibrary.wiley.com/journal/15214125,0930-7516/1521-4125,A2
Chemistry Central Journal,0.426 ,Q2,50,0,365,https://bmcchem.biomedcentral.com/about,1752-153X,A2
Polymer Engineering and Science,0.426 ,Q2,108,371,607,https://onlinelibrary.wiley.com/journal/15482634,0032-3888/1548-2634,A2
Journal of Analytical Science and Technology,0.425 ,Q2,14,39,79,https://www.scimagojr.com/journalsearch.php?q=21100924897&tip=sid&clean=0,2093-3134/2093-3371,A2
Macromolecular Reaction Engineering,0.425 ,Q2,30,38,146,http://www3.interscience.wiley.com/journal/112631995/home,1862-832X/1862-8338,A2
Solid State Communications,0.419 ,Q2,125,202,723,http://www.elsevier.com/wps/find/journaldescription.cws_home/230/description#description,0038-1098/1879-2766,A2
Research on Chemical Intermediates,0.412 ,Q2,45,366,1542,http://www.springer.com/chemistry/journal/11164,0922-6168/1568-5675,A2
Chemistry and Biodiversity,0.410 ,Q2,65,254,623,http://www3.interscience.wiley.com/journal/106056929/home?CRETRY=1&SRETRY=0,1612-1872/1612-1880,A2
Applied Physics A: Materials Science and Processing,0.406 ,Q2,145,881,2729,http://www.springer.com/materials/journal/339,Sin informacion,No
Mendeleev Communications,0.401 ,Q2,38,242,635,http://www.elsevier.com/wps/find/journaldescription.cws_home/711225/description#description,0959-9436/1364-551X,A2
Journal of Coatings Technology Research,0.399 ,Q2,39,162,370,https://www.springer.com/journal/11998,Sin informacion,No
Polymer Bulletin,0.396 ,Q2,58,566,942,https://www.springer.com/journal/289,0170-0839/1436-2449,A2
Petroleum Science and Technology,0.394 ,Q2,44,310,928,http://www.informaworld.com/smpp/title~content=t713597288~db=all,1091-6466/1532-2459,A2
Luminescence,0.388 ,Q2,43,137,623,http://www3.interscience.wiley.com/journal/117935714/grouphome/home.html,1522-7235/1522-7243,A2
Journal of the American Water Works Association,0.386 ,Q2,70,170,553,https://awwa.onlinelibrary.wiley.com/journal/15518833,0003-150X/1551-8833,A2
Chemical Engineering Communications,0.385 ,Q2,48,241,454,https://www.tandfonline.com/toc/gcec20/current,0098-6445/1563-5201,A2
Corrosion Engineering Science and Technology,0.383 ,Q2,39,73,293,https://www.tandfonline.com/toc/ycst20/current,1478-422X/1743-2782,A2
International Journal of Industrial Chemistry,0.382 ,Q2,17,29,110,https://www.springer.com/journal/40090,2228-5547/2228-5970,A2
"Mining, Metallurgy and Exploration",0.381 ,Q2,25,116,82,https://www.scimagojr.com/journalsearch.php?q=21100920033&tip=sid&clean=0,Sin informacion,No
