Nombre,Factor,Categoria,Indice-H,Cantidad-articulos-ultimo,Cantidad-articulos-ultimos-tres,Enlace,ISSN,Homologacion
Asia-Pacific Journal of Oncology Nursing,0.280 ,Q3,5,64,66,https://www.scimagojr.com/journalsearch.php?q=21100886348&tip=sid&clean=0,Sin informacion,No
International Journal of Africa Nursing Sciences,0.278 ,Q3,8,56,85,https://www.journals.elsevier.com/international-journal-of-africa-nursing-sciences,2214-1391,B
Critical Care Nursing Clinics of North America,0.276 ,Q3,28,52,159,http://www.ccnursing.theclinics.com/,0899-5885/1558-3481,B
Journal of Healthcare Management,0.275 ,Q3,47,72,235,http://www.ache.org/pubs/jhmsub.cfm,1096-9012/1944-7396,B
World Review of Nutrition and Dietetics,0.274 ,Q3,36,10,174,http://content.karger.com/ProdukteDB/produkte.asp?Aktion=showproducts&ProduktNr=223966&searchWhat=bookseries&ContentOnly=false,Sin informacion,No
International Journal of Child Care and Education Policy,0.273 ,Q3,11,10,40,https://www.scimagojr.com/journalsearch.php?q=21100901159&tip=sid&clean=0,1976-5681/2288-6729,A2
British Journal of Nursing,0.272 ,Q3,44,467,1380,https://www.magonlinelibrary.com/journal/bjon,0966-0461,B
Tizard Learning Disability Review,0.271 ,Q3,16,35,96,https://www.emeraldgrouppublishing.com/tldr.htm,1359-5474,B
International Journal of Urological Nursing,0.270 ,Q3,7,16,59,http://www.wiley.com/bw/journal.asp?ref=1749-7701,1749-7701/1749-771X,B
Journal of Nursing Measurement,0.270 ,Q3,37,61,150,http://www.springerpub.com/product/10613749,1061-3749/1945-7049,B
Journal of Forensic Nursing,0.268 ,Q3,20,41,120,http://www.wiley.com/bw/journal.asp?ref=1556-3693,1556-3693/1939-3938,A2
South African Journal of Clinical Nutrition,0.268 ,Q3,18,36,103,http://www.sajcn.co.za/index.php/SAJCN,1607-0658/2221-1268,B
Therapeutic Communities,0.266 ,Q3,16,14,68,http://www.cyc-net.org/Journals/ijtso.html,0964-1866/2052-4730,B
Health Care Manager,0.262 ,Q3,24,43,149,http://journals.lww.com/healthcaremanagerjournal/pages/default.aspx,1525-5794/1550-512X,B
Revista de Nutricao,0.261 ,Q3,35,10,208,http://www.puc-campinas.edu.br/centros/ccv/revistas/revistanutricao.htm,1415-5273,B
Quality in Ageing and Older Adults,0.260 ,Q3,16,23,80,http://www.emeraldgrouppublishing.com/products/journals/journals.htm?id=qaoa,1471-7794/2042-8766,B
Nutricion Hospitalaria,0.259 ,Q3,48,249,921,https://www.nutricionhospitalaria.org/,0212-1611/1699-5198,B
Medical History,0.257 ,Q3,26,62,81,http://www.ucl.ac.uk/histmed/publications/med_hist,0025-7273/2048-8343,A1
Current Topics in Nutraceutical Research,0.253 ,Q3,18,0,21,https://www.nchpjournals.com/Journal,1540-7535,B
Investigacion y Educacion en Enfermeria,0.253 ,Q3,7,32,134,http://www.scielo.org.co/scielo.php?script=sci_serial&pid=0120-5307,Sin informacion,No
Journal of Neonatal Nursing,0.253 ,Q3,19,65,165,https://www.journals.elsevier.com/journal-of-neonatal-nursing,1355-1841,B
Journal of Psychosocial Nursing and Mental Health Services,0.253 ,Q3,33,114,279,https://www.healio.com/psychiatry/journals/jpn,0279-3695/1938-2413,B
Advances in Dual Diagnosis,0.250 ,Q3,10,20,47,https://www.scimagojr.com/journalsearch.php?q=21100247024&tip=sid&clean=0,1757-0972/2042-8324,B
Journal of Research in Nursing,0.250 ,Q3,30,107,282,https://journals.sagepub.com/home/jrn,1744-9871/1744-988X,B
Professional Case Management,0.249 ,Q3,21,68,178,http://journals.lww.com/professionalcasemanagementjournal/pages/default.aspx,1932-8087/1932-8095,B
Safer Communities,0.248 ,Q3,11,13,58,https://www.scimagojr.com/journalsearch.php?q=19700174682&tip=sid&clean=0,1757-8043,A2
Air Medical Journal,0.245 ,Q3,22,105,286,http://www.airmedicaljournal.com/,1067-991X/1532-6497,B
Nutrition and Food Science,0.242 ,Q3,28,166,216,https://www.emeraldgrouppublishing.com/products/journals/journals.htm?id=NFS,0034-6659,B
Revista brasileira de enfermagem,0.241 ,Q3,19,384,775,http://www.scielo.br/scielo.php?script=sci_serial&pid=0034-7167&lng=en&nrm=iso,0034-7167,B
Evidence-based nursing,0.240 ,Q3,22,159,282,http://ebn.bmj.com/content/by/year,Sin informacion,No
Nurse researcher,0.239 ,Q3,41,38,119,http://nurseresearcher.rcnpublishing.co.uk/,1351-5578,B
Neonatal network : NN,0.238 ,Q3,35,65,193,https://www.scimagojr.com/journalsearch.php?q=28765&tip=sid&clean=0,Sin informacion,No
Newborn and Infant Nursing Reviews,0.237 ,Q3,23,0,75,http://www.elsevier.com/wps/find/journaldescription.cws_home/623102/description#description,1558-352X,B
Nurse Leader,0.235 ,Q3,12,131,272,http://www.elsevier.com/wps/find/journaldescription.cws_home/646196/description#description,1541-4612/1541-4620,B
Voprosy Pitaniia,0.232 ,Q3,15,71,228,https://www.scimagojr.com/journalsearch.php?q=28116&tip=sid&clean=0,0042-8833,B
Medizinische Klinik - Intensivmedizin und Notfallmedizin,0.230 ,Q3,13,161,349,https://www.scimagojr.com/journalsearch.php?q=21100198555&tip=sid&clean=0,Sin informacion,No
British Journal of Midwifery,0.229 ,Q3,19,142,489,http://www.britishjournalofmidwifery.com/,0969-4900,B
HAYAT,0.229 ,Q3,9,32,97,http://hayat.tums.ac.ir/index.php?slc_lang=en&sid=1,1735-2215/2008-188X,B
Journal of the Korean Society of Food Science and Nutrition,0.229 ,Q3,21,133,603,http://www.koreascience.or.kr/browse/browseresult.jsp?no=23060&minyear=1996&maxyear=2008&subjcode=66&searchtype=JSB,1226-3311,B
American Journal of Nursing,0.228 ,Q3,51,449,1034,https://journals.lww.com/ajnonline/pages/default.aspx,0002-936X/1538-7488,A2
Current Nutrition and Food Science,0.228 ,Q3,23,86,131,https://benthamscience.com/journals/current-nutrition-and-food-science/,1573-4013,B
Journal of Intellectual Disabilities and Offending Behaviour,0.226 ,Q3,9,13,57,http://www.emeraldgrouppublishing.com/products/journals/journals.htm?id=jidob,2050-8824,B
Journal of Korean Academy of Nursing Administration,0.225 ,Q3,3,48,46,https://www.scimagojr.com/journalsearch.php?q=21100902609&tip=sid&clean=0,1225-9330/2288-4955,B
Nursing management,0.225 ,Q3,21,154,454,http://journals.lww.com/nursingmanagement/pages/issuelist.aspx,1354-5760/2047-8976,C
Advanced Emergency Nursing Journal,0.224 ,Q3,15,55,130,http://journals.lww.com/aenjournal/pages/default.aspx,1931-4485,B
Journal of Community Health Nursing,0.224 ,Q3,33,23,59,https://www.tandfonline.com/loi/hchn20,0737-0016/1532-7655,B
Hispanic Health Care International,0.223 ,Q3,14,49,93,http://www.springerpub.com/product/15404153,1540-4153/1938-8993,B
Progress in Palliative Care,0.223 ,Q3,15,24,66,http://maney.co.uk/index.php/journals/ppc/,0969-9260/1743-291X,B
"Revista de Logopedia, Foniatria y Audiologia",0.220 ,Q3,11,27,74,http://dialnet.unirioja.es/servlet/revista?codigo=2017,Sin informacion,No
Revista Enfermagem,0.218 ,Q3,12,69,280,https://www.scimagojr.com/journalsearch.php?q=19700187810&tip=sid&clean=0,0104-3552,B
Gastroenterology Nursing,0.217 ,Q3,28,77,207,http://journals.lww.com/gastroenterologynursing/pages/default.aspx,1042-895X/1538-9766,B
Physical and Occupational Therapy in Geriatrics,0.217 ,Q3,19,24,55,http://informahealthcare.com/pog,0270-3181/1541-3152,B
Canadian Journal of Nursing Research,0.216 ,Q3,40,29,60,http://digital.library.mcgill.ca/cjnr/,0844-5621,B
Comprehensive Child and Adolescent Nursing,0.214 ,Q3,36,77,95,https://www.tandfonline.com/toc/icpn21/current,2469-4193/2469-4207,B
British Journal of Community Nursing,0.212 ,Q3,27,210,612,http://www.bjcn.co.uk/,1462-4753,B
Online Journal of Rural Nursing and Health Care,0.209 ,Q3,1,0,4,https://rnojournal.binghamton.edu/index.php/RNO,Sin informacion,No
Journal of Nutrition and Health,0.208 ,Q3,9,59,168,https://e-jnh.org/,2288-3886/2288-3959,B
Revista Cubana de Enfermeria,0.208 ,Q3,8,44,201,http://www.revenfermeria.sld.cu/index.php/enf,0864-0319/1561-2961,B
Revue de l'Infirmiere,0.204 ,Q3,4,177,551,http://www.elsevier.com/wps/find/journaldescription.cws_home/620742/description#description,Sin informacion,No
Working with Older People,0.203 ,Q3,9,30,88,https://www.scimagojr.com/journalsearch.php?q=18200156704&tip=sid&clean=0,1366-3666/2042-8790,B
Enfermeria Intensiva,0.198 ,Q3,15,36,86,http://www.seeiuc.com/revista/index.htm,1130-2399/1578-1291,B
Central European Journal of Nursing and Midwifery,0.192 ,Q3,7,28,84,https://cejnm.osu.cz/,2336-3517,B
Enfermeria Nefrologica,0.192 ,Q3,9,45,134,https://www.revistaseden.org/index.aspx?idioma=EN,2254-2884/2255-3517,B
SAGE Open Nursing,0.192 ,Q3,3,50,25,https://www.scimagojr.com/journalsearch.php?q=21100924251&tip=sid&clean=0,2377-9608,B
Cultura de los Cuidados,0.187 ,Q3,3,66,148,https://culturacuidados.ua.es/,1138-1728/1699-6003,A2
Pediatric Reports,0.187 ,Q3,17,17,53,https://www.pagepress.org/journals/index.php/pr/index,2036-749X/2036-7503,B
Home healthcare now,0.183 ,Q3,25,95,330,https://journals.lww.com/homehealthcarenurseonline/pages/default.aspx,2374-4529/2374-4537,B
Australasian Journal of Paramedicine,0.182 ,Q3,14,37,68,https://ajp.paramedics.org/index.php/ajp,2202-7270,B
Bulletin of the History of Medicine,0.182 ,Q3,28,29,87,http://muse.jhu.edu/journals/bulletin_of_the_history_of_medicine/,0007-5140/1086-3176,A2
Point of Care,0.182 ,Q3,12,17,92,http://journals.lww.com/poctjournal/pages/default.aspx,1533-029X/1533-0303,B
Journal of Community Nursing,0.180 ,Q3,10,14,245,http://www.jcn.co.uk/,0263-4465,B
Online Journal of Nursing Informatics,0.180 ,Q3,12,0,94,http://www.hhdev.psu.edu/nurs/ojni/dm/,1089-9758,B
Enfermeria Clinica,0.178 ,Q3,15,282,264,https://www.journals.elsevier.com/enfermeria-clinica,1130-8621/1579-2013,B
Journal of the American College of Clinical Wound Specialists,0.178 ,Q3,8,0,24,https://www.scimagojr.com/journalsearch.php?q=21100239228&tip=sid&clean=0,Sin informacion,No
Creative nursing,0.176 ,Q3,11,60,158,http://www.springerpub.com/product/10784535,1078-4535,B
Medicina Paliativa,0.176 ,Q3,12,52,128,http://www.grupoaran.com/webN/Revistas.asp?S=1&IESP=7&IR=8&IDNR=1099,1134-248X,B
Open Public Health Journal,0.170 ,Q3,5,70,101,https://benthamopen.com/TOPHJ/home/,1874-9445,B
Asia Pacific Disability Rehabilitation Journal,0.169 ,Q3,12,26,117,http://dcidj.org/,1029-4414,B
Journal of Diabetes Nursing,0.169 ,Q3,7,39,170,https://www.diabetesonthenet.com/journal/journal-of-diabetes-nursing,1368-1109,B
Evidence Based Midwifery,0.168 ,Q3,13,0,28,https://www.scimagojr.com/journalsearch.php?q=16900154704&tip=sid&clean=0,Sin informacion,No
Nursing,0.168 ,Q3,21,233,602,https://journals.lww.com/nursing/pages/default.aspx,0360-4039/1538-8689,B
AANA Journal,0.167 ,Q3,30,76,192,http://www.aana.com/Resources.aspx?id=5324,0094-6354/2162-5239,B
Nephrology Nursing Journal,0.165 ,Q3,33,50,174,https://www.annanurse.org/resources/products/nephrology-nursing-journal,1526-744X/2163-5390,B
Gastrointestinal Nursing,0.162 ,Q3,14,118,257,https://www.magonlinelibrary.com/journal/gasn,1479-5248,B
Journal of Medical Licensure and Discipline,0.161 ,Q3,8,0,17,http://www.journalonline.org/,Sin informacion,No
Bereavement Care,0.159 ,Q3,14,21,62,https://www.scimagojr.com/journalsearch.php?q=19800188059&tip=sid&clean=0,0268-2621/1944-8279,B
Journal of Perioperative Nursing,0.156 ,Q3,2,17,21,https://www.journal.acorn.org.au/jpn/,2209-1084/2209-1092,B
European Journal of Palliative Care,0.155 ,Q3,14,0,173,http://www.ejpc.eu.com/ejpchome.asp?FR=1,Sin informacion,No
Plastic Surgical Nursing,0.151 ,Q3,19,39,111,http://journals.lww.com/psnjournalonline/pages/default.aspx,Sin informacion,No
Journal of Radiology Nursing,0.145 ,Q3,9,70,171,http://www.elsevier.com/wps/find/journaldescription.cws_home/701731/description#description,1546-0843,B
Journal of perioperative practice,0.144 ,Q3,16,121,271,https://journals.sagepub.com/home/ppj,1750-4589,B
Zeitschrift fur Geburtshilfe und Neonatologie,0.144 ,Q3,18,88,143,http://www.thieme.de/fz/zgn/index.html,0948-2393/1439-1651,B
Journal of the Dermatology Nurses' Association,0.136 ,Q3,5,49,185,https://www.scimagojr.com/journalsearch.php?q=21100204117&tip=sid&clean=0,Sin informacion,No
Emergency Nurse,0.135 ,Q3,16,50,438,http://emergencynurse.rcnpublishing.co.uk/,Sin informacion,No
Practising Midwife,0.133 ,Q3,11,51,261,http://www.elsevier.com/wps/find/journaldescription.cws_home/703955/description#description,Sin informacion,No
International Journal of Pharmaceutical Compounding,0.124 ,Q3,9,74,203,http://www.ijpc.com/,1092-4221,B
Nursing Made Incredibly Easy,0.112 ,Q3,4,52,189,http://journals.lww.com/nursingmadeincrediblyeasy/pages/default.aspx,1544-5186/1552-2032,B
Australian Journal of Herbal and Naturopathic Medicine,0.111 ,Q3,10,14,53,https://www.nhaa.org.au/publications/australian-journal-of-herbal-medicine,2209-119X/2209-1203,B
