Nombre,Factor,Categoria,Indice-H,Cantidad-articulos-ultimo,Cantidad-articulos-ultimos-tres,Enlace,ISSN,Homologacion
Epigenetics Insights,0.195 ,Q4,1,15,9,https://www.scimagojr.com/journalsearch.php?q=21100891048&tip=sid&clean=0,2516-8657,C
Revista Brasileira de Cineantropometria e Desempenho Humano,0.195 ,Q4,19,41,218,https://periodicos.ufsc.br/index.php/rbcdh,1415-8426/1980-0037,C
Turkish Journal of Pharmaceutical Sciences,0.194 ,Q4,12,67,139,http://www.turkjps.org/,1304-530X,B
Cytology and Genetics,0.193 ,Q4,10,63,181,http://www.cytgen.com/,0095-4527/1934-9440,C
"Biomedical Engineering - Applications, Basis and Communications",0.192 ,Q4,21,48,145,https://www.worldscientific.com/worldscinet/bme,Sin informacion,No
Diabetes Mellitus,0.192 ,Q4,9,64,162,https://www.scimagojr.com/journalsearch.php?q=21100211330&tip=sid&clean=0,2072-0351/2072-0378,B
Gene Reports,0.192 ,Q4,6,202,327,https://www.journals.elsevier.com/gene-reports,2452-0144,C
MCB Molecular and Cellular Biomechanics,0.192 ,Q4,26,49,43,http://www.techscience.com/mcb/index.html,1556-5297/1556-5300,B
Cancer Treatment and Research,0.191 ,Q4,52,58,117,http://www.springer.com/series/5808,Sin informacion,No
International Journal of Cancer Research (discontinued),0.191 ,Q4,15,0,42,https://www.scimagojr.com/journalsearch.php?q=4400151502&tip=sid&clean=0,Sin informacion,No
Journal of Biological Sciences (discontinued),0.191 ,Q4,29,0,132,https://www.scimagojr.com/journalsearch.php?q=3900148202&tip=sid&clean=0,Sin informacion,No
Journal of Stem Cells,0.190 ,Q4,16,2,53,https://www.scimagojr.com/journalsearch.php?q=19700169102&tip=sid&clean=0,1556-8539,B
Revista Espanola de Geriatria y Gerontologia,0.190 ,Q4,20,96,307,http://www.doyma.es/revistas/ctl_servlet?_f=7032&revistaid=124,0211-139X/1578-1747,B
Problems of Cryobiology and Cryomedicine,0.189 ,Q4,4,24,97,http://cryo.org.ua/journal/index.php/probl-cryobiol-cryomed,2307-6143,B
World Journal of Oncology,0.189 ,Q4,3,0,4,https://wjon.org/index.php/wjon,Sin informacion,No
Indian Journal of Biotechnology,0.188 ,Q4,34,29,210,http://op.niscair.res.in/index.php/IJBT/index,0972-5849/0975-0967,C
Research Journal of Biotechnology,0.188 ,Q4,15,153,499,https://worldresearchersassociations.com/biotech.aspx,0973-6263/2278-4535,C
Synergy,0.186 ,Q4,9,9,26,https://www.scimagojr.com/journalsearch.php?q=21100369168&tip=sid&clean=0,2213-7130,B
Progress on Chemistry and Application of Chitin and its Derivatives,0.185 ,Q4,9,17,63,"http://www.ptchit.lodz.pl/pl20,o_czasopismie.html",1896-5644,C
Journal of Leukemia and Lymphoma,0.184 ,Q4,4,20,584,http://eng.med.wanfangdata.com.cn/JournalDetail.aspx?qid=bxblbl,1009-9921,C
Chinese Journal of Lung Cancer,0.183 ,Q4,14,121,453,http://www.lungca.org/index.php?journal=01,1009-3419/1999-6187,B
Current Biotechnology,0.183 ,Q4,3,0,12,https://www.scimagojr.com/journalsearch.php?q=21100873121&tip=sid&clean=0,Sin informacion,No
Nucleus (India),0.183 ,Q4,8,40,88,https://www.scimagojr.com/journalsearch.php?q=21100212125&tip=sid&clean=0,Sin informacion,No
Journal of Gerontology and Geriatrics,0.182 ,Q4,6,42,113,http://www.jgerontology-geriatrics.com/,2499-6564,C
Human Physiology,0.181 ,Q4,14,88,362,http://www.springer.com/life+sciences/journal/10747,0362-1197/1608-3164,C
Vavilovskii Zhurnal Genetiki i Selektsii,0.181 ,Q4,5,135,265,https://vavilov.elpub.ru/jour/index,2500-0462/2500-3259,B
Biotechnologia,0.180 ,Q4,9,40,95,http://www.biotechnologia-journal.org/,0860-7796,C
Journal of Signal Transduction,0.180 ,Q4,2,0,1,https://www.hindawi.com/journals/jst/,Sin informacion,No
Acta Endocrinologica,0.178 ,Q4,12,65,257,https://www.scimagojr.com/journalsearch.php?q=5100155028&tip=sid&clean=0,1841-0987/1843-066X,C
Middle East Journal of Cancer,0.177 ,Q4,5,50,115,http://mejc.sums.ac.ir/,2008-6687/2008-6709,C
Research Journal of Phytochemistry (discontinued),0.177 ,Q4,15,0,9,https://www.scimagojr.com/journalsearch.php?q=18800156745&tip=sid&clean=0,Sin informacion,No
Electrolyte and Blood Pressure,0.176 ,Q4,17,4,22,https://www.scimagojr.com/journalsearch.php?q=4900152404&tip=sid&clean=0,1738-5997,B
Iranian Journal of Ageing,0.176 ,Q4,2,52,40,https://www.scimagojr.com/journalsearch.php?q=21100870388&tip=sid&clean=0,1735-806X,C
"Journal of Biomimetics, Biomaterials and Biomedical Engineering",0.176 ,Q4,9,30,133,https://www.scientific.net/JBBBE,Sin informacion,No
Ukrainian Biochemical Journal,0.176 ,Q4,14,65,198,http://ukrbiochemjournal.org/,2409-4943/2413-5003,C
Physiology and Pharmacology,0.173 ,Q4,10,37,104,http://ppj.phypha.ir/,1735-0581,A2
Neurophysiology,0.172 ,Q4,13,50,193,http://www.springer.com/biomed/neuroscience/journal/11062,0090-2977/1573-9007,C
OnLine Journal of Biological Sciences,0.172 ,Q4,13,32,131,https://www.scimagojr.com/journalsearch.php?q=6400153168&tip=sid&clean=0,1608-4217/2410-8561,B
Medecine/Sciences,0.170 ,Q4,26,265,791,http://www.erudit.org/revue/ms/apropos.html,Sin informacion,No
Neurochemical Journal (discontinued),0.169 ,Q4,9,0,94,http://www.springer.com/biomed/neuroscience/journal/11710,Sin informacion,No
"Journal of Receptor, Ligand and Channel Research",0.168 ,Q4,7,0,3,https://www.scimagojr.com/journalsearch.php?q=19700174632&tip=sid&clean=0,Sin informacion,No
Philippine Agricultural Scientist,0.168 ,Q4,13,1,128,https://pas.cafs.uplb.edu.ph/,0031-7454,C
Proceedings of the Indian National Science Academy,0.168 ,Q4,15,1,253,http://insajournal.in/insaojs/index.php/proceedings,0370-0046,C
Current Chemical Biology,0.167 ,Q4,20,25,51,https://benthamscience.com/journals/current-chemical-biology/,1872-3136/2212-7968,C
Journal of Mammalian Ova Research,0.167 ,Q4,11,0,37,https://www.scimagojr.com/journalsearch.php?q=19700166621&tip=sid&clean=0,1341-7738/1347-5878,C
Indian Journal of Agricultural Biochemistry,0.166 ,Q4,6,32,103,http://www.indianjournals.com/ijor.aspx?target=ijor:ijab&type=home,0970-6399/0974-4479,C
Journal of Mathematical and Fundamental Sciences,0.166 ,Q4,10,23,72,http://journals.itb.ac.id/index.php/jmfs,2337-5760,B
Journal of Biomaterials and Tissue Engineering (discontinued),0.165 ,Q4,20,0,297,https://www.scimagojr.com/journalsearch.php?q=21100278103&tip=sid&clean=0,Sin informacion,No
Journal of Cellular Neuroscience and Oxidative Stress,0.165 ,Q4,2,9,7,https://dergipark.org.tr/tr/pub/jcnos,2149-7222,C
Nigerian Journal of Physiological Sciences,0.165 ,Q4,16,16,92,https://njps.com.ng/,0794-859X,C
International Journal of Human Genetics (discontinued),0.164 ,Q4,12,0,27,https://www.scimagojr.com/journalsearch.php?q=19600161809&tip=sid&clean=0,Sin informacion,No
Oriental Journal of Chemistry (discontinued),0.164 ,Q4,21,0,1090,http://www.orientjchem.org/,Sin informacion,No
Plant Tissue Culture and Biotechnology (discontinued),0.164 ,Q4,16,0,46,http://www.banglajol.info/index.php/PTCB,Sin informacion,No
"Journal of Microbiology, Biotechnology and Food Sciences",0.163 ,Q4,5,83,242,https://www.jmbfs.org/,Sin informacion,No
Journal of Biophysics,0.162 ,Q4,9,0,10,https://www.scimagojr.com/journalsearch.php?q=19700190350&tip=sid&clean=0,1687-8000/1687-8019,C
Korean Journal of Microbiology and Biotechnology,0.162 ,Q4,16,0,32,http://www.mbl.or.kr/,1598-642X/2234-7305,C
Yao xue xue bao = Acta pharmaceutica Sinica,0.162 ,Q4,30,246,746,https://www.scimagojr.com/journalsearch.php?q=22881&tip=sid&clean=0,Sin informacion,No
Biointerface Research in Applied Chemistry,0.161 ,Q4,7,132,187,http://biointerfaceresearch.com/,2069-5837,C
Phyton,0.161 ,Q4,15,36,118,https://www.scimagojr.com/journalsearch.php?q=16555&tip=sid&clean=0,0031-9457/1851-5657,C
Biomedical Reviews (discontinued),0.160 ,Q4,12,0,22,https://www.scimagojr.com/journalsearch.php?q=18412&tip=sid&clean=0,Sin informacion,No
Minerva Biotecnologica,0.160 ,Q4,16,20,87,http://www.minervamedica.it/en/journals/minerva-biotecnologica/index.php,1120-4826/1827-160X,C
"Politics, Religion and Ideology",0.160 ,Q4,8,27,82,https://www.scimagojr.com/journalsearch.php?q=21100208046&tip=sid&clean=0,Sin informacion,No
Pteridines,0.159 ,Q4,15,22,48,http://www.pteridines.org/instructions.htm,0933-4807/2195-4720,C
Sovremennye Tehnologii v Medicine,0.159 ,Q4,10,86,273,https://www.scimagojr.com/journalsearch.php?q=21100226998&tip=sid&clean=0,2076-4243/2309-995X,C
Asian Journal of Agriculture and Biology,0.155 ,Q4,7,72,128,https://www.asianjab.com/,2307-8553,C
Journal of Biotech Research,0.155 ,Q4,10,32,20,https://www.scimagojr.com/journalsearch.php?q=19900193524&tip=sid&clean=0,1944-3285,C
"Journal of Endocrinology, Metabolism and Diabetes of South Africa (discontinued)",0.155 ,Q4,10,0,77,http://www.journals.co.za/sama/m_jemdsa.html,Sin informacion,No
Russian Journal of Genetics: Applied Research,0.155 ,Q4,8,0,227,https://www.scimagojr.com/journalsearch.php?q=21100199517&tip=sid&clean=0,Sin informacion,No
Acta Scientiarum - Biological Sciences,0.153 ,Q4,22,46,179,http://periodicos.uem.br/ojs/index.php/ActaSciBiolSci/index,Sin informacion,No
Cancer Research and Clinic,0.153 ,Q4,4,105,654,https://www.scimagojr.com/journalsearch.php?q=21100244204&tip=sid&clean=0,1006-9801,C
Chinese Journal of Applied and Environmental Biology,0.152 ,Q4,17,194,548,http://eng.med.wanfangdata.com.cn/JournalDetail.aspx?qid=yyyhjswxb,1006-687X,C
European Journal of Molecular and Clinical Medicine,0.152 ,Q4,1,0,9,https://www.scimagojr.com/journalsearch.php?q=21100863640&tip=sid&clean=0,2515-8260,C
Asian Biotechnology and Development Review,0.151 ,Q4,8,4,35,https://www.ris.org.in/journals-n-newsletters/Asian-Biotechnology-Development-Review,0972-7566,C
Cancer Forum,0.151 ,Q4,13,0,73,http://www.cancer.org.au/policy/Publications/CancerForum.htm,0311-306X,C
Jornal Brasileiro de Patologia e Medicina Laboratorial,0.151 ,Q4,14,41,198,http://www.scielo.br/scielo.php?script=sci_serial&pid=1676-2444&lng=en&nrm=iso,1676-2444,B
Journal of Evolutionary Biochemistry and Physiology (discontinued),0.151 ,Q4,14,0,128,http://www.springer.com/life+sciences/journal/10893,Sin informacion,No
Mongolian Journal of Chemistry,0.151 ,Q4,2,6,19,https://www.scimagojr.com/journalsearch.php?q=21100941615&tip=sid&clean=0,2226-6739/2414-0082,C
Acta Biologica Szegediensis,0.150 ,Q4,25,11,51,http://www.sci.u-szeged.hu/ABS/,1588-385X/1588-4082,C
Biopolymers and Cell,0.150 ,Q4,13,123,122,http://www.imbg.org.ua/biopol_e.htm,0233-7657/1993-6842,C
Movement and Sports Sciences - Science et Motricite,0.150 ,Q4,8,19,120,https://www.mov-sport-sciences.org/,Sin informacion,No
Shengwu Gongcheng Xuebao/Chinese Journal of Biotechnology,0.150 ,Q4,17,214,528,http://www.sciencedirect.com/science/journal/18722075,Sin informacion,No
Bone Marrow Research,0.149 ,Q4,3,0,3,https://www.hindawi.com/journals/bmr/,Sin informacion,No
Foundations of Chemistry (discontinued),0.149 ,Q4,15,0,23,http://www.springer.com/philosophy/philosophy+of+sciences/journal/10698,Sin informacion,No
International Journal of Medicinal Chemistry,0.149 ,Q4,3,0,3,https://www.hindawi.com/journals/ijmc/,Sin informacion,No
Microbiology and Biotechnology Letters,0.149 ,Q4,4,54,146,http://www.mbl.or.kr/,Sin informacion,No
Obesity and Metabolism,0.149 ,Q4,4,41,117,https://endojournals.ru/index.php/omet,2071-8713/2306-5524,C
Plant Science Today,0.149 ,Q4,2,71,34,https://www.scimagojr.com/journalsearch.php?q=21100902612&tip=sid&clean=0,2348-1900,C
Cellular Therapy and Transplantation,0.148 ,Q4,5,90,98,https://www.scimagojr.com/journalsearch.php?q=19700175156&tip=sid&clean=0,1866-8836/1867-416X,C
Chiang Mai Journal of Science,0.148 ,Q4,18,97,557,http://epg.science.cmu.ac.th/ejournal/,0125-2526,C
Current Issues in Pharmacy and Medical Sciences,0.148 ,Q4,7,40,119,https://content.sciendo.com/view/journals/cipms/cipms-overview.xml,2084-980X/2300-6676,C
Indian Journal of Physiology and Pharmacology,0.147 ,Q4,48,52,189,https://www.ijpp.com/,0019-5499,C
International Journal of Clinical and Experimental Medicine (discontinued),0.146 ,Q4,38,0,5054,https://www.scimagojr.com/journalsearch.php?q=17600155122&tip=sid&clean=0,Sin informacion,No
Japanese Journal of Crop Science,0.145 ,Q4,21,34,120,https://www.scimagojr.com/journalsearch.php?q=38604&tip=sid&clean=0,0011-1848/1349-0990,C
Biotechnology Law Report,0.144 ,Q4,8,47,119,http://www.liebertpub.com/products/product.aspx?pid=6,0730-031X/1557-8704,C
Current Metabolomics,0.144 ,Q4,3,0,6,https://benthamscience.com/journals/current-metabolomics-and-systems-biology/,Sin informacion,No
American Journal of Biochemistry and Biotechnology,0.143 ,Q4,28,27,93,https://www.scimagojr.com/journalsearch.php?q=5400152618&tip=sid&clean=0,1553-3468/1558-6332,C
Current Signal Transduction Therapy,0.142 ,Q4,17,21,51,https://benthamscience.com/journals/current-signal-transduction-therapy/,1574-3624,C
Trends in Medical Research (discontinued),0.142 ,Q4,9,0,17,https://www.scimagojr.com/journalsearch.php?q=19700175137&tip=sid&clean=0,Sin informacion,No
Biomedical Research and Therapy,0.141 ,Q4,1,0,1,http://www.bmrat.org/index.php/BMRAT,2198-4093,C
High Technology Letters,0.141 ,Q4,10,58,177,https://www.scimagojr.com/journalsearch.php?q=12667&tip=sid&clean=0,1006-6748,B
Indonesian Biomedical Journal,0.141 ,Q4,3,45,60,https://inabj.org/index.php/ibj,2085-3297/2355-9179,C
Medecine Nucleaire,0.141 ,Q4,9,49,159,http://www.elsevier.com/wps/find/journaldescription.cws_home/712826/description#description,0928-1258/1878-6820,C
"Molecular Genetics, Microbiology and Virology",0.141 ,Q4,9,24,106,https://www.scimagojr.com/journalsearch.php?q=18300156730&tip=sid&clean=0,Sin informacion,No
Biology and Medicine (discontinued),0.140 ,Q4,21,0,117,https://www.scimagojr.com/journalsearch.php?q=21100202936&tip=sid&clean=0,Sin informacion,No
International Journal on Advances in Life Sciences (discontinued),0.140 ,Q4,7,0,16,http://www.iariajournals.org/life_sciences/,Sin informacion,No
Uspekhi Fiziologicheskikh Nauk,0.140 ,Q4,13,0,38,http://www.maik.ru/cgi-perl/journal.pl?lang=eng&name=uspfiz,0301-1798,C
Biomedical Research (India) (discontinued),0.139 ,Q4,19,0,3137,https://www.scimagojr.com/journalsearch.php?q=28594&tip=sid&clean=0,Sin informacion,No
MolBank,0.139 ,Q4,6,60,153,https://www.mdpi.com/journal/molbank,1422-8599,C
AgBioForum,0.138 ,Q4,40,0,43,http://www.agbioforum.org/,1522-936X,C
"Journal of the Faculty of Agriculture, Kyushu University",0.138 ,Q4,16,1,150,https://www.lib.kyushu-u.ac.jp/en/publications_kyushu/jagri,Sin informacion,No
Natures Sciences Societes,0.138 ,Q4,16,11,131,http://www.nss-journal.org/index.php?lang=en,1240-1307/1765-2979,B
Journal of Sichuan University (Medical Science Edition),0.137 ,Q4,16,136,523,http://science.scu.edu.cn/jsunature_en/ch/index.aspx,Sin informacion,No
Lekar a Technika,0.137 ,Q4,4,10,56,https://www.scimagojr.com/journalsearch.php?q=17088&tip=sid&clean=0,0301-5491/2336-5552,C
Phyton - Annales Rei Botanicae (discontinued),0.137 ,Q4,23,0,25,https://www.scimagojr.com/journalsearch.php?q=16556&tip=sid&clean=0,Sin informacion,No
Biosciences Biotechnology Research Asia (discontinued),0.136 ,Q4,15,0,241,http://www.biotech-asia.org/,Sin informacion,No
Journal of Analytical Oncology (discontinued),0.136 ,Q4,6,0,21,https://www.scimagojr.com/journalsearch.php?q=21100316045&tip=sid&clean=0,Sin informacion,No
Journal of Integrated OMICS,0.136 ,Q4,11,13,21,http://www.jiomics.com/index.php/jio,2182-0287,C
"National Journal of Physiology, Pharmacy and Pharmacology (discontinued)",0.136 ,Q4,9,0,404,https://www.njppp.com/,Sin informacion,No
EurAsian Journal of BioSciences,0.135 ,Q4,7,311,87,http://www.ejobios.org/,1307-9867,C
Journal of Applied Horticulture,0.135 ,Q4,8,4,108,http://horticultureresearch.net/index.php,0972-1045,C
Applied and Computational Mechanics,0.134 ,Q4,3,10,37,https://www.kme.zcu.cz/acm/acm/index,1802-680X/2336-1182,C
Research Journal of Chemistry and Environment,0.134 ,Q4,16,207,362,https://worldresearchersassociations.com/chemistryhome.aspx,0972-0626,C
Biochimica Clinica,0.133 ,Q4,9,61,160,https://www.scimagojr.com/journalsearch.php?q=16873&tip=sid&clean=0,0393-0564,C
Indian Journal of Heterocyclic Chemistry,0.133 ,Q4,29,17,115,http://www.connectjournals.com/ijhc,0971-1627,C
Journal of Applied Biotechnology Reports,0.133 ,Q4,6,30,87,http://www.biotechrep.ir/,2322-1186/2423-5784,C
Journal of Laboratory Medicine,0.133 ,Q4,2,53,20,https://www.scimagojr.com/journalsearch.php?q=21100893350&tip=sid&clean=0,2567-9430/2567-9449,C
Natural Volatiles and Essential Oils,0.133 ,Q4,2,17,14,https://www.scimagojr.com/journalsearch.php?q=21100904334&tip=sid&clean=0,2148-9637,B
Tropical Journal of Natural Product Research,0.133 ,Q4,2,57,147,https://www.scimagojr.com/journalsearch.php?q=21100933230&tip=sid&clean=0,2616-0684/2616-0692,B
VacciMonitor,0.133 ,Q4,4,16,39,https://www.scimagojr.com/journalsearch.php?q=21100208082&tip=sid&clean=0,1025-028X/1025-0298,C
Bio-Algorithms and Med-Systems,0.132 ,Q4,7,20,76,https://www.degruyter.com/view/j/bams,Sin informacion,No
Resource: Engineering and Technology for Sustainable World,0.132 ,Q4,9,67,91,http://www.asabe.org/resource/index.html,Sin informacion,No
Fiziologicheskii Zhurnal SSSR Imeni I.M. Sechenova,0.131 ,Q4,2,0,110,https://istina.msu.ru/journals/367108/,Sin informacion,No
Journal of Bionanoscience,0.131 ,Q4,19,0,272,https://www.scimagojr.com/journalsearch.php?q=13000154719&tip=sid&clean=0,1557-7910/1557-7929,C
Plant Cell Biotechnology and Molecular Biology,0.131 ,Q4,8,21,117,http://www.ikprress.org/index.php/PCBMB,0972-2025,C
Journal of Pure and Applied Microbiology,0.130 ,Q4,13,278,828,https://microbiologyjournal.org/,0973-7510/2581-690X,C
Biologie Aujourd'hui,0.129 ,Q4,20,18,86,https://www.scimagojr.com/journalsearch.php?q=19700182145&tip=sid&clean=0,Sin informacion,No
European Pharmaceutical Review,0.129 ,Q4,7,27,175,https://www.scimagojr.com/journalsearch.php?q=19700174925&tip=sid&clean=0,Sin informacion,No
Revista Romana de Medicina de Laborator (discontinued),0.129 ,Q4,8,0,125,https://www.scimagojr.com/journalsearch.php?q=19400158357&tip=sid&clean=0,Sin informacion,No
Turkish Journal of Biochemistry,0.129 ,Q4,14,108,238,https://www.degruyter.com/view/j/tjb,Sin informacion,No
Acta Scientiarum - Health Sciences,0.128 ,Q4,11,30,90,http://periodicos.uem.br/ojs/index.php/ActaSciHealthSci/index,Sin informacion,No
Annals of Cancer Research and Therapy,0.128 ,Q4,6,25,65,https://www.scimagojr.com/journalsearch.php?q=28709&tip=sid&clean=0,1344-6835,C
Biologicheskie Membrany,0.128 ,Q4,11,38,140,https://www.scimagojr.com/journalsearch.php?q=14854&tip=sid&clean=0,0233-4755,C
Biophysical Reviews and Letters (discontinued),0.128 ,Q4,13,0,25,http://www.worldscinet.com/brl/brl.shtml,Sin informacion,No
Current Cancer Therapy Reviews,0.128 ,Q4,13,25,45,https://benthamscience.com/journals/current-cancer-therapy-reviews/,1573-3947,C
IRBM News,0.128 ,Q4,5,18,44,http://www.sciencedirect.com/science/journal/19597568,1959-7568,C
BioPharm International,0.127 ,Q4,27,107,381,http://biopharminternational.findpharma.com/biopharm,Sin informacion,No
Medical Journal of Chinese People's Liberation Army,0.127 ,Q4,7,146,569,https://www.scimagojr.com/journalsearch.php?q=21100208075&tip=sid&clean=0,Sin informacion,No
Polish Journal of Medical Physics and Engineering,0.127 ,Q4,4,31,63,https://content.sciendo.com/view/journals/pjmpe/pjmpe-overview.xml,1425-4689/1898-0309,C
Trends in Biomaterials and Artificial Organs,0.126 ,Q4,33,0,71,https://www.scimagojr.com/journalsearch.php?q=4400151734&tip=sid&clean=0,0971-1198,C
Acta Endocrinologica,0.125 ,Q4,0,0,1,https://www.scimagojr.com/journalsearch.php?q=39749&tip=sid&clean=0,Sin informacion,No
Chemical Engineering Journal and the Biochemical Engineering Journal,0.125 ,Q4,26,0,1,https://www.scimagojr.com/journalsearch.php?q=37578&tip=sid&clean=0,Sin informacion,No
Clinical and Translational Medicine,0.125 ,Q4,1,1,1,https://www.scimagojr.com/journalsearch.php?q=21100853879&tip=sid&clean=0,2001-1326,A1
Endoplasmic Reticulum Stress in Diseases,0.125 ,Q4,2,0,1,https://www.degruyter.com/view/j/ersc,Sin informacion,No
Gamete Research,0.125 ,Q4,0,0,1,https://onlinelibrary.wiley.com/journal/10982795,Sin informacion,No
International Journal of  Bio-Science and Bio-Technology (discontinued),0.125 ,Q4,14,0,185,https://journals.eduindex.org/index.php/ijbsbt,Sin informacion,No
International Journal of Peptide and Protein Research,0.125 ,Q4,24,0,1,https://www.scimagojr.com/journalsearch.php?q=33230&tip=sid&clean=0,Sin informacion,No
LaboratoriumsMedizin,0.125 ,Q4,15,0,111,http://www3.interscience.wiley.com/journal/119485095/home,Sin informacion,No
Mobile Genetic Elements,0.125 ,Q4,8,0,5,https://www.tandfonline.com/toc/kmge20/current,Sin informacion,No
Open Biomarkers Journal,0.125 ,Q4,5,8,6,http://www.bentham.org/open/tobiomj/,1875-3183,C
Patologicheskaya Fiziologiya i Eksperimentalnaya Terapiya,0.125 ,Q4,8,0,76,http://www.medlit.ru/medeng/patf5.htm,Sin informacion,No
Problemy Endokrinologii,0.125 ,Q4,5,39,152,https://www.mediasphera.ru/journal/problemy-endokrinologii,0375-9660,C
"Vestnik Tomskogo Gosudarstvennogo Universiteta, Biologiya",0.125 ,Q4,2,28,44,https://www.scimagojr.com/journalsearch.php?q=21100894498&tip=sid&clean=0,Sin informacion,No
Current Topics in Peptide and Protein Research,0.124 ,Q4,6,9,34,https://www.scimagojr.com/journalsearch.php?q=13000154716&tip=sid&clean=0,0972-4524,C
Human Factors and Mechanical Engineering for Defense and Safety,0.124 ,Q4,2,13,12,https://www.scimagojr.com/journalsearch.php?q=21100890671&tip=sid&clean=0,2367-2544/2509-8004,C
"Mikrobiolohichnyi zhurnal (Kiev, Ukraine : 1993)",0.124 ,Q4,9,57,45,https://www.scimagojr.com/journalsearch.php?q=110087&tip=sid&clean=0,Sin informacion,No
Advances in Neuroimmune Biology,0.123 ,Q4,8,0,24,https://www.scimagojr.com/journalsearch.php?q=21100201078&tip=sid&clean=0,1878-948X/1878-9498,C
Baghdad Science Journal,0.123 ,Q4,4,134,167,http://bsj.uobaghdad.edu.iq/index.php/BSJ,2078-8665/2411-7986,C
International Journal of Pharma and Bio Sciences (discontinued),0.123 ,Q4,27,0,346,https://ijpbs.net/,Sin informacion,No
New Zealand Journal of Medical Laboratory Science,0.123 ,Q4,7,26,51,http://www.nzimls.org.nz/,1171-0195,C
Problemi Endokrinnoi Patologii,0.123 ,Q4,1,51,44,https://www.scimagojr.com/journalsearch.php?q=21100860142&tip=sid&clean=0,2227-4782/2518-1432,C
Biochemical and Cellular Archives,0.122 ,Q4,7,236,350,http://www.connectjournals.com/bca,0972-5075/0976-1772,C
Granja,0.122 ,Q4,1,21,21,https://lagranja.ups.edu.ec/index.php/granja/,1390-3799/1390-8596,C
Current Trends in Biotechnology and Pharmacy,0.121 ,Q4,11,42,102,https://www.abap.co.in/,0973-8916/2230-7303,C
"Research Journal of Pharmaceutical, Biological and Chemical Sciences (discontinued)",0.121 ,Q4,27,0,2235,https://www.rjpbcs.com/,Sin informacion,No
International Journal of Bioinformatics Research and Applications,0.120 ,Q4,16,21,66,https://www.inderscience.com/jhome.php?jcode=ijbra,1744-5485/1744-5493,C
Journal of the ASEAN Federation of Endocrine Societies,0.120 ,Q4,3,36,81,https://asean-endocrinejournal.org/index.php/JAFES,0857-1074/2308-118X,C
Malaysian Journal of Biochemistry and Molecular Biology,0.120 ,Q4,2,42,47,https://msbmb2010.wixsite.com/mjbmb,1511-2616,C
Siberian Journal of Oncology,0.120 ,Q4,2,94,180,https://www.siboncoj.ru/jour/article/view/286?locale=en_US,1814-4861/2312-3168,C
American Journal of Biochemistry and Molecular Biology (discontinued),0.119 ,Q4,12,0,13,https://www.scimagojr.com/journalsearch.php?q=19700188317&tip=sid&clean=0,Sin informacion,No
Biotekhnologiya,0.119 ,Q4,2,54,91,https://www.scimagojr.com/journalsearch.php?q=21100879840&tip=sid&clean=0,0234-2758/2500-2341,C
Chinese Journal of Biologicals,0.119 ,Q4,5,247,803,https://www.scimagojr.com/journalsearch.php?q=19700174885&tip=sid&clean=0,1004-5503,C
Ecological Genetics,0.118 ,Q4,2,39,57,https://journals.eco-vector.com/ecolgenet,1811-0932/2411-9202,C
Journal of Clinical and Translational Endocrinology: Case Reports,0.118 ,Q4,3,8,44,https://www.journals.elsevier.com/journal-of-clinical-and-translational-endocrinology-case-reports,Sin informacion,No
Journal of Morphological Sciences,0.118 ,Q4,11,52,108,https://www.scimagojr.com/journalsearch.php?q=19800188012&tip=sid&clean=0,2177-0298,C
"Studia Universitatis Vasile Goldis Arad, Seria Stiintele Vietii",0.118 ,Q4,6,16,87,http://www.studiauniversitatis.ro/,Sin informacion,No
Genes and Cells,0.117 ,Q4,5,21,125,http://genescells.com/,2313-1829,C
Scandinavian Journal of Laboratory Animal Science,0.117 ,Q4,19,5,20,http://biomedicum.ut.ee/sjlas/sjlas.html,0901-3393/2002-0112,C
Vitae,0.117 ,Q4,12,10,221,https://aprendeenlinea.udea.edu.co/revistas/index.php/vitae,Sin informacion,No
Acta Anatomica Sinica,0.116 ,Q4,6,105,162,https://www.scimagojr.com/journalsearch.php?q=4000151906&tip=sid&clean=0,0529-1356,C
Asia Life Sciences,0.116 ,Q4,5,400,524,https://www.scimagojr.com/journalsearch.php?q=20100195016&tip=sid&clean=0,Sin informacion,No
Asian Journal of Biochemistry (discontinued),0.116 ,Q4,14,0,21,https://scialert.net/current.php?issn=1815-9923,Sin informacion,No
"Asian Journal of Microbiology, Biotechnology and Environmental Sciences (discontinued)",0.116 ,Q4,14,0,638,http://www.envirobiotechjournals.com/journal_details.php?jid=1,Sin informacion,No
Biochemist,0.116 ,Q4,6,93,209,http://www.portlandpress.com/pp/journals/journal.cfm?product=BIO,0954-982X,C
Current Pharmacogenomics and Personalized Medicine,0.116 ,Q4,18,0,51,https://benthamscience.com/journals/current-pharmacogenomics-and-personalized-medicine/,1875-6913/1875-6921,C
Japanese Journal of Cancer and Chemotherapy,0.116 ,Q4,23,691,1964,https://www.pier-online.jp/0385-0684/contents_index.php,0385-0684,C
Journal of Chemical and Pharmaceutical Sciences (discontinued),0.116 ,Q4,21,0,895,https://www.jchps.com/home.php,Sin informacion,No
Biotecnologia Aplicada,0.115 ,Q4,15,8,36,https://www.scimagojr.com/journalsearch.php?q=15543&tip=sid&clean=0,0864-4551/1027-2852,C
Nowotwory,0.115 ,Q4,8,15,176,http://www.nowotwory.edu.pl/index_en.php,0029-540X,C
