Nombre,Factor,Categoria,Indice-H,Cantidad-articulos-ultimo,Cantidad-articulos-ultimos-tres,Enlace,ISSN,Homologacion
Cancer Epidemiology,1.168 ,Q2,72,173,481,https://www.sciencedirect.com/journal/cancer-epidemiology,1877-7821/1877-783X,A2
International Journal of Oncology,1.159 ,Q2,117,305,1388,https://www.spandidos-publications.com/ijo,1019-6439/1791-2423,A2
BMC Microbiology,1.154 ,Q2,103,312,760,https://bmcmicrobiol.biomedcentral.com/,1471-2180,A2
Clinical Breast Cancer,1.142 ,Q2,65,157,452,https://www.journals.elsevier.com/clinical-breast-cancer,1526-8209/1938-0666,A2
Journal of Cancer,1.142 ,Q2,49,728,1282,https://www.jcancer.org/,1837-9664,A2
Neurology and Therapy,1.135 ,Q2,16,51,79,https://www.springer.com/springer+healthcare/journal/40120,2193-6536/2193-8253,A2
Brain Research,1.132 ,Q2,198,523,1412,https://www.journals.elsevier.com/brain-research,0006-8993/1872-6240,A2
International Reviews of Immunology,1.132 ,Q2,64,26,96,https://www.tandfonline.com/toc/iiri20/current,0883-0185/1563-5244,A2
Southern African Journal of HIV Medicine,1.124 ,Q2,17,52,32,https://sajhivmed.org.za/index.php/hivmed,1608-9693/2078-6751,A2
Endocrine,1.122 ,Q2,78,361,1058,https://www.springer.com/journal/12020,1355-008X/1559-0100,B
Epidemiology and Infection,1.122 ,Q2,106,327,1097,https://www.cambridge.org/core/journals/epidemiology-and-infection,0950-2688/1469-4409,A2
Expert Review of Anti-Infective Therapy,1.122 ,Q2,71,98,316,https://www.tandfonline.com/toc/ierz20/current,Sin informacion,No
Clinical and Experimental Rheumatology,1.121 ,Q2,91,340,1006,https://www.clinexprheumatol.org/,0392-856X/1593-098X,A2
Cancer Biology and Therapy,1.116 ,Q2,108,156,425,https://www.tandfonline.com/toc/kcbt20/current,1538-4047/1555-8576,A1
Human Microbiome Journal,1.111 ,Q2,8,17,42,https://www.journals.elsevier.com/human-microbiome-journal,2452-2317,A2
Journal of Huntington's disease,1.110 ,Q2,21,47,101,https://www.iospress.nl/journal/journal-of-huntingtons-disease/,Sin informacion,No
Multiple Sclerosis and Demyelinating Disorders,1.108 ,Q2,2,1,2,https://msddjournal.biomedcentral.com/,2056-6115,A2
Parasitology,1.106 ,Q2,109,212,567,http://journals.cambridge.org/action/displayJournal?jid=PAR,0031-1820/1469-8161,A1
"American Journal of Medical Genetics, Part A",1.101 ,Q2,107,361,1416,https://onlinelibrary.wiley.com/journal/15524833#,Sin informacion,No
Hepatology International,1.099 ,Q2,42,91,249,https://www.springer.com/journal/12072,1936-0533/1936-0541,A1
Cerebellum and Ataxias,1.095 ,Q2,14,15,52,https://www.scimagojr.com/journalsearch.php?q=21100932753&tip=sid&clean=0,2053-8871,A2
Risk Analysis,1.092 ,Q2,124,209,561,http://www.springer.com/environment/environmental+management/journal/11161,0272-4332/1539-6924,A1
Journal of Neuromuscular Diseases,1.091 ,Q2,18,50,136,https://www.iospress.nl/journal/journal-of-neuromuscular-diseases/,2214-3599/2214-3602,A2
Journal of Neuroendocrinology,1.083 ,Q2,111,128,288,https://onlinelibrary.wiley.com/journal/13652826,0953-8194/1365-2826,A2
Current Alzheimer Research,1.079 ,Q2,83,115,416,https://benthamscience.com/journals/current-alzheimer-research/,1567-2050/1875-5828,A2
BMC Medical Genomics,1.078 ,Q2,58,202,285,https://bmcmedgenomics.biomedcentral.com/,1755-8794,A2
Clinical Medicine Insights: Oncology,1.077 ,Q2,24,19,58,https://journals.sagepub.com/home/onc,Sin informacion,No
Digestive Diseases and Sciences,1.077 ,Q2,119,596,1411,https://www.springer.com/journal/10620,0163-2116/1573-2568,A2
Hepatology Research,1.077 ,Q2,71,168,514,https://onlinelibrary.wiley.com/journal/1872034x,1386-6346/1872-034X,A2
Immunology Letters,1.075 ,Q2,89,122,473,https://www.journals.elsevier.com/immunology-letters,0165-2478/1879-0542,A2
Journal of Clinical Gastroenterology,1.075 ,Q2,110,262,582,https://journals.lww.com/jcge/pages/default.aspx,0192-0790/1539-2031,A2
Genes and Nutrition,1.067 ,Q2,48,32,93,https://genesandnutrition.biomedcentral.com/,1555-8932/1865-3499,A1
Frontiers in Neurology,1.062 ,Q2,57,1223,1981,https://www.frontiersin.org/journals/neurology,1664-2295,A2
Journal of Aging and Health,1.062 ,Q2,71,173,232,https://journals.sagepub.com/home/jah,0898-2643/1552-6887,A1
Nutrition,1.062 ,Q2,135,328,644,https://www.journals.elsevier.com/nutrition,0899-9007/1873-1244,A2
Supportive Care in Cancer,1.062 ,Q2,105,668,1511,https://www.springer.com/journal/520,0941-4355/1433-7339,A1
American Journal of Clinical Oncology: Cancer Clinical Trials,1.060 ,Q2,76,160,412,https://journals.lww.com/amjclinicaloncology/pages/default.aspx,Sin informacion,No
The Application of Clinical Genetics,1.060 ,Q2,29,27,57,https://www.dovepress.com/the-application-of-clinical-genetics-journal,Sin informacion,No
International Journal of Psychophysiology,1.059 ,Q2,119,155,465,https://www.journals.elsevier.com/international-journal-of-psychophysiology,0167-8760/1872-7697,A2
Cancer Cell International,1.055 ,Q2,52,353,434,https://cancerci.biomedcentral.com/,1475-2867,A2
Journal of NeuroVirology,1.051 ,Q2,82,118,310,https://www.springer.com/journal/13365,1355-0284/1538-2443,A2
Journal of Endocrinological Investigation,1.047 ,Q2,79,203,546,https://www.springer.com/medicine/journal/40618,0391-4097/1720-8386,A2
Journal of Neuroimmunology,1.046 ,Q2,135,196,611,https://www.journals.elsevier.com/journal-of-neuroimmunology,0165-5728/1872-8421,A2
Virology Journal,1.045 ,Q2,76,167,651,https://virologyj.biomedcentral.com/,1743-422X,A2
Journal of Physiology Paris,1.043 ,Q2,71,0,54,https://www.journals.elsevier.com/journal-of-physiology-paris,1769-7115,A2
Cell Transplantation,1.042 ,Q2,96,169,487,https://journals.sagepub.com/home/cll,0963-6897/1555-3892,A1
Papillomavirus Research,1.042 ,Q2,15,56,118,https://www.journals.elsevier.com/papillomavirus-research,2405-8521,A2
Canadian Journal of Kidney Health and Disease,1.036 ,Q2,16,72,165,https://journals.sagepub.com/home/cjk,2054-3581,A2
ERS Monograph,1.035 ,Q2,6,0,21,https://books.ersjournals.com/about,Sin informacion,No
Thrombosis Research,1.035 ,Q2,105,322,1089,https://www.journals.elsevier.com/thrombosis-research,0049-3848/1879-2472,A2
Current Treatment Options in Neurology,1.034 ,Q2,41,66,156,http://www.springer.com/medicine/neurology/journal/11940,1092-8480/1534-3138,A2
Current Oncology,1.033 ,Q2,47,179,451,http://www.current-oncology.com/index.php/oncology,1198-0052,A2
Expert Review of Clinical Immunology,1.031 ,Q2,47,129,362,http://www.expert-reviews.com/loi/eci,1744-666X/1744-8409,A2
Immunology and Allergy Clinics of North America,1.031 ,Q2,61,56,195,http://www.immunology.theclinics.com/,0889-8561/1557-8607,A2
Tuberculosis,1.026 ,Q2,83,99,393,https://www.journals.elsevier.com/tuberculosis/,1472-9792/1873-281X,A2
Review of Diabetic Studies,1.021 ,Q2,37,10,35,http://www.soc-bdr.org/rds/index_en.html,1613-6071/1614-0575,A2
European Journal of Internal Medicine,1.017 ,Q2,65,298,938,http://www.elsevier.com/wps/find/journaldescription.cws_home/620034/description#description,0953-6205/1879-0828,A1
Future Microbiology,1.017 ,Q2,75,159,449,http://www.futuremedicine.com/loi/fmb,1746-0913/1746-0921,A2
Gut and Liver,1.017 ,Q2,39,87,380,https://www.scimagojr.com/journalsearch.php?q=17700156219&tip=sid&clean=0,1976-2283/2005-1212,A2
Journal of the Endocrine Society,1.017 ,Q2,13,172,281,https://www.scimagojr.com/journalsearch.php?q=21100941739&tip=sid&clean=0,2472-1972,A2
Lupus,1.015 ,Q2,100,237,751,http://lup.sagepub.com/,0961-2033/1477-0962,A2
Microbes and Infection,1.015 ,Q2,135,75,268,http://www.elsevier.com/wps/find/journaldescription.cws_home/601557/description#description,1286-4579/1769-714X,A2
Frontiers in Nutrition,1.013 ,Q2,24,193,264,https://www.scimagojr.com/journalsearch.php?q=21100913479&tip=sid&clean=0,2296-861X,A1
Rejuvenation Research,1.011 ,Q2,58,67,224,http://www.liebertpub.com/products/product.aspx?pid=127,1549-1684,A2
Neurodegenerative Diseases,1.010 ,Q2,55,17,121,http://content.karger.com/ProdukteDB/produkte.asp?Aktion=JournalHome&ProduktNr=229093,1660-2854/1660-2862,A2
Autoimmunity Highlights,1.009 ,Q2,18,8,36,https://autoimmunhighlights.biomedcentral.com/,2038-0305/2038-3274,A2
Neurobiology of Sleep and Circadian Rhythms,1.009 ,Q2,7,10,36,https://www.journals.elsevier.com/neurobiology-of-sleep-and-circadian-rhythms,2451-9944,A2
BMC Genetics,1.008 ,Q2,70,103,392,https://bmcgenet.biomedcentral.com/,1471-2156,A2
Journal of Neurogastroenterology and Motility,1.008 ,Q2,36,59,249,http://www.jnmjournal.org/main.html,2093-0879/2093-0887,A2
Journal of Genetic Counseling,1.003 ,Q2,50,141,423,https://onlinelibrary.wiley.com/journal/15733599,1059-7700/1573-3599,A2
World Journal of Clinical Oncology (discontinued),1.003 ,Q2,33,0,124,https://www.scimagojr.com/journalsearch.php?q=21100411340&tip=sid&clean=0,Sin informacion,No
Current Opinion in Allergy and Clinical Immunology,1.001 ,Q2,80,96,224,https://journals.lww.com/co-allergy/pages/default.aspx,1473-6322/1528-4050,A2
Beneficial microbes,0.998 ,Q2,35,80,242,https://www.scimagojr.com/journalsearch.php?q=19700201534&tip=sid&clean=0,1876-2883/1876-2891,A2
Journal of the Neurological Sciences,0.996 ,Q2,132,437,1832,http://www.elsevier.com/wps/find/journaldescription.cws_home/506078/description#description,0022-510X/1878-5883,A2
International Journal of Colorectal Disease,0.995 ,Q2,85,274,851,http://www.springer.com/medicine/surgery/journal/384,0179-1958/1432-1262,A2
Molecular Oral Microbiology,0.995 ,Q2,74,22,128,https://www.scimagojr.com/journalsearch.php?q=19600161903&tip=sid&clean=0,2041-1006/2041-1014,A1
International Immunopharmacology,0.992 ,Q2,106,689,1291,http://www.elsevier.com/wps/find/journaldescription.cws_home/621330/description#description,1567-5769/1878-1705,A1
Acta Tropica,0.991 ,Q2,95,367,1046,https://www.journals.elsevier.com/acta-tropica,0001-706X/1873-6254,A1
CNS Spectrums,0.990 ,Q2,77,215,180,https://www.scimagojr.com/journalsearch.php?q=14386&tip=sid&clean=0,1092-8529/2165-6509,A2
AIDS Research and Human Retroviruses,0.988 ,Q2,90,166,538,http://www.liebertpub.com/products/product.aspx?pid=2,0889-2229/1931-8405,A2
Journal of Diabetes Research,0.988 ,Q2,41,238,915,https://www.hindawi.com/journals/jdr/,2314-6745/2314-6753,A2
Current Opinion in Physiology,0.983 ,Q2,8,117,105,https://www.scimagojr.com/journalsearch.php?q=21100871633&tip=sid&clean=0,2468-8673/2468-8681,A2
Food Packaging and Shelf Life,0.982 ,Q2,26,157,203,https://www.journals.elsevier.com/food-packaging-and-shelf-life,2214-2894,A1
Nutrition and Metabolic Insights,0.982 ,Q2,5,0,8,https://journals.sagepub.com/home/nmi,Sin informacion,No
Current Opinion in Organ Transplantation,0.981 ,Q2,47,122,287,http://journals.lww.com/co-transplantation/pages/default.aspx,1087-2418/1531-7013,A2
Current Hematologic Malignancy Reports,0.980 ,Q2,32,64,195,http://www.springer.com/medicine/internal/journal/11899,1558-8211/1558-822X,A2
Journal of Eating Disorders,0.979 ,Q2,24,41,137,https://jeatdisord.biomedcentral.com/,2050-2974,A2
"Annals of Allergy, Asthma and Immunology",0.972 ,Q2,105,336,1011,http://www.annallergy.org/,Sin informacion,No
Chronobiology International,0.972 ,Q2,95,174,450,http://informahealthcare.com/cbi,Sin informacion,No
Journal of Clinical Neurology (Korea,0.972 ,Q2,40,106,284,https://www.scimagojr.com/journalsearch.php?q=21100213700&tip=sid&clean=0,Sin informacion,No
Translational Medicine of Aging,0.972 ,Q2,3,20,13,https://www.scimagojr.com/journalsearch.php?q=21100967310&tip=sid&clean=0,2468-5011,A2
"Aging, Neuropsychology, and Cognition",0.971 ,Q2,55,86,142,http://www.informaworld.com/smpp/title~content=t713657683~db=all,Sin informacion,No
Endocrinology and Metabolism,0.968 ,Q2,25,53,224,https://e-enm.org/,2093-596X/2093-5978,A2
Infection and Drug Resistance,0.966 ,Q2,32,394,359,https://www.dovepress.com/infection-and-drug-resistance-journal,1178-6973,A1
Gastroenterology Report,0.964 ,Q2,22,65,145,https://academic.oup.com/gastro,2052-0034,A2
Immunobiology,0.963 ,Q2,88,131,388,http://www.elsevier.com/wps/find/journaldescription.cws_home/701769/description#description,0171-2985/1878-3279,A2
Immunotherapy,0.963 ,Q2,43,153,411,https://www.futuremedicine.com/loi/imt,1750-743X/1750-7448,A2
Epilepsy and Behavior,0.961 ,Q2,98,550,1396,https://www.sciencedirect.com/journal/epilepsy-and-behavior,1525-5050/1525-5069,A2
Expert Review of Anticancer Therapy,0.959 ,Q2,65,101,394,http://www.expert-reviews.com/loi/era,1473-7140/1744-8328,A2
Journal of Mammary Gland Biology and Neoplasia,0.959 ,Q2,96,29,62,http://www.springer.com/medicine/oncology/journal/10911,1083-3021/1573-7039,A2
Muscle and Nerve,0.959 ,Q2,139,319,1125,http://www3.interscience.wiley.com/journal/32891/home,0148-639X/1097-4598,A2
BMJ Open Gastroenterology,0.958 ,Q2,16,61,119,https://bmjopengastro.bmj.com/,2054-4774,A2
Experimental Neurobiology,0.956 ,Q2,12,60,134,https://enjournal.org/,1226-2560/2093-8144,A2
Infectious Agents and Cancer,0.955 ,Q2,32,50,165,http://www.infectagentscancer.com/,1750-9378,A2
OncoTargets and Therapy,0.954 ,Q2,49,1026,2279,https://www.dovepress.com/oncotargets-and-therapy-journal,1178-6930,A2
Annals of Gastroenterology,0.953 ,Q2,28,111,335,http://www.annalsgastro.gr/index.php/annalsgastro,1108-7471/1792-7463,A2
Journal of Clinical Psychopharmacology,0.951 ,Q2,118,167,537,http://journals.lww.com/psychopharmacology/pages/default.aspx,0271-0749/1533-712X,A2
Journal of Bone Oncology,0.950 ,Q2,18,66,113,https://www.scimagojr.com/journalsearch.php?q=21100206283&tip=sid&clean=0,2212-1366/2212-1374,A2
"Bioscience of Microbiota, Food and Health",0.949 ,Q2,12,23,49,https://bmfh.jp/,Sin informacion,No
Stress,0.949 ,Q2,76,97,204,http://informahealthcare.com/loi/sts,Sin informacion,No
Archives of Gerontology and Geriatrics,0.948 ,Q2,70,175,528,http://www.elsevier.com/wps/find/journaldescription.cws_home/506044/description#description,0167-4943/1872-6976,A1
Expert Review of Gastroenterology and Hepatology,0.948 ,Q2,44,117,403,http://www.expert-reviews.com/loi/egh,1747-4124/1747-4132,A2
Journal of diabetes science and technology,0.946 ,Q2,68,267,567,https://www.scimagojr.com/journalsearch.php?q=19700174684&tip=sid&clean=0,1932-2968,A1
Fungal Biology,0.942 ,Q2,98,119,337,https://www.scimagojr.com/journalsearch.php?q=19700166901&tip=sid&clean=0,1878-6146/1878-6162,A1
Journal of Elder Abuse and Neglect,0.942 ,Q2,37,28,67,https://www.tandfonline.com/toc/wean20/current,0894-6566/1540-4129,A1
Digestive and Liver Disease,0.941 ,Q2,89,346,838,http://www.elsevier.com/wps/find/journaldescription.cws_home/623449/description#description,1590-8658/1878-3562,A2
Experimental Hematology and Oncology,0.941 ,Q2,22,31,96,https://ehoonline.biomedcentral.com/,2162-3619,A2
Oncoscience (discontinued),0.940 ,Q2,22,0,106,https://www.scimagojr.com/journalsearch.php?q=21100446518&tip=sid&clean=0,Sin informacion,No
Transfusion Medicine and Hemotherapy,0.940 ,Q2,35,79,162,http://content.karger.com/ProdukteDB/produkte.asp?Aktion=JournalHome&ProduktNr=224170,1424-5493/1660-3796,A2
Journal of Traumatic Stress,0.939 ,Q2,130,107,259,https://onlinelibrary.wiley.com/journal/15736598,0894-9867/1573-6598,A1
Drug Safety - Case Reports,0.938 ,Q2,2,0,1,https://www.springer.com/adis/journal/40800,Sin informacion,No
International Journal of Inflammation,0.937 ,Q2,28,7,42,https://www.scimagojr.com/journalsearch.php?q=21100238601&tip=sid&clean=0,2042-0099/2090-8040,A2
Journal of Oncology,0.937 ,Q2,50,243,81,http://www.hindawi.com/journals/jo/,1687-8450/1687-8469,A2
Diabetes and Vascular Disease Research,0.934 ,Q2,53,71,203,https://www.scimagojr.com/journalsearch.php?q=130160&tip=sid&clean=0,1479-1641/1752-8984,A2
Expert Review of Hematology,0.934 ,Q2,34,107,331,https://www.scimagojr.com/journalsearch.php?q=19700174994&tip=sid&clean=0,1747-4086/1747-4094,A2
Gastroenterology and Hepatology,0.934 ,Q2,36,80,298,https://www.scimagojr.com/journalsearch.php?q=5100152302&tip=sid&clean=0,1554-7914,A2
Depression Research and Treatment,0.932 ,Q2,24,4,34,https://www.scimagojr.com/journalsearch.php?q=21100228093&tip=sid&clean=0,2090-1321/2090-133X,A1
American Journal of Orthopsychiatry,0.930 ,Q2,91,91,226,http://www.wiley.com/bw/journal.asp?ref=0002-9432&site=1,0002-9432/1939-0025,A1
Parasite,0.930 ,Q2,42,75,183,https://www.parasite-journal.org/,1252-607X/1776-1042,A1
Journal of Emotional and Behavioral Disorders,0.929 ,Q2,65,34,62,http://ebx.sagepub.com/,1063-4266/1538-4799,A1
Journal of Gastrointestinal Oncology,0.928 ,Q2,34,158,442,http://jgo.amegroups.com/,2078-6891/2219-679X,A2
Experimental Physiology,0.927 ,Q2,94,217,509,http://ep.physoc.org/,0958-0670/1469-445X,A2
Inflammation,0.927 ,Q2,56,240,646,http://www.springer.com/medicine/rheumatology/journal/10753,0360-3997/1573-2576,A2
Journal of Diabetes,0.925 ,Q2,40,144,391,https://www.scimagojr.com/journalsearch.php?q=19700175162&tip=sid&clean=0,1753-0393/1753-0407,A2
Chinese Journal of Cancer Research (discontinued),0.924 ,Q2,31,0,144,http://www.springer.com/medicine/journal/11670,Sin informacion,No
Ophthalmology Retina,0.923 ,Q2,11,220,356,https://www.scimagojr.com/journalsearch.php?q=21100925772&tip=sid&clean=0,2468-6530/2468-7219,A2
Cartilage,0.922 ,Q2,28,147,168,https://www.scimagojr.com/journalsearch.php?q=21100197977&tip=sid&clean=0,1947-6035/1947-6043,A1
Experimental and Clinical Psychopharmacology,0.922 ,Q2,87,98,169,http://www.apa.org/pubs/journals/pha/index.aspx,1064-1297/1936-2293,A2
Familial Cancer,0.919 ,Q2,54,65,249,http://www.springer.com/biomed/cancer/journal/10689,1389-9600/1573-7292,A2
International Review of Psychiatry,0.919 ,Q2,78,72,201,http://informahealthcare.com/irp,0954-0261/1369-1627,A2
Journal of Clinical Hypertension,0.916 ,Q2,63,315,742,http://www.wiley.com/bw/journal.asp?ref=1524-6175&site=1,1524-6175/1751-7176,A2
Psychopathology,0.916 ,Q2,61,42,136,http://content.karger.com/ProdukteDB/produkte.asp?Aktion=JournalHome&ProduktNr=224276,0254-4962/1423-033X,A1
Clinical and Experimental Gastroenterology,0.915 ,Q2,26,39,119,https://www.scimagojr.com/journalsearch.php?q=19700175044&tip=sid&clean=0,Sin informacion,No
Current Cardiology Reports,0.914 ,Q2,45,164,408,http://www.springer.com/medicine/cardiology/journal/11886,1523-3782/1534-3170,A2
Pharmaceutical Research,0.913 ,Q2,200,185,747,http://www.springer.com/biomed/pharmaceutical+science/journal/11095,0724-8741/1573-904X,A1
Therapeutic Advances in Respiratory Disease,0.913 ,Q2,35,60,127,http://tar.sagepub.com/,1753-4658/1753-4666,A2
Drugs and Aging,0.912 ,Q2,92,109,275,http://adisonline.com/aging/Pages/default.aspx,1170-229X/1179-1969,A2
Neuropsychobiology,0.912 ,Q2,81,57,128,http://content.karger.com/ProdukteDB/produkte.asp?Aktion=JournalHome&ProduktNr=224082,0302-282X/1423-0224,A2
Food and Waterborne Parasitology,0.911 ,Q2,10,34,29,https://www.journals.elsevier.com/food-and-waterborne-parasitology,2405-6766,A1
Psychiatric Clinics of North America,0.911 ,Q2,93,61,176,http://www.psych.theclinics.com/,0193-953X/1558-3147,A2
Innate Immunity,0.910 ,Q2,65,72,195,http://ini.sagepub.com/,1753-4259/1753-4267,A2
Journal of Breath Research,0.909 ,Q2,50,59,249,http://www.iop.org/EJ/journal/JBR,1752-7155/1752-7163,A2
Physiological Reports,0.909 ,Q2,32,352,1228,https://physoc.onlinelibrary.wiley.com/journal/2051817x,2051-817X,A2
Frontiers in Bioengineering and Biotechnology,0.908 ,Q2,36,436,359,https://www.frontiersin.org/journals/bioengineering-and-biotechnology,2296-4185,A2
Current Opinion in Pulmonary Medicine,0.907 ,Q2,72,100,267,http://journals.lww.com/co-pulmonarymedicine/pages/default.aspx,1078-1641,C
International Journal of Women's Health,0.907 ,Q2,39,62,264,https://www.dovepress.com/international-journal-of-womens-health-journal,Sin informacion,No
Reproductive Sciences,0.905 ,Q2,73,198,554,https://www.springer.com/journal/43032,1933-7191/1933-7205,A2
Esophagus,0.904 ,Q2,20,55,144,http://www.springer.com/medicine/internal/journal/10388,1612-9059/1612-9067,A2
European Journal of Gastroenterology and Hepatology,0.904 ,Q2,100,266,730,https://journals.lww.com/eurojgh/pages/default.aspx,0954-691X/1473-5687,A2
Journal of the American Society of Hypertension,0.904 ,Q2,44,0,392,http://www.elsevier.com/wps/find/journaldescription.cws_home/710651/description#description,1933-1711,A2
Neuroscience of Consciousness,0.904 ,Q2,2,12,1,https://www.scimagojr.com/journalsearch.php?q=21100915393&tip=sid&clean=0,2057-2107,A1
Digestion,0.899 ,Q2,74,154,243,http://content.karger.com/ProdukteDB/produkte.asp?Aktion=JournalHome&ProduktNr=223838,0012-2823/1421-9867,A2
Journal of Applied Gerontology,0.898 ,Q2,45,169,257,http://jag.sagepub.com/,0733-4648/1552-4523,A1
Journal of Breast Cancer,0.897 ,Q2,33,58,191,https://ejbc.kr/,1738-6756/2092-9900,A2
World Journal of Hepatology,0.897 ,Q2,49,67,438,https://www.scimagojr.com/journalsearch.php?q=21100243806&tip=sid&clean=0,1948-5182,A2
Journal of Medical Entomology,0.896 ,Q2,94,233,695,http://www.entsoc.org/pubs/periodicals/jme/index.htm,0022-2585/1938-2928,A1
Acta Neuropsychiatrica,0.893 ,Q2,30,54,126,http://www.wiley.com/bw/journal.asp?ref=0924-2708&site=1,0924-2708/1601-5215,A2
Advances in Cancer Research,0.893 ,Q2,89,30,104,http://www.elsevier.com/wps/find/bookseriesdescription.cws_home/BS_0066/description,Sin informacion,No
Current Cancer Drug Targets,0.893 ,Q2,89,81,230,https://benthamscience.com/journals/current-cancer-drug-targets/,1568-0096/1873-5576,A1
Journal of Geriatric Psychiatry and Neurology,0.893 ,Q2,66,69,108,http://jgp.sagepub.com/,0891-9887/1552-5708,A2
Research on Aging,0.893 ,Q2,60,41,121,http://roa.sagepub.com/,0164-0275/1552-7573,A1
Optometry and Vision Science,0.890 ,Q2,92,141,539,https://journals.lww.com/optvissci/pages/default.aspx,1040-5488/1538-9235,A1
Journal of Cardiology,0.888 ,Q2,45,180,616,https://www.sciencedirect.com/journal/journal-of-cardiology,0914-5087/1876-4738,A2
Journal of Immunological Methods,0.888 ,Q2,129,136,413,http://www.elsevier.com/wps/find/journaldescription.cws_home/506022/description#description,0022-1759/1872-7905,A2
Leukemia and Lymphoma,0.886 ,Q2,86,565,1391,https://www.scimagojr.com/journalsearch.php?q=26016&tip=sid&clean=0,1029-2403/1042-8194,A2
Hypertension Research,0.885 ,Q2,84,221,463,http://www.nature.com/hr/about/index.html,0916-9636/1348-4214,A2
International Journal of Alzheimer's Disease,0.881 ,Q2,46,3,24,https://www.scimagojr.com/journalsearch.php?q=19700177306&tip=sid&clean=0,Sin informacion,No
Metabolites,0.881 ,Q2,31,303,206,https://www.mdpi.com/journal/metabolites,2218-1989,A2
Diabetes Educator,0.878 ,Q2,70,58,158,http://tde.sagepub.com/,0145-7217/1554-6063,A1
Transplant Infectious Disease,0.878 ,Q2,63,199,510,http://www.wiley.com/bw/journal.asp?ref=1398-2273,1398-2273/1399-3062,A2
