Nombre,Factor,Categoria,IndiceH,CantidadArticulosUltimo,CantidadArticulosUltimosTres,Enlace,ISSN,Homologacion
EMBO Journal,7.086 ,Q1,381,282,756,https://www.embopress.org/journal/14602075,0261-4189/1460-2075,A1
Science Translational Medicine,7.030 ,Q1,190,424,1338,https://stm.sciencemag.org/,1946-6234/1946-6242,A1
Nature Reviews Drug Discovery,7.018 ,Q1,309,188,786,https://www.nature.com/nrd/,1474-1776/1474-1784,A1
The Lancet Psychiatry,6.967 ,Q1,65,340,995,https://www.thelancet.com/journals/lanpsy/home,2215-0366/2215-0374,A1
MMWR. Morbidity and mortality weekly report,6.942 ,Q1,195,332,1240,http://www.cdc.gov/mmwr/,Sin informacion,No
The Lancet Public Health,6.886 ,Q1,28,171,316,https://www.thelancet.com/journals/lanpub/home,2468-2667,A1
Gastroenterology,6.850 ,Q1,386,683,2016,https://www.gastrojournal.org/,0016-5085/1528-0012,A1
JAMA Psychiatry,6.847 ,Q1,352,308,850,https://jamanetwork.com/journals/jamapsychiatry,2168-622X/2168-6238,A1
Journal of Hepatology,6.817 ,Q1,232,389,1277,https://www.journal-of-hepatology.eu/,0168-8278/1600-0641,A1
NCHS data brief,6.675 ,Q1,65,22,96,https://www.cdc.gov/nchs/products/databriefs.htm,1941-4927/1941-4935,A1
"Vital and health statistics. Series 3, Analytical studies",6.553 ,Q1,1,0,1,https://www.cdc.gov/nchs/products/series/series03.htm,Sin informacion,No
Diabetes Care,6.480 ,Q1,346,468,1356,https://care.diabetesjournals.org/,0149-5992/1935-5548,A1
Genome Medicine,6.411 ,Q1,76,92,357,https://genomemedicine.biomedcentral.com/,1756-994X,A1
The Lancet HIV,6.395 ,Q1,44,201,468,https://www.journals.elsevier.com/the-lancet-hiv,2352-3018,A1
Sentinel event alert / Joint Commission on Accreditation of Healthcare Organizations,6.350 ,Q1,14,0,1,https://www.jointcommission.org/resources/patient-safety-topics/sentinel-event/,Sin informacion,No
Molecular Psychiatry,6.290 ,Q1,207,381,812,https://www.nature.com/mp/,1359-4184/1476-5578,A1
Nano Today,6.198 ,Q1,131,60,150,https://www.journals.elsevier.com/nano-today/,1748-0132/1878-044X,A1
Chem,6.144 ,Q1,54,230,519,https://www.cell.com/chem/home,2451-9294/2451-9308,A1
Annals of the Rheumatic Diseases,6.142 ,Q1,228,647,1221,http://ard.bmj.com/content/by/year,0003-4967/1468-2060,A1
JAMA Internal Medicine,6.138 ,Q1,329,619,1925,https://jamanetwork.com/journals/jamainternalmedicine,2168-6106/2168-6114,A1
Nature Reviews Gastroenterology and Hepatology,6.113 ,Q1,116,153,515,http://www.nature.com/nrgastro/index.html,1759-5045/1759-5053,A1
eLife,6.079 ,Q1,115,1675,4167,https://elifesciences.org/magazine,2050-084X,A1
American Journal of Psychiatry,6.071 ,Q1,344,201,721,https://ajp.psychiatryonline.org/,0002-953X/1535-7228,A1
Immunological Reviews,6.063 ,Q1,214,90,306,https://onlinelibrary.wiley.com/journal/1600065x,0105-2896/1600-065X,A1
Alzheimer's and Dementia,6.012 ,Q1,107,166,424,http://www.elsevier.com/wps/find/journaldescription.cws_home/704180/description#description,Sin informacion,No
JAMA Cardiology,5.976 ,Q1,46,327,920,https://jamanetwork.com/journals/jamacardiology,2380-6583/2380-6591,A1
Journal of Clinical Investigation,5.973 ,Q1,471,537,1376,https://www.jci.org/,0021-9738/1558-8238,A1
Trends in Immunology,5.917 ,Q1,218,108,286,https://www.cell.com/trends/immunology/home,1471-4906/1471-4981,A1
JAMA - Journal of the American Medical Association,5.913 ,Q1,654,1838,4881,https://jamanetwork.com/journals/jama,Sin informacion,No
Nature Biomedical Engineering,5.887 ,Q1,37,158,312,https://www.nature.com/natbiomedeng/,2157-846X,A1
European Heart Journal,5.883 ,Q1,286,958,2453,https://academic.oup.com/eurheartj,0195-668X/1522-9645,A1
American Journal of Respiratory and Critical Care Medicine,5.882 ,Q1,359,709,2070,https://www.atsjournals.org/journal/ajrccm,1073-449X/1535-4970,A1
Progress in Retinal and Eye Research,5.834 ,Q1,141,54,130,https://www.journals.elsevier.com/progress-in-retinal-and-eye-research,1350-9462/1873-1635,A1
Annual Review of Public Health,5.656 ,Q1,137,28,82,https://www.annualreviews.org/journal/publhealth,Sin informacion,No
Journal of Cell Biology,5.646 ,Q1,368,328,1038,https://rupress.org/jcb,0021-9525/1540-8140,A1
Nature Reviews Endocrinology,5.634 ,Q1,132,145,604,https://www.nature.com/nrendo/,1759-5029/1759-5037,A1
PLoS Medicine,5.616 ,Q1,215,290,791,https://journals.plos.org/plosmedicine/,1549-1277/1549-1676,A1
European Journal of Heart Failure,5.556 ,Q1,127,288,808,https://onlinelibrary.wiley.com/journal/18790844,1388-9842/1879-0844,A1
Journal of Cellular Immunotherapy,5.517 ,Q1,1,0,1,https://www.scimagojr.com/journalsearch.php?q=21100854197&tip=sid&clean=0,Sin informacion,No
FEMS Microbiology Reviews,5.485 ,Q1,198,40,161,https://academic.oup.com/femsre,0168-6445/1574-6976,A1
Blood,5.416 ,Q1,448,852,3077,https://ashpublications.org/blood,0006-4971/1528-0020,A1
Brain,5.408 ,Q1,325,421,1147,http://brain.oxfordjournals.org/,0006-8950/1460-2156,A1
Hepatology,5.377 ,Q1,347,615,1795,https://www.ovid.com/product-details.9984.html,0270-9139/1527-3350,A1
Journal of the National Cancer Institute,5.356 ,Q1,348,208,783,http://jnci.oxfordjournals.org/,Sin informacion,No
"Lancet Gastroenterology and Hepatology, The",5.299 ,Q1,35,237,491,https://www.thelancet.com/journals/langas/home,Sin informacion,No
Microbiome,5.282 ,Q1,62,163,464,https://microbiomejournal.biomedcentral.com/,2049-2618,A1
Clinical Psychology Review,5.281 ,Q1,194,64,237,https://www.journals.elsevier.com/clinical-psychology-review,0272-7358/1873-7811,A1
Journal of Extracellular Vesicles,5.274 ,Q1,56,78,113,https://www.tandfonline.com/toc/zjev20/current,2001-3078,A1
Nature Reviews Neurology,5.247 ,Q1,139,181,516,https://www.nature.com/nrneurol/,1759-4758/1759-4766,A1
Clinical Cancer Research,5.241 ,Q1,310,820,2202,https://clincancerres.aacrjournals.org/,1078-0432/1557-3265,A1
Annual Review of Genomics and Human Genetics,5.179 ,Q1,112,22,55,https://www.annualreviews.org/journal/genom,Sin informacion,No
JACC: Heart Failure,5.173 ,Q1,56,198,590,https://www.journals.elsevier.com/jacc-heart-failure,Sin informacion,No
"Vital and health statistics. Series 2, Data evaluation and methods research",5.138 ,Q1,23,2,16,https://www.cdc.gov/nchs/products/series/series02.htm,Sin informacion,No
Advanced Science,5.133 ,Q1,80,543,702,https://onlinelibrary.wiley.com/journal/21983844,2198-3844,A1
Endocrine Reviews,4.991 ,Q1,263,51,113,https://academic.oup.com/edrv,0163-769X/1945-7189,A1
Annual Review of Medicine,4.948 ,Q1,153,35,100,https://www.annualreviews.org/journal/med,Sin informacion,No
JACC: Cardiovascular Imaging,4.902 ,Q1,111,461,896,https://www.journals.elsevier.com/jacc-cardiovascular-imaging/,Sin informacion,No
Annals of Neurology,4.900 ,Q1,287,214,702,https://onlinelibrary.wiley.com/journal/15318249,0364-5134/1531-8249,A1
Current Protocols in Bioinformatics,4.743 ,Q1,52,20,59,https://currentprotocols.onlinelibrary.wiley.com/journal/1934340x,1934-3396/1934-340X,A1
Annals of Internal Medicine,4.738 ,Q1,376,953,2362,https://annals.org/aim,0003-4819/1539-3704,A1
Nature Reviews Nephrology,4.726 ,Q1,98,138,490,https://www.nature.com/nrneph/,1759-5061/1759-507X,A1
Circulation Research,4.685 ,Q1,321,402,1277,https://www.ahajournals.org/journal/res,0009-7330/1524-4571,A1
Molecular Cancer,4.581 ,Q1,113,188,440,http://www.molecular-cancer.com/,1476-4598,A1
Ocular Surface,4.487 ,Q1,61,113,174,https://www.journals.elsevier.com/the-ocular-surface,1542-0124/1937-5913,A1
JAMA Neurology,4.485 ,Q1,220,335,1033,https://jamanetwork.com/journals/jamaneurology,2168-6149/2168-6157,A1
Human Reproduction Update,4.478 ,Q1,169,49,141,https://academic.oup.com/humupd,1355-4786/1460-2369,A1
JAMA Pediatrics,4.466 ,Q1,172,459,1133,https://jamanetwork.com/journals/jamapediatrics,2168-6203/2168-6211,A1
Genetics in Medicine,4.465 ,Q1,121,467,665,https://www.nature.com/gim/,1098-3600/1530-0366,A1
Perspectives in Medicinal Chemistry,4.450 ,Q1,16,0,2,https://journals.sagepub.com/home/pmd,Sin informacion,No
Current Opinion in Microbiology,4.418 ,Q1,169,80,390,https://www.journals.elsevier.com/current-opinion-in-microbiology,1369-5274/1879-0364,A1
Ophthalmology,4.414 ,Q1,229,412,1462,https://www.journals.elsevier.com/ophthalmology,0161-6420/1549-4713,A1
Journal of the American Society of Nephrology : JASN,4.402 ,Q1,269,261,1084,https://jasn.asnjournals.org/,Sin informacion,No
Nature Reviews Cardiology,4.395 ,Q1,115,179,581,https://www.nature.com/nrcardio/,1759-5002/1759-5010,A1
Criminology,4.297 ,Q1,132,31,85,https://onlinelibrary.wiley.com/journal/17459125,0011-1384/1745-9125,A1
Trends in Microbiology,4.288 ,Q1,181,122,358,https://www.cell.com/trends/microbiology/home,0966-842X/1878-4380,A1
Annual Review of Nutrition,4.262 ,Q1,151,15,65,https://www.annualreviews.org/journal/nutr,Sin informacion,No
Neuro-Oncology,4.241 ,Q1,113,179,645,https://academic.oup.com/neuro-oncology,Sin informacion,No
Clinical Infectious Diseases,4.226 ,Q1,321,997,2506,https://academic.oup.com/cid,1058-4838/1537-6591,A1
The Lancet Planetary Health,4.205 ,Q1,23,146,245,https://www.thelancet.com/journals/lanplh/home,2542-5196,A1
The Lancet Haematology,4.196 ,Q1,44,132,399,https://www.thelancet.com/journals/lanhae/home,2352-3026,A1
Journal for ImmunoTherapy of Cancer,4.194 ,Q1,45,357,350,https://jitc.biomedcentral.com/,2051-1426,A1
Journal of Occupational Health Psychology,4.192 ,Q1,113,58,134,https://www.apa.org/pubs/journals/ocp/,1076-8998/1939-1307,A1
Arthritis and Rheumatology,4.113 ,Q1,305,317,1075,https://onlinelibrary.wiley.com/journal/23265205,2326-5191/2326-5205,A1
Cancer Research,4.051 ,Q1,434,617,2154,https://cancerres.aacrjournals.org/,Sin informacion,No
Molecular Neurodegeneration,4.040 ,Q1,76,51,237,https://molecularneurodegeneration.biomedcentral.com/,1750-1326,A1
Cold Spring Harbor perspectives in medicine,4.012 ,Q1,92,97,288,http://perspectivesinmedicine.cshlp.org/,2157-1422,A1
Leukemia,3.966 ,Q1,185,385,1137,https://www.nature.com/leu/,0887-6924/1476-5551,A1
Trends in Cancer,3.961 ,Q1,35,91,279,https://www.journals.elsevier.com/trends-in-cancer,2405-8025/2405-8033,A1
Journal of Heart and Lung Transplantation,3.945 ,Q1,130,199,710,https://www.journals.elsevier.com/the-journal-of-heart-and-lung-transplantation/,1053-2498/1557-3117,A1
Drug Resistance Updates,3.920 ,Q1,105,17,67,http://www.elsevier.com/wps/find/journaldescription.cws_home/623026/description#description,1368-7646/1532-2084,A1
Trends in Endocrinology and Metabolism,3.884 ,Q1,157,96,270,https://www.cell.com/trends/endocrinology-metabolism/home,1043-2760/1879-3061,A1
Medical Image Analysis,3.877 ,Q1,122,149,371,https://www.sciencedirect.com/journal/medical-image-analysis,1361-8415/1361-8423,A1
Current Opinion in Immunology,3.860 ,Q1,186,99,336,https://www.journals.elsevier.com/current-opinion-in-immunology/,0952-7915/1879-0372,A1
Annual Review of Biomedical Engineering,3.840 ,Q1,128,21,53,https://www.annualreviews.org/journal/bioeng,Sin informacion,No
Annual Review of Vision Science,3.817 ,Q1,17,23,59,https://www.annualreviews.org/journal/vision,2374-4642/2374-4650,A1
Journal of Abnormal Psychology,3.809 ,Q1,186,91,280,https://www.apa.org/pubs/journals/abn/,0021-843X,A1
Health Affairs,3.766 ,Q1,168,358,1081,https://www.healthaffairs.org/journal/hlthaff,0278-2715/1544-5208,A1
Annals of Surgery,3.762 ,Q1,298,592,1646,https://journals.lww.com/annalsofsurgery/pages/default.aspx,0003-4932/1528-1140,A1
JAMA Surgery,3.757 ,Q1,170,451,1148,https://jamanetwork.com/journals/jamasurgery,2168-6254/2168-6262,A1
PLoS Genetics,3.744 ,Q1,217,564,1936,https://journals.plos.org/plosgenetics/,1553-7390/1553-7404,A1
Small,3.717 ,Q1,215,1081,2516,https://onlinelibrary.wiley.com/journal/16136829,1613-6810/1613-6829,A1
British Journal of Sports Medicine,3.712 ,Q1,156,458,1180,https://bjsm.bmj.com/,0306-3674/1473-0480,A1
Journal of Allergy and Clinical Immunology,3.700 ,Q1,279,610,1858,https://www.jacionline.org/,0091-6749/1097-6825,A1
Multivariate Behavioral Research,3.650 ,Q1,74,115,189,https://www.tandfonline.com/toc/hmbr20/current,0027-3171/1532-7906,A1
Seminars in Immunology,3.648 ,Q1,120,55,177,https://www.journals.elsevier.com/seminars-in-immunology,1044-5323/1096-3618,A1
Mucosal Immunology,3.643 ,Q1,92,132,440,https://www.nature.com/mi/,1933-0219/1935-3456,A1
Cancer Treatment Reviews,3.619 ,Q1,124,73,385,https://www.cancertreatmentreviews.com/,0305-7372/1532-1967,A1
Schizophrenia Bulletin,3.604 ,Q1,181,174,550,https://academic.oup.com/schizophreniabulletin,0586-7614/1745-1701,A1
Epidemiologic Reviews,3.598 ,Q1,103,0,42,http://epirev.oxfordjournals.org/,0193-936X/1478-6729,A1
Journal of the American Society of Echocardiography,3.567 ,Q1,128,212,550,https://www.onlinejase.com/,0894-7317/1097-6795,A1
Sleep Medicine Reviews,3.567 ,Q1,135,88,256,https://www.journals.elsevier.com/sleep-medicine-reviews,1087-0792/1532-2955,A1
International Journal of Epidemiology,3.555 ,Q1,195,280,903,https://academic.oup.com/ije,0300-5771/1464-3685,A1
BMC Medicine,3.552 ,Q1,123,236,683,https://bmcmedicine.biomedcentral.com/,1741-7015,A1
npj Breast Cancer,3.545 ,Q1,16,38,90,https://www.nature.com/npjbcancer/,2374-4677,A1
Psychotherapy and Psychosomatics,3.530 ,Q1,92,79,215,https://www.karger.com/Journal/Home/223864,0033-3190/1423-0348,A1
Molecular Therapy,3.489 ,Q1,168,223,777,https://www.cell.com/molecular-therapy-family/home,1525-0016/1525-0024,A1
Intensive Care Medicine,3.473 ,Q1,187,402,1342,https://www.springer.com/journal/134,0342-4642/1432-1238,A1
European Journal of Epidemiology,3.466 ,Q1,105,141,366,https://www.springer.com/journal/10654,0393-2990/1573-7284,A1
Journal of the National Comprehensive Cancer Network : JNCCN,3.455 ,Q1,96,191,546,https://jnccn.org/,Sin informacion,No
Diabetes,3.425 ,Q1,320,247,1038,https://diabetes.diabetesjournals.org/,0012-1797/1939-327X,A1
Kidney International,3.425 ,Q1,266,433,1281,https://www.kidney-international.org/,0085-2538/1523-1755,A1
European Journal of Cancer,3.410 ,Q1,205,352,1203,http://www.elsevier.com/wps/find/journaldescription.cws_home/104/description#description,0959-8049/1879-0852,A1
European Respiratory Journal,3.398 ,Q1,229,562,1807,https://erj.ersjournals.com/,0903-1936/1399-3003,A1
Nature Reviews Rheumatology,3.390 ,Q1,126,206,594,https://www.nature.com/nrrheum/,1759-4790/1759-4804,A1
Pharmacology and Therapeutics,3.348 ,Q1,193,149,433,https://www.journals.elsevier.com/pharmacology-and-therapeutics,0163-7258/1879-016X,A1
Circulation. Heart failure,3.339 ,Q1,96,114,440,https://www.ahajournals.org/journal/circheartfailure,Sin informacion,No
Journal of the American Academy of Child and Adolescent Psychiatry,3.318 ,Q1,233,199,565,https://www.jaacap.org/,0890-8567/1527-5418,A1
Tobacco Control,3.318 ,Q1,117,277,518,http://tobaccocontrol.bmj.com/content/by/year,0964-4563/1468-3318,A1
Alimentary Pharmacology and Therapeutics,3.298 ,Q1,169,469,1459,https://onlinelibrary.wiley.com/journal/13652036,0269-2813/1365-2036,A1
Sports Medicine,3.290 ,Q1,174,186,578,https://www.springer.com/journal/40279,0112-1642/1179-2035,A1
"Journal of Neurology, Neurosurgery and Psychiatry",3.265 ,Q1,200,263,718,https://jnnp.bmj.com/,Sin informacion,No
Health Psychology Review,3.259 ,Q1,45,38,104,https://www.tandfonline.com/toc/rhpr20/current,1743-7199/1743-7202,A1
American Journal of Obstetrics and Gynecology,3.251 ,Q1,216,479,1614,https://www.journals.elsevier.com/american-journal-of-obstetrics-and-gynecology,0002-9378/1097-6868,A1
Thorax,3.248 ,Q1,212,223,745,https://thorax.bmj.com/,0040-6376/1468-3296,A1
Gut Microbes,3.245 ,Q1,61,79,166,https://www.tandfonline.com/loi/kgmi20,1949-0976/1949-0984,A1
American Journal of Sports Medicine,3.243 ,Q1,210,482,1238,https://journals.sagepub.com/home/ajs,0363-5465/1552-3365,A1
Journal of Hematology and Oncology,3.231 ,Q1,71,145,461,https://jhoonline.biomedcentral.com/,1756-8722,A1
The Lancet Child and Adolescent Health,3.231 ,Q1,16,243,309,https://www.thelancet.com/journals/lanchi/home,2352-4642,A1
"Genomics, Proteomics and Bioinformatics",3.224 ,Q1,42,53,144,https://www.journals.elsevier.com/genomics-proteomics-and-bioinformatics/,Sin informacion,No
Journal of Child Psychology and Psychiatry and Allied Disciplines,3.218 ,Q1,202,176,472,https://onlinelibrary.wiley.com/journal/14697610,0021-9630/1469-7610,A1
Journal of Thoracic Oncology,3.218 ,Q1,123,384,1196,https://www.journals.elsevier.com/journal-of-thoracic-oncology,1556-0864/1556-1380,A1
Microbial genomics,3.208 ,Q1,21,73,188,https://www.microbiologyresearch.org/content/journal/mgen,2057-5858,A1
Diabetologia,3.181 ,Q1,220,262,919,https://diabetologia-journal.org/,0012-186X/1432-0428,A1
JCI insight,3.176 ,Q1,28,569,756,https://insight.jci.org/,2379-3708,A1
Obesity Reviews,3.141 ,Q1,151,157,379,https://onlinelibrary.wiley.com/journal/1467789x,1467-7881/1467-789X,A1
Neuropsychopharmacology,3.122 ,Q1,214,327,958,https://www.nature.com/npp/,0893-133X/1740-634X,A1
Resuscitation,3.109 ,Q1,129,476,1188,https://www.journals.elsevier.com/resuscitation,0300-9572/1873-1570,A1
Stroke,3.097 ,Q1,310,788,1986,https://www.ahajournals.org/journal/str,0039-2499/1524-4628,A1
Developmental Review,3.083 ,Q1,88,16,60,https://www.journals.elsevier.com/developmental-review,0273-2297/1090-2406,A1
JACC: Cardiovascular Interventions,3.083 ,Q1,116,561,1765,https://www.journals.elsevier.com/jacc-cardiovascular-interventions,Sin informacion,No
Molecular Aspects of Medicine,3.070 ,Q1,128,57,149,https://www.journals.elsevier.com/molecular-aspects-of-medicine,0098-2997/1872-9452,A1
Cancer,3.065 ,Q1,292,606,1822,http://www3.interscience.wiley.com/journal/28741/home,0008-543X/1097-0142,A1
npj Genomic Medicine,3.063 ,Q1,17,32,106,https://www.nature.com/npjgenmed/,2056-7944,A1
Allergy: European Journal of Allergy and Clinical Immunology,3.061 ,Q1,163,427,724,https://onlinelibrary.wiley.com/journal/13989995,Sin informacion,No
Eurosurveillance,3.014 ,Q1,95,281,721,https://www.eurosurveillance.org/,1025-496X/1560-7917,A1
Journal of Positive Behavior Interventions,3.005 ,Q1,57,23,68,https://journals.sagepub.com/home/pbi,1098-3007/1538-4772,A1
Neurology,3.005 ,Q1,351,1364,3677,http://n.neurology.org/,0028-3878/1526-632X,A1
Critical Care Medicine,2.994 ,Q1,263,545,2052,https://journals.lww.com/ccmjournal/pages/default.aspx,0090-3493/1530-0293,A1
Journal of Health Economics,2.991 ,Q1,117,79,261,https://www.journals.elsevier.com/journal-of-health-economics,0167-6296/1879-1646,A1
American Journal of Transplantation,2.988 ,Q1,179,513,1400,https://onlinelibrary.wiley.com/journal/16006143,1600-6135/1600-6143,A1
Radiology,2.986 ,Q1,283,561,1644,https://pubs.rsna.org/journal/radiology,0033-8419/1527-1315,A1
Cellular and Molecular Gastroenterology and Hepatology,2.973 ,Q1,30,130,305,https://www.cmghjournal.org/,Sin informacion,No
Movement Disorders,2.954 ,Q1,186,322,1018,https://onlinelibrary.wiley.com/journal/15318257,0885-3185/1531-8257,A1
Journal of Infectious Diseases,2.946 ,Q1,241,589,2004,https://academic.oup.com/jid,0022-1899/1537-6613,A1
Clinical Journal of the American Society of Nephrology,2.944 ,Q1,141,315,914,https://cjasn.asnjournals.org/,1555-9041/1555-905X,A1
Clinical Microbiology and Infection,2.942 ,Q1,142,443,963,https://www.journals.elsevier.com/clinical-microbiology-and-infection,1198-743X/1469-0691,A1
Journal of Cardiovascular Magnetic Resonance,2.934 ,Q1,86,79,309,https://jcmr-online.biomedcentral.com/,1097-6647/1532-429X,A1
Child Development Perspectives,2.932 ,Q1,64,42,135,https://srcd.onlinelibrary.wiley.com/journal/17508606,1750-8592/1750-8606,A1
Haematologica,2.931 ,Q1,136,462,1109,http://www.haematologica.org/,0390-6078/1592-8721,A1
Blood Cancer Journal,2.924 ,Q1,44,104,398,https://www.nature.com/bcj/,2044-5385,A1
Implementation Science,2.921 ,Q1,91,111,467,https://implementationscience.biomedcentral.com/,1748-5908,A1
Seminars in Immunopathology,2.920 ,Q1,90,68,180,https://www.springer.com/journal/281/?IFA,1863-2297/1863-2300,A1
Biological Psychiatry: Cognitive Neuroscience and Neuroimaging,2.904 ,Q1,22,141,290,https://www.biologicalpsychiatrycnni.org/,Sin informacion,No
Hypertension,2.904 ,Q1,258,403,1177,https://www.ahajournals.org/journal/hyp,0194-911X/1524-4563,A1
Psychological Medicine,2.903 ,Q1,201,543,870,https://www.cambridge.org/core/journals/psychological-medicine/information,0033-2917/1469-8978,A1
American Heart Journal,2.902 ,Q1,182,199,765,https://www.journals.elsevier.com/american-heart-journal,0002-8703/1097-5330,A1
Bone Research,2.900 ,Q1,34,36,94,https://www.nature.com/boneres/,2095-4700/2095-6231,A1
Human Molecular Genetics,2.890 ,Q1,269,357,1278,https://academic.oup.com/hmg,0964-6906/1460-2083,A1
Heart Rhythm,2.883 ,Q1,125,332,1132,https://www.heartrhythmjournal.com/,1547-5271/1556-3871,A1
Child Development,2.880 ,Q1,243,285,515,https://srcd.onlinelibrary.wiley.com/journal/14678624,0009-3920/1467-8624,A1
