Nombre,Factor,Categoria,IndiceH,CantidadArticulosUltimo,CantidadArticulosUltimosTres,Enlace,ISSN,Homologacion
Antiviral Chemistry and Chemotherapy,0.597 ,Q2,48,6,31,http://www.intmedpress.com/index.cfm?pid=16,0956-3202/2040-2066,A2
Journal of Texture Studies,0.593 ,Q2,51,88,190,http://www.wiley.com/bw/journal.asp?ref=0022-4901,0022-4901/1745-4603,A2
Behavioural Pharmacology,0.592 ,Q2,79,77,240,http://journals.lww.com/behaviouralpharm/pages/default.aspx,0955-8810/1473-5849,A2
EXCLI Journal,0.592 ,Q2,29,99,279,https://www.excli.de/index.php/excli,1611-2156,A2
Drugs in R and D,0.585 ,Q2,42,33,139,http://adisonline.com/drugsrd/Pages/default.aspx,1174-5886/1179-6901,A2
International Journal of Immunopathology and Pharmacology,0.585 ,Q2,49,67,231,https://www.scimagojr.com/journalsearch.php?q=21246&tip=sid&clean=0,0394-6320/2058-7384,A2
Journal of Gene Medicine,0.585 ,Q2,90,68,135,http://www3.interscience.wiley.com/journal/10009391/home,1099-498X/1521-2254,A2
PharmaNutrition,0.584 ,Q2,17,27,63,https://www.scimagojr.com/journalsearch.php?q=21100239265&tip=sid&clean=0,2213-4344,A2
Canadian Journal of Physiology and Pharmacology,0.583 ,Q2,81,154,459,http://pubs.nrc-cnrc.gc.ca/rp-ps/journalDetail.jsp?jcode=cjpp&lang=eng,0008-4212/1205-7541,A2
International Journal of Biological Chemistry (discontinued),0.582 ,Q2,13,0,1,https://www.scimagojr.com/journalsearch.php?q=15500154707&tip=sid&clean=0,Sin informacion,No
Tetrahedron Letters,0.582 ,Q2,165,758,3459,http://www.elsevier.com/wps/find/journaldescription.cws_home/233/description#description,0040-4039/1873-3581,A2
AAPS PharmSciTech,0.581 ,Q2,88,332,859,http://www.springer.com/biomed/pharmaceutical+science/journal/12249,1522-1059/1530-9932,A2
Tetrahedron,0.581 ,Q2,216,693,2692,http://www.elsevier.com/wps/find/journaldescription.cws_home/942/description#description,0040-4020/1464-5416,A2
Journal of Pharmacy and Pharmacology,0.580 ,Q2,114,164,498,http://www.wiley.com/bw/journal.asp?ref=0022-3573,0022-3573/2042-7158,A2
"Artificial Cells, Nanomedicine and Biotechnology",0.577 ,Q2,40,487,1037,https://www.tandfonline.com/toc/ianb20/current,Sin informacion,No
Helvetica Chimica Acta,0.575 ,Q2,81,91,233,http://www3.interscience.wiley.com/journal/5007133/home,0018-019X/1522-2675,A2
Planta Medica,0.572 ,Q2,110,148,495,https://www.thieme.de/de/planta-medica/journal-information-4809.htm,0032-0943/1439-0221,A1
Assay and Drug Development Technologies,0.568 ,Q2,54,41,143,http://www.liebertpub.com/products/product.aspx?pid=118,1540-658X/1557-8127,A2
Biological and Pharmaceutical Bulletin,0.562 ,Q2,113,296,892,https://www.jstage.jst.go.jp/browse/bpb,0918-6158/1347-5215,A2
Journal of Drug Delivery Science and Technology,0.562 ,Q2,40,519,690,https://www.journals.elsevier.com/journal-of-drug-delivery-science-and-technology,1773-2247/2588-8943,A2
Journal of Antibiotics,0.559 ,Q2,78,133,485,http://www.springer.com/chemistry/biotechnology/journal/11815,0021-8820/1881-1469,A2
Biopharmaceutics and Drug Disposition,0.544 ,Q2,56,35,149,http://www3.interscience.wiley.com/journal/2073/home,0142-2782/1099-081X,A2
Drug Metabolism and Pharmacokinetics,0.541 ,Q2,63,55,150,http://www.jstage.jst.go.jp/browse/dmpk,1347-4367/1880-0920,A2
Canadian Pharmacists Journal,0.534 ,Q2,19,67,186,http://www.cpjournal.ca/perlserv/?request=index-html&ct=1,1715-1635,A1
"DARU, Journal of Pharmaceutical Sciences",0.532 ,Q2,39,82,79,https://www.springer.com/journal/40199,Sin informacion,No
Pharmacy Practice,0.531 ,Q2,22,71,144,https://pharmacypractice.org/journal/index.php/pp,1885-642X/1886-3655,A1
Therapeutic Delivery,0.530 ,Q2,41,80,252,https://www.future-science.com/journal/tde,2041-5990/2041-6008,A2
Drug Development and Industrial Pharmacy,0.521 ,Q2,81,200,637,https://www.tandfonline.com/loi/iddi20,0363-9045/1520-5762,A2
Chinese Journal of Natural Medicines,0.516 ,Q2,31,108,325,http://www.elsevier.com/wps/find/journaldescription.cws_home/719667/description#description,1875-5364/2095-6975,B
Expert Review of Precision Medicine and Drug Development,0.511 ,Q2,9,37,131,https://www.tandfonline.com/loi/tepm20,2380-8993,A2
Iranian Journal of Basic Medical Sciences,0.508 ,Q2,33,202,545,http://ijbms.mums.ac.ir,2008-3866/2008-3874,A2
Mini-Reviews in Medicinal Chemistry,0.500 ,Q2,85,319,593,https://benthamscience.com/journals/mini-reviews-in-medicinal-chemistry/,Sin informacion,No
Current Pharmaceutical Biotechnology,0.497 ,Q2,81,135,390,https://benthamscience.com/journals/current-pharmaceutical-biotechnology/,1389-2010/1873-4316,A2
Clinical Pharmacology in Drug Development,0.494 ,Q2,19,139,223,https://www.scimagojr.com/journalsearch.php?q=21100262305&tip=sid&clean=0,2160-763X/2160-7648,A2
International Journal of Cosmetic Science,0.494 ,Q2,58,69,234,https://onlinelibrary.wiley.com/journal/14682494,0142-5463/1468-2494,A2
Journal of Natural Medicines,0.494 ,Q2,41,104,300,https://www.springer.com/journal/11418,1861-0293,A1
Journal of Anaesthesiology Clinical Pharmacology,0.482 ,Q2,28,141,444,http://www.joacp.org/,0970-9185/2231-2730,A2
Current Clinical Pharmacology,0.475 ,Q2,37,27,102,https://benthamscience.com/journals/current-clinical-pharmacology/,1574-8847,A2
Journal of Microencapsulation,0.457 ,Q2,75,63,211,http://informahealthcare.com/loi/mnc,0265-2048/1464-5246,A2
Journal of Liposome Research,0.451 ,Q2,48,68,101,http://informahealthcare.com/lpr,0898-2104/1532-2394,A2
Pharmaceutical Development and Technology,0.441 ,Q2,54,137,369,https://www.tandfonline.com/toc/iphd20/current,1083-7450/1097-9867,A2
International Journal of Pharmacy Practice,0.438 ,Q2,35,98,206,https://onlinelibrary.wiley.com/journal/20427174,0961-7671/2042-7174,A2
Journal of Exercise Science and Fitness,0.435 ,Q2,19,18,50,http://www.elsevier.com/wps/find/journaldescription.cws_home/708699/description#description,1728-869X,A1
Brazilian Journal of Pharmacognosy,0.427 ,Q2,42,103,330,http://www.sbfgnosia.org.br/revista/,Sin informacion,No
Systematic Reviews in Pharmacy,0.424 ,Q2,14,76,41,https://www.sysrevpharm.org/,0975-8453/0976-2779,A2
PDA Journal of Pharmaceutical Science and Technology,0.414 ,Q2,36,54,173,https://www.scimagojr.com/journalsearch.php?q=20545&tip=sid&clean=0,1079-7440/1948-2124,A2
Journal of Pharmacy and Pharmaceutical Sciences,0.399 ,Q2,75,68,125,http://www.ualberta.ca/~csps/Journals/JPPS.htm,1482-1826,A2
Molecular and Cellular Toxicology,0.396 ,Q2,20,51,150,https://www.scimagojr.com/journalsearch.php?q=19700180522&tip=sid&clean=0,1738-642X/2092-8467,A2
Therapeutic Innovation and Regulatory Science,0.396 ,Q2,42,203,320,https://www.scimagojr.com/journalsearch.php?q=21100239606&tip=sid&clean=0,2168-4790/2168-4804,A2
Cosmetics,0.393 ,Q2,16,46,169,https://www.scimagojr.com/journalsearch.php?q=21100873055&tip=sid&clean=0,2079-9284,A2
Iranian Journal of Pharmaceutical Research,0.386 ,Q2,35,227,544,http://ijpr.sbmu.ac.ir/,1726-6890/1735-0328,A2
Scientia Pharmaceutica,0.384 ,Q2,37,33,144,https://www.mdpi.com/journal/scipharm,0036-8709/2218-0532,A2
Journal of Applied Biomedicine,0.375 ,Q2,26,28,127,http://versita.com/science/medicine/jab/,1214-021X/1214-0287,A2
Archiv der Pharmazie,0.366 ,Q2,57,100,252,http://www3.interscience.wiley.com/journal/5007844/home,0365-6233/1521-4184,A2
Current Drug Delivery,0.359 ,Q2,58,84,401,https://benthamscience.com/journals/current-drug-delivery/,1567-2018/1875-5704,A2
Currents in Pharmacy Teaching and Learning,0.358 ,Q2,17,209,511,https://www.journals.elsevier.com/currents-in-pharmacy-teaching-and-learning,1877-1297,A2
Journal of Negative Results in BioMedicine,0.357 ,Q2,21,0,36,http://www.jnrbm.com/,Sin informacion,No
Medicinal Chemistry Research,0.357 ,Q2,42,188,785,http://www.springer.com/birkhauser/biosciences/journal/44,1054-2523/1554-8120,A2
Farmacia,0.356 ,Q2,22,148,448,http://www.revistafarmacia.ro/,0014-8237/2065-0019,A2
Journal of Asian Natural Products Research,0.353 ,Q2,39,207,431,https://www.tandfonline.com/loi/ganp20,1028-6020/1477-2213,A2
Pharmacognosy Magazine (discontinued),0.345 ,Q2,33,0,545,https://www.scimagojr.com/journalsearch.php?q=19200156706&tip=sid&clean=0,Sin informacion,No
Die Pharmazie,0.334 ,Q2,60,140,395,http://www.govi.de/pharmazie.htm,0031-7144,A2
Drug Target Insights,0.324 ,Q2,11,5,13,https://www.scimagojr.com/journalsearch.php?q=19700174889&tip=sid&clean=0,1177-3928,A2
Acta Pharmaceutica,0.323 ,Q2,53,47,124,http://versita.com/science/medicine/apharma/,1330-0075/1846-9558,A2
Drug discoveries & therapeutics,0.311 ,Q2,20,0,106,http://www.ddtjournal.com/,Sin informacion,No
Expert Opinion on Orphan Drugs,0.311 ,Q2,15,54,308,https://www.scimagojr.com/journalsearch.php?q=21100285419&tip=sid&clean=0,2167-8707,A2
Journal of Pharmacy and Bioallied Sciences,0.301 ,Q2,31,163,242,http://www.jpbsonline.org/,0975-7406/0976-4879,A2
Journal of Pharmaceutical Innovation,0.299 ,Q2,27,74,97,https://www.springer.com/journal/12247,1872-5120/1939-8042,A2
Current Pharmaceutical Analysis,0.286 ,Q2,23,89,217,https://benthamscience.com/journals/current-pharmaceutical-analysis/,1573-4129/1875-676X,A2
Dissolution Technologies,0.285 ,Q2,30,18,79,https://www.scimagojr.com/journalsearch.php?q=18800156720&tip=sid&clean=0,1521-298X/2376-869X,A2
Drug Metabolism and Personalized Therapy,0.282 ,Q2,34,23,87,https://www.degruyter.com/view/j/dmdi,2363-8907/2363-8915,A2
International Journal of Pharmaceutical Research,0.282 ,Q2,13,597,335,http://ijpronline.com/Instructions.aspx,Sin informacion,No
Recent Patents on Drug Delivery and Formulation,0.277 ,Q2,32,24,60,https://benthamscience.com/journals/recent-patents-on-drug-delivery-and-formulation/,1872-2113/2212-4039,A2
ADMET and DMPK,0.272 ,Q2,12,20,71,http://pub.iapchem.org/ojs/index.php/admet/index,1848-7718,A2
Journal of Pharmaceutical Health Services Research,0.270 ,Q2,13,61,130,https://www.scimagojr.com/journalsearch.php?q=19700201423&tip=sid&clean=0,1759-8885/1759-8893,A2
Journal of Liquid Chromatography and Related Technologies,0.268 ,Q2,48,72,368,http://www.informaworld.com/smpp/title~content=t713597273~db=all,1082-6076/1520-572X,A2
Journal of Advanced Pharmaceutical Technology and Research,0.267 ,Q2,29,36,98,http://www.japtr.org/,0110-5558/0976-2094,A2
Rasayan Journal of Chemistry,0.265 ,Q2,20,291,535,https://rasayanjournal.co.in/,0974-1496/0976-0083,A2
Journal of Applied Pharmaceutical Science,0.252 ,Q2,33,199,1040,http://www.japsonline.com/,2231-3354,A2
Pharmaceutical Sciences,0.252 ,Q2,15,52,142,https://ps.tbzmed.ac.ir/,1735-403X/2383-2886,A2
Brazilian Journal of Pharmaceutical Sciences,0.250 ,Q2,35,106,326,http://www.revistas.usp.br/bjps,1984-8250/2175-9790,A2
Pharmaceutical patent analyst,0.247 ,Q2,15,0,97,https://www.scimagojr.com/journalsearch.php?q=21100318814&tip=sid&clean=0,2046-8954/2046-8962,A2
Current Nanoscience,0.246 ,Q2,40,72,242,https://benthamscience.com/journals/current-nanomaterials/,1573-4137/1875-6786,A2
Letters in Drug Design and Discovery,0.240 ,Q2,30,115,444,https://benthamscience.com/journals/letters-in-drug-design-and-discovery/,1570-1808/1875-628X,A2
Pharmaceutical Nanotechnology,0.239 ,Q2,4,7,31,https://benthamscience.com/journals/pharmaceutical-nanotechnology/,2211-7385/2211-7393,A2
Current Bioactive Compounds,0.236 ,Q2,22,51,139,https://benthamscience.com/journals/current-bioactive-compounds/,1573-4072,A2
Pakistan Journal of Pharmaceutical Sciences,0.235 ,Q2,38,402,1120,http://www.pjps.pk/,1011-601X,A2
Drug Metabolism Letters,0.233 ,Q2,25,14,77,https://benthamscience.com/journals/drug-metabolism-letters/,1872-3128/1874-0758,A2
Jundishapur Journal of Natural Pharmaceutical Products,0.228 ,Q2,18,36,160,https://www.scimagojr.com/journalsearch.php?q=21100199816&tip=sid&clean=0,1735-7780/2228-7876,A2
American Journal of Pharmacy Benefits,0.227 ,Q2,13,0,65,https://www.ajmc.com/about/ajpb,1945-4481/2164-2494,A2
Journal of Pharmacy Technology,0.225 ,Q2,11,35,107,https://journals.sagepub.com/home/pmt,1549-4810/8755-1225,A2
Clinical Research and Regulatory Affairs,0.222 ,Q2,16,0,8,http://informahealthcare.com/crr,Sin informacion,No
