Nombre,Factor,Categoria,IndiceH,CantidadArticulosUltimo,CantidadArticulosUltimosTres,Enlace,ISSN,Homologacion
School Mental Health,0.938 ,Q2,28,72,112,https://www.scimagojr.com/journalsearch.php?q=19500157064&tip=sid&clean=0,1866-2625/1866-2633,A1
British Journal of Developmental Psychology,0.926 ,Q2,71,48,131,http://www.bpsjournals.co.uk/journals/bjdp/,0261-510X/2044-835X,A2
ELT Journal,0.919 ,Q2,51,43,135,https://academic.oup.com/eltj,0951-0893/1477-4526,A1
Public Culture,0.914 ,Q2,72,31,83,https://read.dukeupress.edu/public-culture,0899-2363/1527-8018,A1
Adolescent Research Review,0.912 ,Q2,10,37,62,https://www.scimagojr.com/journalsearch.php?q=21100899528&tip=sid&clean=0,2363-8346/2363-8354,A1
Discourse Studies,0.912 ,Q2,52,30,98,http://dis.sagepub.com/,1461-4456/1461-7080,A1
Journal of Humanistic Counseling,0.912 ,Q2,14,17,44,https://onlinelibrary.wiley.com/journal/21611939,2159-0311/2161-1939,A1
Journal of Neuropsychology,0.912 ,Q2,34,47,74,http://www.bpsjournals.co.uk/journals/jnp/,1748-6645/1748-6653,A2
Neuropsychobiology,0.912 ,Q2,81,57,128,http://content.karger.com/ProdukteDB/produkte.asp?Aktion=JournalHome&ProduktNr=224082,0302-282X/1423-0224,A2
Psychology of Religion and Spirituality,0.908 ,Q2,35,70,191,https://www.apa.org/pubs/journals/rel/,1941-1022/1943-1562,A1
Human Development,0.906 ,Q2,57,29,88,http://content.karger.com/ProdukteDB/produkte.asp?Aktion=JournalHome&ProduktNr=224249,0018-716X/1423-0054,A2
Consumption Markets and Culture,0.904 ,Q2,27,57,110,https://www.scimagojr.com/journalsearch.php?q=19700190346&tip=sid&clean=0,1025-3866/1477-223X,A1
Aphasiology,0.897 ,Q2,65,119,226,http://www.informaworld.com/smpp/title~content=t713393920~db=all,0268-7038/1464-5041,A1
Peabody Journal of Education,0.895 ,Q2,39,39,134,http://www.tandf.co.uk/journals/titles/0161956X.asp,0161-956X/1532-7930,A1
Psychology of Popular Media Culture,0.895 ,Q2,7,69,102,https://www.apa.org/pubs/journals/ppm/,2160-4134/2160-4142,A1
Research on Aging,0.893 ,Q2,60,41,121,http://roa.sagepub.com/,0164-0275/1552-7573,A1
Journal of Neurolinguistics,0.891 ,Q2,55,76,127,https://www.journals.elsevier.com/journal-of-neurolinguistics,0911-6044/1873-8052,A1
Journal of Fluency Disorders,0.886 ,Q2,52,17,83,http://www.elsevier.com/wps/find/journaldescription.cws_home/505771/description#description,0094-730X/1873-801X,A1
Symbolic Interaction,0.886 ,Q2,44,40,111,http://www.ucpressjournals.com/journalSoc.asp?j=si,0195-6086/1533-8665,A1
Feminism and Psychology,0.882 ,Q2,50,29,86,http://fap.sagepub.com/,0959-3535/1461-7161,A1
Research in Developmental Disabilities,0.881 ,Q2,83,129,623,http://www.elsevier.com/wps/find/journaldescription.cws_home/826/description#description,0891-4222/1873-3379,A1
Journal of Classification,0.879 ,Q2,36,74,76,http://www.springer.com/statistics/statistical+theory+and+methods/journal/357,0176-4268/1432-1343,A1
Applied Developmental Science,0.876 ,Q2,69,59,82,http://www.informaworld.com/smpp/title~content=t775648085~db=all,1088-8691/1532-480X,A1
Journal of Developmental and Behavioral Pediatrics,0.876 ,Q2,101,104,326,http://journals.lww.com/jrnldbp/pages/default.aspx,0196-206X/1536-7312,A1
BMC psychology,0.875 ,Q2,16,91,162,https://bmcpsychology.biomedcentral.com/,2050-7283,A1
Social Indicators Research,0.875 ,Q2,99,373,986,http://www.springer.com/sociology/sociology/journal/11205,0303-8300/1573-0921,A1
"Child: Care, Health and Development",0.871 ,Q2,78,94,309,http://www.wiley.com/bw/journal.asp?ref=0305-1862,Sin informacion,No
Emerging Adulthood,0.865 ,Q2,24,85,139,https://www.scimagojr.com/journalsearch.php?q=21100305282&tip=sid&clean=0,2167-6968/2167-6984,A2
Neuropsychoanalysis,0.865 ,Q2,25,12,57,https://www.scimagojr.com/journalsearch.php?q=17462&tip=sid&clean=0,1529-4145/2044-3978,A2
Sexual Addiction and Compulsivity,0.865 ,Q2,39,19,67,http://www.informaworld.com/smpp/title~content=t713658059~tab=sample~db=all,1072-0162/1532-5318,A2
Developmental Psychobiology,0.864 ,Q2,89,125,288,http://www3.interscience.wiley.com/journal/29287/home,0012-1630/1098-2302,A2
Cognitive and Behavioral Practice,0.863 ,Q2,54,69,125,http://www.elsevier.com/wps/find/journaldescription.cws_home/707106/description#description,1077-7229/1878-187X,A2
Archives of Clinical Neuropsychology,0.862 ,Q2,93,108,263,http://www.elsevier.com/wps/find/journaldescription.cws_home/802/description#description,0887-6177/1873-5843,A1
Journal of Gay and Lesbian Mental Health,0.861 ,Q2,29,35,80,https://www.scimagojr.com/journalsearch.php?q=19700167014&tip=sid&clean=0,1935-9705/1935-9713,A1
Early Education and Development,0.855 ,Q2,57,76,196,http://www.informaworld.com/smpp/title~content=t775653644~db=all,1040-9289/1556-6935,A1
Clinical Neuropsychologist,0.853 ,Q2,74,110,267,http://www.informaworld.com/smpp/title~content=t713721659~db=all,1385-4046/1744-4144,A1
Journal of Applied Behavior Analysis,0.853 ,Q2,73,114,224,https://www.scimagojr.com/journalsearch.php?q=15382&tip=sid&clean=0,0021-8855/1938-3703,A1
Journal of Health Psychology,0.853 ,Q2,82,296,818,https://journals.sagepub.com/home/hpq,1359-1053/1461-7277,A2
Stress and Health,0.850 ,Q2,55,69,212,https://onlinelibrary.wiley.com/journal/15322998#pane-01cbe741-499a-4611-874e-1061f1f4679e01,1532-2998/1532-3005,A2
Dyslexia,0.848 ,Q2,49,37,71,https://onlinelibrary.wiley.com/journal/10990909,1076-9242/1099-0909,A1
Journal of experimental psychology. Animal learning and cognition,0.847 ,Q2,70,36,107,https://www.scimagojr.com/journalsearch.php?q=21100370881&tip=sid&clean=0,Sin informacion,No
Collabra: Psychology,0.846 ,Q2,6,27,68,https://www.collabra.org/,Sin informacion,No
Personnel Review,0.841 ,Q2,67,175,246,https://www.emeraldgrouppublishing.com/pr.htm,0048-3486/1758-6933,A2
European Journal of Psychology of Education,0.839 ,Q2,48,72,116,http://www.springer.com/psychology/child+%26+school+psychology/journal/10212,0256-2928/1878-5174,A1
Revista de Psicodidactica,0.837 ,Q2,24,20,70,https://www.ehu.eus/ojs/index.php/psicodidactica,1136-1034/2254-4372,A1
Policy Insights from the Behavioral and Brain Sciences,0.836 ,Q2,18,29,86,https://www.scimagojr.com/journalsearch.php?q=21100886228&tip=sid&clean=0,2372-7322/2372-7330,A1
Childhood,0.835 ,Q2,57,40,106,http://chd.sagepub.com/,0907-5682/1461-7013,A2
Journal of Applied Social Psychology,0.835 ,Q2,104,65,181,https://onlinelibrary.wiley.com/journal/15591816,0021-9029/1559-1816,A2
American Journal of Evaluation,0.834 ,Q2,51,43,108,http://aje.sagepub.com/,1098-2140/1557-0878,A1
Research in Autism Spectrum Disorders,0.834 ,Q2,66,104,249,https://www.journals.elsevier.com/research-in-autism-spectrum-disorders,1750-9467/1878-0237,A2
Journal of Applied Research in Intellectual Disabilities,0.832 ,Q2,60,165,304,http://www.wiley.com/bw/journal.asp?ref=1360-2322,1360-2322/1468-3148,A1
American Journal of Community Psychology,0.829 ,Q2,109,100,263,https://onlinelibrary.wiley.com/journal/15732770,0091-0562/1573-2770,A1
Journal of the Experimental Analysis of Behavior,0.829 ,Q2,57,67,190,https://onlinelibrary.wiley.com/journal/19383711,0022-5002/1938-3711,A2
Journal of Clinical and Experimental Neuropsychology,0.827 ,Q2,104,91,266,http://www.informaworld.com/smpp/title~content=t713657736~db=all,1380-3395/1744-411X,A2
Journal of Counseling and Development,0.827 ,Q2,75,41,133,https://onlinelibrary.wiley.com/journal/15566676,0748-9633/1556-6676,A2
Research and Practice for Persons with Severe Disabilities,0.826 ,Q2,42,21,58,https://www.scimagojr.com/journalsearch.php?q=78905&tip=sid&clean=0,1540-7969/2169-2408,A1
Exceptionality,0.825 ,Q2,17,26,58,https://www.scimagojr.com/journalsearch.php?q=5700153985&tip=sid&clean=0,0936-2835/1532-7035,A1
Applied Cognitive Psychology,0.824 ,Q2,97,120,277,http://www3.interscience.wiley.com/journal/4438/home,0888-4080/1099-0720,A1
Personal Relationships,0.824 ,Q2,77,35,139,http://www.wiley.com/bw/journal.asp?ref=1350-4126,1350-4126/1475-6811,A1
ADHD Attention Deficit and Hyperactivity Disorders,0.819 ,Q2,27,47,78,https://www.springer.com/journal/12402,1866-6116/1866-6647,A2
Translational Behavioral Medicine,0.812 ,Q2,33,141,325,https://www.scimagojr.com/journalsearch.php?q=21100199546&tip=sid&clean=0,1613-9860/1869-6716,A2
Education and Treatment of Children,0.808 ,Q2,40,24,81,http://www.educationandtreatmentofchildren.net/,0748-8491/1934-8924,A1
Applied Measurement in Education,0.806 ,Q2,40,25,74,https://www.tandfonline.com/loi/hame20,0895-7347/1532-4818,A1
Behavioural and Cognitive Psychotherapy,0.805 ,Q2,61,72,179,http://journals.cambridge.org/action/displayJournal?jid=BCP,1352-4658/1469-1833,A2
Journal of Adolescent Research,0.805 ,Q2,79,40,87,http://jar.sagepub.com/,0743-5584/1552-6895,A1
Metaphor and Symbol,0.803 ,Q2,23,18,50,https://www.tandfonline.com/loi/hmet20,1092-6488/1532-7868,A1
Behavioral Sleep Medicine,0.802 ,Q2,46,104,138,http://www.informaworld.com/smpp/title~content=t775648093~db=all,1540-2002/1540-2010,A2
Journal of Behavioral Education,0.802 ,Q2,35,53,71,http://www.springer.com/psychology/child+%26+school+psychology/journal/10864,1053-0819/1573-3513,A1
Victims and Offenders,0.801 ,Q2,25,57,133,http://www.informaworld.com/smpp/title~content=t716100771~db=all,1556-4886/1556-4991,A1
Journal of Homosexuality,0.798 ,Q2,70,225,299,https://www.tandfonline.com/loi/wjhm20,0091-8369/1540-3602,A1
Children and Youth Services Review,0.796 ,Q2,83,449,1223,http://www.elsevier.com/wps/find/journaldescription.cws_home/556/description#description,0190-7409/1873-7765,A1
Scandinavian Journal of Psychology,0.794 ,Q2,69,76,221,http://www.wiley.com/bw/journal.asp?ref=0036-5564,0036-5564/1467-9450,A1
Journal of Child and Family Studies,0.793 ,Q2,70,363,1001,http://www.springer.com/psychology/child+%26+school+psychology/journal/10826,1062-1024/1573-2843,A2
Canadian Psychology,0.792 ,Q2,46,30,116,https://www.apa.org/pubs/journals/cap/,Sin informacion,No
Career Development Quarterly,0.790 ,Q2,49,25,87,http://www.associationdatabase.com/aws/NCDA/pt/sp/cdquarterly,0889-4019/2161-0045,A2
Infant Behavior and Development,0.788 ,Q2,79,92,227,http://www.elsevier.com/wps/find/journaldescription.cws_home/620197/description#description,0163-6383/1879-0453,A2
Human Movement Science,0.787 ,Q2,86,183,456,http://www.elsevier.com/wps/find/journaldescription.cws_home/505584/description#description,0167-9457/1872-7646,A2
American Journal of Speech-Language Pathology,0.786 ,Q2,67,133,283,http://ajslp.asha.org/,Sin informacion,No
Journal of Consumer Behaviour,0.785 ,Q2,36,43,172,https://onlinelibrary.wiley.com/journal/14791838,1472-0817/1479-1838,A2
Experimental Psychology,0.784 ,Q2,52,42,112,https://us.hogrefe.com/products/journals/experimental-psychology,1618-3169/2190-5142,A1
Homicide Studies,0.784 ,Q2,44,21,45,http://hsx.sagepub.com/,1088-7679/1552-6720,A1
Journal of Cognitive Psychology,0.784 ,Q2,57,66,218,https://www.scimagojr.com/journalsearch.php?q=19900192026&tip=sid&clean=0,2044-5911/2044-592X,A2
Multisensory research,0.783 ,Q2,48,36,115,https://www.scimagojr.com/journalsearch.php?q=21100243801&tip=sid&clean=0,2213-4794/2213-4808,A1
Deviant Behavior,0.782 ,Q2,52,221,316,http://www.informaworld.com/smpp/title~content=t713394036~db=all,0163-9625/1521-0456,A1
American Behavioral Scientist,0.781 ,Q2,102,133,336,http://abs.sagepub.com/,0002-7642/1552-3381,A1
Neuropsychological Rehabilitation,0.780 ,Q2,71,146,214,http://www.informaworld.com/smpp/title~content=t713684225~db=all,0960-2011/1464-0694,A1
Psychosomatics,0.780 ,Q2,94,112,270,http://psy.psychiatryonline.org/,0033-3182/1545-7206,A1
Theory and Decision,0.779 ,Q2,35,56,182,http://www.springer.com/economics/economic+theory/journal/11238,0040-5833/1573-7187,A1
Eating Behaviors,0.777 ,Q2,66,64,276,http://www.elsevier.com/wps/find/journaldescription.cws_home/621271/description#description,1471-0153/1873-7358,A2
International Journal of Behavioral Medicine,0.775 ,Q2,60,79,260,http://www.springer.com/medicine/journal/12529,1070-5503/1532-7558,A2
Journal of Trauma and Dissociation,0.771 ,Q2,42,44,138,http://www.informaworld.com/smpp/title~content=t792306919~db=all,1529-9732/1529-9740,A2
Organizational Dynamics,0.771 ,Q2,58,70,95,http://www.elsevier.com/wps/find/journaldescription.cws_home/621045/description#description,0090-2616/1873-3530,A1
Parenting,0.771 ,Q2,43,41,49,http://www.informaworld.com/smpp/title~content=t775653689~db=all,1529-5192/1532-7922,A1
International Journal of Selection and Assessment,0.769 ,Q2,57,37,88,https://onlinelibrary.wiley.com/journal/14682389,0965-075X/1468-2389,A1
Family Relations,0.767 ,Q2,82,49,156,http://www.wiley.com/bw/journal.asp?ref=0197-6664,0197-6664/1741-3729,A1
Infant and Child Development,0.764 ,Q2,53,41,169,http://www3.interscience.wiley.com/journal/117943447/grouphome/home.html,1522-7219/1522-7227,A2
European Journal of Psychological Assessment,0.763 ,Q2,59,140,149,http://www.hogrefe.com/index.php?mod=journals&action=1&site=ejpa,1015-5759/2151-2426,A2
American Journal on Intellectual and Developmental Disabilities,0.761 ,Q2,80,49,123,http://aamr.allenpress.com/aamronline/?request=index-html,1944-7515/1944-7558,A1
Adaptive Human Behavior and Physiology,0.757 ,Q2,13,24,74,https://link.springer.com/journal/40750,2198-7335,A2
Assessment for Effective Intervention,0.757 ,Q2,25,51,78,https://www.scimagojr.com/journalsearch.php?q=12100155715&tip=sid&clean=0,1534-5084/1938-7458,A1
European Journal of Special Needs Education,0.755 ,Q2,41,73,132,https://www.tandfonline.com/toc/rejs20/current,0885-6257/1469-591X,A1
"Journal of Applied Behavioral Science, The",0.755 ,Q2,63,23,54,http://jab.sagepub.com/,Sin informacion,No
Games and Culture,0.751 ,Q2,44,85,121,http://gac.sagepub.com/,1555-4120/1555-4139,A1
i-Perception,0.751 ,Q2,23,66,254,https://www.scimagojr.com/journalsearch.php?q=21100210905&tip=sid&clean=0,Sin informacion,No
Evolutionary Psychology,0.749 ,Q2,30,38,146,https://journals.sagepub.com/home/evp,1474-7049,A2
Child Indicators Research,0.745 ,Q2,26,150,222,https://www.scimagojr.com/journalsearch.php?q=19400158810&tip=sid&clean=0,1874-897X/1874-8988,A1
Behavioral and Brain Sciences,0.739 ,Q2,156,246,908,http://journals.cambridge.org/action/displayJournal?jid=BBS,0140-525X/1469-1825,A1
Journal of Developmental and Life-Course Criminology,0.738 ,Q2,10,34,72,https://www.scimagojr.com/journalsearch.php?q=21100922747&tip=sid&clean=0,Sin informacion,No
Legal and Criminological Psychology,0.738 ,Q2,54,19,76,http://www.bpsjournals.co.uk/journals/lcp/,1355-3259/2044-8333,A1
Asian Journal of Psychiatry,0.736 ,Q2,29,286,728,https://www.journals.elsevier.com/asian-journal-of-psychiatry,1876-2018/1876-2026,A2
Developmental Neuropsychology,0.733 ,Q2,93,37,113,http://www.informaworld.com/smpp/title~content=t775653638~db=all,1532-6942/8756-5641,A2
Evolutionary Behavioral Sciences,0.733 ,Q2,11,43,82,https://www.apa.org/pubs/journals/ebs/,2330-2925/2330-2933,A2
Zeitschrift fur Psychologie / Journal of Psychology,0.731 ,Q2,36,27,106,https://www.scimagojr.com/journalsearch.php?q=15300154836&tip=sid&clean=0,Sin informacion,No
International Journal of Sport and Exercise Psychology,0.730 ,Q2,27,88,143,http://www.fitinfotech.com/IJSEP/IJSEP.tpl,1557-251X/1612-197X,A2
Eating and Weight Disorders,0.728 ,Q2,41,283,273,http://www.kurtis.it/ewd/en/,1124-4909/1590-1262,A2
Intellectual and Developmental Disabilities,0.728 ,Q2,60,50,124,http://aaidd.allenpress.com/aamronline/?request=get-static&name=mr-info,1934-9491/1934-9556,A1
Genes and Environment,0.725 ,Q2,16,23,79,https://www.scimagojr.com/journalsearch.php?q=19900193647&tip=sid&clean=0,1880-7046/1880-7062,A1
Palliative and Supportive Care,0.724 ,Q2,45,127,291,http://journals.cambridge.org/action/displayJournal?jid=PAX,1478-9515/1478-9523,A1
Journal of Experimental Psychopathology,0.722 ,Q2,7,34,94,https://www.scimagojr.com/journalsearch.php?q=21100879731&tip=sid&clean=0,2043-8087,A2
International Journal of Intercultural Relations,0.721 ,Q2,75,60,163,http://www.elsevier.com/wps/find/journaldescription.cws_home/535/description#description,0147-1767/1873-7552,A1
Journal of Early Intervention,0.721 ,Q2,42,32,57,http://jei.sagepub.com/,1053-8151/2154-3992,A2
Psicologia Educativa,0.717 ,Q2,12,18,45,https://journals.copmadrid.org/psed/,1135-755X/2174-0526,A2
Infant Mental Health Journal,0.714 ,Q2,69,62,177,https://onlinelibrary.wiley.com/journal/10970355,0163-9641/1097-0355,A2
Ageing and Society,0.702 ,Q2,77,237,308,https://www.cambridge.org/core/journals/ageing-and-society,0144-686X/1469-1779,A1
American Journal of Health Behavior,0.701 ,Q2,64,97,232,http://www.ajhb.org/,1087-3244/1945-7359,A1
Cognitive Linguistics,0.701 ,Q2,50,27,73,https://www.degruyter.com/view/j/cogl?lang=en,0936-5907/1613-3641,A1
"Journal of Black Psychology, The",0.698 ,Q2,51,28,87,http://jbp.sagepub.com/,Sin informacion,No
Journal of Family Violence,0.697 ,Q2,74,116,229,https://www.springer.com/journal/10896,0885-7482/1573-2851,A1
Journal of Behavioral and Experimental Economics,0.695 ,Q2,57,101,233,https://www.journals.elsevier.com/journal-of-behavioral-and-experimental-economics,2214-8043/2214-8051,A1
Social Anthropology,0.695 ,Q2,37,50,118,http://www.wiley.com/bw/journal.asp?ref=0964-0282,0964-0282/1469-8676,A1
Research and Practice in Technology Enhanced Learning,0.691 ,Q2,11,26,67,https://www.scimagojr.com/journalsearch.php?q=21100899309&tip=sid&clean=0,1793-7078,A1
Journal of Community and Applied Social Psychology,0.687 ,Q2,60,48,121,http://www3.interscience.wiley.com/journal/5625/home,1052-9284/1099-1298,A1
Journal of Sex and Marital Therapy,0.686 ,Q2,74,78,195,http://www.informaworld.com/smpp/title~content=t713723519~db=all,0092-623X/1521-0715,A2
Human Performance,0.684 ,Q2,69,13,56,https://www.tandfonline.com/loi/hhup20,0895-9285/1532-7043,A2
American Journal of Alzheimer's Disease and other Dementias,0.680 ,Q2,56,76,198,http://aja.sagepub.com/,Sin informacion,No
Early Years,0.678 ,Q2,27,52,135,https://www.scimagojr.com/journalsearch.php?q=19700190344&tip=sid&clean=0,0957-5146/1472-4421,A2
International Journal of Consumer Studies,0.678 ,Q2,64,54,244,https://onlinelibrary.wiley.com/journal/14706431,Sin informacion,No
Journal of Psychoeducational Assessment,0.678 ,Q2,43,110,196,http://jpa.sagepub.com/,0734-2829/1557-5144,A2
Comprehensive Results in Social Psychology,0.676 ,Q2,6,0,35,https://www.scimagojr.com/journalsearch.php?q=21100887623&tip=sid&clean=0,2374-3611,A2
Psychology in the Schools,0.676 ,Q2,71,101,257,http://www3.interscience.wiley.com/journal/32084/home,0033-3085/1520-6807,A2
Cyberpsychology,0.675 ,Q2,19,22,79,https://cyberpsychology.eu/,1802-7962,A1
International Journal of Early Childhood,0.675 ,Q2,18,26,72,https://link.springer.com/journal/13158,0020-7187/1878-4658,A2
"Mind, Brain, and Education",0.673 ,Q2,32,35,69,http://www.wiley.com/bw/journal.asp?ref=1751-2271,Sin informacion,No
Borderline Personality Disorder and Emotion Dysregulation,0.672 ,Q2,2,0,2,https://bpded.biomedcentral.com/,Sin informacion,No
Behavioral Sciences of Terrorism and Political Aggression,0.668 ,Q2,14,29,40,https://www.scimagojr.com/journalsearch.php?q=21100329895&tip=sid&clean=0,1943-4472/1943-4480,A1
Teaching of Psychology,0.667 ,Q2,43,46,149,http://www.informaworld.com/smpp/title~content=t775653707~db=all,0098-6283/1532-8023,A2
Behavioral Medicine,0.665 ,Q2,48,54,104,http://www.heldref.org/pubs/bmed/about.html,0896-4289/1940-4026,A2
Journal of Intellectual and Developmental Disability,0.665 ,Q2,52,69,128,https://www.tandfonline.com/loi/cjid20,1366-8250/1469-9532,A1
Journal of Individual Differences,0.663 ,Q2,32,36,84,http://www.hogrefe.com/?mod=journals&action=1&id=17,1614-0001/2151-2299,A2
"Psychology, Health and Medicine",0.663 ,Q2,59,177,391,http://www.informaworld.com/smpp/title~content=t713441652~db=all,Sin informacion,No
Journal of Social and Clinical Psychology,0.662 ,Q2,87,40,124,https://guilfordjournals.com/loi/jscp,0736-7236/1943-2771,A2
New Directions for Child and Adolescent Development,0.662 ,Q2,54,49,105,https://onlinelibrary.wiley.com/journal/15348687,Sin informacion,No
"Psychology, Crime and Law",0.661 ,Q2,56,55,177,http://www.informaworld.com/smpp/title~content=t713647155~db=all,Sin informacion,No
Journal of Psychology: Interdisciplinary and Applied,0.660 ,Q2,58,49,140,https://www.tandfonline.com/action/journalInformation?journalCode=vjrl20,Sin informacion,No
"Psychology of Consciousness: Theory Research, and Practice",0.658 ,Q2,6,41,56,https://www.apa.org/pubs/journals/cns/,Sin informacion,No
School Psychology International,0.657 ,Q2,54,35,106,http://spi.sagepub.com/,0143-0343/1461-7374,A2
European Early Childhood Education Research Journal,0.656 ,Q2,30,67,201,http://www.informaworld.com/smpp/title~content=t776628938~db=all,1350-293X/1752-1807,A2
Journal of Psychosocial Oncology,0.656 ,Q2,44,58,135,http://www.informaworld.com/smpp/title~content=t792306912~db=all,0734-7332/1540-7586,A2
Journal of Social and Political Psychology,0.656 ,Q2,17,41,106,https://jspp.psychopen.eu/index.php/jspp,2195-3325,A1
Journal of Cybersecurity,0.655 ,Q2,11,3,39,https://academic.oup.com/cybersecurity,2057-2093,A1
International Journal of Testing,0.653 ,Q2,17,22,52,https://www.scimagojr.com/journalsearch.php?q=19700169951&tip=sid&clean=0,1530-5058/1532-7574,A2
International Journal of Psychology,0.651 ,Q2,58,144,212,https://onlinelibrary.wiley.com/journal/1464066x,0020-7594/1464-066X,A1
Consulting Psychology Journal,0.650 ,Q2,42,20,62,http://www.apa.org/pubs/journals/cpb/index.aspx,Sin informacion,No
Merrill-Palmer Quarterly,0.650 ,Q2,68,10,60,http://wsupress.wayne.edu/journals/merrill.htm,Sin informacion,No
Psychology and Sexuality,0.650 ,Q2,22,58,71,https://www.tandfonline.com/loi/rpse20,1941-9899/1941-9902,A1
Psychoanalytic Perspectives,0.647 ,Q2,8,40,147,https://www.scimagojr.com/journalsearch.php?q=21100330713&tip=sid&clean=0,1551-806X/2163-6958,A2
Journal of Sport Psychology in Action,0.644 ,Q2,14,27,62,https://www.tandfonline.com/toc/uspa20/current,2152-0704/2152-0712,A2
Professional Psychology: Research and Practice,0.644 ,Q2,83,66,160,http://www.apa.org/pubs/journals/pro/index.aspx,Sin informacion,No
Mental Health and Physical Activity,0.640 ,Q2,28,27,100,http://www.elsevier.com/wps/find/journaldescription.cws_home/714078/description#description,1755-2966/1878-0199,A2
Research in Human Development,0.640 ,Q2,22,11,76,https://www.scimagojr.com/journalsearch.php?q=19700188308&tip=sid&clean=0,1542-7609/1542-7617,A2
International Journal of Offender Therapy and Comparative Criminology,0.639 ,Q2,57,162,423,http://hij.sagepub.com/,0306-624X/1552-6933,A2
Behaviour and Information Technology,0.638 ,Q2,71,176,283,https://www.tandfonline.com/loi/tbit20,0144-929X/1362-3001,A1
Psicologica,0.638 ,Q2,18,0,42,http://www.uv.es/psicologica/,0211-2159/1576-8597,A2
Psychology Research and Behavior Management,0.638 ,Q2,25,104,133,https://www.dovepress.com/psychology-research-and-behavior-management-journal,1179-1578,A2
Child Language Teaching and Therapy,0.636 ,Q2,31,15,65,http://clt.sagepub.com/,0265-6590/1477-0865,A1
Mediterranean Journal of Clinical Psychology,0.635 ,Q2,9,60,57,http://cab.unime.it/journals/index.php/MJCP,2282-1619,A2
"Journal of comparative psychology (Washington, D.C. : 1983)",0.629 ,Q2,80,59,135,http://www.apa.org/pubs/journals/com/index.aspx,Sin informacion,No
Ecological Psychology,0.627 ,Q2,47,19,58,http://www.informaworld.com/smpp/title~content=t775653640~db=all,1040-7413/1532-6969,A1
