Nombre,Factor,Categoria,Indice-H,Cantidad-articulos-ultimo,Cantidad-articulos-ultimos-tres,Enlace,ISSN,Homologacion
Annual Review of Medicine,4.948 ,Q1,153,35,100,https://www.annualreviews.org/journal/med,Sin informacion,No
EMBO Molecular Medicine,4.816 ,Q1,99,110,369,https://www.embopress.org/journal/17574684,1757-4676/1757-4684,A1
Current Protocols in Bioinformatics,4.743 ,Q1,52,20,59,https://currentprotocols.onlinelibrary.wiley.com/journal/1934340x,1934-3396/1934-340X,A1
Circulation Research,4.685 ,Q1,321,402,1277,https://www.ahajournals.org/journal/res,0009-7330/1524-4571,A1
Progress in Lipid Research,4.682 ,Q1,138,25,82,https://www.journals.elsevier.com/progress-in-lipid-research,0163-7827/1873-2194,A1
Cancer immunology research,4.598 ,Q1,72,195,393,https://cancerimmunolres.aacrjournals.org/,2326-6066/2326-6074,A1
Molecular Cancer,4.581 ,Q1,113,188,440,http://www.molecular-cancer.com/,1476-4598,A1
EMBO Reports,4.557 ,Q1,175,256,651,https://www.embopress.org/journal/14693178,1469-221X/1469-3178,A1
Critical Reviews in Biochemistry and Molecular Biology,4.542 ,Q1,102,27,108,https://www.tandfonline.com/toc/ibmg20/current,1040-9238/1549-7798,A1
PLoS Biology,4.488 ,Q1,260,491,968,https://journals.plos.org/plosbiology/,1544-9173/1545-7885,A1
Neuro-Oncology,4.241 ,Q1,113,179,645,https://academic.oup.com/neuro-oncology,Sin informacion,No
Molecular Plant,4.219 ,Q1,99,166,492,https://www.cell.com/molecular-plant/home,1674-2052/1752-9867,A1
Journal for ImmunoTherapy of Cancer,4.194 ,Q1,45,357,350,https://jitc.biomedcentral.com/,2051-1426,A1
Wiley Interdisciplinary Reviews: RNA,4.145 ,Q1,62,54,162,https://onlinelibrary.wiley.com/journal/17577012,Sin informacion,No
Wiley Interdisciplinary Reviews: Computational Molecular Science,4.091 ,Q1,71,49,112,https://onlinelibrary.wiley.com/journal/17590884,Sin informacion,No
Current Opinion in Structural Biology,4.070 ,Q1,197,166,412,https://www.journals.elsevier.com/current-opinion-in-structural-biology,0959-440X/1879-033X,A1
Trends in Molecular Medicine,4.065 ,Q1,169,107,308,https://www.cell.com/trends/molecular-medicine/home,1471-4914/1471-499X,A1
Cancer Research,4.051 ,Q1,434,617,2154,https://cancerres.aacrjournals.org/,Sin informacion,No
Molecular Neurodegeneration,4.040 ,Q1,76,51,237,https://molecularneurodegeneration.biomedcentral.com/,1750-1326,A1
Cold Spring Harbor perspectives in medicine,4.012 ,Q1,92,97,288,http://perspectivesinmedicine.cshlp.org/,2157-1422,A1
Leukemia,3.966 ,Q1,185,385,1137,https://www.nature.com/leu/,0887-6924/1476-5551,A1
Trends in Cancer,3.961 ,Q1,35,91,279,https://www.journals.elsevier.com/trends-in-cancer,2405-8025/2405-8033,A1
Current Biology,3.958 ,Q1,303,820,2491,https://www.cell.com/current-biology/home,0960-9822/1879-0445,A1
Drug Resistance Updates,3.920 ,Q1,105,17,67,http://www.elsevier.com/wps/find/journaldescription.cws_home/623026/description#description,1368-7646/1532-2084,A1
Acta Crystallographica Section D: Structural Biology,3.906 ,Q1,133,111,348,https://journals.iucr.org/d/,Sin informacion,No
Trends in Endocrinology and Metabolism,3.884 ,Q1,157,96,270,https://www.cell.com/trends/endocrinology-metabolism/home,1043-2760/1879-3061,A1
Current Opinion in Genetics and Development,3.809 ,Q1,185,76,340,https://www.journals.elsevier.com/current-opinion-in-genetics-and-development,0959-437X/1879-0380,A1
Ageing Research Reviews,3.789 ,Q1,108,82,250,https://www.journals.elsevier.com/ageing-research-reviews,1568-1637/1872-9649,A1
Signal Transduction and Targeted Therapy,3.755 ,Q1,18,60,93,https://www.nature.com/sigtrans/,2059-3635/2095-9907,A1
PLoS Genetics,3.744 ,Q1,217,564,1936,https://journals.plos.org/plosgenetics/,1553-7390/1553-7404,A1
Small,3.717 ,Q1,215,1081,2516,https://onlinelibrary.wiley.com/journal/16136829,1613-6810/1613-6829,A1
New Phytologist,3.702 ,Q1,228,743,1687,https://nph.onlinelibrary.wiley.com/journal/14698137,0028-646X/1469-8137,A1
BMC Biology,3.698 ,Q1,96,110,396,https://bmcbiol.biomedcentral.com/,1741-7007,A1
Journal of Structural Biology,3.684 ,Q1,139,138,442,https://www.journals.elsevier.com/journal-of-structural-biology,1047-8477/1095-8657,A1
Development (Cambridge),3.658 ,Q1,315,452,1441,https://dev.biologists.org/,Sin informacion,No
PLoS Pathogens,3.640 ,Q1,191,558,1979,https://journals.plos.org/plospathogens/,1553-7366/1553-7374,A1
Plant Physiology,3.616 ,Q1,296,483,1652,http://www.plantphysiol.org/,0032-0889/1532-2548,A1
Bioinformatics,3.567 ,Q1,363,1026,2513,http://bioinformatics.oxfordjournals.org/,Sin informacion,No
Translation,3.560 ,Q1,4,0,3,https://www.tandfonline.com/toc/ktrs20/current,Sin informacion,No
Autophagy,3.541 ,Q1,135,266,663,https://www.tandfonline.com/toc/kaup20/current,1554-8627/1554-8635,A1
Molecular Therapy,3.489 ,Q1,168,223,777,https://www.cell.com/molecular-therapy-family/home,1525-0016/1525-0024,A1
mSystems,3.489 ,Q1,28,205,232,https://msystems.asm.org/,2379-5077,A1
Seminars in Cancer Biology,3.476 ,Q1,140,193,249,https://www.journals.elsevier.com/seminars-in-cancer-biology,1044-579X/1096-3650,A1
Natural Product Reports,3.421 ,Q1,168,111,218,https://www.rsc.org/journals-books-databases/about-journals/npr/,0265-0568/1460-4752,A1
European Journal of Cancer,3.410 ,Q1,205,352,1203,http://www.elsevier.com/wps/find/journaldescription.cws_home/104/description#description,0959-8049/1879-0852,A1
Cell Death and Differentiation,3.325 ,Q1,208,245,588,https://www.nature.com/cdd/,1350-9047/1476-5403,A1
Cell Chemical Biology,3.283 ,Q1,175,184,535,https://www.cell.com/cell-chemical-biology/home,2451-9448/2451-9456,A1
Aging Cell,3.280 ,Q1,132,189,416,https://onlinelibrary.wiley.com/journal/14749726,1474-9718/1474-9726,A1
RNA,3.280 ,Q1,164,148,505,https://rnajournal.cshlp.org/,1355-8382/1469-9001,A1
Journal of Molecular Biology,3.268 ,Q1,262,362,1040,https://www.journals.elsevier.com/journal-of-molecular-biology,0022-2836/1089-8638,A1
Oncogene,3.232 ,Q1,329,545,1782,https://www.nature.com/onc/,0950-9232/1476-5594,A1
Journal of Hematology and Oncology,3.231 ,Q1,71,145,461,https://jhoonline.biomedcentral.com/,1756-8722,A1
"Genomics, Proteomics and Bioinformatics",3.224 ,Q1,42,53,144,https://www.journals.elsevier.com/genomics-proteomics-and-bioinformatics/,Sin informacion,No
Microbial genomics,3.208 ,Q1,21,73,188,https://www.microbiologyresearch.org/content/journal/mgen,2057-5858,A1
Plant Biotechnology Journal,3.204 ,Q1,105,251,525,https://www.springer.com/journal/299,1467-7644/1467-7652,A1
Stem Cell Reports,3.201 ,Q1,65,199,759,https://www.cell.com/stem-cell-reports/home,2213-6711,A1
Plant Journal,3.161 ,Q1,258,435,977,https://onlinelibrary.wiley.com/journal/1365313x,0960-7412/1365-313X,A1
Matrix Biology,3.121 ,Q1,111,94,274,https://www.journals.elsevier.com/matrix-biology,0945-053X/1569-1802,A1
Briefings in Bioinformatics,3.109 ,Q1,101,120,419,https://academic.oup.com/bib,1467-5463/1477-4054,A1
Molecular Metabolism,3.107 ,Q1,52,163,449,https://www.journals.elsevier.com/molecular-metabolism,2212-8778,A1
Science Signaling,3.101 ,Q1,144,185,1041,https://stke.sciencemag.org/,1937-9145/1945-0877,A1
Trends in Biotechnology,3.096 ,Q1,207,140,372,https://www.cell.com/trends/biotechnology/home,0167-7799/1879-3096,A1
Molecular Aspects of Medicine,3.070 ,Q1,128,57,149,https://www.journals.elsevier.com/molecular-aspects-of-medicine,0098-2997/1872-9452,A1
Biomaterials,3.069 ,Q1,360,542,1801,https://www.journals.elsevier.com/biomaterials,0142-9612/1878-5905,A1
Cancer,3.065 ,Q1,292,606,1822,http://www3.interscience.wiley.com/journal/28741/home,0008-543X/1097-0142,A1
npj Genomic Medicine,3.063 ,Q1,17,32,106,https://www.nature.com/npjgenmed/,2056-7944,A1
Philosophical Transactions of the Royal Society B: Biological Sciences,3.051 ,Q1,254,434,1273,https://royalsocietypublishing.org/journal/rstb,Sin informacion,No
Current Opinion in Chemical Biology,3.011 ,Q1,179,122,355,https://www.journals.elsevier.com/current-opinion-in-chemical-biology,1367-5931/1879-0402,A1
ACS Photonics,2.974 ,Q1,67,424,1409,https://pubs.acs.org/journal/apchd5,2330-4022,A1
Cellular and Molecular Life Sciences,2.970 ,Q1,210,431,890,https://www.springer.com/journal/18,1420-682X/1420-9071,A1
Molecular Ecology Resources,2.969 ,Q1,127,141,402,https://onlinelibrary.wiley.com/journal/17550998,1755-098X/1755-0998,A1
Cell Discovery,2.966 ,Q1,22,65,172,https://www.nature.com/celldisc/,2056-5968,A1
Molecular Ecology,2.935 ,Q1,216,390,1320,https://onlinelibrary.wiley.com/journal/1365294x,0962-1083/1365-294X,A1
Quarterly Reviews of Biophysics,2.932 ,Q1,94,9,38,https://www.cambridge.org/core/journals/quarterly-reviews-of-biophysics,0033-5835/1469-8994,A1
BioEssays,2.912 ,Q1,178,147,523,https://onlinelibrary.wiley.com/journal/15211878,0265-9247/1521-1878,A1
PLoS Computational Biology,2.910 ,Q1,166,703,1804,https://journals.plos.org/ploscompbiol/,1553-734X/1553-7358,A1
Bone Research,2.900 ,Q1,34,36,94,https://www.nature.com/boneres/,2095-4700/2095-6231,A1
Genetics,2.891 ,Q1,237,296,1108,http://www.genetics.org/,0016-6731/1943-2631,A1
Human Molecular Genetics,2.890 ,Q1,269,357,1278,https://academic.oup.com/hmg,0964-6906/1460-2083,A1
Metabolic Engineering,2.885 ,Q1,112,131,414,https://www.journals.elsevier.com/metabolic-engineering,1096-7176/1096-7184,A1
Comprehensive Physiology,2.852 ,Q1,70,41,167,https://onlinelibrary.wiley.com/doi/book/10.1002/cphy,2040-4603,A1
Trends in Food Science and Technology,2.841 ,Q1,175,331,592,https://www.journals.elsevier.com/trends-in-food-science-and-technology,0924-2244,A1
Protein & Cell,2.827 ,Q1,54,115,316,https://www.springer.com/journal/13238,Sin informacion,No
Biochimica et Biophysica Acta - Reviews on Cancer,2.824 ,Q1,132,65,185,http://www.elsevier.com/wps/find/journaldescription.cws_home/506072/description#description,Sin informacion,No
Current Opinion in Biotechnology,2.819 ,Q1,192,167,469,https://www.sciencedirect.com/journal/current-opinion-in-biotechnology,0958-1669/1879-0429,A1
Neurobiology of Stress,2.815 ,Q1,27,60,99,https://www.journals.elsevier.com/neurobiology-of-stress,2352-2895,A1
Cancer and Metastasis Reviews,2.810 ,Q1,142,63,164,https://www.springer.com/journal/10555,0891-9992,C
Biotechnology Advances,2.786 ,Q1,176,123,307,https://www.journals.elsevier.com/biotechnology-advances/,0734-9750/1873-1899,A1
Structure,2.786 ,Q1,175,191,629,https://www.cell.com/structure/home,0969-2126/1878-4186,A1
Seminars in Cell and Developmental Biology,2.777 ,Q1,136,245,649,https://www.sciencedirect.com/journal/seminars-in-cell-and-developmental-biology,1084-9521/1096-3634,A1
npj Aging and Mechanisms of Disease,2.772 ,Q1,16,8,50,https://www.nature.com/npjamd/,2056-3973,A1
Wiley Interdisciplinary Reviews: Developmental Biology,2.750 ,Q1,38,19,96,https://onlinelibrary.wiley.com/journal/17597692,Sin informacion,No
"Plant, Cell and Environment",2.739 ,Q1,190,239,683,https://onlinelibrary.wiley.com/journal/13653040,Sin informacion,No
Journal of Amino Acids,2.733 ,Q1,4,0,3,https://www.hindawi.com/journals/jaa/,Sin informacion,No
Annual Review of Animal Biosciences,2.721 ,Q1,32,25,53,https://www.annualreviews.org/journal/animal,2165-8102/2165-8110,A1
npj Biofilms and Microbiomes,2.705 ,Q1,21,37,88,https://www.nature.com/npjbiofilms/,2055-5008,A1
Journal of Carcinogenesis,2.689 ,Q1,37,6,11,http://www.carcinogenesis.com/,0974-6773/1477-3163,A1
Cardiovascular Research,2.684 ,Q1,212,279,679,https://academic.oup.com/cardiovascres,0008-6363/1755-3245,A1
Biosensors and Bioelectronics,2.680 ,Q1,181,899,2868,http://www.elsevier.com/wps/find/journaldescription.cws_home/405913/description#description,0956-5663/1873-4235,A1
Advances in Anatomy Embryology and Cell Biology,2.660 ,Q1,35,8,91,https://www.springer.com/series/102,Sin informacion,No
Journal of Experimental Botany,2.647 ,Q1,226,517,1451,https://academic.oup.com/jxb,0022-0957/1460-2431,A1
Molecular Biology of the Cell,2.640 ,Q1,219,276,1016,https://www.molbiolcell.org/,1059-1524/1939-4586,A1
Human Genetics,2.637 ,Q1,131,128,330,https://www.springer.com/journal/439,0340-6717/1432-1203,A1
Proceedings of the Royal Society B: Biological Sciences,2.626 ,Q1,237,599,1813,https://royalsocietypublishing.org/journal/rspb,Sin informacion,No
Nanophotonics,2.618 ,Q1,46,168,278,https://www.degruyter.com/view/journals/nanoph/nanoph-overview.xml,2192-8606/2192-8614,A1
EBioMedicine,2.617 ,Q1,48,787,1366,https://www.thelancet.com/journals/ebiom/home,2352-3964,A1
Oncologist,2.613 ,Q1,157,449,705,https://theoncologist.onlinelibrary.wiley.com/journal/1549490x,1083-7159/1549-490X,A1
Brain Stimulation,2.599 ,Q1,74,230,506,https://www.brainstimjrnl.com/,1876-4754/1935-861X,A1
JCO Precision Oncology,2.585 ,Q1,14,114,247,https://ascopubs.org/journal/po,2473-4284,A1
Molecular Autism,2.585 ,Q1,50,53,192,https://molecularautism.biomedcentral.com/,2040-2392,A1
Frontiers in Cell and Developmental Biology,2.572 ,Q1,40,297,444,https://www.frontiersin.org/journals/cell-and-developmental-biology,2296-634X,A1
Essays in Biochemistry,2.544 ,Q1,58,63,161,https://portlandpress.com/essaysbiochem,0071-1365/1744-1358,A1
Gastric Cancer,2.537 ,Q1,75,160,388,https://www.springer.com/journal/10120,1436-3291/1436-3305,A1
Thyroid,2.530 ,Q1,135,219,638,https://www.liebertpub.com/loi/thy,1050-7256/1557-9077,A1
Physiology,2.521 ,Q1,119,43,145,http://physiologyonline.physiology.org/,1548-9213/1548-9221,A1
Journal of Molecular Diagnostics,2.508 ,Q1,91,105,278,https://jmd.amjpathol.org/,1525-1578/1943-7811,A1
"Diabetes, Obesity and Metabolism",2.497 ,Q1,121,347,842,https://dom-pubs.onlinelibrary.wiley.com/journal/14631326,Sin informacion,No
Lab on a Chip - Miniaturisation for Chemistry and Biology,2.491 ,Q1,197,459,1209,https://www.rsc.org/journals-books-databases/about-journals/lab-on-a-chip/,Sin informacion,No
Journal of Clinical Endocrinology and Metabolism,2.478 ,Q1,343,593,1848,http://jcem.endojournals.org/,0021-972X/1945-7197,A1
Small GTPases,2.465 ,Q1,34,70,142,https://www.tandfonline.com/loi/ksgt20,2154-1248/2154-1256,A1
Molecular Cancer Therapeutics,2.463 ,Q1,167,239,819,http://mct.aacrjournals.org/,1535-7163/1538-8514,A1
Circulation. Genomic and precision medicine,2.450 ,Q1,75,78,379,https://www.ahajournals.org/journal/circgen,Sin informacion,No
Journal of Medical Genetics,2.450 ,Q1,164,129,341,https://jmg.bmj.com/,0022-2593/1468-6244,A1
RNA Biology,2.450 ,Q1,75,178,487,https://www.tandfonline.com/loi/krnb20,1547-6286/1555-8584,A1
Epigenetics and Chromatin,2.449 ,Q1,46,79,205,https://epigeneticsandchromatin.biomedcentral.com/,1756-8935,A1
British Journal of Cancer,2.445 ,Q1,224,306,1323,https://www.nature.com/bjc/,0007-0920/1532-1827,A1
Cytokine and Growth Factor Reviews,2.432 ,Q1,152,43,178,https://www.sciencedirect.com/journal/cytokine-and-growth-factor-reviews,1359-6101/1879-0305,A1
Chromosoma,2.425 ,Q1,84,43,159,https://www.springer.com/journal/412,0009-5915/1432-0886,A1
Neoplasia,2.414 ,Q1,124,99,278,https://www.journals.elsevier.com/neoplasia,1476-5586/1522-8002,A1
Human Mutation,2.410 ,Q1,155,212,560,https://onlinelibrary.wiley.com/journal/10981004,1059-7794/1098-1004,A1
Breast Cancer Research,2.407 ,Q1,140,157,421,https://breast-cancer-research.biomedcentral.com/,1465-5411/1465-542X,A1
Journal of Cell Science,2.393 ,Q1,268,458,1361,https://jcs.biologists.org/,0021-9533/1477-9137,A1
Molecular Cancer Research,2.389 ,Q1,131,225,461,https://mcr.aacrjournals.org/,1541-7786/1557-3125,A1
Progress in Nuclear Magnetic Resonance Spectroscopy,2.387 ,Q1,100,20,55,https://www.sciencedirect.com/journal/progress-in-nuclear-magnetic-resonance-spectroscopy,0079-6565/1873-3301,A1
Medicinal Research Reviews,2.385 ,Q1,126,86,124,https://onlinelibrary.wiley.com/journal/10981128,0198-6325/1098-1128,A1
Mobile DNA,2.379 ,Q1,30,53,84,https://mobilednajournal.biomedcentral.com/,1759-8753,A1
Open Biology,2.368 ,Q1,46,96,367,https://royalsocietypublishing.org/journal/rsob,2046-2441,A1
Cancer Letters,2.356 ,Q1,172,435,1535,http://www.elsevier.com/wps/find/journaldescription.cws_home/506050/description#description,0304-3835/1872-7980,A1
Molecular and Cellular Proteomics,2.355 ,Q1,181,215,636,http://www.mcponline.org/,1535-9476/1535-9484,A1
Protein Science,2.337 ,Q1,169,212,634,https://onlinelibrary.wiley.com/journal/1469896x,0961-8368/1469-896X,A1
Biochemical Society Transactions,2.321 ,Q1,139,155,530,https://portlandpress.com/biochemsoctrans,0300-5127/1470-8752,A1
Journal of Integrative Plant Biology,2.320 ,Q1,75,141,244,https://onlinelibrary.wiley.com/journal/17447909,1672-9072/1744-7909,A1
Traffic,2.319 ,Q1,125,70,231,https://onlinelibrary.wiley.com/journal/16000854,1398-9219/1600-0854,A1
Molecular and Cellular Biology,2.298 ,Q1,318,124,647,https://mcb.asm.org/,0270-7306/1098-5549,A1
Journal of Biological Chemistry,2.283 ,Q1,497,1719,5926,http://www.jbc.org/,0021-9258/1083-351X,A1
Cilia,2.275 ,Q1,24,2,39,https://ciliajournal.biomedcentral.com/,2046-2530,A1
Molecular Oncology,2.273 ,Q1,79,182,388,https://febs.onlinelibrary.wiley.com/journal/18780261,1574-7891/1878-0261,A1
mSphere,2.267 ,Q1,28,330,672,https://msphere.asm.org/,2379-5042,A1
Frontiers in Synaptic Neuroscience,2.257 ,Q1,34,27,64,https://www.frontiersin.org/journals/synaptic-neuroscience,1663-3563,A1
Database : the journal of biological databases and curation,2.248 ,Q1,55,154,422,https://academic.oup.com/database,Sin informacion,No
Journals of Gerontology - Series A Biological Sciences and Medical Sciences,2.226 ,Q1,180,288,744,https://academic.oup.com/biomedgerontology,Sin informacion,No
Journal of Pineal Research,2.225 ,Q1,122,82,222,https://onlinelibrary.wiley.com/journal/1600079x,0742-3098/1600-079X,A1
Stem Cells,2.181 ,Q1,221,157,656,https://stemcellsjournals.onlinelibrary.wiley.com/journal/15494918,1066-5099/1549-4918,A1
Nucleic Acid Therapeutics,2.176 ,Q1,63,39,119,https://home.liebertpub.com/publications/nucleic-acid-therapeutics/601/overview,2159-3337/2159-3345,A1
Cell Death and Disease,2.164 ,Q1,96,960,2320,https://www.nature.com/cddis/,2041-4889,A1
Antioxidants and Redox Signaling,2.163 ,Q1,177,193,501,https://home.liebertpub.com/publications/antioxidants-and-redox-signaling/4/overview,1523-0864/1557-7716,A1
International Journal of Cancer,2.154 ,Q1,225,785,1754,http://www3.interscience.wiley.com/journal/29331/home,0020-7136/1097-0215,A1
Communications Biology,2.150 ,Q1,13,490,246,https://www.nature.com/commsbio/,2399-3642,A1
Journal of Lipid Research,2.141 ,Q1,184,202,666,http://www.jlr.org/,0022-2275/1539-7262,A1
Expert Reviews in Molecular Medicine,2.140 ,Q1,79,9,35,https://www.cambridge.org/core/journals/expert-reviews-in-molecular-medicine,1462-3994,A1
